"c","h","l","o","t","v","av","r","date","updown"
28.8,28.8,28.7,28.7,1674008100,2400,20080.434782608696,"0.12","2023-01-18T09:15:00.000Z","up"
28.7,28.8,28.7,28.8,1674008400,1500,20080.434782608696,"0.07","2023-01-18T09:20:00.000Z","down"
28.7,28.7,28.7,28.7,1674008700,2700,20080.434782608696,"0.13","2023-01-18T09:25:00.000Z","-"
28.5,28.6,28.5,28.6,1674009000,11000,20080.434782608696,"0.55","2023-01-18T09:30:00.000Z","down"
28.5,28.55,28.5,28.5,1674009300,13700,20080.434782608696,"0.68","2023-01-18T09:35:00.000Z","-"
28.6,28.6,28.55,28.6,1674009600,2700,20080.434782608696,"0.13","2023-01-18T09:40:00.000Z","-"
28.65,28.65,28.55,28.6,1674009900,10700,20080.434782608696,"0.53","2023-01-18T09:45:00.000Z","up"
28.55,28.6,28.55,28.6,1674010200,8400,20080.434782608696,"0.42","2023-01-18T09:50:00.000Z","down"
28.65,28.65,28.55,28.55,1674010500,12600,20080.434782608696,"0.63","2023-01-18T09:55:00.000Z","up"
28.6,28.65,28.6,28.65,1674010800,7400,20080.434782608696,"0.37","2023-01-18T10:00:00.000Z","down"
28.6,28.65,28.6,28.65,1674011100,500,20080.434782608696,"0.02","2023-01-18T10:05:00.000Z","down"
28.55,28.55,28.55,28.55,1674012000,500,20080.434782608696,"0.02","2023-01-18T10:20:00.000Z","-"
28.55,28.55,28.55,28.55,1674012300,100,20080.434782608696,"0.00","2023-01-18T10:25:00.000Z","-"
28.6,28.6,28.6,28.6,1674012600,3400,20080.434782608696,"0.17","2023-01-18T10:30:00.000Z","-"
28.55,28.6,28.55,28.6,1674012900,7700,20080.434782608696,"0.38","2023-01-18T10:35:00.000Z","down"
28.55,28.6,28.55,28.55,1674013200,6100,20080.434782608696,"0.30","2023-01-18T10:40:00.000Z","-"
28.55,28.55,28.55,28.55,1674013500,5000,20080.434782608696,"0.25","2023-01-18T10:45:00.000Z","-"
28.55,28.6,28.55,28.55,1674013800,12600,20080.434782608696,"0.63","2023-01-18T10:50:00.000Z","-"
28.6,28.6,28.55,28.55,1674014100,15900,20080.434782608696,"0.79","2023-01-18T10:55:00.000Z","up"
28.6,28.6,28.6,28.6,1674014400,1000,20080.434782608696,"0.05","2023-01-18T11:00:00.000Z","-"
28.55,28.55,28.5,28.55,1674014700,7800,20080.434782608696,"0.39","2023-01-18T11:05:00.000Z","-"
28.55,28.55,28.55,28.55,1674015000,500,20080.434782608696,"0.02","2023-01-18T11:10:00.000Z","-"
28.55,28.55,28.55,28.55,1674015300,8900,20080.434782608696,"0.44","2023-01-18T11:15:00.000Z","-"
28.55,28.55,28.55,28.55,1674015600,2300,20080.434782608696,"0.11","2023-01-18T11:20:00.000Z","-"
28.5,28.5,28.5,28.5,1674015900,19200,20080.434782608696,"0.96","2023-01-18T11:25:00.000Z","-"
28.5,28.55,28.5,28.5,1674021600,1700,20080.434782608696,"0.08","2023-01-18T13:00:00.000Z","-"
28.45,28.5,28.45,28.5,1674021900,6900,20080.434782608696,"0.34","2023-01-18T13:05:00.000Z","down"
28.45,28.5,28.45,28.45,1674022200,10200,20080.434782608696,"0.51","2023-01-18T13:10:00.000Z","-"
28.45,28.45,28.45,28.45,1674022500,1500,20080.434782608696,"0.07","2023-01-18T13:15:00.000Z","-"
28.4,28.5,28.4,28.5,1674022800,15600,20080.434782608696,"0.78","2023-01-18T13:20:00.000Z","down"
28.5,28.5,28.4,28.4,1674023100,7900,20080.434782608696,"0.39","2023-01-18T13:25:00.000Z","up"
28.55,28.55,28.5,28.5,1674023400,3100,20080.434782608696,"0.15","2023-01-18T13:30:00.000Z","up"
28.5,28.55,28.5,28.55,1674023700,15400,20080.434782608696,"0.77","2023-01-18T13:35:00.000Z","down"
28.45,28.5,28.45,28.5,1674024000,2400,20080.434782608696,"0.12","2023-01-18T13:40:00.000Z","down"
28.5,28.5,28.45,28.45,1674024300,14700,20080.434782608696,"0.73","2023-01-18T13:45:00.000Z","up"
28.5,28.55,28.5,28.5,1674024600,1900,20080.434782608696,"0.09","2023-01-18T13:50:00.000Z","-"
28.5,28.55,28.5,28.5,1674024900,9400,20080.434782608696,"0.47","2023-01-18T13:55:00.000Z","-"
28.5,28.55,28.5,28.5,1674025200,5900,20080.434782608696,"0.29","2023-01-18T14:00:00.000Z","-"
28.45,28.5,28.45,28.5,1674025500,11300,20080.434782608696,"0.56","2023-01-18T14:05:00.000Z","down"
28.5,28.5,28.45,28.5,1674025800,7200,20080.434782608696,"0.36","2023-01-18T14:10:00.000Z","-"
28.55,28.55,28.5,28.5,1674026100,23400,20080.434782608696,"1.17","2023-01-18T14:15:00.000Z","up"
28.55,28.55,28.5,28.55,1674026400,11300,20080.434782608696,"0.56","2023-01-18T14:20:00.000Z","-"
28.5,28.55,28.5,28.55,1674026700,39900,20080.434782608696,"1.99","2023-01-18T14:25:00.000Z","down"
28.45,28.45,28.45,28.45,1674027900,27300,20080.434782608696,"1.36","2023-01-18T14:45:00.000Z","-"
28.5,28.5,28.5,28.5,1674094500,12500,20080.434782608696,"0.62","2023-01-19T09:15:00.000Z","-"
28.8,28.95,28.5,28.5,1674094800,20700,20080.434782608696,"1.03","2023-01-19T09:20:00.000Z","up"
28.9,28.95,28.8,28.9,1674095100,25600,20080.434782608696,"1.27","2023-01-19T09:25:00.000Z","-"
28.8,28.9,28.8,28.9,1674095400,12700,20080.434782608696,"0.63","2023-01-19T09:30:00.000Z","down"
28.8,28.8,28.8,28.8,1674095700,7100,20080.434782608696,"0.35","2023-01-19T09:35:00.000Z","-"
28.9,28.9,28.8,28.8,1674096000,8300,20080.434782608696,"0.41","2023-01-19T09:40:00.000Z","up"
28.95,29,28.9,28.9,1674096300,27400,20080.434782608696,"1.36","2023-01-19T09:45:00.000Z","up"
29,29.1,28.95,28.95,1674096600,52600,20080.434782608696,"2.62","2023-01-19T09:50:00.000Z","up"
29.1,29.2,29,29,1674096900,24000,20080.434782608696,"1.20","2023-01-19T09:55:00.000Z","up"
29.2,29.2,29.1,29.15,1674097200,18100,20080.434782608696,"0.90","2023-01-19T10:00:00.000Z","up"
29.15,29.25,29.15,29.2,1674097500,30600,20080.434782608696,"1.52","2023-01-19T10:05:00.000Z","down"
29.15,29.15,29.15,29.15,1674097800,18800,20080.434782608696,"0.94","2023-01-19T10:10:00.000Z","-"
29.05,29.15,29.05,29.15,1674098100,25500,20080.434782608696,"1.27","2023-01-19T10:15:00.000Z","down"
28.95,29,28.9,29,1674098400,24500,20080.434782608696,"1.22","2023-01-19T10:20:00.000Z","down"
28.95,28.95,28.95,28.95,1674098700,8700,20080.434782608696,"0.43","2023-01-19T10:25:00.000Z","-"
29.05,29.05,28.95,28.95,1674099000,11000,20080.434782608696,"0.55","2023-01-19T10:30:00.000Z","up"
29,29.05,29,29.05,1674099300,22200,20080.434782608696,"1.11","2023-01-19T10:35:00.000Z","down"
29,29,28.95,28.95,1674099600,12100,20080.434782608696,"0.60","2023-01-19T10:40:00.000Z","up"
29,29,29,29,1674099900,12200,20080.434782608696,"0.61","2023-01-19T10:45:00.000Z","-"
29,29,29,29,1674100200,1300,20080.434782608696,"0.06","2023-01-19T10:50:00.000Z","-"
28.9,28.95,28.9,28.95,1674100500,28000,20080.434782608696,"1.39","2023-01-19T10:55:00.000Z","down"
28.9,29,28.9,28.9,1674100800,11400,20080.434782608696,"0.57","2023-01-19T11:00:00.000Z","-"
28.9,28.9,28.9,28.9,1674101100,5200,20080.434782608696,"0.26","2023-01-19T11:05:00.000Z","-"
28.9,28.95,28.9,28.95,1674101400,1500,20080.434782608696,"0.07","2023-01-19T11:10:00.000Z","down"
28.95,28.95,28.9,28.9,1674101700,12500,20080.434782608696,"0.62","2023-01-19T11:15:00.000Z","up"
28.9,28.9,28.9,28.9,1674102000,3900,20080.434782608696,"0.19","2023-01-19T11:20:00.000Z","-"
28.85,28.9,28.85,28.9,1674102300,16200,20080.434782608696,"0.81","2023-01-19T11:25:00.000Z","down"
28.85,28.85,28.85,28.85,1674108000,4400,20080.434782608696,"0.22","2023-01-19T13:00:00.000Z","-"
