┌─────────┬───────┬───────┬───────┬───────┬────────────┬───────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │   c   │   h   │   l   │   o   │     t      │   v   │         av         │    r    │            date            │ updown │
├─────────┼───────┼───────┼───────┼───────┼────────────┼───────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 9.51  │ 9.51  │ 9.51  │ 9.51  │ 1674011400 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-18T10:10:00.000Z' │  '-'   │
│    1    │  9.5  │ 9.54  │  9.5  │ 9.52  │ 1674011700 │ 14100 │ 2291.6666666666665 │ '6.15'  │ '2023-01-18T10:15:00.000Z' │ 'down' │
│    2    │  9.6  │  9.6  │  9.5  │  9.5  │ 1674012300 │  500  │ 2291.6666666666665 │ '0.22'  │ '2023-01-18T10:25:00.000Z' │  'up'  │
│    3    │ 9.75  │ 9.75  │  9.6  │  9.6  │ 1674012600 │  400  │ 2291.6666666666665 │ '0.17'  │ '2023-01-18T10:30:00.000Z' │  'up'  │
│    4    │  9.7  │  9.8  │  9.7  │ 9.78  │ 1674012900 │  700  │ 2291.6666666666665 │ '0.31'  │ '2023-01-18T10:35:00.000Z' │ 'down' │
│    5    │  9.7  │  9.7  │  9.7  │  9.7  │ 1674013200 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-18T10:40:00.000Z' │  '-'   │
│    6    │ 9.75  │ 9.75  │ 9.75  │ 9.75  │ 1674021900 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-18T13:05:00.000Z' │  '-'   │
│    7    │ 9.83  │ 9.83  │ 9.83  │ 9.83  │ 1674022200 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│    8    │ 9.83  │ 9.83  │ 9.83  │ 9.83  │ 1674022800 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│    9    │  9.9  │  9.9  │ 9.84  │ 9.84  │ 1674023100 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-18T13:25:00.000Z' │  'up'  │
│   10    │  9.9  │  9.9  │  9.9  │  9.9  │ 1674023400 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-18T13:30:00.000Z' │  '-'   │
│   11    │ 9.98  │ 9.98  │ 9.94  │ 9.94  │ 1674023700 │  300  │ 2291.6666666666665 │ '0.13'  │ '2023-01-18T13:35:00.000Z' │  'up'  │
│   12    │ 9.96  │ 9.99  │ 9.96  │ 9.99  │ 1674024000 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-18T13:40:00.000Z' │ 'down' │
│   13    │  10   │  10   │ 9.96  │ 9.96  │ 1674025200 │ 1500  │ 2291.6666666666665 │ '0.65'  │ '2023-01-18T14:00:00.000Z' │  'up'  │
│   14    │  10   │  10   │ 9.96  │ 9.96  │ 1674025500 │ 1200  │ 2291.6666666666665 │ '0.52'  │ '2023-01-18T14:05:00.000Z' │  'up'  │
│   15    │  10   │ 10.05 │  10   │  10   │ 1674025800 │  300  │ 2291.6666666666665 │ '0.13'  │ '2023-01-18T14:10:00.000Z' │  '-'   │
│   16    │ 10.05 │ 10.05 │ 9.96  │ 9.96  │ 1674026700 │ 1800  │ 2291.6666666666665 │ '0.79'  │ '2023-01-18T14:25:00.000Z' │  'up'  │
│   17    │ 10.05 │ 10.05 │ 10.05 │ 10.05 │ 1674094500 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-19T09:15:00.000Z' │  '-'   │
│   18    │ 10.05 │ 10.05 │ 10.05 │ 10.05 │ 1674095400 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-19T09:30:00.000Z' │  '-'   │
│   19    │ 10.7  │ 10.7  │ 10.2  │ 10.2  │ 1674096000 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-19T09:40:00.000Z' │  'up'  │
│   20    │ 10.75 │ 10.75 │ 10.65 │ 10.7  │ 1674096300 │ 13300 │ 2291.6666666666665 │ '5.80'  │ '2023-01-19T09:45:00.000Z' │  'up'  │
│   21    │ 10.75 │ 10.75 │ 10.75 │ 10.75 │ 1674096600 │ 1200  │ 2291.6666666666665 │ '0.52'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   22    │ 10.7  │ 10.7  │ 10.6  │ 10.6  │ 1674096900 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-19T09:55:00.000Z' │  'up'  │
│   23    │ 10.6  │ 10.6  │ 10.6  │ 10.6  │ 1674097200 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-19T10:00:00.000Z' │  '-'   │
│   24    │ 10.7  │ 10.7  │ 10.7  │ 10.7  │ 1674098100 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-19T10:15:00.000Z' │  '-'   │
│   25    │ 10.7  │ 10.75 │ 10.7  │ 10.7  │ 1674098400 │  300  │ 2291.6666666666665 │ '0.13'  │ '2023-01-19T10:20:00.000Z' │  '-'   │
│   26    │ 10.75 │ 10.75 │ 10.7  │ 10.7  │ 1674108000 │ 7100  │ 2291.6666666666665 │ '3.10'  │ '2023-01-19T13:00:00.000Z' │  'up'  │
│   27    │ 10.75 │ 10.75 │ 10.75 │ 10.75 │ 1674109500 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-19T13:25:00.000Z' │  '-'   │
│   28    │ 10.75 │ 10.75 │ 10.75 │ 10.75 │ 1674111600 │ 2100  │ 2291.6666666666665 │ '0.92'  │ '2023-01-19T14:00:00.000Z' │  '-'   │
│   29    │ 10.75 │ 10.75 │ 10.75 │ 10.75 │ 1674114300 │ 2300  │ 2291.6666666666665 │ '1.00'  │ '2023-01-19T14:45:00.000Z' │  '-'   │
│   30    │ 11.2  │ 11.2  │ 10.85 │ 10.85 │ 1674785700 │ 1400  │ 2291.6666666666665 │ '0.61'  │ '2023-01-27T09:15:00.000Z' │  'up'  │
│   31    │ 11.5  │ 11.5  │ 11.3  │ 11.3  │ 1674786000 │ 2100  │ 2291.6666666666665 │ '0.92'  │ '2023-01-27T09:20:00.000Z' │  'up'  │
│   32    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674786300 │ 4200  │ 2291.6666666666665 │ '1.83'  │ '2023-01-27T09:25:00.000Z' │  '-'   │
│   33    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674786600 │ 3000  │ 2291.6666666666665 │ '1.31'  │ '2023-01-27T09:30:00.000Z' │  '-'   │
│   34    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674787500 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-27T09:45:00.000Z' │  '-'   │
│   35    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674787800 │ 3000  │ 2291.6666666666665 │ '1.31'  │ '2023-01-27T09:50:00.000Z' │  '-'   │
│   36    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674788400 │  500  │ 2291.6666666666665 │ '0.22'  │ '2023-01-27T10:00:00.000Z' │  '-'   │
│   37    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674792600 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-27T11:10:00.000Z' │  '-'   │
│   38    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674799200 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-27T13:00:00.000Z' │  '-'   │
│   39    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674802200 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-27T13:50:00.000Z' │  '-'   │
│   40    │ 11.5  │ 11.5  │ 11.5  │ 11.5  │ 1674804000 │  900  │ 2291.6666666666665 │ '0.39'  │ '2023-01-27T14:20:00.000Z' │  '-'   │
│   41    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675044900 │ 26500 │ 2291.6666666666665 │ '11.56' │ '2023-01-30T09:15:00.000Z' │  '-'   │
│   42    │ 12.1  │ 12.3  │ 12.1  │ 12.3  │ 1675045200 │ 1200  │ 2291.6666666666665 │ '0.52'  │ '2023-01-30T09:20:00.000Z' │ 'down' │
│   43    │ 12.2  │ 12.3  │ 12.2  │ 12.3  │ 1675045500 │ 1500  │ 2291.6666666666665 │ '0.65'  │ '2023-01-30T09:25:00.000Z' │ 'down' │
│   44    │ 12.3  │ 12.3  │ 12.2  │ 12.2  │ 1675045800 │ 7700  │ 2291.6666666666665 │ '3.36'  │ '2023-01-30T09:30:00.000Z' │  'up'  │
│   45    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675046100 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-30T09:35:00.000Z' │  '-'   │
│   46    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675047000 │ 13900 │ 2291.6666666666665 │ '6.07'  │ '2023-01-30T09:50:00.000Z' │  '-'   │
│   47    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675052700 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-30T11:25:00.000Z' │  '-'   │
│   48    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675058400 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-30T13:00:00.000Z' │  '-'   │
│   49    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675060500 │  300  │ 2291.6666666666665 │ '0.13'  │ '2023-01-30T13:35:00.000Z' │  '-'   │
│   50    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675060800 │  300  │ 2291.6666666666665 │ '0.13'  │ '2023-01-30T13:40:00.000Z' │  '-'   │
│   51    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675062900 │ 1200  │ 2291.6666666666665 │ '0.52'  │ '2023-01-30T14:15:00.000Z' │  '-'   │
│   52    │ 12.3  │ 12.3  │ 12.3  │ 12.3  │ 1675063200 │ 8000  │ 2291.6666666666665 │ '3.49'  │ '2023-01-30T14:20:00.000Z' │  '-'   │
│   53    │  13   │ 13.1  │  13   │ 13.1  │ 1675131300 │ 19900 │ 2291.6666666666665 │ '8.68'  │ '2023-01-31T09:15:00.000Z' │ 'down' │
│   54    │ 12.9  │  13   │ 12.6  │  13   │ 1675131600 │ 4700  │ 2291.6666666666665 │ '2.05'  │ '2023-01-31T09:20:00.000Z' │ 'down' │
│   55    │  13   │  13   │ 12.9  │ 12.9  │ 1675131900 │ 4900  │ 2291.6666666666665 │ '2.14'  │ '2023-01-31T09:25:00.000Z' │  'up'  │
│   56    │ 12.9  │  13   │ 12.9  │  13   │ 1675132200 │  800  │ 2291.6666666666665 │ '0.35'  │ '2023-01-31T09:30:00.000Z' │ 'down' │
│   57    │ 12.8  │ 12.9  │ 12.8  │ 12.9  │ 1675132500 │ 1700  │ 2291.6666666666665 │ '0.74'  │ '2023-01-31T09:35:00.000Z' │ 'down' │
│   58    │ 12.8  │ 12.8  │ 12.7  │ 12.7  │ 1675132800 │ 1100  │ 2291.6666666666665 │ '0.48'  │ '2023-01-31T09:40:00.000Z' │  'up'  │
│   59    │  13   │  13   │ 12.8  │ 12.8  │ 1675133100 │ 3400  │ 2291.6666666666665 │ '1.48'  │ '2023-01-31T09:45:00.000Z' │  'up'  │
│   60    │  13   │  13   │ 12.9  │ 12.9  │ 1675133400 │ 1500  │ 2291.6666666666665 │ '0.65'  │ '2023-01-31T09:50:00.000Z' │  'up'  │
│   61    │ 13.1  │ 13.1  │  13   │  13   │ 1675133700 │ 8200  │ 2291.6666666666665 │ '3.58'  │ '2023-01-31T09:55:00.000Z' │  'up'  │
│   62    │ 13.1  │ 13.1  │ 13.1  │ 13.1  │ 1675134000 │  500  │ 2291.6666666666665 │ '0.22'  │ '2023-01-31T10:00:00.000Z' │  '-'   │
│   63    │ 13.1  │ 13.1  │ 13.1  │ 13.1  │ 1675134300 │ 6800  │ 2291.6666666666665 │ '2.97'  │ '2023-01-31T10:05:00.000Z' │  '-'   │
│   64    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675134600 │ 4000  │ 2291.6666666666665 │ '1.75'  │ '2023-01-31T10:10:00.000Z' │  '-'   │
│   65    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675134900 │ 1600  │ 2291.6666666666665 │ '0.70'  │ '2023-01-31T10:15:00.000Z' │  '-'   │
│   66    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675135200 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-31T10:20:00.000Z' │  '-'   │
│   67    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675135500 │  400  │ 2291.6666666666665 │ '0.17'  │ '2023-01-31T10:25:00.000Z' │  '-'   │
│   68    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675135800 │ 2100  │ 2291.6666666666665 │ '0.92'  │ '2023-01-31T10:30:00.000Z' │  '-'   │
│   69    │ 13.15 │ 13.15 │ 13.15 │ 13.15 │ 1675136100 │  100  │ 2291.6666666666665 │ '0.04'  │ '2023-01-31T10:35:00.000Z' │  '-'   │
│   70    │  13   │ 13.1  │  13   │ 13.1  │ 1675136400 │ 1000  │ 2291.6666666666665 │ '0.44'  │ '2023-01-31T10:40:00.000Z' │ 'down' │
│   71    │  13   │  13   │  13   │  13   │ 1675136700 │  900  │ 2291.6666666666665 │ '0.39'  │ '2023-01-31T10:45:00.000Z' │  '-'   │
│   72    │  13   │  13   │  13   │  13   │ 1675137000 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-31T10:50:00.000Z' │  '-'   │
│   73    │ 12.7  │  13   │ 12.7  │  13   │ 1675137600 │ 15800 │ 2291.6666666666665 │ '6.89'  │ '2023-01-31T11:00:00.000Z' │ 'down' │
│   74    │ 12.9  │ 12.9  │ 12.9  │ 12.9  │ 1675138500 │  200  │ 2291.6666666666665 │ '0.09'  │ '2023-01-31T11:15:00.000Z' │  '-'   │
