"c","h","l","o","t","v","av","r","date","updown"
29.65,29.8,29.5,29.8,1674008100,23300,39894.96402877698,"0.58","2023-01-18T09:15:00.000Z","down"
29.7,29.75,29.65,29.7,1674008400,15700,39894.96402877698,"0.39","2023-01-18T09:20:00.000Z","-"
29.75,29.8,29.65,29.7,1674008700,37900,39894.96402877698,"0.95","2023-01-18T09:25:00.000Z","up"
29.8,29.8,29.7,29.75,1674009000,34200,39894.96402877698,"0.86","2023-01-18T09:30:00.000Z","up"
29.65,29.8,29.65,29.8,1674009300,28200,39894.96402877698,"0.71","2023-01-18T09:35:00.000Z","down"
29.75,29.8,29.6,29.7,1674009600,29600,39894.96402877698,"0.74","2023-01-18T09:40:00.000Z","up"
29.75,29.8,29.7,29.75,1674009900,14600,39894.96402877698,"0.37","2023-01-18T09:45:00.000Z","-"
29.55,29.8,29.55,29.75,1674010200,21100,39894.96402877698,"0.53","2023-01-18T09:50:00.000Z","down"
29.55,29.7,29.55,29.55,1674010500,10500,39894.96402877698,"0.26","2023-01-18T09:55:00.000Z","-"
29.6,29.6,29.5,29.55,1674010800,7800,39894.96402877698,"0.20","2023-01-18T10:00:00.000Z","up"
29.6,29.65,29.6,29.6,1674011100,18400,39894.96402877698,"0.46","2023-01-18T10:05:00.000Z","-"
29.3,29.6,29.3,29.6,1674011400,49400,39894.96402877698,"1.24","2023-01-18T10:10:00.000Z","down"
29.45,29.6,29,29.6,1674011700,93800,39894.96402877698,"2.35","2023-01-18T10:15:00.000Z","down"
29.45,29.45,29.35,29.4,1674012000,8800,39894.96402877698,"0.22","2023-01-18T10:20:00.000Z","up"
29.4,29.45,29.2,29.45,1674012300,7200,39894.96402877698,"0.18","2023-01-18T10:25:00.000Z","down"
29.3,29.4,29,29.4,1674012600,53600,39894.96402877698,"1.34","2023-01-18T10:30:00.000Z","down"
29.45,29.45,29.3,29.3,1674012900,46200,39894.96402877698,"1.16","2023-01-18T10:35:00.000Z","up"
29.3,29.5,29.3,29.45,1674013200,48000,39894.96402877698,"1.20","2023-01-18T10:40:00.000Z","down"
29.35,29.45,29.3,29.3,1674013500,10300,39894.96402877698,"0.26","2023-01-18T10:45:00.000Z","up"
29.45,29.5,29.4,29.4,1674013800,31500,39894.96402877698,"0.79","2023-01-18T10:50:00.000Z","up"
29.4,29.4,29.4,29.4,1674014100,5600,39894.96402877698,"0.14","2023-01-18T10:55:00.000Z","-"
29.45,29.45,29.4,29.4,1674014400,24000,39894.96402877698,"0.60","2023-01-18T11:00:00.000Z","up"
29.4,29.5,29.35,29.45,1674014700,30200,39894.96402877698,"0.76","2023-01-18T11:05:00.000Z","down"
29.1,29.45,29.1,29.45,1674015000,21400,39894.96402877698,"0.54","2023-01-18T11:10:00.000Z","down"
29.35,29.45,29.25,29.25,1674015300,15100,39894.96402877698,"0.38","2023-01-18T11:15:00.000Z","up"
29.35,29.35,29.35,29.35,1674015600,9200,39894.96402877698,"0.23","2023-01-18T11:20:00.000Z","-"
29.35,29.35,29.15,29.35,1674015900,13900,39894.96402877698,"0.35","2023-01-18T11:25:00.000Z","-"
29.45,29.45,29.15,29.15,1674021600,34000,39894.96402877698,"0.85","2023-01-18T13:00:00.000Z","up"
