┌─────────┬──────┬──────┬──────┬──────┬────────────┬───────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v   │         av         │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼───────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 8.67 │ 8.67 │ 8.67 │ 8.67 │ 1674009000 │  200  │ 2755.3846153846152 │ '0.07'  │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    1    │ 8.71 │ 8.71 │ 8.7  │ 8.7  │ 1674009300 │  200  │ 2755.3846153846152 │ '0.07'  │ '2023-01-18T09:35:00.000Z' │  'up'  │
│    2    │ 8.8  │ 8.83 │ 8.75 │ 8.75 │ 1674009600 │ 3400  │ 2755.3846153846152 │ '1.23'  │ '2023-01-18T09:40:00.000Z' │  'up'  │
│    3    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674009900 │  800  │ 2755.3846153846152 │ '0.29'  │ '2023-01-18T09:45:00.000Z' │  '-'   │
│    4    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674010200 │  300  │ 2755.3846153846152 │ '0.11'  │ '2023-01-18T09:50:00.000Z' │  '-'   │
│    5    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674010500 │ 1200  │ 2755.3846153846152 │ '0.44'  │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    6    │ 8.79 │ 8.79 │ 8.79 │ 8.79 │ 1674010800 │  400  │ 2755.3846153846152 │ '0.15'  │ '2023-01-18T10:00:00.000Z' │  '-'   │
│    7    │ 8.78 │ 8.78 │ 8.78 │ 8.78 │ 1674011100 │  200  │ 2755.3846153846152 │ '0.07'  │ '2023-01-18T10:05:00.000Z' │  '-'   │
│    8    │ 8.78 │ 8.78 │ 8.78 │ 8.78 │ 1674011400 │ 1100  │ 2755.3846153846152 │ '0.40'  │ '2023-01-18T10:10:00.000Z' │  '-'   │
│    9    │ 8.78 │ 8.78 │ 8.77 │ 8.77 │ 1674011700 │ 1200  │ 2755.3846153846152 │ '0.44'  │ '2023-01-18T10:15:00.000Z' │  'up'  │
│   10    │ 8.78 │ 8.78 │ 8.78 │ 8.78 │ 1674012000 │ 2000  │ 2755.3846153846152 │ '0.73'  │ '2023-01-18T10:20:00.000Z' │  '-'   │
│   11    │ 8.78 │ 8.78 │ 8.78 │ 8.78 │ 1674012300 │ 1000  │ 2755.3846153846152 │ '0.36'  │ '2023-01-18T10:25:00.000Z' │  '-'   │
│   12    │ 8.78 │ 8.79 │ 8.78 │ 8.79 │ 1674012600 │  900  │ 2755.3846153846152 │ '0.33'  │ '2023-01-18T10:30:00.000Z' │ 'down' │
│   13    │ 8.8  │ 8.8  │ 8.79 │ 8.79 │ 1674012900 │ 2700  │ 2755.3846153846152 │ '0.98'  │ '2023-01-18T10:35:00.000Z' │  'up'  │
│   14    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674013200 │  100  │ 2755.3846153846152 │ '0.04'  │ '2023-01-18T10:40:00.000Z' │  '-'   │
│   15    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674013500 │  300  │ 2755.3846153846152 │ '0.11'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│   16    │ 8.75 │ 8.75 │ 8.75 │ 8.75 │ 1674015900 │  100  │ 2755.3846153846152 │ '0.04'  │ '2023-01-18T11:25:00.000Z' │  '-'   │
│   17    │ 8.75 │ 8.79 │ 8.75 │ 8.79 │ 1674021600 │ 1100  │ 2755.3846153846152 │ '0.40'  │ '2023-01-18T13:00:00.000Z' │ 'down' │
│   18    │ 8.75 │ 8.75 │ 8.75 │ 8.75 │ 1674022200 │  500  │ 2755.3846153846152 │ '0.18'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│   19    │ 8.76 │ 8.76 │ 8.76 │ 8.76 │ 1674022500 │  100  │ 2755.3846153846152 │ '0.04'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│   20    │ 8.76 │ 8.76 │ 8.76 │ 8.76 │ 1674022800 │  800  │ 2755.3846153846152 │ '0.29'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   21    │ 8.75 │ 8.76 │ 8.75 │ 8.76 │ 1674023700 │ 6000  │ 2755.3846153846152 │ '2.18'  │ '2023-01-18T13:35:00.000Z' │ 'down' │
│   22    │ 8.76 │ 8.76 │ 8.76 │ 8.76 │ 1674024000 │ 1200  │ 2755.3846153846152 │ '0.44'  │ '2023-01-18T13:40:00.000Z' │  '-'   │
│   23    │ 8.79 │ 8.79 │ 8.78 │ 8.78 │ 1674024300 │ 1000  │ 2755.3846153846152 │ '0.36'  │ '2023-01-18T13:45:00.000Z' │  'up'  │
│   24    │ 8.8  │ 8.8  │ 8.79 │ 8.79 │ 1674024600 │  400  │ 2755.3846153846152 │ '0.15'  │ '2023-01-18T13:50:00.000Z' │  'up'  │
│   25    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674024900 │  100  │ 2755.3846153846152 │ '0.04'  │ '2023-01-18T13:55:00.000Z' │  '-'   │
│   26    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674025200 │  200  │ 2755.3846153846152 │ '0.07'  │ '2023-01-18T14:00:00.000Z' │  '-'   │
│   27    │ 8.8  │ 8.8  │ 8.8  │ 8.8  │ 1674025500 │ 11000 │ 2755.3846153846152 │ '3.99'  │ '2023-01-18T14:05:00.000Z' │  '-'   │
│   28    │ 8.83 │ 8.83 │ 8.8  │ 8.8  │ 1674025800 │  300  │ 2755.3846153846152 │ '0.11'  │ '2023-01-18T14:10:00.000Z' │  'up'  │
