"c","h","l","o","t","v","av","r","date","updown"
52.5,52.5,52.5,52.5,1674009000,100,584.6153846153846,"0.17","2023-01-18T09:30:00.000Z","-"
52.5,52.6,52.5,52.6,1674021900,1300,584.6153846153846,"2.22","2023-01-18T13:05:00.000Z","down"
52.5,52.5,52.5,52.5,1674024600,100,584.6153846153846,"0.17","2023-01-18T13:50:00.000Z","-"
51,51.4,51,51.4,1674097500,1000,584.6153846153846,"1.71","2023-01-19T10:05:00.000Z","down"
51.6,51.6,51.6,51.6,1674785700,1000,584.6153846153846,"1.71","2023-01-27T09:15:00.000Z","-"
53.5,53.5,53.5,53.5,1674789300,100,584.6153846153846,"0.17","2023-01-27T10:15:00.000Z","-"
53.5,53.5,53.5,53.5,1675047600,200,584.6153846153846,"0.34","2023-01-30T10:00:00.000Z","-"
54.9,54.9,54.9,54.9,1675051500,100,584.6153846153846,"0.17","2023-01-30T11:05:00.000Z","-"
53.7,53.7,53.7,53.7,1675059900,100,584.6153846153846,"0.17","2023-01-30T13:25:00.000Z","-"
53.8,53.8,53.8,53.8,1675131600,200,584.6153846153846,"0.34","2023-01-31T09:20:00.000Z","-"
53.6,53.6,53.6,53.6,1675132200,200,584.6153846153846,"0.34","2023-01-31T09:30:00.000Z","-"
53.9,53.9,53.8,53.8,1675149300,3000,584.6153846153846,"5.13","2023-01-31T14:15:00.000Z","up"
54,54,54,54,1675232400,200,584.6153846153846,"0.34","2023-02-01T13:20:00.000Z","-"
