"c","h","l","o","t","v","av","r","date","updown"
10,10,10,10,1675231200,100,200,"0.50","2023-02-01T13:00:00.000Z","-"
9.8,9.8,9.8,9.8,1675231800,100,200,"0.50","2023-02-01T13:10:00.000Z","-"
9.6,9.6,9.6,9.6,1675235700,400,200,"2.00","2023-02-01T14:15:00.000Z","-"
