"c","h","l","o","t","v","av","r","date","updown"
7,7.9,7,7.9,1674007200,50100,3500,"14.31","2023-01-18T09:00:00.000Z","down"
7.8,7.8,7.8,7.8,1674007800,100,3500,"0.03","2023-01-18T09:10:00.000Z","-"
7.8,7.8,7.8,7.8,1674009300,1000,3500,"0.29","2023-01-18T09:35:00.000Z","-"
7.6,7.6,7.6,7.6,1674009600,1600,3500,"0.46","2023-01-18T09:40:00.000Z","-"
7.6,7.6,7.6,7.6,1674009900,100,3500,"0.03","2023-01-18T09:45:00.000Z","-"
7.6,7.6,7.6,7.6,1674010500,800,3500,"0.23","2023-01-18T09:55:00.000Z","-"
7.6,7.6,7.6,7.6,1674011100,1500,3500,"0.43","2023-01-18T10:05:00.000Z","-"
7.6,7.6,7.6,7.6,1674011400,500,3500,"0.14","2023-01-18T10:10:00.000Z","-"
7.7,7.7,7.5,7.5,1674011700,2100,3500,"0.60","2023-01-18T10:15:00.000Z","up"
7.6,7.6,7.5,7.5,1674013200,5300,3500,"1.51","2023-01-18T10:40:00.000Z","up"
7.7,7.7,7.6,7.6,1674013500,1200,3500,"0.34","2023-01-18T10:45:00.000Z","up"
7.6,7.6,7.6,7.6,1674014100,100,3500,"0.03","2023-01-18T10:55:00.000Z","-"
7.6,7.6,7.5,7.5,1674014700,3000,3500,"0.86","2023-01-18T11:05:00.000Z","up"
7.6,7.6,7.6,7.6,1674015000,5300,3500,"1.51","2023-01-18T11:10:00.000Z","-"
7.7,7.7,7.7,7.7,1674015300,100,3500,"0.03","2023-01-18T11:15:00.000Z","-"
7.7,7.7,7.7,7.7,1674021600,200,3500,"0.06","2023-01-18T13:00:00.000Z","-"
7.6,7.6,7.6,7.6,1674025200,1000,3500,"0.29","2023-01-18T14:00:00.000Z","-"
7.5,7.7,7.5,7.7,1674025500,300,3500,"0.09","2023-01-18T14:05:00.000Z","down"
7.5,7.5,7.5,7.5,1674025800,4800,3500,"1.37","2023-01-18T14:10:00.000Z","-"
7.6,7.6,7.4,7.4,1674026100,3300,3500,"0.94","2023-01-18T14:15:00.000Z","up"
7.6,7.6,7.6,7.6,1674026400,1600,3500,"0.46","2023-01-18T14:20:00.000Z","-"
7.6,7.6,7.6,7.6,1674026700,500,3500,"0.14","2023-01-18T14:25:00.000Z","-"
7.6,7.6,7.6,7.6,1674027900,1300,3500,"0.37","2023-01-18T14:45:00.000Z","-"
7.7,7.7,7.7,7.7,1674093600,100,3500,"0.03","2023-01-19T09:00:00.000Z","-"
7.7,7.7,7.6,7.6,1674094200,600,3500,"0.17","2023-01-19T09:10:00.000Z","up"
7.6,7.6,7.6,7.6,1674095400,300,3500,"0.09","2023-01-19T09:30:00.000Z","-"
7.6,7.7,7.6,7.6,1674095700,500,3500,"0.14","2023-01-19T09:35:00.000Z","-"
7.5,7.5,7.5,7.5,1674096900,400,3500,"0.11","2023-01-19T09:55:00.000Z","-"
7.6,7.6,7.5,7.5,1674097200,5300,3500,"1.51","2023-01-19T10:00:00.000Z","up"
7.6,7.6,7.5,7.5,1674097500,400,3500,"0.11","2023-01-19T10:05:00.000Z","up"
7.5,7.5,7.5,7.5,1674100800,2800,3500,"0.80","2023-01-19T11:00:00.000Z","-"
7.6,7.6,7.6,7.6,1674101100,100,3500,"0.03","2023-01-19T11:05:00.000Z","-"
7.7,7.7,7.6,7.6,1674101700,3800,3500,"1.09","2023-01-19T11:15:00.000Z","up"
7.6,7.6,7.6,7.6,1674102000,1000,3500,"0.29","2023-01-19T11:20:00.000Z","-"
7.4,7.6,7.4,7.6,1674108000,2200,3500,"0.63","2023-01-19T13:00:00.000Z","down"
7.7,7.7,7.6,7.6,1674109500,2100,3500,"0.60","2023-01-19T13:25:00.000Z","up"
7.6,7.6,7.6,7.6,1674109800,300,3500,"0.09","2023-01-19T13:30:00.000Z","-"
7.4,7.5,7.4,7.5,1674111000,900,3500,"0.26","2023-01-19T13:50:00.000Z","down"
7.5,7.5,7.5,7.5,1674111300,1800,3500,"0.51","2023-01-19T13:55:00.000Z","-"
7.8,7.8,7.5,7.6,1674111600,25600,3500,"7.31","2023-01-19T14:00:00.000Z","up"
7.8,7.8,7.8,7.8,1674111900,100,3500,"0.03","2023-01-19T14:05:00.000Z","-"
7.9,7.9,7.9,7.9,1674784800,200,3500,"0.06","2023-01-27T09:00:00.000Z","-"
7.9,7.9,7.9,7.9,1674786000,2600,3500,"0.74","2023-01-27T09:20:00.000Z","-"
7.8,7.9,7.8,7.9,1674786300,12400,3500,"3.54","2023-01-27T09:25:00.000Z","down"
7.8,7.8,7.8,7.8,1674787200,500,3500,"0.14","2023-01-27T09:40:00.000Z","-"
7.8,7.9,7.8,7.9,1674787800,200,3500,"0.06","2023-01-27T09:50:00.000Z","down"
7.7,7.7,7.7,7.7,1674790500,2000,3500,"0.57","2023-01-27T10:35:00.000Z","-"
7.8,7.8,7.8,7.8,1674790800,100,3500,"0.03","2023-01-27T10:40:00.000Z","-"
7.8,7.8,7.8,7.8,1674791700,1900,3500,"0.54","2023-01-27T10:55:00.000Z","-"
