"c","h","l","o","t","v","av","r","date","updown"
35.1,35.2,34.8,34.8,1674008100,21700,46184.09893992933,"0.47","2023-01-18T09:15:00.000Z","up"
35.2,35.2,35.1,35.1,1674008400,28800,46184.09893992933,"0.62","2023-01-18T09:20:00.000Z","up"
35.65,35.8,35.25,35.25,1674008700,127400,46184.09893992933,"2.76","2023-01-18T09:25:00.000Z","up"
35.8,35.8,35.65,35.65,1674009000,148500,46184.09893992933,"3.22","2023-01-18T09:30:00.000Z","up"
35.7,35.8,35.65,35.8,1674009300,127800,46184.09893992933,"2.77","2023-01-18T09:35:00.000Z","down"
36.1,36.1,35.7,35.7,1674009600,215900,46184.09893992933,"4.67","2023-01-18T09:40:00.000Z","up"
36.25,36.4,36.05,36.05,1674009900,84200,46184.09893992933,"1.82","2023-01-18T09:45:00.000Z","up"
36.05,36.25,36,36.2,1674010200,43400,46184.09893992933,"0.94","2023-01-18T09:50:00.000Z","down"
36.25,36.25,36,36,1674010500,116700,46184.09893992933,"2.53","2023-01-18T09:55:00.000Z","up"
36.2,36.3,36.2,36.25,1674010800,144800,46184.09893992933,"3.14","2023-01-18T10:00:00.000Z","down"
36.2,36.2,36.1,36.2,1674011100,59500,46184.09893992933,"1.29","2023-01-18T10:05:00.000Z","-"
36.15,36.2,36.1,36.2,1674011400,19700,46184.09893992933,"0.43","2023-01-18T10:10:00.000Z","down"
36.15,36.2,36.1,36.15,1674011700,27000,46184.09893992933,"0.58","2023-01-18T10:15:00.000Z","-"
36.1,36.15,36.1,36.1,1674012000,15800,46184.09893992933,"0.34","2023-01-18T10:20:00.000Z","-"
36,36.15,36,36.15,1674012300,36400,46184.09893992933,"0.79","2023-01-18T10:25:00.000Z","down"
36.05,36.1,36,36,1674012600,19300,46184.09893992933,"0.42","2023-01-18T10:30:00.000Z","up"
36.2,36.2,36.05,36.05,1674012900,49900,46184.09893992933,"1.08","2023-01-18T10:35:00.000Z","up"
36.2,36.25,36.2,36.2,1674013200,36600,46184.09893992933,"0.79","2023-01-18T10:40:00.000Z","-"
36.05,36.15,36,36.15,1674013500,30500,46184.09893992933,"0.66","2023-01-18T10:45:00.000Z","down"
36.1,36.15,36.05,36.05,1674013800,6700,46184.09893992933,"0.15","2023-01-18T10:50:00.000Z","up"
36.05,36.1,36,36.05,1674014100,17400,46184.09893992933,"0.38","2023-01-18T10:55:00.000Z","-"
36,36.05,36,36.05,1674014400,6400,46184.09893992933,"0.14","2023-01-18T11:00:00.000Z","down"
36,36,35.95,36,1674014700,53100,46184.09893992933,"1.15","2023-01-18T11:05:00.000Z","-"
35.8,36,35.8,36,1674015000,30700,46184.09893992933,"0.66","2023-01-18T11:10:00.000Z","down"
35.8,35.9,35.8,35.9,1674015300,14800,46184.09893992933,"0.32","2023-01-18T11:15:00.000Z","down"
36,36,35.9,35.9,1674015600,84800,46184.09893992933,"1.84","2023-01-18T11:20:00.000Z","up"
36.05,36.05,35.9,36.05,1674015900,34600,46184.09893992933,"0.75","2023-01-18T11:25:00.000Z","-"
35.9,36.1,35.9,36.05,1674021600,19600,46184.09893992933,"0.42","2023-01-18T13:00:00.000Z","down"
35.9,35.9,35.8,35.9,1674021900,40500,46184.09893992933,"0.88","2023-01-18T13:05:00.000Z","-"
36.1,36.25,36,36,1674022200,106800,46184.09893992933,"2.31","2023-01-18T13:10:00.000Z","up"
36.15,36.2,36.05,36.15,1674022500,36400,46184.09893992933,"0.79","2023-01-18T13:15:00.000Z","-"
36.15,36.2,36.05,36.15,1674022800,29400,46184.09893992933,"0.64","2023-01-18T13:20:00.000Z","-"
36.2,36.25,36.15,36.15,1674023100,52100,46184.09893992933,"1.13","2023-01-18T13:25:00.000Z","up"
36.2,36.25,36.15,36.2,1674023400,64800,46184.09893992933,"1.40","2023-01-18T13:30:00.000Z","-"
36.2,36.25,36.2,36.2,1674023700,65100,46184.09893992933,"1.41","2023-01-18T13:35:00.000Z","-"
36.15,36.25,36.05,36.2,1674024000,72000,46184.09893992933,"1.56","2023-01-18T13:40:00.000Z","down"
36.05,36.2,36.05,36.1,1674024300,15300,46184.09893992933,"0.33","2023-01-18T13:45:00.000Z","down"
36.2,36.25,36.15,36.2,1674024600,27000,46184.09893992933,"0.58","2023-01-18T13:50:00.000Z","-"
36.3,36.35,36.2,36.2,1674024900,181400,46184.09893992933,"3.93","2023-01-18T13:55:00.000Z","up"
36.3,36.35,36.2,36.3,1674025200,22900,46184.09893992933,"0.50","2023-01-18T14:00:00.000Z","-"
36.15,36.3,36.15,36.3,1674025500,12000,46184.09893992933,"0.26","2023-01-18T14:05:00.000Z","down"
36.15,36.2,36.15,36.15,1674025800,30400,46184.09893992933,"0.66","2023-01-18T14:10:00.000Z","-"
36.3,36.3,36.1,36.15,1674026100,66100,46184.09893992933,"1.43","2023-01-18T14:15:00.000Z","up"
36.25,36.35,36.25,36.3,1674026400,52100,46184.09893992933,"1.13","2023-01-18T14:20:00.000Z","down"
36.3,36.35,36.25,36.25,1674026700,124200,46184.09893992933,"2.69","2023-01-18T14:25:00.000Z","up"
36.3,36.3,36.3,36.3,1674027000,100,46184.09893992933,"0.00","2023-01-18T14:30:00.000Z","-"
36.4,36.4,36.4,36.4,1674027900,165300,46184.09893992933,"3.58","2023-01-18T14:45:00.000Z","-"
36.45,36.8,36.45,36.8,1674094500,40000,46184.09893992933,"0.87","2023-01-19T09:15:00.000Z","down"
36.45,36.45,36.3,36.45,1674094800,17800,46184.09893992933,"0.39","2023-01-19T09:20:00.000Z","-"
36.5,36.5,36.4,36.45,1674095100,18200,46184.09893992933,"0.39","2023-01-19T09:25:00.000Z","up"
36.4,36.45,36.4,36.45,1674095400,2400,46184.09893992933,"0.05","2023-01-19T09:30:00.000Z","down"
36.45,36.45,36.4,36.4,1674095700,21300,46184.09893992933,"0.46","2023-01-19T09:35:00.000Z","up"
36.6,36.6,36.4,36.4,1674096000,30400,46184.09893992933,"0.66","2023-01-19T09:40:00.000Z","up"
36.5,36.6,36.5,36.55,1674096300,10100,46184.09893992933,"0.22","2023-01-19T09:45:00.000Z","down"
36.45,36.5,36.4,36.5,1674096600,53600,46184.09893992933,"1.16","2023-01-19T09:50:00.000Z","down"
36.5,36.5,36.45,36.45,1674096900,21200,46184.09893992933,"0.46","2023-01-19T09:55:00.000Z","up"
36.6,36.6,36.45,36.45,1674097200,31300,46184.09893992933,"0.68","2023-01-19T10:00:00.000Z","up"
36.7,36.7,36.6,36.6,1674097500,37900,46184.09893992933,"0.82","2023-01-19T10:05:00.000Z","up"
36.9,37,36.75,36.75,1674097800,117300,46184.09893992933,"2.54","2023-01-19T10:10:00.000Z","up"
36.5,36.95,36.5,36.9,1674098100,77600,46184.09893992933,"1.68","2023-01-19T10:15:00.000Z","down"
