"c","h","l","o","t","v","av","r","date","updown"
4.2,4.2,4.16,4.16,1674008100,800,5498.445595854922,"0.15","2023-01-18T09:15:00.000Z","up"
4.2,4.2,4.2,4.2,1674008400,1000,5498.445595854922,"0.18","2023-01-18T09:20:00.000Z","-"
4.19,4.19,4.19,4.19,1674008700,500,5498.445595854922,"0.09","2023-01-18T09:25:00.000Z","-"
4.19,4.19,4.19,4.19,1674009000,500,5498.445595854922,"0.09","2023-01-18T09:30:00.000Z","-"
4.2,4.2,4.2,4.2,1674009600,1000,5498.445595854922,"0.18","2023-01-18T09:40:00.000Z","-"
4.18,4.19,4.18,4.19,1674009900,2100,5498.445595854922,"0.38","2023-01-18T09:45:00.000Z","down"
4.2,4.2,4.2,4.2,1674010200,800,5498.445595854922,"0.15","2023-01-18T09:50:00.000Z","-"
4.2,4.2,4.2,4.2,1674010800,700,5498.445595854922,"0.13","2023-01-18T10:00:00.000Z","-"
4.2,4.2,4.2,4.2,1674011100,200,5498.445595854922,"0.04","2023-01-18T10:05:00.000Z","-"
4.2,4.2,4.2,4.2,1674011400,1200,5498.445595854922,"0.22","2023-01-18T10:10:00.000Z","-"
4.2,4.2,4.2,4.2,1674011700,900,5498.445595854922,"0.16","2023-01-18T10:15:00.000Z","-"
4.2,4.2,4.2,4.2,1674012000,1500,5498.445595854922,"0.27","2023-01-18T10:20:00.000Z","-"
4.2,4.2,4.2,4.2,1674012600,1000,5498.445595854922,"0.18","2023-01-18T10:30:00.000Z","-"
4.23,4.23,4.2,4.21,1674012900,2200,5498.445595854922,"0.40","2023-01-18T10:35:00.000Z","up"
4.23,4.23,4.23,4.23,1674013200,1100,5498.445595854922,"0.20","2023-01-18T10:40:00.000Z","-"
4.23,4.23,4.23,4.23,1674013500,500,5498.445595854922,"0.09","2023-01-18T10:45:00.000Z","-"
4.21,4.23,4.21,4.23,1674014100,1700,5498.445595854922,"0.31","2023-01-18T10:55:00.000Z","down"
4.2,4.21,4.2,4.21,1674014700,2000,5498.445595854922,"0.36","2023-01-18T11:05:00.000Z","down"
4.2,4.21,4.2,4.21,1674015300,1400,5498.445595854922,"0.25","2023-01-18T11:15:00.000Z","down"
4.2,4.2,4.2,4.2,1674015600,1400,5498.445595854922,"0.25","2023-01-18T11:20:00.000Z","-"
4.25,4.25,4.24,4.24,1674015900,2200,5498.445595854922,"0.40","2023-01-18T11:25:00.000Z","up"
4.25,4.25,4.25,4.25,1674021600,400,5498.445595854922,"0.07","2023-01-18T13:00:00.000Z","-"
4.25,4.25,4.24,4.24,1674021900,1000,5498.445595854922,"0.18","2023-01-18T13:05:00.000Z","up"
4.25,4.25,4.24,4.24,1674022200,5400,5498.445595854922,"0.98","2023-01-18T13:10:00.000Z","up"
4.25,4.25,4.24,4.25,1674022500,1000,5498.445595854922,"0.18","2023-01-18T13:15:00.000Z","-"
4.24,4.24,4.24,4.24,1674022800,2000,5498.445595854922,"0.36","2023-01-18T13:20:00.000Z","-"
4.25,4.25,4.24,4.24,1674023400,700,5498.445595854922,"0.13","2023-01-18T13:30:00.000Z","up"
4.24,4.24,4.24,4.24,1674024000,1400,5498.445595854922,"0.25","2023-01-18T13:40:00.000Z","-"
4.22,4.24,4.22,4.23,1674024300,6600,5498.445595854922,"1.20","2023-01-18T13:45:00.000Z","down"
4.24,4.24,4.24,4.24,1674024600,400,5498.445595854922,"0.07","2023-01-18T13:50:00.000Z","-"
4.25,4.25,4.23,4.23,1674025500,2600,5498.445595854922,"0.47","2023-01-18T14:05:00.000Z","up"
4.27,4.27,4.25,4.25,1674025800,3200,5498.445595854922,"0.58","2023-01-18T14:10:00.000Z","up"
4.35,4.35,4.27,4.27,1674026100,15300,5498.445595854922,"2.78","2023-01-18T14:15:00.000Z","up"
4.3,4.4,4.3,4.34,1674026400,3400,5498.445595854922,"0.62","2023-01-18T14:20:00.000Z","down"
4.3,4.3,4.3,4.3,1674026700,1000,5498.445595854922,"0.18","2023-01-18T14:25:00.000Z","-"
4.39,4.39,4.39,4.39,1674027900,30700,5498.445595854922,"5.58","2023-01-18T14:45:00.000Z","-"
4.39,4.39,4.39,4.39,1674094500,500,5498.445595854922,"0.09","2023-01-19T09:15:00.000Z","-"
4.18,4.39,4.18,4.39,1674094800,1100,5498.445595854922,"0.20","2023-01-19T09:20:00.000Z","down"
4.21,4.21,4.21,4.21,1674095700,200,5498.445595854922,"0.04","2023-01-19T09:35:00.000Z","-"
