┌─────────┬──────┬──────┬──────┬──────┬────────────┬────────┬────────────────────┬─────────┬────────────────────────────┬────────┐
│ (index) │  c   │  h   │  l   │  o   │     t      │   v    │         av         │    r    │            date            │ updown │
├─────────┼──────┼──────┼──────┼──────┼────────────┼────────┼────────────────────┼─────────┼────────────────────────────┼────────┤
│    0    │ 15.9 │ 15.9 │ 15.9 │ 15.9 │ 1674007500 │  800   │ 10220.289855072464 │ '0.08'  │ '2023-01-18T09:05:00.000Z' │  '-'   │
│    1    │ 15.9 │ 15.9 │ 15.9 │ 15.9 │ 1674007800 │  200   │ 10220.289855072464 │ '0.02'  │ '2023-01-18T09:10:00.000Z' │  '-'   │
│    2    │ 15.9 │ 15.9 │ 15.9 │ 15.9 │ 1674008100 │  100   │ 10220.289855072464 │ '0.01'  │ '2023-01-18T09:15:00.000Z' │  '-'   │
│    3    │ 15.8 │ 15.8 │ 15.8 │ 15.8 │ 1674009000 │  100   │ 10220.289855072464 │ '0.01'  │ '2023-01-18T09:30:00.000Z' │  '-'   │
│    4    │  16  │  16  │ 15.9 │ 15.9 │ 1674009300 │  9900  │ 10220.289855072464 │ '0.97'  │ '2023-01-18T09:35:00.000Z' │  'up'  │
│    5    │  16  │  16  │  16  │  16  │ 1674009600 │  200   │ 10220.289855072464 │ '0.02'  │ '2023-01-18T09:40:00.000Z' │  '-'   │
│    6    │ 15.6 │ 15.7 │ 15.6 │ 15.7 │ 1674009900 │  8000  │ 10220.289855072464 │ '0.78'  │ '2023-01-18T09:45:00.000Z' │ 'down' │
│    7    │ 15.8 │ 15.8 │ 15.8 │ 15.8 │ 1674010500 │  500   │ 10220.289855072464 │ '0.05'  │ '2023-01-18T09:55:00.000Z' │  '-'   │
│    8    │  16  │  16  │ 15.8 │ 15.8 │ 1674010800 │  6600  │ 10220.289855072464 │ '0.65'  │ '2023-01-18T10:00:00.000Z' │  'up'  │
│    9    │ 16.2 │ 16.4 │ 16.1 │ 16.1 │ 1674011100 │ 14700  │ 10220.289855072464 │ '1.44'  │ '2023-01-18T10:05:00.000Z' │  'up'  │
│   10    │ 16.3 │ 16.4 │ 16.2 │ 16.2 │ 1674011400 │ 11100  │ 10220.289855072464 │ '1.09'  │ '2023-01-18T10:10:00.000Z' │  'up'  │
│   11    │ 16.1 │ 16.3 │ 16.1 │ 16.3 │ 1674011700 │  9400  │ 10220.289855072464 │ '0.92'  │ '2023-01-18T10:15:00.000Z' │ 'down' │
│   12    │ 16.3 │ 16.3 │ 16.1 │ 16.1 │ 1674012000 │  6300  │ 10220.289855072464 │ '0.62'  │ '2023-01-18T10:20:00.000Z' │  'up'  │
│   13    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674012300 │  500   │ 10220.289855072464 │ '0.05'  │ '2023-01-18T10:25:00.000Z' │  '-'   │
│   14    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674012600 │  1100  │ 10220.289855072464 │ '0.11'  │ '2023-01-18T10:30:00.000Z' │  '-'   │
│   15    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674012900 │  600   │ 10220.289855072464 │ '0.06'  │ '2023-01-18T10:35:00.000Z' │  '-'   │
│   16    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674013500 │  9500  │ 10220.289855072464 │ '0.93'  │ '2023-01-18T10:45:00.000Z' │  '-'   │
│   17    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674014100 │  1700  │ 10220.289855072464 │ '0.17'  │ '2023-01-18T10:55:00.000Z' │  '-'   │
│   18    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674014400 │  1700  │ 10220.289855072464 │ '0.17'  │ '2023-01-18T11:00:00.000Z' │  '-'   │
│   19    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674014700 │  2500  │ 10220.289855072464 │ '0.24'  │ '2023-01-18T11:05:00.000Z' │  '-'   │
│   20    │ 16.3 │ 16.3 │ 16.2 │ 16.2 │ 1674015000 │  300   │ 10220.289855072464 │ '0.03'  │ '2023-01-18T11:10:00.000Z' │  'up'  │
│   21    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674015600 │  3000  │ 10220.289855072464 │ '0.29'  │ '2023-01-18T11:20:00.000Z' │  '-'   │
│   22    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674021600 │  2500  │ 10220.289855072464 │ '0.24'  │ '2023-01-18T13:00:00.000Z' │  '-'   │
│   23    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674022200 │  6500  │ 10220.289855072464 │ '0.64'  │ '2023-01-18T13:10:00.000Z' │  '-'   │
│   24    │ 16.1 │ 16.1 │ 16.1 │ 16.1 │ 1674022500 │  500   │ 10220.289855072464 │ '0.05'  │ '2023-01-18T13:15:00.000Z' │  '-'   │
│   25    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674022800 │  5100  │ 10220.289855072464 │ '0.50'  │ '2023-01-18T13:20:00.000Z' │  '-'   │
│   26    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674023100 │  3000  │ 10220.289855072464 │ '0.29'  │ '2023-01-18T13:25:00.000Z' │  '-'   │
│   27    │ 16.1 │ 16.1 │ 16.1 │ 16.1 │ 1674023700 │  1000  │ 10220.289855072464 │ '0.10'  │ '2023-01-18T13:35:00.000Z' │  '-'   │
│   28    │ 16.1 │ 16.1 │ 16.1 │ 16.1 │ 1674024600 │  800   │ 10220.289855072464 │ '0.08'  │ '2023-01-18T13:50:00.000Z' │  '-'   │
│   29    │ 16.3 │ 16.3 │ 16.2 │ 16.2 │ 1674025800 │  6100  │ 10220.289855072464 │ '0.60'  │ '2023-01-18T14:10:00.000Z' │  'up'  │
│   30    │ 16.2 │ 16.3 │ 16.2 │ 16.3 │ 1674026400 │  700   │ 10220.289855072464 │ '0.07'  │ '2023-01-18T14:20:00.000Z' │ 'down' │
│   31    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674026700 │  200   │ 10220.289855072464 │ '0.02'  │ '2023-01-18T14:25:00.000Z' │  '-'   │
│   32    │ 16.2 │ 16.3 │ 16.2 │ 16.3 │ 1674027300 │ 10000  │ 10220.289855072464 │ '0.98'  │ '2023-01-18T14:35:00.000Z' │ 'down' │
│   33    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674027600 │  1000  │ 10220.289855072464 │ '0.10'  │ '2023-01-18T14:40:00.000Z' │  '-'   │
│   34    │ 16.2 │ 16.3 │ 16.2 │ 16.3 │ 1674028500 │  6500  │ 10220.289855072464 │ '0.64'  │ '2023-01-18T14:55:00.000Z' │ 'down' │
│   35    │ 16.3 │ 16.3 │ 16.3 │ 16.3 │ 1674093900 │  3000  │ 10220.289855072464 │ '0.29'  │ '2023-01-19T09:05:00.000Z' │  '-'   │
│   36    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674094500 │  1500  │ 10220.289855072464 │ '0.15'  │ '2023-01-19T09:15:00.000Z' │  '-'   │
│   37    │ 16.6 │ 16.6 │ 16.5 │ 16.5 │ 1674095700 │  2400  │ 10220.289855072464 │ '0.23'  │ '2023-01-19T09:35:00.000Z' │  'up'  │
│   38    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674096300 │  1200  │ 10220.289855072464 │ '0.12'  │ '2023-01-19T09:45:00.000Z' │  '-'   │
│   39    │ 16.5 │ 16.5 │ 16.4 │ 16.5 │ 1674096600 │  4300  │ 10220.289855072464 │ '0.42'  │ '2023-01-19T09:50:00.000Z' │  '-'   │
│   40    │ 16.3 │ 16.5 │ 16.3 │ 16.5 │ 1674096900 │ 12100  │ 10220.289855072464 │ '1.18'  │ '2023-01-19T09:55:00.000Z' │ 'down' │
│   41    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674097500 │  600   │ 10220.289855072464 │ '0.06'  │ '2023-01-19T10:05:00.000Z' │  '-'   │
│   42    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674097800 │  1200  │ 10220.289855072464 │ '0.12'  │ '2023-01-19T10:10:00.000Z' │  '-'   │
│   43    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674098700 │  2400  │ 10220.289855072464 │ '0.23'  │ '2023-01-19T10:25:00.000Z' │  '-'   │
│   44    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674099000 │  300   │ 10220.289855072464 │ '0.03'  │ '2023-01-19T10:30:00.000Z' │  '-'   │
│   45    │ 16.2 │ 16.2 │ 16.2 │ 16.2 │ 1674099600 │ 13600  │ 10220.289855072464 │ '1.33'  │ '2023-01-19T10:40:00.000Z' │  '-'   │
│   46    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674100200 │  1000  │ 10220.289855072464 │ '0.10'  │ '2023-01-19T10:50:00.000Z' │  '-'   │
│   47    │ 16.4 │ 16.4 │ 16.4 │ 16.4 │ 1674100500 │  5200  │ 10220.289855072464 │ '0.51'  │ '2023-01-19T10:55:00.000Z' │  '-'   │
│   48    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674100800 │  4700  │ 10220.289855072464 │ '0.46'  │ '2023-01-19T11:00:00.000Z' │  '-'   │
│   49    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674101100 │  2900  │ 10220.289855072464 │ '0.28'  │ '2023-01-19T11:05:00.000Z' │  '-'   │
│   50    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674101700 │  5000  │ 10220.289855072464 │ '0.49'  │ '2023-01-19T11:15:00.000Z' │  '-'   │
│   51    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674102000 │  8500  │ 10220.289855072464 │ '0.83'  │ '2023-01-19T11:20:00.000Z' │  '-'   │
│   52    │ 16.5 │ 16.5 │ 16.5 │ 16.5 │ 1674102300 │  2300  │ 10220.289855072464 │ '0.23'  │ '2023-01-19T11:25:00.000Z' │  '-'   │
│   53    │ 16.7 │ 16.7 │ 16.5 │ 16.5 │ 1674108000 │ 17600  │ 10220.289855072464 │ '1.72'  │ '2023-01-19T13:00:00.000Z' │  'up'  │
│   54    │ 16.9 │ 16.9 │ 16.8 │ 16.8 │ 1674108300 │  5900  │ 10220.289855072464 │ '0.58'  │ '2023-01-19T13:05:00.000Z' │  'up'  │
│   55    │ 16.9 │ 16.9 │ 16.9 │ 16.9 │ 1674108600 │  2600  │ 10220.289855072464 │ '0.25'  │ '2023-01-19T13:10:00.000Z' │  '-'   │
│   56    │  17  │  17  │ 16.9 │ 16.9 │ 1674108900 │  7300  │ 10220.289855072464 │ '0.71'  │ '2023-01-19T13:15:00.000Z' │  'up'  │
│   57    │ 17.1 │ 17.1 │ 16.9 │  17  │ 1674109200 │ 13000  │ 10220.289855072464 │ '1.27'  │ '2023-01-19T13:20:00.000Z' │  'up'  │
│   58    │ 17.4 │ 17.4 │ 17.1 │ 17.1 │ 1674109500 │ 14900  │ 10220.289855072464 │ '1.46'  │ '2023-01-19T13:25:00.000Z' │  'up'  │
│   59    │ 17.3 │ 17.4 │ 17.3 │ 17.3 │ 1674109800 │  2800  │ 10220.289855072464 │ '0.27'  │ '2023-01-19T13:30:00.000Z' │  '-'   │
│   60    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674110100 │  4400  │ 10220.289855072464 │ '0.43'  │ '2023-01-19T13:35:00.000Z' │  '-'   │
│   61    │ 17.3 │ 17.3 │ 17.2 │ 17.2 │ 1674110400 │  2400  │ 10220.289855072464 │ '0.23'  │ '2023-01-19T13:40:00.000Z' │  'up'  │
│   62    │ 17.4 │ 17.4 │ 17.3 │ 17.3 │ 1674110700 │  900   │ 10220.289855072464 │ '0.09'  │ '2023-01-19T13:45:00.000Z' │  'up'  │
│   63    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674111000 │  3500  │ 10220.289855072464 │ '0.34'  │ '2023-01-19T13:50:00.000Z' │  '-'   │
│   64    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674111300 │  1200  │ 10220.289855072464 │ '0.12'  │ '2023-01-19T13:55:00.000Z' │  '-'   │
│   65    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674111600 │  1600  │ 10220.289855072464 │ '0.16'  │ '2023-01-19T14:00:00.000Z' │  '-'   │
│   66    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674111900 │ 11400  │ 10220.289855072464 │ '1.12'  │ '2023-01-19T14:05:00.000Z' │  '-'   │
│   67    │ 17.2 │ 17.3 │ 17.2 │ 17.3 │ 1674112200 │ 11100  │ 10220.289855072464 │ '1.09'  │ '2023-01-19T14:10:00.000Z' │ 'down' │
│   68    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674112500 │  300   │ 10220.289855072464 │ '0.03'  │ '2023-01-19T14:15:00.000Z' │  '-'   │
│   69    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674112800 │  3100  │ 10220.289855072464 │ '0.30'  │ '2023-01-19T14:20:00.000Z' │  '-'   │
│   70    │ 17.3 │ 17.6 │ 17.3 │ 17.5 │ 1674113100 │ 13000  │ 10220.289855072464 │ '1.27'  │ '2023-01-19T14:25:00.000Z' │ 'down' │
│   71    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674113400 │  700   │ 10220.289855072464 │ '0.07'  │ '2023-01-19T14:30:00.000Z' │  '-'   │
│   72    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674113700 │  1300  │ 10220.289855072464 │ '0.13'  │ '2023-01-19T14:35:00.000Z' │  '-'   │
│   73    │ 17.4 │ 17.4 │ 17.4 │ 17.4 │ 1674114000 │  500   │ 10220.289855072464 │ '0.05'  │ '2023-01-19T14:40:00.000Z' │  '-'   │
│   74    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674114600 │  2200  │ 10220.289855072464 │ '0.22'  │ '2023-01-19T14:50:00.000Z' │  '-'   │
│   75    │ 17.3 │ 17.3 │ 17.3 │ 17.3 │ 1674114900 │  1800  │ 10220.289855072464 │ '0.18'  │ '2023-01-19T14:55:00.000Z' │  '-'   │
│   76    │ 19.4 │ 19.4 │ 17.6 │ 17.6 │ 1674784800 │ 48600  │ 10220.289855072464 │ '4.76'  │ '2023-01-27T09:00:00.000Z' │  'up'  │
│   77    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674785100 │  2400  │ 10220.289855072464 │ '0.23'  │ '2023-01-27T09:05:00.000Z' │  '-'   │
│   78    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674785400 │ 12700  │ 10220.289855072464 │ '1.24'  │ '2023-01-27T09:10:00.000Z' │  '-'   │
│   79    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674785700 │  8400  │ 10220.289855072464 │ '0.82'  │ '2023-01-27T09:15:00.000Z' │  '-'   │
│   80    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674786000 │ 21600  │ 10220.289855072464 │ '2.11'  │ '2023-01-27T09:20:00.000Z' │  '-'   │
│   81    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674786300 │  6300  │ 10220.289855072464 │ '0.62'  │ '2023-01-27T09:25:00.000Z' │  '-'   │
│   82    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674786600 │ 11800  │ 10220.289855072464 │ '1.15'  │ '2023-01-27T09:30:00.000Z' │  '-'   │
│   83    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674786900 │  3400  │ 10220.289855072464 │ '0.33'  │ '2023-01-27T09:35:00.000Z' │  '-'   │
│   84    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674787200 │  6800  │ 10220.289855072464 │ '0.67'  │ '2023-01-27T09:40:00.000Z' │  '-'   │
│   85    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674787500 │ 45100  │ 10220.289855072464 │ '4.41'  │ '2023-01-27T09:45:00.000Z' │  '-'   │
│   86    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674787800 │ 201200 │ 10220.289855072464 │ '19.69' │ '2023-01-27T09:50:00.000Z' │  '-'   │
│   87    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674788100 │ 50700  │ 10220.289855072464 │ '4.96'  │ '2023-01-27T09:55:00.000Z' │  '-'   │
│   88    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674788400 │  4700  │ 10220.289855072464 │ '0.46'  │ '2023-01-27T10:00:00.000Z' │  '-'   │
│   89    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674788700 │ 31300  │ 10220.289855072464 │ '3.06'  │ '2023-01-27T10:05:00.000Z' │  '-'   │
│   90    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674789000 │  3600  │ 10220.289855072464 │ '0.35'  │ '2023-01-27T10:10:00.000Z' │  '-'   │
│   91    │ 19.4 │ 19.4 │ 19.4 │ 19.4 │ 1674789300 │  3900  │ 10220.289855072464 │ '0.38'  │ '2023-01-27T10:15:00.000Z' │  '-'   │
