"c","h","l","o","t","v","av","r","date","updown"
55.4,55.4,55.4,55.4,1674008100,300,403.3333333333333,"0.74","2023-01-18T09:15:00.000Z","-"
55.4,55.4,55.4,55.4,1674008400,200,403.3333333333333,"0.50","2023-01-18T09:20:00.000Z","-"
55.4,55.4,55.4,55.4,1674008700,200,403.3333333333333,"0.50","2023-01-18T09:25:00.000Z","-"
55.4,55.4,55.4,55.4,1674009300,100,403.3333333333333,"0.25","2023-01-18T09:35:00.000Z","-"
55.4,55.4,55.4,55.4,1674010200,200,403.3333333333333,"0.50","2023-01-18T09:50:00.000Z","-"
55.4,55.4,55.4,55.4,1674021600,100,403.3333333333333,"0.25","2023-01-18T13:00:00.000Z","-"
55.3,55.3,55.3,55.3,1674024300,100,403.3333333333333,"0.25","2023-01-18T13:45:00.000Z","-"
55.4,55.4,55.4,55.4,1674024600,100,403.3333333333333,"0.25","2023-01-18T13:50:00.000Z","-"
55.4,55.4,55.4,55.4,1674024900,200,403.3333333333333,"0.50","2023-01-18T13:55:00.000Z","-"
54,54,54,54,1674094500,600,403.3333333333333,"1.49","2023-01-19T09:15:00.000Z","-"
54,54,54,54,1674095100,200,403.3333333333333,"0.50","2023-01-19T09:25:00.000Z","-"
54,54,54,54,1674096300,100,403.3333333333333,"0.25","2023-01-19T09:45:00.000Z","-"
54,54,54,54,1674097200,200,403.3333333333333,"0.50","2023-01-19T10:00:00.000Z","-"
54,54,54,54,1674098100,200,403.3333333333333,"0.50","2023-01-19T10:15:00.000Z","-"
54,54,54,54,1674098700,200,403.3333333333333,"0.50","2023-01-19T10:25:00.000Z","-"
51.7,51.7,51.7,51.7,1674786000,400,403.3333333333333,"0.99","2023-01-27T09:20:00.000Z","-"
51.7,51.7,51.7,51.7,1674786900,100,403.3333333333333,"0.25","2023-01-27T09:35:00.000Z","-"
52,52,52,52,1674788400,100,403.3333333333333,"0.25","2023-01-27T10:00:00.000Z","-"
51.5,51.5,51.5,51.5,1674800400,300,403.3333333333333,"0.74","2023-01-27T13:20:00.000Z","-"
50.3,51.5,50.3,51.5,1674800700,2100,403.3333333333333,"5.21","2023-01-27T13:25:00.000Z","down"
51.5,51.5,51.5,51.5,1674802500,500,403.3333333333333,"1.24","2023-01-27T13:55:00.000Z","-"
52,52,52,52,1674805500,1000,403.3333333333333,"2.48","2023-01-27T14:45:00.000Z","-"
50.4,50.4,50.4,50.4,1675045200,200,403.3333333333333,"0.50","2023-01-30T09:20:00.000Z","-"
50.4,50.4,50.4,50.4,1675048200,100,403.3333333333333,"0.25","2023-01-30T10:10:00.000Z","-"
50.4,50.4,50.4,50.4,1675059000,100,403.3333333333333,"0.25","2023-01-30T13:10:00.000Z","-"
50.4,50.4,50.4,50.4,1675061700,600,403.3333333333333,"1.49","2023-01-30T13:55:00.000Z","-"
50.6,50.6,50.6,50.6,1675217700,3000,403.3333333333333,"7.44","2023-02-01T09:15:00.000Z","-"
51,51,51,51,1675224600,100,403.3333333333333,"0.25","2023-02-01T11:10:00.000Z","-"
52,52,52,52,1675233000,100,403.3333333333333,"0.25","2023-02-01T13:30:00.000Z","-"
53.8,53.8,52,52,1675234800,400,403.3333333333333,"0.99","2023-02-01T14:00:00.000Z","up"
