"c","h","l","o","t","v","av","r","date","updown"
7.1,7.1,7.1,7.1,1674009300,1600,2015.7142857142858,"0.79","2023-01-18T09:35:00.000Z","-"
7,7,7,7,1674026400,1000,2015.7142857142858,"0.50","2023-01-18T14:20:00.000Z","-"
7.2,7.2,7.2,7.2,1674098100,200,2015.7142857142858,"0.10","2023-01-19T10:15:00.000Z","-"
7.5,7.5,7.5,7.5,1674102300,300,2015.7142857142858,"0.15","2023-01-19T11:25:00.000Z","-"
7,7,7,7,1674108000,700,2015.7142857142858,"0.35","2023-01-19T13:00:00.000Z","-"
7,7,7,7,1674112800,800,2015.7142857142858,"0.40","2023-01-19T14:20:00.000Z","-"
7,7,7,7,1674113100,200,2015.7142857142858,"0.10","2023-01-19T14:25:00.000Z","-"
7,7,7,7,1674114900,400,2015.7142857142858,"0.20","2023-01-19T14:55:00.000Z","-"
7,7,7,7,1674784800,3100,2015.7142857142858,"1.54","2023-01-27T09:00:00.000Z","-"
7.5,7.5,7.5,7.5,1674793500,1500,2015.7142857142858,"0.74","2023-01-27T11:25:00.000Z","-"
7.5,7.5,7.5,7.5,1674799200,2000,2015.7142857142858,"0.99","2023-01-27T13:00:00.000Z","-"
7.1,7.1,7.1,7.1,1674799800,5000,2015.7142857142858,"2.48","2023-01-27T13:10:00.000Z","-"
7.1,7.1,7.1,7.1,1674800400,2000,2015.7142857142858,"0.99","2023-01-27T13:20:00.000Z","-"
7,7,7,7,1674800700,7000,2015.7142857142858,"3.47","2023-01-27T13:25:00.000Z","-"
7.1,7.1,7.1,7.1,1674805200,4000,2015.7142857142858,"1.98","2023-01-27T14:40:00.000Z","-"
7.5,7.5,7.5,7.5,1675044000,1000,2015.7142857142858,"0.50","2023-01-30T09:00:00.000Z","-"
8.1,8.1,8.1,8.1,1675044300,500,2015.7142857142858,"0.25","2023-01-30T09:05:00.000Z","-"
8.1,8.1,8.1,8.1,1675044600,100,2015.7142857142858,"0.05","2023-01-30T09:10:00.000Z","-"
8.1,8.1,8.1,8.1,1675044900,1700,2015.7142857142858,"0.84","2023-01-30T09:15:00.000Z","-"
8.1,8.1,7.7,7.7,1675045200,2400,2015.7142857142858,"1.19","2023-01-30T09:20:00.000Z","up"
8,8,8,8,1675047000,200,2015.7142857142858,"0.10","2023-01-30T09:50:00.000Z","-"
8.1,8.1,8.1,8.1,1675047300,2000,2015.7142857142858,"0.99","2023-01-30T09:55:00.000Z","-"
8.1,8.1,8.1,8.1,1675047600,2500,2015.7142857142858,"1.24","2023-01-30T10:00:00.000Z","-"
8.1,8.1,8.1,8.1,1675047900,4500,2015.7142857142858,"2.23","2023-01-30T10:05:00.000Z","-"
8.1,8.1,8.1,8.1,1675048500,100,2015.7142857142858,"0.05","2023-01-30T10:15:00.000Z","-"
8.1,8.1,8.1,8.1,1675050000,6900,2015.7142857142858,"3.42","2023-01-30T10:40:00.000Z","-"
8.1,8.1,8.1,8.1,1675050900,400,2015.7142857142858,"0.20","2023-01-30T10:55:00.000Z","-"
8.1,8.1,8.1,8.1,1675052100,1000,2015.7142857142858,"0.50","2023-01-30T11:15:00.000Z","-"
8.1,8.1,8.1,8.1,1675052400,500,2015.7142857142858,"0.25","2023-01-30T11:20:00.000Z","-"
8.1,8.1,8.1,8.1,1675058400,600,2015.7142857142858,"0.30","2023-01-30T13:00:00.000Z","-"
8.1,8.1,8.1,8.1,1675058700,2000,2015.7142857142858,"0.99","2023-01-30T13:05:00.000Z","-"
8.1,8.1,8.1,8.1,1675060500,500,2015.7142857142858,"0.25","2023-01-30T13:35:00.000Z","-"
8.1,8.1,8.1,8.1,1675060800,5000,2015.7142857142858,"2.48","2023-01-30T13:40:00.000Z","-"
8.1,8.1,8.1,8.1,1675062300,3900,2015.7142857142858,"1.93","2023-01-30T14:05:00.000Z","-"
8.1,8.1,8.1,8.1,1675062600,2900,2015.7142857142858,"1.44","2023-01-30T14:10:00.000Z","-"
8.1,8.1,8.1,8.1,1675062900,3100,2015.7142857142858,"1.54","2023-01-30T14:15:00.000Z","-"
9,9,8.1,8.1,1675130400,2000,2015.7142857142858,"0.99","2023-01-31T09:00:00.000Z","up"
9,9,9,9,1675130700,100,2015.7142857142858,"0.05","2023-01-31T09:05:00.000Z","-"
8.9,8.9,8.9,8.9,1675131900,1000,2015.7142857142858,"0.50","2023-01-31T09:25:00.000Z","-"
8,8,8,8,1675133400,100,2015.7142857142858,"0.05","2023-01-31T09:50:00.000Z","-"
8,8,8,8,1675134900,100,2015.7142857142858,"0.05","2023-01-31T10:15:00.000Z","-"
8,8,8,8,1675135200,400,2015.7142857142858,"0.20","2023-01-31T10:20:00.000Z","-"
8,8,8,8,1675136400,5700,2015.7142857142858,"2.83","2023-01-31T10:40:00.000Z","-"
7.6,7.7,7.6,7.7,1675146900,3900,2015.7142857142858,"1.93","2023-01-31T13:35:00.000Z","down"
7.5,7.5,7.5,7.5,1675147500,100,2015.7142857142858,"0.05","2023-01-31T13:45:00.000Z","-"
8.2,8.2,8.2,8.2,1675148700,500,2015.7142857142858,"0.25","2023-01-31T14:05:00.000Z","-"
8.2,8.2,8.2,8.2,1675149600,2600,2015.7142857142858,"1.29","2023-01-31T14:20:00.000Z","-"
8.2,8.2,8.2,8.2,1675149900,1500,2015.7142857142858,"0.74","2023-01-31T14:25:00.000Z","-"
8.2,8.2,8.2,8.2,1675150200,900,2015.7142857142858,"0.45","2023-01-31T14:30:00.000Z","-"
8.8,8.8,8.8,8.8,1675218600,1000,2015.7142857142858,"0.50","2023-02-01T09:30:00.000Z","-"
