"c","h","l","o","t","v","av","r","date","updown"
3.16,3.16,3.16,3.16,1674008100,100,6235.046728971963,"0.02","2023-01-18T09:15:00.000Z","-"
3.2,3.2,3.2,3.2,1674008400,400,6235.046728971963,"0.06","2023-01-18T09:20:00.000Z","-"
3.18,3.19,3.16,3.19,1674008700,800,6235.046728971963,"0.13","2023-01-18T09:25:00.000Z","down"
3.17,3.17,3.16,3.17,1674009000,2300,6235.046728971963,"0.37","2023-01-18T09:30:00.000Z","-"
3.17,3.17,3.15,3.15,1674009300,6100,6235.046728971963,"0.98","2023-01-18T09:35:00.000Z","up"
3.17,3.17,3.15,3.15,1674009600,14700,6235.046728971963,"2.36","2023-01-18T09:40:00.000Z","up"
3.2,3.2,3.17,3.17,1674009900,27000,6235.046728971963,"4.33","2023-01-18T09:45:00.000Z","up"
3.21,3.21,3.2,3.2,1674010200,3800,6235.046728971963,"0.61","2023-01-18T09:50:00.000Z","up"
3.21,3.24,3.21,3.21,1674010500,4900,6235.046728971963,"0.79","2023-01-18T09:55:00.000Z","-"
3.21,3.21,3.21,3.21,1674010800,300,6235.046728971963,"0.05","2023-01-18T10:00:00.000Z","-"
3.23,3.23,3.23,3.23,1674011100,100,6235.046728971963,"0.02","2023-01-18T10:05:00.000Z","-"
3.27,3.27,3.2,3.2,1674011400,3500,6235.046728971963,"0.56","2023-01-18T10:10:00.000Z","up"
3.29,3.29,3.27,3.27,1674011700,3400,6235.046728971963,"0.55","2023-01-18T10:15:00.000Z","up"
3.27,3.27,3.2,3.2,1674012600,1000,6235.046728971963,"0.16","2023-01-18T10:30:00.000Z","up"
3.25,3.25,3.25,3.25,1674014700,200,6235.046728971963,"0.03","2023-01-18T11:05:00.000Z","-"
3.26,3.26,3.26,3.26,1674015000,100,6235.046728971963,"0.02","2023-01-18T11:10:00.000Z","-"
3.26,3.26,3.26,3.26,1674015900,200,6235.046728971963,"0.03","2023-01-18T11:25:00.000Z","-"
3.26,3.26,3.26,3.26,1674021600,200,6235.046728971963,"0.03","2023-01-18T13:00:00.000Z","-"
3.21,3.25,3.21,3.24,1674021900,300,6235.046728971963,"0.05","2023-01-18T13:05:00.000Z","down"
3.26,3.26,3.25,3.25,1674022200,3700,6235.046728971963,"0.59","2023-01-18T13:10:00.000Z","up"
3.27,3.27,3.26,3.26,1674022800,300,6235.046728971963,"0.05","2023-01-18T13:20:00.000Z","up"
3.26,3.26,3.22,3.23,1674023400,600,6235.046728971963,"0.10","2023-01-18T13:30:00.000Z","up"
3.24,3.24,3.21,3.22,1674023700,500,6235.046728971963,"0.08","2023-01-18T13:35:00.000Z","up"
3.23,3.23,3.23,3.23,1674024600,2000,6235.046728971963,"0.32","2023-01-18T13:50:00.000Z","-"
3.24,3.24,3.24,3.24,1674024900,100,6235.046728971963,"0.02","2023-01-18T13:55:00.000Z","-"
3.24,3.24,3.22,3.22,1674025200,200,6235.046728971963,"0.03","2023-01-18T14:00:00.000Z","up"
3.22,3.25,3.22,3.25,1674025500,400,6235.046728971963,"0.06","2023-01-18T14:05:00.000Z","down"
3.24,3.24,3.22,3.24,1674025800,800,6235.046728971963,"0.13","2023-01-18T14:10:00.000Z","-"
3.24,3.24,3.24,3.24,1674026400,100,6235.046728971963,"0.02","2023-01-18T14:20:00.000Z","-"
3.25,3.25,3.25,3.25,1674026700,100,6235.046728971963,"0.02","2023-01-18T14:25:00.000Z","-"
3.27,3.27,3.27,3.27,1674027900,5000,6235.046728971963,"0.80","2023-01-18T14:45:00.000Z","-"
3.27,3.29,3.27,3.29,1674094500,500,6235.046728971963,"0.08","2023-01-19T09:15:00.000Z","down"
