"c","h","l","o","t","v","av","r","date","updown"
7,7,7,7,1674008700,100,1853.7313432835822,"0.05","2023-01-18T09:25:00.000Z","-"
6.5,6.5,6.5,6.5,1674027900,7800,1853.7313432835822,"4.21","2023-01-18T14:45:00.000Z","-"
6.6,6.6,6.6,6.6,1674094200,100,1853.7313432835822,"0.05","2023-01-19T09:10:00.000Z","-"
6.6,6.6,6.6,6.6,1674094500,800,1853.7313432835822,"0.43","2023-01-19T09:15:00.000Z","-"
6.5,6.6,6.5,6.6,1674095400,200,1853.7313432835822,"0.11","2023-01-19T09:30:00.000Z","down"
6.5,6.5,6.5,6.5,1674095700,700,1853.7313432835822,"0.38","2023-01-19T09:35:00.000Z","-"
6.6,6.6,6.6,6.6,1674096600,200,1853.7313432835822,"0.11","2023-01-19T09:50:00.000Z","-"
6.6,6.6,6.6,6.6,1674097200,400,1853.7313432835822,"0.22","2023-01-19T10:00:00.000Z","-"
6.6,6.6,6.6,6.6,1674099600,800,1853.7313432835822,"0.43","2023-01-19T10:40:00.000Z","-"
6.6,6.6,6.6,6.6,1674099900,100,1853.7313432835822,"0.05","2023-01-19T10:45:00.000Z","-"
6.7,6.7,6.7,6.7,1674100200,100,1853.7313432835822,"0.05","2023-01-19T10:50:00.000Z","-"
6.7,6.7,6.7,6.7,1674108300,300,1853.7313432835822,"0.16","2023-01-19T13:05:00.000Z","-"
6.6,6.6,6.6,6.6,1674108900,1400,1853.7313432835822,"0.76","2023-01-19T13:15:00.000Z","-"
6.6,6.6,6.6,6.6,1674109500,400,1853.7313432835822,"0.22","2023-01-19T13:25:00.000Z","-"
6.7,6.7,6.7,6.7,1674109800,2800,1853.7313432835822,"1.51","2023-01-19T13:30:00.000Z","-"
7,7,7,7,1674114300,4200,1853.7313432835822,"2.27","2023-01-19T14:45:00.000Z","-"
7,7,7,7,1674786000,500,1853.7313432835822,"0.27","2023-01-27T09:20:00.000Z","-"
6.8,6.8,6.8,6.8,1674789300,500,1853.7313432835822,"0.27","2023-01-27T10:15:00.000Z","-"
6.8,6.8,6.8,6.8,1674803400,400,1853.7313432835822,"0.22","2023-01-27T14:10:00.000Z","-"
6.8,6.8,6.8,6.8,1674804300,500,1853.7313432835822,"0.27","2023-01-27T14:25:00.000Z","-"
7,7,7,7,1675044600,500,1853.7313432835822,"0.27","2023-01-30T09:10:00.000Z","-"
6.9,6.9,6.9,6.9,1675046100,100,1853.7313432835822,"0.05","2023-01-30T09:35:00.000Z","-"
