"c","h","l","o","t","v","av","r","date","updown"
8.1,8.1,8.1,8.1,1674025200,400,252,"1.59","2023-01-18T14:00:00.000Z","-"
8.6,8.6,8.6,8.6,1674094500,500,252,"1.98","2023-01-19T09:15:00.000Z","-"
8.2,8.2,8.2,8.2,1674108000,100,252,"0.40","2023-01-19T13:00:00.000Z","-"
8.9,8.9,8.9,8.9,1674108300,200,252,"0.79","2023-01-19T13:05:00.000Z","-"
9.3,9.3,9.3,9.3,1674111000,200,252,"0.79","2023-01-19T13:50:00.000Z","-"
8.3,8.3,8.3,8.3,1674112800,400,252,"1.59","2023-01-19T14:20:00.000Z","-"
8.2,8.2,8.2,8.2,1674784800,300,252,"1.19","2023-01-27T09:00:00.000Z","-"
8.2,8.2,8.2,8.2,1674785400,100,252,"0.40","2023-01-27T09:10:00.000Z","-"
8.2,8.2,8.2,8.2,1674785700,100,252,"0.40","2023-01-27T09:15:00.000Z","-"
8.2,8.2,8.2,8.2,1674786000,500,252,"1.98","2023-01-27T09:20:00.000Z","-"
8.3,8.3,8.3,8.3,1674791100,100,252,"0.40","2023-01-27T10:45:00.000Z","-"
8.6,8.6,8.6,8.6,1674792300,100,252,"0.40","2023-01-27T11:05:00.000Z","-"
8.6,8.6,8.6,8.6,1674802200,100,252,"0.40","2023-01-27T13:50:00.000Z","-"
8.6,8.6,8.6,8.6,1674802500,100,252,"0.40","2023-01-27T13:55:00.000Z","-"
8.6,8.6,8.6,8.6,1674803100,100,252,"0.40","2023-01-27T14:05:00.000Z","-"
8.6,8.6,8.6,8.6,1674803700,100,252,"0.40","2023-01-27T14:15:00.000Z","-"
8.8,8.8,8.8,8.8,1675059300,100,252,"0.40","2023-01-30T13:15:00.000Z","-"
8.8,8.8,8.8,8.8,1675062300,100,252,"0.40","2023-01-30T14:05:00.000Z","-"
8.8,8.8,8.8,8.8,1675062600,100,252,"0.40","2023-01-30T14:10:00.000Z","-"
8,8,8,8,1675135200,1400,252,"5.56","2023-01-31T10:20:00.000Z","-"
8.5,8.5,8.5,8.5,1675136100,300,252,"1.19","2023-01-31T10:35:00.000Z","-"
8.6,8.6,8.6,8.6,1675137000,500,252,"1.98","2023-01-31T10:50:00.000Z","-"
9.1,9.1,9.1,9.1,1675151400,100,252,"0.40","2023-01-31T14:50:00.000Z","-"
9,9,9,9,1675217700,100,252,"0.40","2023-02-01T09:15:00.000Z","-"
9.3,9.3,9.3,9.3,1675222200,200,252,"0.79","2023-02-01T10:30:00.000Z","-"
