"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-349800,16087500200,161749117300,3715800,-349800,16087500200,"2023-02-01T09:14:00.000Z",1675242840000,4065600,12173300,12173300,4391900,161749117300,65828136700,49740636500,46180344100
1324500,44042638800,251996236300,3592900,1674300,27955138600,"2023-02-01T09:16:00.000Z",1675242960000,1918600,5517100,17690400,5600,90247119000,59048176300,31093037700,105905000
2003500,48774873700,364966892800,3920400,679000,4732234900,"2023-02-01T09:18:00.000Z",1675243080000,3241400,7187100,24877500,25300,112970656500,58654328500,53922093600,394234400
2563900,55821621100,476631069200,3857900,560400,7046747400,"2023-02-01T09:20:00.000Z",1675243200000,3297500,7238000,32115500,82600,111664176400,58912437800,51865690400,886048200
206700,19505636500,585732878800,2330700,-2357200,-36315984600,"2023-02-01T09:22:00.000Z",1675243320000,4687900,7029900,39145400,11300,109101809600,36285756500,72601741100,214312000
-2334800,-30814921100,693511018100,2141400,-2541500,-50320557600,"2023-02-01T09:24:00.000Z",1675243440000,4682900,6857100,46002500,32800,107778139300,28534052600,78854610200,389476500
-3800400,-55128768800,793554508400,2220700,-1465600,-24313847700,"2023-02-01T09:26:00.000Z",1675243560000,3686300,5910900,51913400,3900,100043490300,37792465800,62106313500,144711000
-4897400,-74209395900,862974384900,1609400,-1097000,-19080627100,"2023-02-01T09:28:00.000Z",1675243680000,2706400,4340700,56254100,24900,69419876500,24986011700,44066638800,367226000
-5481200,-76398585900,940461772100,2094700,-583800,-2189190000,"2023-02-01T09:30:00.000Z",1675243800000,2678500,4784000,61038100,10800,77487387200,37543573600,39732763600,211050000
-4560100,-53980025500,1025033646800,2819400,921100,22418560400,"2023-02-01T09:32:00.000Z",1675243920000,1898300,4737000,65775100,19300,84571874700,53388785800,30970225400,212863500
-3239100,-29852296200,1104012618500,3106200,1321000,24127729300,"2023-02-01T09:34:00.000Z",1675244040000,1785200,4897100,70672200,5700,78978971700,51505329000,27377599700,96043000
37100,33718131500,1217196711200,5083500,3276200,63570427700,"2023-02-01T09:36:00.000Z",1675244160000,1807300,6910400,77582600,19600,113184092700,88260764700,24690337000,232991000
2950500,80102028700,1342249746400,5236700,2913400,46383897200,"2023-02-01T09:38:00.000Z",1675244280000,2323300,7561500,85144100,1500,125053035200,85706341100,39322443900,24250200
6474300,136690833700,1470342441800,5580300,3523800,56588805000,"2023-02-01T09:40:00.000Z",1675244400000,2056500,7681600,92825700,44800,128092695400,91287280700,34698475700,2106939000
11995600,231392396800,1632802051000,7451800,5521300,94701563100,"2023-02-01T09:42:00.000Z",1675244520000,1930500,9384300,102210000,2000,162459609200,128550311700,33848748600,60548900
13510600,250590281300,1754065210300,4379900,1515000,19197884500,"2023-02-01T09:44:00.000Z",1675244640000,2864900,7283400,109493400,38600,121263159300,69973693600,50775809100,513656600
12498300,231932988100,1856819636900,3054100,-1012300,-18657293200,"2023-02-01T09:46:00.000Z",1675244760000,4066400,7131400,116624800,10900,102754426600,41992494700,60649787900,112144000
9746200,177568034100,1969638390900,2056100,-2752100,-54364954000,"2023-02-01T09:48:00.000Z",1675244880000,4808200,6866800,123491600,2500,112818754000,29193957500,83558911500,65885000
8473800,145678912800,2050748922200,2333300,-1272400,-31889121300,"2023-02-01T09:50:00.000Z",1675245000000,3605700,5944800,129436400,5800,81110531300,24504872500,56393993800,211665000
7114100,128084248900,2116109996900,1642200,-1359700,-17594663900,"2023-02-01T09:52:00.000Z",1675245120000,3001900,4669600,134106000,25500,65361074700,23586274900,41180938800,593861000
6009100,103746875800,2189700310300,1729100,-1105000,-24337373100,"2023-02-01T09:54:00.000Z",1675245240000,2834100,4581000,138687000,17800,73590313400,24525706200,48863079300,201527900
4976900,87744742700,2269138084600,1949100,-1032200,-16002133100,"2023-02-01T09:56:00.000Z",1675245360000,2981300,4962600,143649600,32200,79437774300,31305576600,47307709700,824488000
4455600,87096611900,2339227158100,1834500,-521300,-648130800,"2023-02-01T09:58:00.000Z",1675245480000,2355800,4199200,147848800,8900,70089073500,34582498100,35230628900,275946500
4664200,97678117700,2407745879300,2295500,208600,10581505800,"2023-02-01T10:00:00.000Z",1675245600000,2086900,4385800,152234600,3400,68518721200,39531214700,28949708900,37797600
5086400,101108444800,2475281592000,2142400,422200,3430327100,"2023-02-01T10:02:00.000Z",1675245720000,1720200,3872300,156106900,9700,67535712700,35376069900,31945742800,213900000
4353600,81925508400,2537143181600,1415900,-732800,-19182936400,"2023-02-01T10:04:00.000Z",1675245840000,2148700,3566600,159673500,2000,61861589600,21318181600,40501118000,42290000
2631000,46796361600,2607557382200,1332700,-1722600,-35129146800,"2023-02-01T10:06:00.000Z",1675245960000,3055300,4392800,164066300,4800,70414200600,17617257400,52746404200,50539000
735300,22170885100,2685441483900,1489800,-1895700,-24625476500,"2023-02-01T10:08:00.000Z",1675246080000,3385500,4899600,168965900,24300,77884101700,26417497600,51042974100,423630000
-513700,16771597000,2733923338000,1249900,-1249000,-5399288100,"2023-02-01T10:10:00.000Z",1675246200000,2498900,3750800,172716700,2000,48481854100,21531911500,26931199600,18743000.000000004
-320600,18263212300,2789810514900,2019800,193100,1491615300,"2023-02-01T10:12:00.000Z",1675246320000,1826700,3849000,176565700,2500,55887176900,28659451100,27167835800,59890000
-449900,16430374200,2838494370800,1519300,-129300,-1832838100,"2023-02-01T10:14:00.000Z",1675246440000,1648600,3178300,179744000,10400,48683855900,23319045400,25151883500,212927000
378300,24451809900,2907100870700,2633500,828200,8021435700,"2023-02-01T10:16:00.000Z",1675246560000,1805300,4439300,184183300,500,68606499900,38306202800,30284767100,15530000
1120200,32739729700,2966172472500,2195900,741900,8287919800,"2023-02-01T10:18:00.000Z",1675246680000,1454000,3653600,187836900,3700,59071601800,33611325300,25323405500,136871000
2089300,53919461900,3031363740300,2588900,969100,21179732200,"2023-02-01T10:20:00.000Z",1675246800000,1619800,4213500,192050400,4800,65191267800,43111648300,21931916100,147703400
2219300,52265409000,3082573546000,1675200,130000,-1654052900,"2023-02-01T10:22:00.000Z",1675246920000,1545200,3224000,195274400,3600,51209805700,24737491400,26391544300,80770000
2650900,57967359500,3132077745700,1801400,431600,5701950500,"2023-02-01T10:24:00.000Z",1675247040000,1369800,3175900,198450300,4700,49504199700,27477815100,21775864600,250520000
4156000,67857583600,3199457156800,3302800,1505100,9890224100,"2023-02-01T10:26:00.000Z",1675247160000,1797700,5100800,203551100,300,67379411100,38633568600,28743344500,2498000
5460000,91473066700,3277353235500,2935400,1304000,23615483100,"2023-02-01T10:28:00.000Z",1675247280000,1631400,4568100,208119200,1300,77896078700,50744608400,27129125300,22345000
5043000,79117840500,3350319669500,2070500,-417000,-12355226200,"2023-02-01T10:30:00.000Z",1675247400000,2487500,4567800,212687000,9800,72966434000,30226063900,42581290100,159080000
7214900,92676098400,3432732129600,4423300,2171900,13558257900,"2023-02-01T10:32:00.000Z",1675247520000,2251400,6797600,219484600,122900,82412460100,47127629000,33569371100,1715460000
8066000,117793608300,3524328032900,3161300,851100,25117509900,"2023-02-01T10:34:00.000Z",1675247640000,2310200,5481200,224965800,9700,91595903300,58176532100,33059022200,360349000
9190000,127861482600,3600497105200,3085700,1124000,10067874300,"2023-02-01T10:36:00.000Z",1675247760000,1961700,5052400,230018200,5000,76169072300,43083053300,33015179000,70840000
10644100,148352956400,3697662633400,3728500,1454100,20491473800,"2023-02-01T10:38:00.000Z",1675247880000,2274400,6047300,236065500,44400,97165528200,58486827000,37995353200,683348000
10129600,104262424300,3823908805700,3448500,-514500,-44090532100,"2023-02-01T10:40:00.000Z",1675248000000,3963000,7486800,243552300,75300,126246172300,40340268600,84430800700,1475103000
4600500,7463233600,3951265053400,1102500,-5529100,-96799190700,"2023-02-01T10:42:00.000Z",1675248120000,6631600,7755300,251307600,21200,127356247700,15077871000,111877061700,401315000
