"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
666.7,2000,60000000,131040000,266.7,733.3,Infinity,2000,2000,60000000,30,"2022-12-08T11:00:00.000Z",1670497200000,30,30,30,52.6,0,47.4,3,,2.5,0,,3800,1900,1800,114000000,60000000,,54000000
666.7,1200,37280000,142400000,266.7,733.3,0,,-800,-22720000,28.4,"2022-12-08T13:50:00.000Z",1670507400000,28.4,28.4,28.4,0,100,0,,3,,Infinity,800,800,2300,,22720000,,22720000,
666.7,1200,37280000,148080000,266.7,733.3,NaN,,0,0,28.4,"2022-12-08T13:55:00.000Z",1670507700000,28.4,28.4,28.4,0,0,100,,,0.5,NaN,,400,2500,400,11360000,,,11360000
