"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1705.6,30500,259250000,259250000,566.7,1366.7,Infinity,30500,30500,259250000,8.5,"2022-12-14T09:00:00.000Z",1671008400000,8.5,8.5,8.5,100,0,0,17.9,,,0,,30500,30500,,259250000,259250000,,
1705.6,30500,259250000,261210000,566.7,1366.7,NaN,,0,0,9.8,"2022-12-14T09:35:00.000Z",1671010500000,9.8,9.8,9.8,0,0,100,,,0.1,NaN,,200,30700,200,1960000.0000000002,,,1960000.0000000002
1705.6,28000,235000000,285460000,566.7,1366.7,0,,-2500,-24250000,9.7,"2022-12-14T09:40:00.000Z",1671010800000,9.7,9.7,9.7,0,100,0,,4.4,,Infinity,2500,2500,33200,,24250000,,24250000,
1705.6,27000,225300000,295160000,566.7,1366.7,0,,-1000,-9700000,9.7,"2022-12-14T09:45:00.000Z",1671011100000,9.7,9.7,9.7,0,100,0,,1.8,,Infinity,1000,1000,34200,,9700000,,9700000,
1705.6,26900,224330000,297130000,566.7,1366.7,0,,-100,-969999.9999999999,10,"2022-12-14T09:50:00.000Z",1671011400000,10,9.7,9.7,0,50,50,,0.2,0.1,Infinity,100,200,34400,100,1970000,,969999.9999999999,1000000
1705.6,26900,224330000,457180000,566.7,1366.7,NaN,,0,0,9.7,"2022-12-14T10:00:00.000Z",1671012000000,9.7,9.7,9.7,0,0,100,,,12.1,NaN,,16500,50900,16500,160050000,,,160050000
1705.6,26900,224330000,459140000,566.7,1366.7,NaN,,0,0,9.8,"2022-12-14T10:10:00.000Z",1671012600000,9.8,9.8,9.8,0,0,100,,,0.1,NaN,,200,51100,200,1960000.0000000002,,,1960000.0000000002
1705.6,26800,223350000,460120000,566.7,1366.7,0,,-100,-980000.0000000001,9.8,"2022-12-14T10:20:00.000Z",1671013200000,9.8,9.8,9.8,0,100,0,,0.2,,Infinity,100,100,51200,,980000.0000000001,,980000.0000000001,
1705.6,26600,221390000,462080000,566.7,1366.7,0,,-200,-1960000.0000000002,9.8,"2022-12-14T10:55:00.000Z",1671015300000,9.8,9.8,9.8,0,100,0,,0.4,,Infinity,200,200,51400,,1960000.0000000002,,1960000.0000000002,
1705.6,26600,221390000,520280000,566.7,1366.7,NaN,,0,0,9.7,"2022-12-14T11:00:00.000Z",1671015600000,9.7,9.7,9.7,0,0,100,,,4.4,NaN,,6000,57400,6000,58199999.99999999,,,58199999.99999999
1705.6,25600,211690000,529980000,566.7,1366.7,0,,-1000,-9700000,9.7,"2022-12-14T11:10:00.000Z",1671016200000,9.7,9.7,9.7,0,100,0,,1.8,,Infinity,1000,1000,58400,,9700000,,9700000,
1705.6,25300,208750000,532920000,566.7,1366.7,0,,-300,-2940000,9.8,"2022-12-14T13:40:00.000Z",1671025200000,9.8,9.8,9.8,0,100,0,,0.5,,Infinity,300,300,58700,,2940000,,2940000,
1705.6,22100,177670000,564000000,566.7,1366.7,0,,-3200,-31080000,9.8,"2022-12-14T13:45:00.000Z",1671025500000,9.8,9.7,9.7,0,100,0,,5.6,,Infinity,3200,3200,61900,,31080000,,31080000,
1705.6,20700,164100000,579530000,566.7,1366.7,0.1,100,-1400,-13569999.999999998,9.7,"2022-12-14T13:55:00.000Z",1671026100000,9.8,9.7,9.8,6.3,93.8,0,0.1,2.6,,15,1500,1600,63500,,15529999.999999998,980000.0000000001,14549999.999999998,
1705.6,20500,162150000,585440000,566.7,1366.7,0.3,100,-200,-1950000,10.1,"2022-12-14T14:00:00.000Z",1671026400000,10.1,9.7,9.8,16.7,50,33.3,0.1,0.5,0.1,3,300,600,64100,200,5910000,1000000,2950000,1960000.0000000002
1705.6,20500,162150000,588380000,566.7,1366.7,NaN,,0,0,9.8,"2022-12-14T14:25:00.000Z",1671027900000,9.8,9.8,9.8,0,0,100,,,0.2,NaN,,300,64400,300,2940000,,,2940000
1705.6,20500,162150000,590340000,566.7,1366.7,NaN,,0,0,9.8,"2022-12-14T14:45:00.000Z",1671029100000,9.8,9.8,9.8,0,0,100,,,0.1,NaN,,200,64600,200,1960000.0000000002,,,1960000.0000000002
1705.6,20500,162150000,599160000,566.7,1366.7,NaN,,0,0,9.8,"2022-12-14T14:50:00.000Z",1671029400000,9.8,9.8,9.8,0,0,100,,,0.7,NaN,,900,65500,900,8820000,,,8820000
