┌─────────┬───────────────┬──────────┬──────────┬─────────┬──────────────┬──────────────┬─────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬─────────┬───────────┬───────────┬───────────┬───────────────┬───────┐
│ (index) │   datetime    │    sd    │    bu    │   uk    │    val_sd    │    val_bu    │   val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
│   17    │ 1676022480000 │  641900  │ 1526800  │  2500   │  8790659100  │ 24695068200  │  58281000   │ 2171200  │ 33544008300  │ '2023-02-10T09:48:00.000Z' │ 668123905800  │ 43684400  │  884900   │  15904409100  │ -5133700  │ -43103671600  │ 295315819200  │ 338419490800  │ 18196300  │ 23330000  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.9  │
│   18    │ 1676022600000 │  617300  │ 1093100  │  1900   │  8756350400  │ 19478960200  │  98646000   │ 1712300  │ 28333956600  │ '2023-02-10T09:50:00.000Z' │ 696457862400  │ 45396700  │  475800   │  10722609800  │ -4657900  │ -32381061800  │ 314794779400  │ 347175841200  │ 19289400  │ 23947300  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.2  │
│   19    │ 1676022720000 │  967600  │ 1260900  │  1000   │ 15238361900  │ 21059778700  │  27900000   │ 2229500  │ 36326040600  │ '2023-02-10T09:52:00.000Z' │ 732783903000  │ 47626200  │  293300   │  5821416800   │ -4364600  │ -26559645000  │ 335854558100  │ 362414203100  │ 20550300  │ 24914900  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.7  │
│   20    │ 1676022840000 │ 1514800  │  739300  │   600   │ 24094008800  │ 11975229500  │  22545600   │ 2254700  │ 36091783900  │ '2023-02-10T09:54:00.000Z' │ 768875686900  │ 49880900  │  -775500  │ -12118779300  │ -5140100  │ -38678424300  │ 347829787600  │ 386508211900  │ 21289600  │ 26429700  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.4  │
├─────────┼───────────────┼──────────┼──────────┼─────────┼──────────────┼──────────────┼─────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│ (index) │   datetime    │    sd    │    bu    │   uk    │    val_sd    │    val_bu    │   val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼──────────┼─────────┼──────────────┼──────────────┼─────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│   21    │ 1676022960000 │  918400  │  804800  │  1600   │ 13973502400  │ 13095438200  │  56977000   │ 1724800  │ 27125917600  │ '2023-02-10T09:56:00.000Z' │ 796001604500  │ 51605700  │  -113600  │  -878064200   │ -5253700  │ -39556488500  │ 360925225800  │ 400481714300  │ 22094400  │ 27348100  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   22    │ 1676023080000 │  444200  │ 1152600  │   800   │  6655622300  │ 18019989600  │   9688000   │ 1597600  │ 24685299900  │ '2023-02-10T09:58:00.000Z' │ 820686904400  │ 53203300  │  708400   │  11364367300  │ -4545300  │ -28192121200  │ 378945215400  │ 407137336600  │ 23247000  │ 27792300  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.3  │
│   23    │ 1676023200000 │  599900  │  987100  │    0    │  9182341500  │ 13920027600  │      0      │ 1587000  │ 23102369100  │ '2023-02-10T10:00:00.000Z' │ 843789273500  │ 54790300  │  387200   │  4737686100   │ -4158100  │ -23454435100  │ 392865243000  │ 416319678100  │ 24234100  │ 28392200  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.6  │
│   24    │ 1676023320000 │  449600  │  626800  │  17500  │  7943612400  │  9890784900  │  182875000  │ 1093900  │ 18017272300  │ '2023-02-10T10:02:00.000Z' │ 861806545800  │ 55884200  │  177200   │  1947172500   │ -3980900  │ -21507262600  │ 402756027900  │ 424263290500  │ 24860900  │ 28841800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.2  │
│   25    │ 1676023440000 │  661900  │  856500  │    0    │ 10718817700  │ 11235658900  │      0      │ 1518400  │ 21954476600  │ '2023-02-10T10:04:00.000Z' │ 883761022400  │ 57402600  │  194600   │   516841200   │ -3786300  │ -20990421400  │ 413991686800  │ 434982108200  │ 25717400  │ 29503700  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   26    │ 1676023560000 │  818000  │  781000  │  4200   │ 15813938200  │ 12063478200  │  33929000   │ 1603200  │ 27911345400  │ '2023-02-10T10:06:00.000Z' │ 911672367800  │ 59005800  │  -37000   │  -3750460000  │ -3823300  │ -24740881400  │ 426055165000  │ 450796046400  │ 26498400  │ 30321700  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.4  │
│   27    │ 1676023680000 │  719300  │  674800  │   200   │ 10836349100  │ 12953413200  │   1828000   │ 1394300  │ 23791590300  │ '2023-02-10T10:08:00.000Z' │ 935463958100  │ 60400100  │  -44500   │  2117064100   │ -3867800  │ -22623817300  │ 439008578200  │ 461632395500  │ 27173200  │ 31041000  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.2  │
│   28    │ 1676023800000 │  622600  │  565900  │    0    │  8799739800  │  9370180500  │      0      │ 1188500  │ 18169920300  │ '2023-02-10T10:10:00.000Z' │ 953633878400  │ 61588600  │  -56700   │   570440700   │ -3924500  │ -22053376600  │ 448378758700  │ 470432135300  │ 27739100  │ 31663600  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   29    │ 1676023920000 │  382300  │  986600  │  3200   │  6348509600  │ 16880470900  │  95440000   │ 1372100  │ 23324420500  │ '2023-02-10T10:12:00.000Z' │ 976958298900  │ 62960700  │  604300   │  10531961300  │ -3320200  │ -11521415300  │ 465259229600  │ 476780644900  │ 28725700  │ 32045900  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.2  │
│   30    │ 1676024040000 │  444100  │ 1198400  │  3300   │  7845558500  │ 17960429800  │  34072000   │ 1645800  │ 25840060300  │ '2023-02-10T10:14:00.000Z' │ 1002798359200 │ 64606500  │  754300   │  10114871300  │ -2565900  │  -1406544000  │ 483219659400  │ 484626203400  │ 29924100  │ 32490000  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.2  │
│   31    │ 1676024160000 │  454200  │ 1747200  │  26900  │  6662884900  │ 29819804000  │  103352000  │ 2228300  │ 36586040900  │ '2023-02-10T10:16:00.000Z' │ 1039384400100 │ 66834800  │  1293000  │  23156919100  │ -1272900  │  21750375100  │ 513039463400  │ 491289088300  │ 31671300  │ 32944200  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  2.7  │
│   32    │ 1676024280000 │  839600  │ 1281400  │  28100  │ 16097968000  │ 19407045600  │  639088000  │ 2149100  │ 36144101600  │ '2023-02-10T10:18:00.000Z' │ 1075528501700 │ 68983900  │  441800   │  3309077600   │  -831100  │  25059452700  │ 532446509000  │ 507387056300  │ 32952700  │ 33783800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.4  │
│   33    │ 1676024400000 │ 1572000  │  662000  │  2600   │ 27844222700  │ 11197723800  │  72379000   │ 2236600  │ 39114325500  │ '2023-02-10T10:20:00.000Z' │ 1114642827200 │ 71220500  │  -910000  │ -16646498900  │ -1741100  │  8412953800   │ 543644232800  │ 535231279000  │ 33614700  │ 35355800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.9  │
│   34    │ 1676024520000 │ 1027000  │  569400  │    0    │ 17130277700  │  7558257900  │      0      │ 1596400  │ 24688535600  │ '2023-02-10T10:22:00.000Z' │ 1139331362800 │ 72816900  │  -457600  │  -9572019800  │ -2198700  │  -1159066000  │ 551202490700  │ 552361556700  │ 34184100  │ 36382800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  1.1  │
│   35    │ 1676024640000 │  727000  │  458000  │  8900   │ 12335469200  │  6835191800  │  105199000  │ 1193900  │ 19275860000  │ '2023-02-10T10:24:00.000Z' │ 1158607222800 │ 74010800  │  -269000  │  -5500277400  │ -2467700  │  -6659343400  │ 558037682500  │ 564697025900  │ 34642100  │ 37109800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.6  │
│   36    │ 1676024760000 │  614800  │  364200  │  1400   │  9680795600  │  7791553400  │   6202000   │  980400  │ 17478551000  │ '2023-02-10T10:26:00.000Z' │ 1176085773800 │ 74991200  │  -250600  │  -1889242200  │ -2718300  │  -8548585600  │ 565829235900  │ 574377821500  │ 35006300  │ 37724600  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.2  │
│   37    │ 1676024880000 │  723300  │  502700  │   100   │ 13488758400  │  9012436400  │   3815000   │ 1226100  │ 22505009800  │ '2023-02-10T10:28:00.000Z' │ 1198590783600 │ 76217300  │  -220600  │  -4476322000  │ -2938900  │ -13024907600  │ 574841672300  │ 587866579900  │ 35509000  │ 38447900  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.5  │
│   38    │ 1676025000000 │  590400  │  624400  │    0    │  7858311000  │ 10578413400  │      0      │ 1214800  │ 18436724400  │ '2023-02-10T10:30:00.000Z' │ 1217027508000 │ 77432100  │   34000   │  2720102400   │ -2904900  │ -10304805200  │ 585420085700  │ 595724890900  │ 36133400  │ 39038300  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.3  │
│   39    │ 1676025120000 │  794000  │  660900  │    0    │ 12266760000  │ 13286831300  │      0      │ 1454900  │ 25553591300  │ '2023-02-10T10:32:00.000Z' │ 1242581099300 │ 78887000  │  -133100  │  1020071300   │ -3038000  │  -9284733900  │ 598706917000  │ 607991650900  │ 36794300  │ 39832300  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   40    │ 1676025240000 │  823900  │  602400  │  16000  │ 13722164000  │  9050344700  │  285757000  │ 1442300  │ 23058265700  │ '2023-02-10T10:34:00.000Z' │ 1265639365000 │ 80329300  │  -221500  │  -4671819300  │ -3259500  │ -13956553200  │ 607757261700  │ 621713814900  │ 37396700  │ 40656200  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.5  │
├─────────┼───────────────┼──────────┼──────────┼─────────┼──────────────┼──────────────┼─────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│ (index) │   datetime    │    sd    │    bu    │   uk    │    val_sd    │    val_bu    │   val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │   bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼──────────┼─────────┼──────────────┼──────────────┼─────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│   41    │ 1676025360000 │  828700  │  492200  │  1800   │ 11164062000  │  7598904700  │  22805200   │ 1322700  │ 18785771900  │ '2023-02-10T10:36:00.000Z' │ 1284425136900 │ 81652000  │  -336500  │  -3565157300  │ -3596000  │ -17521710500  │ 615356166400  │ 632877876900  │ 37888900  │ 41484900  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.4  │
│   42    │ 1676025480000 │  649700  │  815100  │   700   │ 12513260700  │ 11101048300  │  19985000   │ 1465500  │ 23634294000  │ '2023-02-10T10:38:00.000Z' │ 1308059430900 │ 83117500  │  165400   │  -1412212400  │ -3430600  │ -18933922900  │ 626457214700  │ 645391137600  │ 38704000  │ 42134600  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.2  │
│   43    │ 1676025600000 │  593300  │  642800  │  1200   │ 11453407400  │ 10736218900  │   8268000   │ 1237300  │ 22197894300  │ '2023-02-10T10:40:00.000Z' │ 1330257325200 │ 84354800  │   49500   │  -717188500   │ -3381100  │ -19651111400  │ 637193433600  │ 656844545000  │ 39346800  │ 42727900  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   44    │ 1676025720000 │  818200  │  427700  │   300   │ 12761819200  │  8152354600  │   2740000   │ 1246200  │ 20916913800  │ '2023-02-10T10:42:00.000Z' │ 1351174239000 │ 85601000  │  -390500  │  -4609464600  │ -3771600  │ -24260576000  │ 645345788200  │ 669606364200  │ 39774500  │ 43546100  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.5  │
│   45    │ 1676025840000 │  745500  │  398200  │  1500   │ 10697154200  │  9439804400  │  98885000   │ 1145200  │ 20235843600  │ '2023-02-10T10:44:00.000Z' │ 1371410082600 │ 86746200  │  -347300  │  -1257349800  │ -4118900  │ -25517925800  │ 654785592600  │ 680303518400  │ 40172700  │ 44291600  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.1  │
│   46    │ 1676025960000 │  708200  │  476900  │    0    │ 10420662500  │ 10216779100  │      0      │ 1185100  │ 20637441600  │ '2023-02-10T10:46:00.000Z' │ 1392047524200 │ 87931300  │  -231300  │  -203883400   │ -4350200  │ -25721809200  │ 665002371700  │ 690724180900  │ 40649600  │ 44999800  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │   0   │
│   47    │ 1676026080000 │  786500  │  441300  │  1000   │ 14325941600  │  8337444800  │  21541000   │ 1228800  │ 22684927400  │ '2023-02-10T10:48:00.000Z' │ 1414732451600 │ 89160100  │  -345200  │  -5988496800  │ -4695400  │ -31710306000  │ 673339816500  │ 705050122500  │ 41090900  │ 45786300  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  0.7  │
│   48    │ 1676026200000 │ 2584400  │  494800  │ 111700  │ 37972977700  │  5194634500  │ 2649110000  │ 3190900  │ 45816722200  │ '2023-02-10T10:50:00.000Z' │ 1460549173800 │ 92351000  │ -2089600  │ -32778343200  │ -6785000  │ -64488649200  │ 678534451000  │ 743023100200  │ 41585700  │ 48370700  │ 20766135942.2 │ 29357642397.4 │ 51501706934.5 │ 3310825 │ 1305019.8 │ 1915112.9 │ -610093.1 │ -8591506455.2 │  3.8  │
