"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
709100,16715104400,30224460700,13509356300,76744896700,1732600,1023500,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.1,1732600,709100,16715104400,"2023-01-17T09:14:00.000Z",1673946840000,1023500,4805100,4805100,2049000,76744896700,30224460700,13509356300,33011079700
2449200,42715542200,68243929000,25528386800,127534055500,4332700,1883500,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.6,2600100,1740100,26000437800,"2023-01-17T09:16:00.000Z",1673946960000,860000,3479500,8284600,19400,50789158800,38019468300,12019030500,750660000
3858900,69160837900,117894427400,48733589500,200569651600,7343700,3484800,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.7,3011000,1409700,26445295700,"2023-01-17T09:18:00.000Z",1673947080000,1601300,4623000,12907600,10700,73035596100,49650498400,23205202700,179895000
5348400,93485527600,168036028400,74550500800,276850167400,10557900,5209500,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.5,3214200,1489500,24324689700,"2023-01-17T09:20:00.000Z",1673947200000,1724700,4962300,17869900,23400,76280515800,50141601000,25816911300,322003500
6634800,110213221100,216234073000,106020851900,357559328600,13703500,7068700,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.1,3145600,1286400,16727693500,"2023-01-17T09:22:00.000Z",1673947320000,1859200,5053800,22923700,49000,80709161200,48198044600,31470351100,1040765500
7435300,125375238300,261295188400,135919950100,432561843200,16384700,8949400,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1,2681200,800500,15162017200,"2023-01-17T09:24:00.000Z",1673947440000,1880700,4566000,27489700,4100,75002514600,45061115400,29899098200,42301000
8002800,136037741200,299575269000,163537527800,499190846500,18528000,10525200,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.7,2143300,567500,10662502900,"2023-01-17T09:26:00.000Z",1673947560000,1575800,3825800,31315500,106700,66629003300,38280080600,27617577700,731345000
9447900,156559475900,351931118200,195371642300,583516339400,21929900,12482000,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.3,3401900,1445100,20521734700,"2023-01-17T09:28:00.000Z",1673947680000,1956800,5367700,36683200,9000,84325492900,52355849200,31834114500,135529200
11218100,175584028400,402104000500,226519972100,664914091700,25501400,14283300,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,1.2,3571500,1770200,19024552500,"2023-01-17T09:30:00.000Z",1673947800000,1801300,5381800,42065000,9000,81397752300,50172882300,31148329800,76540200
11703900,179820440800,440810179600,260989738800,738517210500,28071200,16367300,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.3,2569800,485800,4236412400,"2023-01-17T09:32:00.000Z",1673947920000,2084000,4694600,46759600,40800,73603118800,38706179100,34469766700,427173000
11843200,181179028100,481919449800,300740421700,819442944600,30609000,18765800,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.1,2537800,139300,1358587300,"2023-01-17T09:34:00.000Z",1673948040000,2398500,4943100,51702700,6800,80925734100,41109270200,39750682900,65781000
11522900,174371962400,518151954900,343779992500,898755261500,32674400,21151500,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.4,2065400,-320300,-6807065700,"2023-01-17T09:36:00.000Z",1673948160000,2385700,4456000,56158700,4900,79312316900,36232505100,43039570800,40241000
11199100,168615239900,547555999600,378940759700,963607988400,34719300,23520200,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.4,2044900,-323800,-5756722500,"2023-01-17T09:38:00.000Z",1673948280000,2368700,4425900,60584600,12300,64852726900,29404044700,35160767200,287915000
11480600,180008433900,583286533400,403278099500,1023737951000,36826500,25345900,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.7,2107200,281500,11393194000,"2023-01-17T09:40:00.000Z",1673948400000,1825700,3938800,64523400,5900,60129962600,35730533800,24337339800,62089000
12382400,190589665200,619202888200,428613223000,1085112865800,39206200,26823800,45206938879.3,29398573265.5,78583983608.6,4857765.5,2748419.8,1856384.5,892035.3,15808365613.8,0.7,2379700,901800,10581231300,"2023-01-17T09:42:00.000Z",1673948520000,1477900,3872100,68395500,14500,61374914800,35916354800,25335123500,123436500
