"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1311900,-51001069900,1237465310200,1929100,-14400,-1394036200,"2022-12-19T09:40:00.000Z",1671442800000,1943500,3906300,79282500,33700,62099928600,30239350200,31633386400,227192000
2867500,-20895830100,1320943006800,3262700,1555600,30105239800,"2022-12-19T09:42:00.000Z",1671442920000,1707100,4978200,84260700,8400,83477696600,56770363700,26665123900,42209000
6023800,27414516400,1413245341700,4484100,3156300,48310346500,"2022-12-19T09:44:00.000Z",1671443040000,1327800,5870500,90131200,58600,92302334900,69877276200,21566929700,858129000
10149200,77103342400,1511344324500,5522900,4125400,49688826000,"2022-12-19T09:46:00.000Z",1671443160000,1397500,6926000,97057200,5600,98098982800,73854759400,24165933400,78290000
15644100,146068192800,1630983586300,7078600,5494900,68964850400,"2022-12-19T09:48:00.000Z",1671443280000,1583700,8725500,105782700,63200,119639261800,94153270200,25188419800,297571800
19306800,207201417400,1747713417600,5345100,3662700,61133224600,"2022-12-19T09:50:00.000Z",1671443400000,1682400,7049400,112832100,21900,116729831300,88726489500,27593264900,410076900
22466400,229955493800,1875779876600,5964700,3159600,22754076400,"2022-12-19T09:52:00.000Z",1671443520000,2805100,8835400,121667500,65600,128066459000,75146895900,52392819500,526743600
22111500,220087404500,1960085598500,2578500,-354900,-9868089300,"2022-12-19T09:54:00.000Z",1671443640000,2933400,5544800,127212300,32900,84305721900,36978228300,46846317600,481176000
21969100,213181336200,2043989372200,2688600,-142400,-6906068300,"2022-12-19T09:56:00.000Z",1671443760000,2831000,5532100,132744400,12500,83903773700,38415890200,45321958500,165925000
21636500,204037544600,2120627657000,2409500,-332600,-9143791600,"2022-12-19T09:58:00.000Z",1671443880000,2742100,5192000,137936400,40400,76638284800,33400249100,42544040700,693995000
20996100,188792290500,2195409364300,2219500,-640400,-15245254100,"2022-12-19T10:00:00.000Z",1671444000000,2859900,5116000,143052400,36600,74781707300,29297979100,44543233200,940495000
19866300,168998923300,2257124494700,1783300,-1129800,-19793367200,"2022-12-19T10:02:00.000Z",1671444120000,2913100,4696900,147749300,500,61715130400,20955631600,40748998800,10500000
19305000,160487587100,2320305240100,1999100,-561300,-8511336200,"2022-12-19T10:04:00.000Z",1671444240000,2560400,4562500,152311800,3000,63180745400,27313063600,35824399800,43282000
18289600,142992959500,2380554333500,1324900,-1015400,-17494627600,"2022-12-19T10:06:00.000Z",1671444360000,2340300,3711900,156023700,46700,60249093400,20884930400,38379558000,984605000
17632000,129330294500,2432202138900,1273400,-657600,-13662665000,"2022-12-19T10:08:00.000Z",1671444480000,1931000,3204500,159228200,100,51647805400,18992176200,32654841200,788000
17399500,121120576600,2490674879800,1640500,-232500,-8209717900,"2022-12-19T10:10:00.000Z",1671444600000,1873000,3533200,162761400,19700,58472740900,25003474500,33213192400,256074000
17399100,118377939400,2538271904600,1657700,-400,-2742637200,"2022-12-19T10:12:00.000Z",1671444720000,1658100,3330400,166091800,14600,47597024800,22303488800,25046126000,247410000.00000003
18777500,134785887700,2599557752900,2637200,1378400,16407948300,"2022-12-19T10:14:00.000Z",1671444840000,1258800,3898300,169990100,2300,61285848300,38822658300,22414710000,48480000
22437500,198711730500,2693428735500,4890300,3660000,63925842800,"2022-12-19T10:16:00.000Z",1671444960000,1230300,6124700,176114800,4100,93870982600,78845921200,14920078400,104983000
30623500,311500609900,2849697773500,9495900,8186000,112788879400,"2022-12-19T10:18:00.000Z",1671445080000,1309900,10873300,186988100,67500,156269038000,134189404200,21400524800,679109000
34379000,356338310700,2980374620500,6544500,3755500,44837700800,"2022-12-19T10:20:00.000Z",1671445200000,2789000,9337100,196325200,3600,130676847000,87678979900,42841279100,156588000
36013300,376330342500,3071928829300,3818900,1634300,19992031800,"2022-12-19T10:22:00.000Z",1671445320000,2184600,6031100,202356300,27600,91554208800,55616351000,35624319200,313538600
36378700,384302077100,3140134803600,2543700,365400,7971734600,"2022-12-19T10:24:00.000Z",1671445440000,2178300,4724500,207080800,2500,68205974300,38077821600,30106087000,22065700
35499500,373074711800,3223662867900,2239700,-879200,-11227365300,"2022-12-19T10:26:00.000Z",1671445560000,3118900,5368400,212449200,9800,83528064300,36065307000,47292672300,170085000
35093700,363029388900,3305963064000,2490500,-405800,-10045322900,"2022-12-19T10:28:00.000Z",1671445680000,2896300,5403200,217852400,16400,82300196100,35835687100,45881010000,583499000
34865200,349104359700,3368596017200,1850500,-228500,-13925029200,"2022-12-19T10:30:00.000Z",1671445800000,2079000,3932000,221784400,2500,62632953200,24311010500,38236039700,85903000
35291500,360350963900,3438475849800,2248500,426300,11246604200,"2022-12-19T10:32:00.000Z",1671445920000,1822200,4078300,225862700,7600,69879832600,40522164400,29275560200,82108000
35042200,345588734600,3506831401300,1651800,-249300,-14762229300,"2022-12-19T10:34:00.000Z",1671446040000,1901100,3567900,229430600,15000,68355551500,26568409100,41330638400,456504000
33908600,316751581800,3582404135100,1430800,-1133600,-28837152800,"2022-12-19T10:36:00.000Z",1671446160000,2564400,4034100,233464700,38900,75572733800,22883595500,51720748300,968390000
34065900,316942005700,3657836060200,2039100,157300,190423900,"2022-12-19T10:38:00.000Z",1671446280000,1881800,3976200,237440900,55300,75431925100,37298211500,37107787600,1025926000
33647000,314070413500,3707280833600,1411100,-418900,-2871592200,"2022-12-19T10:40:00.000Z",1671446400000,1830000,3247000,240687900,5900,49444773400,23228293400,26099885600,116594400
35073500,343709776100,3779155794400,2932400,1426500,29639362600,"2022-12-19T10:42:00.000Z",1671446520000,1505900,4457100,245145000,18800,71874960800,50664649200,21025286600,185025000
37117400,374331183200,3850269980100,3172500,2043900,30621407100,"2022-12-19T10:44:00.000Z",1671446640000,1128600,4307400,249452400,6300,71114185700,50833888400,20212481300,67816000
44204000,503943410900,4021415396400,8249500,7086600,129612227700,"2022-12-19T10:46:00.000Z",1671446760000,1162900,9508700,258961100,96300,171145416300,149477934500,19865706800,1801775000
51629800,639244799300,4225793050800,9140800,7425800,135301388400,"2022-12-19T10:48:00.000Z",1671446880000,1715000,11149900,270111000,294100,204377654400,166776196900,31474808500,6126649000
58497300,754722872700,4408866610600,8910500,6867500,115478073400,"2022-12-19T10:50:00.000Z",1671447000000,2043000,11012600,281123600,59100,183073559800,148304220100,32826146700,1943193000
62118100,805003460600,4568022107700,6509700,3620800,50280587900,"2022-12-19T10:52:00.000Z",1671447120000,2888900,9441500,290565100,42900,159155497100,104379195000,54098607100,677695000
61811800,791845689100,4687324898400,3509600,-306300,-13157771500,"2022-12-19T10:54:00.000Z",1671447240000,3815900,7444100,298009200,118600,119302790700,51964877100,65122648600,2215265000
60708300,772404796500,4783797121400,2400100,-1103500,-19440892600,"2022-12-19T10:56:00.000Z",1671447360000,3503600,5910600,303919800,6900,96472223000,38402605200,57843497800,226120000
59763100,756567117300,4872246493000,2166900,-945200,-15837679200,"2022-12-19T10:58:00.000Z",1671447480000,3112100,5316900,309236700,37900,88449371600,36120631200,51958310400,370430000
59329200,748320605300,4943283477000,1886600,-433900,-8246512000,"2022-12-19T11:00:00.000Z",1671447600000,2320500,4228600,313465300,21500,71036984000,31108335500,39354847500,573801000
59663100,757775857500,5027522793900,2450700,333900,9455252200,"2022-12-19T11:02:00.000Z",1671447720000,2116800,4581200,318046500,13700,84239316900,46682750800,37227498600,329067500
60290600,761953792000,5087342179900,2102800,627500,4177934500,"2022-12-19T11:04:00.000Z",1671447840000,1475300,3579100,321625600,1000,59819386000,31992781500,27814847000,11757500
60252500,756633529400,5147662059700,1735900,-38100,-5320262600,"2022-12-19T11:06:00.000Z",1671447960000,1774000,3526100,325151700,16200,60319879800,27424423600,32744686200,150770000
58491000,730016588400,5221200345900,1369200,-1761500,-26616941000,"2022-12-19T11:08:00.000Z",1671448080000,3130700,4502400,329654100,2500,73538286200,23447255600,50064196600,26834000
56846000,711416464300,5276055556800,980800,-1645000,-18600124100,"2022-12-19T11:10:00.000Z",1671448200000,2625800,3617700,333271800,11100,54855210900,18018754400,36618878500,217578000
55308300,690550182400,5333595418700,912600,-1537700,-20866281900,"2022-12-19T11:12:00.000Z",1671448320000,2450300,3364100,336635900,1200,57539861900,18316580000,39182861900,40420000
54241000,670277472300,5387394012600,1101800,-1067300,-20272710100,"2022-12-19T11:14:00.000Z",1671448440000,2169100,3275100,339911000,4200,53798593900,16711854400,36984564500,102175000
52711300,644383074400,5445894313300,938200,-1529700,-25894397900,"2022-12-19T11:16:00.000Z",1671448560000,2467900,3427500,343338500,21400,58500300700,16228686400,42123084300,148530000
50263400,605612784700,5512186592200,881900,-2447900,-38770289700,"2022-12-19T11:18:00.000Z",1671448680000,3329800,4215600,347554100,3900,66292278900,13677144600,52447434300,167700000
48560700,580668540700,5587391372400,1335300,-1702700,-24944244000,"2022-12-19T11:20:00.000Z",1671448800000,3038000,4379700,351933800,6400,75204780200,25095956600,50040200600,68623000
48247000,578667408000,5653049580300,1750500,-313700,-2001132700,"2022-12-19T11:22:00.000Z",1671448920000,2064200,3832700,355766500,18000,65658207900,31698558600,33699691300,259958000
48414200,586611892700,5706508516000,1703600,167200,7944484700,"2022-12-19T11:24:00.000Z",1671449040000,1536400,3254600,359021100,14600,53458935700,30545184200,22600699500,313052000
47595300,570273992700,5763086180400,1245400,-818900,-16337900000,"2022-12-19T11:26:00.000Z",1671449160000,2064300,3311200,362332300,1500,56577664400,20116477700,36454377700,6809000
47279200,567384759400,5804441738700,1056700,-316100,-2889233300,"2022-12-19T11:28:00.000Z",1671449280000,1372800,2446500,364778800,17000,41355558300,19063342500,21952575800,339640000
47289400,567641129400,5805038248700,21600,10200,256370000,"2022-12-19T11:30:00.000Z",1671449400000,11400,33000,364811800,0,596510000,426440000,170070000,0
43623600,500611095200,6020347238000,4512800,-3665800,-67030034200,"2022-12-19T13:00:00.000Z",1671454800000,8178600,13456000,378267800,764600,215308989300,70184837800,137214872000,7909279500
38783300,421966366700,6159532780900,1862300,-4840300,-78644728500,"2022-12-19T13:02:00.000Z",1671454920000,6702600,8597400,386865200,32500,139185542900,30008473300,108653201800,523867800
34709900,353321789900,6285256759900,1685500,-4073400,-68644576800,"2022-12-19T13:04:00.000Z",1671455040000,5758900,7470700,394335900,26300,125723979000,28320321000,96964897800,438760200
31090400,287932372200,6432347378800,2429800,-3619500,-65389417700,"2022-12-19T13:06:00.000Z",1671455160000,6049300,8555700,402891600,76600,147090618900,40443300900,105832718600,814599400
27616200,226666025000,6573246985600,2287400,-3474200,-61266347200,"2022-12-19T13:08:00.000Z",1671455280000,5761600,8068100,410959700,19100,140899606800,39614374300,100880721500,404511000
25471700,195570120500,6703650267100,2720200,-2144500,-31095904500,"2022-12-19T13:10:00.000Z",1671455400000,4864700,7609600,418569300,24700,130403281500,49502293000,80598197500,302791000
23663300,162663524000,6815262167600,2366100,-1808400,-32906596500,"2022-12-19T13:12:00.000Z",1671455520000,4174500,6550900,425120200,10300,111611900500,39267473500,72174070000,170357000
23124000,144860971900,6940433305300,3546700,-539300,-17802552100,"2022-12-19T13:14:00.000Z",1671455640000,4086000,7657500,432777700,24800,125171137700,53575509800,71378061900,217566000
26044800,188764282600,7038743973000,4539500,2920800,43903310700,"2022-12-19T13:16:00.000Z",1671455760000,1618700,6175400,438953100,17200,98310667700,70989601200,27086290500,234776000
27753600,211993204200,7120775671000,3642600,1708800,23228921600,"2022-12-19T13:18:00.000Z",1671455880000,1933800,5623600,444576700,47200,82031698000,52284415800,29055494200,691788000
26396200,180994580000,7219655935000,2242500,-1357400,-30998624200,"2022-12-19T13:20:00.000Z",1671456000000,3599900,5843100,450419800,700,98880264000,33931404000,64930028200,18831800
24261900,141555546900,7304042284100,1444000,-2134300,-39439033100,"2022-12-19T13:22:00.000Z",1671456120000,3578300,5048800,455468600,26500,84386349100,22224962000,61663995100,497392000
22657900,114706332100,7364999845700,1020800,-1604000,-26849214800,"2022-12-19T13:24:00.000Z",1671456240000,2624800,3661900,459130500,16300,60957561600,16965823400,43815038200,176700000
20738200,85948439300,7437270688700,1334000,-1919700,-28757892800,"2022-12-19T13:26:00.000Z",1671456360000,3253700,4603600,463734100,15900,72270843000,21599031100,50356923900,314888000
18877000,61542212100,7512649001900,1479700,-1861200,-24406227200,"2022-12-19T13:28:00.000Z",1671456480000,3340900,4827800,468561900,7200,75378313200,25399986600,49806213800,172112800
17443900,44541021900,7592854350100,1821400,-1433100,-17001190200,"2022-12-19T13:30:00.000Z",1671456600000,3254500,5167700,473729600,91800,80205348200,31042596500,48043786700,1118965000
17436900,53176145700,7657218904100,2065700,-7000,8635123800,"2022-12-19T13:32:00.000Z",1671456720000,2072700,4140700,477870300,2300,64364554000,36478938900,27843815100,41800000
19383700,88292574700,7729588078700,3232200,1946800,35116429000,"2022-12-19T13:34:00.000Z",1671456840000,1285400,4520100,482390400,2500,72369174600,53690683300,18574254300,104237000
21682300,122316126200,7816391483800,3873700,2298600,34023551500,"2022-12-19T13:36:00.000Z",1671456960000,1575100,5460000,487850400,11200,86803405100,60371631800,26348080300,83693000
22515700,137479637100,7879873760300,2239800,833400,15163510900,"2022-12-19T13:38:00.000Z",1671457080000,1406400,3649000,491499400,2800,63482276500,39291605200,24128094300,62577000
22041300,130670355900,7941937201900,1767900,-474400,-6809281200,"2022-12-19T13:40:00.000Z",1671457200000,2242300,4014100,495513500,3900,62063441600,27590125200,34399406400,73910000
21807300,118292589000,8053514484000,3451000,-234000,-12377766900,"2022-12-19T13:42:00.000Z",1671457320000,3685000,7169300,502682800,33300,111577282100,49274273800,61652040700,650967600
21730200,104347808300,8159111345100,3262200,-77100,-13944780700,"2022-12-19T13:44:00.000Z",1671457440000,3339300,6603800,509286600,2300,105596861100,45814841700,59759622400,22397000
18795500,51429567100,8266076242700,1696700,-2934700,-52918241200,"2022-12-19T13:46:00.000Z",1671457560000,4631400,6484400,515771000,156300,106964897600,26753833700,79672074900,538989000
14543500,-14011865200,8380196987200,1675600,-4252000,-65441432300,"2022-12-19T13:48:00.000Z",1671457680000,5927600,7617000,523388000,13800,114120744500,24201758600,89643190900,275795000
6884700,-120191236700,8523223948700,1453900,-7658800,-106179371500,"2022-12-19T13:50:00.000Z",1671457800000,9112700,10596700,533984700,30100,143026961500,18133300500,124312672000,580989000
-2939100,-275488406300,8733145884100,1594100,-9823800,-155297169600,"2022-12-19T13:52:00.000Z",1671457920000,11417900,13036900,547021600,24900,209921935400,27129917900,182427087500,364930000
-8215000,-347528529000,8891617910000,2526500,-5275900,-72040122700,"2022-12-19T13:54:00.000Z",1671458040000,7802400,10434500,557456100,105600,158472025900,42526815100,114566937800,1378273000
-11462100,-402979312400,9009516711600,2121300,-3247100,-55450783400,"2022-12-19T13:56:00.000Z",1671458160000,5368400,7547400,565003500,57700,117898801600,30727590600,86178374000,992837000
-11862000,-415999685200,9121884518200,3243000,-399900,-13020372800,"2022-12-19T13:58:00.000Z",1671458280000,3642900,6933700,571937200,47800,112367806600,49266071400,62286444200,815291000
-9855900,-391673170200,9209909928800,3948200,2006100,24326515000,"2022-12-19T14:00:00.000Z",1671458400000,1942100,5911400,577848600,21100,88025410600,56025805800,31699290800,300314000
-8199100,-372521184100,9276078194300,3135600,1656800,19151986100,"2022-12-19T14:02:00.000Z",1671458520000,1478800,4625100,582473700,10700,66168265500,42515355300,23363369200,289541000
-11918900,-433589711500,9377348501300,1193100,-3719800,-61068527400,"2022-12-19T14:04:00.000Z",1671458640000,4912900,6127900,588601600,21900,101270307000,19901728500,80970255900,398322600
-18312400,-530774043400,9518072629800,1293800,-6393500,-97184331900,"2022-12-19T14:06:00.000Z",1671458760000,7687300,9061900,597663500,80800,140724128500,21067855200,118252187100,1404086200
-26919500,-645636420000,9684659745200,1811000,-8607100,-114862376600,"2022-12-19T14:08:00.000Z",1671458880000,10418100,12256700,609920200,27600,166587115400,25531380500,140393757100,661977800
-33017900,-732495816500,9869292959700,3154800,-6098400,-86859396500,"2022-12-19T14:10:00.000Z",1671459000000,9253200,12557300,622477500,149300,184633214500,47810614000,134670010500,2152590000
-30122600,-690151577900,9992664474900,5479500,2895300,42344238600,"2022-12-19T14:12:00.000Z",1671459120000,2584200,8163600,630641100,99900,123371515200,82229823700,39885585100,1256106400
-28226100,-657175157600,10077980472200,3687500,1896500,32976420300,"2022-12-19T14:14:00.000Z",1671459240000,1791000,5522900,636164000,44400,85315997300,58973368300,25996948000,345681000
-27654200,-647277085500,10159288535500,2881600,571900,9898072100,"2022-12-19T14:16:00.000Z",1671459360000,2309700,5196100,641360100,4800,81308063300,45494792900,35596720800,216549600
-31205600,-702081945200,10274430234600,1881300,-3551400,-54804859700,"2022-12-19T14:18:00.000Z",1671459480000,5432700,7348700,648708800,34700,115141699100,29990700200,84795559900,355439000
-35529100,-766737069700,10403298657800,1997100,-4323500,-64655124500,"2022-12-19T14:20:00.000Z",1671459600000,6320600,8393200,657102000,75500,128868423200,31507763600,96162888100,1197771500
-41349100,-855181068100,10565135316400,2430200,-5820000,-88443998400,"2022-12-19T14:22:00.000Z",1671459720000,8250200,10745000,667847000,64600,161836658600,35878939600,124322938000,1634781000
-58618000,-1104053169500,10929824281200,3547900,-17268900,-248872101400,"2022-12-19T14:24:00.000Z",1671459840000,20816800,24520800,692367800,156100,364688964800,56616886200,305488987600,2583091000
-70102400,-1247906549100,11266142856000,5632800,-11484400,-143853379600,"2022-12-19T14:26:00.000Z",1671459960000,17117200,23048000,715415800,298000,336318574800,93877790100,237731169700,4709615000
-71125800,-1275109648200,11498052722800,7342000,-1023400,-27203099100,"2022-12-19T14:28:00.000Z",1671460080000,8365400,15937000,731352800,229600,231909866800,100681982700,127885081800,3342802300
-71100900,-1275001257200,11498590753800,42300,24900,108391000,"2022-12-19T14:30:00.000Z",1671460200000,17400,59700,731412500,0,538031000,323211000,214820000,0
-71101800,-1275010347200,11498599843800,0,-900,-9090000,"2022-12-19T14:38:00.000Z",1671460680000,900,900,731413400,0,9090000,0,9090000,0
-77651500,-1338311686900,12549768818800,17127100,-6549700,-63301339700,"2022-12-19T14:44:00.000Z",1671461040000,23676800,73134500,804547900,32330600,1051168975000,278180845800,341482185500,431505943700
-77651700,-1338313706900,12549770838800,0,-200,-2020000,"2022-12-19T14:48:00.000Z",1671461280000,200,200,804548100,0,2020000,0,2020000,0
-77652700,-1338323806900,12549780938800,0,-1000,-10100000,"2022-12-19T14:52:00.000Z",1671461520000,1000,1000,804549100,0,10100000,0,10100000,0
-77656700,-1338364206900,12549821338800,0,-4000,-40400000,"2022-12-19T14:56:00.000Z",1671461760000,4000,4000,804553100,0,40400000,0,40400000,0
