"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-4641700,-20790345700,29215268700,50005614400,133561947900,2757900,7399600,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,4.2,2757900,-4641700,-20790345700,"2023-01-11T09:14:00.000Z",1673428440000,7399600,16126800,16126800,5969300,133561947900,29215268700,50005614400,54341064800
-6233500,-14426685900,65243993100,79670679000,199623303100,5364300,11597800,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,1.3,2606400,-1591800,6363659800,"2023-01-11T09:16:00.000Z",1673428560000,4198200,6839000,22965800,34400,66061355200,36028724400,29665064600,367566200
-5412100,-2450133100,96175401000,98625534100,249615200100,7888800,13300900,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,2.4,2524500,821400,11976552800,"2023-01-11T09:18:00.000Z",1673428680000,1703100,4241800,27207600,14200,49991897000,30931407900,18954855100,105634000
-5505900,1262245900,120406015700,119143769800,294454993500,9746100,15252000,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,0.8,1857300,-93800,3712379000,"2023-01-11T09:20:00.000Z",1673428800000,1951100,3823000,31030600,14600,44839793400,24230614700,20518235700,90943000
-5710300,-2283682600,137509057700,139792740300,332275578100,11192700,16903000,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,0.7,1446600,-204400,-3545928500,"2023-01-11T09:22:00.000Z",1673428920000,1651000,3103000,34133600,5400,37820584600,17103042000,20648970500,68572100
-5433600,2892346000,155981833600,153089487600,364553575400,12626900,18060500,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,1.1,1434200,276700,5176028600,"2023-01-11T09:24:00.000Z",1673429040000,1157500,2645100,36778700,53400,32277997300,18472775900,13296747300,508474100
-5459100,4512428700,172811582800,168299154100,396630257100,13854200,19313300,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,0.3,1227300,-25500,1620082700,"2023-01-11T09:26:00.000Z",1673429160000,1252800,2486600,39265300,6500,32076681700,16829749200,15209666500,37266000
-5023700,15531117600,199908182300,184377064700,440555137200,15630400,20654100,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,2.2,1776200,435400,11018688900,"2023-01-11T09:28:00.000Z",1673429280000,1340800,3172800,42438100,55800,43924880100,27096599500,16077910600,750370000
-3869900,30848278800,231709253100,200860974300,488855232600,17895300,21765200,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,3.1,2264900,1153800,15317161200,"2023-01-11T09:30:00.000Z",1673429400000,1111100,3376800,45814900,800,48300095400,31801070800,16483909600,15115000
-2196300,53945370400,271025464700,217080094300,544474584200,20640100,22836400,33132917155.2,28210903150,65053047700,4203339.7,2092452.6,1867698.3,224754.3,4922014005.2,4.7,2744800,1673600,23097091600,"2023-01-11T09:32:00.000Z",1673429520000,1071200,3821700,49636600,5700,55619351600,39316211600,16219120000,84020000
