┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬──────────────┬───────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬─────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │   avg_val   │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼─────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│    0    │ 1675847640000 │ 1307700 │ 2474000 │ 2118200  │ 22803642000  │ 29563703900  │    38320919500    │ 5899900  │ 90688265400  │ '2023-02-08T09:14:00.000Z' │  90688265400  │  5899900  │ 1166300  │  6760061900  │  1166300  │  6760061900   │  29563703900  │  22803642000  │  2474000  │  1307700  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  5.3  │
│    1    │ 1675847760000 │ 1142900 │ 2407500 │  17900   │ 18166214100  │ 34654166300  │     143030000     │ 3568300  │ 52963410400  │ '2023-02-08T09:16:00.000Z' │ 143651675800  │  9468200  │ 1264600  │ 16487952200  │  2430900  │  23248014100  │  64217870200  │  40969856100  │  4881500  │  2450600  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │ 12.9  │
│    2    │ 1675847880000 │ 1526300 │ 1584900 │   4800   │ 24714206500  │ 24530798900  │     65967000      │ 3116000  │ 49310972400  │ '2023-02-08T09:18:00.000Z' │ 192962648200  │ 12584200  │  58600   │  -183407600  │  2489500  │  23064606500  │  88748669100  │  65684062600  │  6466400  │  3976900  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  0.1  │
│    3    │ 1675848000000 │ 1654400 │ 1333400 │   4600   │ 25467077400  │ 18781843300  │     67870000      │ 2992400  │ 44316790700  │ '2023-02-08T09:20:00.000Z' │ 237279438900  │ 15576600  │ -321000  │ -6685234100  │  2168500  │  16379372400  │ 107530512400  │  91151140000  │  7799800  │  5631300  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  5.2  │
│    4    │ 1675848120000 │ 2920600 │ 752500  │   500    │ 44284654100  │ 12315338900  │      6597000      │ 3673600  │ 56606590000  │ '2023-02-08T09:22:00.000Z' │ 293886028900  │ 19250200  │ -2168100 │ -31969315200 │    400    │ -15589942800  │ 119845851300  │ 135435794100  │  8552300  │  8551900  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │ 25.1  │
│    5    │ 1675848240000 │ 2455700 │ 893300  │   500    │ 33287771900  │ 13772695500  │      9375000      │ 3349500  │ 47069842400  │ '2023-02-08T09:24:00.000Z' │ 340955871300  │ 22599700  │ -1562400 │ -19515076400 │ -1562000  │ -35105019200  │ 133618546800  │ 168723566000  │  9445600  │ 11007600  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │ 15.3  │
│    6    │ 1675848360000 │ 2128300 │ 864300  │   2200   │ 31715051900  │ 12115451600  │     26030000      │ 2994800  │ 43856533500  │ '2023-02-08T09:26:00.000Z' │ 384812404800  │ 25594500  │ -1264000 │ -19599600300 │ -2826000  │ -54704619500  │ 145733998400  │ 200438617900  │ 10309900  │ 13135900  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │ 15.4  │
│    7    │ 1675848480000 │ 1467500 │ 1015300 │   1800   │ 22464906600  │ 17505487900  │     31545000      │ 2484600  │ 40001939500  │ '2023-02-08T09:28:00.000Z' │ 424814344300  │ 28079100  │ -452200  │ -4959418700  │ -3278200  │ -59664038200  │ 163239486300  │ 222903524500  │ 11325200  │ 14603400  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  3.9  │
│    8    │ 1675848600000 │ 894200  │ 1410800 │   4000   │ 13142602900  │ 20321757500  │     49937000      │ 2309000  │ 33514297400  │ '2023-02-08T09:30:00.000Z' │ 458328641700  │ 30388100  │  516600  │  7179154600  │ -2761600  │ -52484883600  │ 183561243800  │ 236046127400  │ 12736000  │ 15497600  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  5.6  │
│    9    │ 1675848720000 │ 935100  │ 1534900 │   100    │ 16555684200  │ 18957127100  │      434000       │ 2470100  │ 35513245300  │ '2023-02-08T09:32:00.000Z' │ 493841887000  │ 32858200  │  599800  │  2401442900  │ -2161800  │ -50083440700  │ 202518370900  │ 252601811600  │ 14270900  │ 16432700  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  1.9  │
│   10    │ 1675848840000 │ 807700  │ 1452600 │   1300   │ 10617853200  │ 18419304300  │      7076000      │ 2261600  │ 29044233500  │ '2023-02-08T09:34:00.000Z' │ 522886120500  │ 35119800  │  644900  │  7801451100  │ -1516900  │ -42281989600  │ 220937675200  │ 263219664800  │ 15723500  │ 17240400  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  6.1  │
│   11    │ 1675848960000 │ 1104000 │ 1095900 │  10600   │ 12914113000  │ 17012365800  │     694274000     │ 2210500  │ 30620752800  │ '2023-02-08T09:36:00.000Z' │ 553506873300  │ 37330300  │  -8100   │  4098252800  │ -1525000  │ -38183736800  │ 237950041000  │ 276133777800  │ 16819400  │ 18344400  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  3.2  │
│   12    │ 1675849080000 │ 1251100 │ 902700  │   5000   │ 18412545300  │ 18046696000  │     34500000      │ 2158800  │ 36493741300  │ '2023-02-08T09:38:00.000Z' │ 590000614600  │ 39489100  │ -348400  │  -365849300  │ -1873400  │ -38549586100  │ 255996737000  │ 294546323100  │ 17722100  │ 19595500  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  0.3  │
│   13    │ 1675849200000 │ 991100  │ 918700  │   900    │ 14243760700  │ 14086707400  │     75970000      │ 1910700  │ 28406438100  │ '2023-02-08T09:40:00.000Z' │ 618407052700  │ 41399800  │  -72400  │  -157053300  │ -1945800  │ -38706639400  │ 270083444400  │ 308790083800  │ 18640800  │ 20586600  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  0.1  │
│   14    │ 1675849320000 │ 977900  │ 1213400 │   1000   │ 13844409300  │ 19095013700  │     10050000      │ 2192300  │ 32949473000  │ '2023-02-08T09:42:00.000Z' │ 651356525700  │ 43592100  │  235500  │  5250604400  │ -1710300  │ -33456035000  │ 289178458100  │ 322634493100  │ 19854200  │ 21564500  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  4.1  │
│   15    │ 1675849440000 │ 1125200 │ 806800  │   900    │ 13926898700  │ 13683399500  │      3849200      │ 1932900  │ 27614147400  │ '2023-02-08T09:44:00.000Z' │ 678970673100  │ 45525000  │ -318400  │  -243499200  │ -2028700  │ -33699534200  │ 302861857600  │ 336561391800  │ 20661000  │ 22689700  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  0.2  │
│   16    │ 1675849560000 │ 1079600 │ 777700  │   1700   │ 16922295700  │ 11356812600  │      610000       │ 1859000  │ 28279718300  │ '2023-02-08T09:46:00.000Z' │ 707250391400  │ 47384000  │ -301900  │ -5565483100  │ -2330600  │ -39265017300  │ 314218670200  │ 353483687500  │ 21438700  │ 23769300  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  4.4  │
│   17    │ 1675849680000 │ 1449700 │ 818500  │   300    │ 25503952600  │ 13143770500  │      4322000      │ 2268500  │ 38652045100  │ '2023-02-08T09:48:00.000Z' │ 745902436500  │ 49652500  │ -631200  │ -12360182100 │ -2961800  │ -51625199400  │ 327362440700  │ 378987640100  │ 22257200  │ 25219000  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  9.7  │
│   18    │ 1675849800000 │ 1241300 │ 670100  │   2800   │ 20469271200  │ 10033280600  │     21310000      │ 1914200  │ 30523861800  │ '2023-02-08T09:50:00.000Z' │ 776426298300  │ 51566700  │ -571200  │ -10435990600 │ -3533000  │ -62061190000  │ 337395721300  │ 399456911300  │ 22927300  │ 26460300  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  8.2  │
│   19    │ 1675849920000 │ 1024200 │ 1095100 │   100    │ 16518287900  │ 21413199400  │      919000       │ 2119400  │ 37932406300  │ '2023-02-08T09:52:00.000Z' │ 814358704600  │ 53686100  │  70900   │  4894911500  │ -3462100  │ -57166278500  │ 358808920700  │ 415975199200  │ 24022400  │ 27484500  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  3.8  │
│   20    │ 1675850040000 │ 795000  │ 1341300 │   3400   │ 12923204200  │ 20876195300  │     225381000     │ 2139700  │ 34024780500  │ '2023-02-08T09:54:00.000Z' │ 848383485100  │ 55825800  │  546300  │  7952991100  │ -2915800  │ -49213287400  │ 379685116000  │ 428898403400  │ 25363700  │ 28279500  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  6.2  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼─────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │   avg_val   │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼─────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   21    │ 1675850160000 │ 724800  │ 1937100 │   9200   │ 11656792000  │ 32215936000  │     225852000     │ 2671100  │ 44098580000  │ '2023-02-08T09:56:00.000Z' │ 892482065100  │ 58496900  │ 1212300  │ 20559144000  │ -1703500  │ -28654143400  │ 411901052000  │ 440555195400  │ 27300800  │ 29004300  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │ 16.1  │
│   22    │ 1675850280000 │ 1096500 │ 1601500 │  11600   │ 13172855800  │ 21373030000  │     157655500     │ 2709600  │ 34703541300  │ '2023-02-08T09:58:00.000Z' │ 927185606400  │ 61206500  │  505000  │  8200174200  │ -1198500  │ -20453969200  │ 433274082000  │ 453728051200  │ 28902300  │ 30100800  │ 29945622829.3 │ 28670876923.3 │ 61802357150 │ 3889923.3 │ 1837842.2 │ 1852043.1 │ -14200.9 │  1274745906  │  6.4  │
