┌─────────┬───────────────┬─────────┬──────────┬──────────┬──────────────┬──────────────┬────────────────────┬───────────┬───────────────┬────────────────────────────┬────────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┐
│ (index) │   datetime    │   sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │  sum_vol  │      val      │            date            │    acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
│   14    │ 1671183720000 │ 3900800 │ 3234600  │  49000   │ 64398881000  │ 56535226000  │     570479000      │  7184400  │ 121504586000  │ '2022-12-16T09:42:00.000Z' │ 2224191547000  │ 135632500 │ -666200  │ -7863655000  │ 24642000  │ 355799812000  │
│   15    │ 1671183840000 │ 2591600 │ 4867400  │   4100   │ 41757694000  │ 86434993000  │     232860000      │  7463100  │ 128425547000  │ '2022-12-16T09:44:00.000Z' │ 2352617094000  │ 143095600 │ 2275800  │ 44677299000  │ 26917800  │ 400477111000  │
│   16    │ 1671183960000 │ 2193100 │ 7911400  │  12500   │ 36874667000  │ 127862468000 │     147176000      │ 10117000  │ 164884311000  │ '2022-12-16T09:46:00.000Z' │ 2517501405000  │ 153212600 │ 5718300  │ 90987801000  │ 32636100  │ 491464912000  │
│   17    │ 1671184080000 │ 1512600 │ 9743500  │   3400   │ 27312384000  │ 151607172000 │     143451000      │ 11259500  │ 179063007000  │ '2022-12-16T09:48:00.000Z' │ 2696564412000  │ 164472100 │ 8230900  │ 124294788000 │ 40867000  │ 615759700000  │
│   18    │ 1671184200000 │ 2015000 │ 4907600  │   4100   │ 34998397000  │ 84138769000  │      91094000      │  6926700  │ 119228260000  │ '2022-12-16T09:50:00.000Z' │ 2815792672000  │ 171398800 │ 2892600  │ 49140372000  │ 43759600  │ 664900072000  │
│   19    │ 1671184320000 │ 1824300 │ 4666700  │  46300   │ 34439010000  │ 82762298000  │     535575000      │  6537300  │ 117736883000  │ '2022-12-16T09:52:00.000Z' │ 2933529555000  │ 177936100 │ 2842400  │ 48323288000  │ 46602000  │ 713223360000  │
│   20    │ 1671184440000 │ 3364800 │ 4178200  │  18200   │ 58437951000  │ 72293928000  │     213597000      │  7561200  │ 130945476000  │ '2022-12-16T09:54:00.000Z' │ 3064475031000  │ 185497300 │  813400  │ 13855977000  │ 47415400  │ 727079337000  │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │  sum_vol  │      val      │            date            │    acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   21    │ 1671184560000 │ 3141600 │ 3518000  │   7200   │ 50108726000  │ 65737625000  │     204017000      │  6666800  │ 116050368000  │ '2022-12-16T09:56:00.000Z' │ 3180525399000  │ 192164100 │  376400  │ 15628899000  │ 47791800  │ 742708236000  │
│   22    │ 1671184680000 │ 2457400 │ 2883200  │  10200   │ 46489783000  │ 49204868000  │     261063000      │  5350800  │  95955714000  │ '2022-12-16T09:58:00.000Z' │ 3276481113000  │ 197514900 │  425800  │  2715085000  │ 48217600  │ 745423321000  │
│   23    │ 1671184800000 │ 2928300 │ 2255400  │  11300   │ 50153307000  │ 35271042000  │     298922000      │  5195000  │  85723271000  │ '2022-12-16T10:00:00.000Z' │ 3362204384000  │ 202709900 │ -672900  │ -14882265000 │ 47544700  │ 730541056000  │
│   24    │ 1671184920000 │ 2968800 │ 1791900  │   6600   │ 47623268000  │ 29089447000  │     195673000      │  4767300  │  76908388000  │ '2022-12-16T10:02:00.000Z' │ 3439112772000  │ 207477200 │ -1176900 │ -18533821000 │ 46367800  │ 712007235000  │
│   25    │ 1671185040000 │ 2634600 │ 1916200  │  13200   │ 46043199000  │ 34440093000  │     171096000      │  4564000  │  80654388000  │ '2022-12-16T10:04:00.000Z' │ 3519767160000  │ 212041200 │ -718400  │ -11603106000 │ 45649400  │ 700404129000  │
│   26    │ 1671185160000 │ 2470200 │ 2285500  │  29400   │ 41989395000  │ 38363591000  │     367671000      │  4785100  │  80720657000  │ '2022-12-16T10:06:00.000Z' │ 3600487817000  │ 216826300 │ -184700  │ -3625804000  │ 45464700  │ 696778325000  │
│   27    │ 1671185280000 │ 2158100 │ 2693000  │   9300   │ 40081367000  │ 43641779000  │     154203000      │  4860400  │  83877349000  │ '2022-12-16T10:08:00.000Z' │ 3684365166000  │ 221686700 │  534900  │  3560412000  │ 45999600  │ 700338737000  │
│   28    │ 1671185400000 │ 1990000 │ 3505700  │   2200   │ 33995106000  │ 49598421000  │      36237000      │  5497900  │  83629764000  │ '2022-12-16T10:10:00.000Z' │ 3767994930000  │ 227184600 │ 1515700  │ 15603315000  │ 47515300  │ 715942052000  │
│   29    │ 1671185520000 │ 1516500 │ 4700500  │  16300   │ 28779599000  │ 75067233000  │     257964000      │  6233300  │ 104104796000  │ '2022-12-16T10:12:00.000Z' │ 3872099726000  │ 233417900 │ 3184000  │ 46287634000  │ 50699300  │ 762229686000  │
│   30    │ 1671185640000 │ 1999200 │ 5464600  │  22400   │ 33558265000  │ 84115470000  │     263944000      │  7486200  │ 117937679000  │ '2022-12-16T10:14:00.000Z' │ 3990037405000  │ 240904100 │ 3465400  │ 50557205000  │ 54164700  │ 812786891000  │
│   31    │ 1671185760000 │ 2029900 │ 5466100  │   6000   │ 37874172000  │ 95325320000  │      55761000      │  7502000  │ 133255253000  │ '2022-12-16T10:16:00.000Z' │ 4123292658000  │ 248406100 │ 3436200  │ 57451148000  │ 57600900  │ 870238039000  │
│   32    │ 1671185880000 │ 2110500 │ 7674200  │  56500   │ 34636362000  │ 121989206000 │     1304835000     │  9841200  │ 157930403000  │ '2022-12-16T10:18:00.000Z' │ 4281223061000  │ 258247300 │ 5563700  │ 87352844000  │ 63164600  │ 957590883000  │
│   33    │ 1671186000000 │ 2368800 │ 7794600  │   9600   │ 39018626000  │ 126647664000 │      77497000      │ 10173000  │ 165743787000  │ '2022-12-16T10:20:00.000Z' │ 4446966848000  │ 268420300 │ 5425800  │ 87629038000  │ 68590400  │ 1045219921000 │
│   34    │ 1671186120000 │ 2698300 │ 7882100  │  39100   │ 42220961000  │ 125358478000 │     891747000      │ 10619500  │ 168471186000  │ '2022-12-16T10:22:00.000Z' │ 4615438034000  │ 279039800 │ 5183800  │ 83137517000  │ 73774200  │ 1128357438000 │
│   35    │ 1671186240000 │ 2984400 │ 4861400  │  62000   │ 46955436000  │ 77262988000  │     974209000      │  7907800  │ 125192633000  │ '2022-12-16T10:24:00.000Z' │ 4740630667000  │ 286947600 │ 1877000  │ 30307552000  │ 75651200  │ 1158664990000 │
│   36    │ 1671186360000 │ 3175700 │ 3167400  │   4500   │ 50976814000  │ 57883324000  │      45531000      │  6347600  │ 108905669000  │ '2022-12-16T10:26:00.000Z' │ 4849536336000  │ 293295200 │  -8300   │  6906510000  │ 75642900  │ 1165571500000 │
│   37    │ 1671186480000 │ 2987200 │ 3106100  │  17600   │ 47288523000  │ 51292993000  │     371790000      │  6110900  │  98953306000  │ '2022-12-16T10:28:00.000Z' │ 4948489642000  │ 299406100 │  118900  │  4004470000  │ 75761800  │ 1169575970000 │
│   38    │ 1671186600000 │ 3704400 │ 1892900  │   8200   │ 67539738000  │ 30646074000  │     137140000      │  5605500  │  98322952000  │ '2022-12-16T10:30:00.000Z' │ 5046812594000  │ 305011600 │ -1811500 │ -36893664000 │ 73950300  │ 1132682306000 │
│   39    │ 1671186720000 │ 4381500 │ 1714200  │  15800   │ 70368310000  │ 27466979000  │     349190000      │  6111500  │  98184479000  │ '2022-12-16T10:32:00.000Z' │ 5144997073000  │ 311123100 │ -2667300 │ -42901331000 │ 71283000  │ 1089780975000 │
│   40    │ 1671186840000 │ 2969500 │ 1512800  │  31200   │ 49818002000  │ 28231942000  │     594120000      │  4513500  │  78644064000  │ '2022-12-16T10:34:00.000Z' │ 5223641137000  │ 315636600 │ -1456700 │ -21586060000 │ 69826300  │ 1068194915000 │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │  sum_vol  │      val      │            date            │    acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   41    │ 1671186960000 │ 3851500 │ 1818100  │  24300   │ 66960518000  │ 32256131000  │     464503000      │  5693900  │  99681152000  │ '2022-12-16T10:36:00.000Z' │ 5323322289000  │ 321330500 │ -2033400 │ -34704387000 │ 67792900  │ 1033490528000 │
│   42    │ 1671187080000 │ 2275300 │ 1250900  │  18800   │ 41386873000  │ 23998505000  │     380456000      │  3545000  │  65765834000  │ '2022-12-16T10:38:00.000Z' │ 5389088123000  │ 324875500 │ -1024400 │ -17388368000 │ 66768500  │ 1016102160000 │
│   43    │ 1671187200000 │ 2377100 │ 1206300  │   6600   │ 39684939000  │ 21092554000  │      64207000      │  3590000  │  60841700000  │ '2022-12-16T10:40:00.000Z' │ 5449929823000  │ 328465500 │ -1170800 │ -18592385000 │ 65597700  │ 997509775000  │
│   44    │ 1671187320000 │ 2017300 │ 1188500  │  12000   │ 34364740000  │ 23888163000  │     238003000      │  3217800  │  58490906000  │ '2022-12-16T10:42:00.000Z' │ 5508420729000  │ 331683300 │ -828800  │ -10476577000 │ 64768900  │ 987033198000  │
│   45    │ 1671187440000 │ 2610200 │  835400  │  10500   │ 41844432000  │ 16614406000  │     152030000      │  3456100  │  58610868000  │ '2022-12-16T10:44:00.000Z' │ 5567031597000  │ 335139400 │ -1774800 │ -25230026000 │ 62994100  │ 961803172000  │
│   46    │ 1671187560000 │ 2124300 │ 1206000  │   3100   │ 37726550000  │ 23607482000  │      20639000      │  3333400  │  61354671000  │ '2022-12-16T10:46:00.000Z' │ 5628386268000  │ 338472800 │ -918300  │ -14119068000 │ 62075800  │ 947684104000  │
│   47    │ 1671187680000 │ 2777200 │ 1302300  │  31200   │ 46339871000  │ 27732601000  │     470103000      │  4110700  │  74542575000  │ '2022-12-16T10:48:00.000Z' │ 5702928843000  │ 342583500 │ -1474900 │ -18607270000 │ 60600900  │ 929076834000  │
│   48    │ 1671187800000 │ 2501800 │ 1028300  │  12400   │ 46896968000  │ 16582727000  │     139665000      │  3542500  │  63619360000  │ '2022-12-16T10:50:00.000Z' │ 5766548203000  │ 346126000 │ -1473500 │ -30314241000 │ 59127400  │ 898762593000  │
│   49    │ 1671187920000 │ 2075100 │ 1205400  │   2700   │ 32626054000  │ 20768692000  │      97665000      │  3283200  │  53492411000  │ '2022-12-16T10:52:00.000Z' │ 5820040614000  │ 349409200 │ -869700  │ -11857362000 │ 58257700  │ 886905231000  │
│   50    │ 1671188040000 │ 1363200 │ 1844600  │  12800   │ 26160587000  │ 34364893000  │     213993000      │  3220600  │  60739473000  │ '2022-12-16T10:54:00.000Z' │ 5880780087000  │ 352629800 │  481400  │  8204306000  │ 58739100  │ 895109537000  │
│   51    │ 1671188160000 │ 1131400 │ 1874000  │  13500   │ 19586063000  │ 29099113000  │     312299000      │  3018900  │  48997475000  │ '2022-12-16T10:56:00.000Z' │ 5929777562000  │ 355648700 │  742600  │  9513050000  │ 59481700  │ 904622587000  │
│   52    │ 1671188280000 │ 744100  │ 1585200  │  12400   │ 12206831000  │ 33203608000  │     138580000      │  2341700  │  45549019000  │ '2022-12-16T10:58:00.000Z' │ 5975326581000  │ 357990400 │  841100  │ 20996777000  │ 60322800  │ 925619364000  │
│   53    │ 1671188400000 │ 1122500 │  934100  │  28100   │ 20606962000  │ 17293959000  │     383143000      │  2084700  │  38284064000  │ '2022-12-16T11:00:00.000Z' │ 6013610645000  │ 360075100 │ -188400  │ -3313003000  │ 60134400  │ 922306361000  │
│   54    │ 1671188520000 │ 1203600 │  718000  │   9500   │ 22749751000  │ 12461959000  │     226710000      │  1931100  │  35438420000  │ '2022-12-16T11:02:00.000Z' │ 6049049065000  │ 362006200 │ -485600  │ -10287792000 │ 59648800  │ 912018569000  │
│   55    │ 1671188640000 │ 1265600 │ 1484000  │   2800   │ 22662665000  │ 22271963000  │      24175000      │  2752400  │  44958803000  │ '2022-12-16T11:04:00.000Z' │ 6094007868000  │ 364758600 │  218400  │  -390702000  │ 59867200  │ 911627867000  │
│   56    │ 1671188760000 │ 1588600 │ 1150700  │   4300   │ 29180289000  │ 26817720000  │      80341000      │  2743600  │  56078350000  │ '2022-12-16T11:06:00.000Z' │ 6150086218000  │ 367502200 │ -437900  │ -2362569000  │ 59429300  │ 909265298000  │
│   57    │ 1671188880000 │ 1422000 │ 1055900  │   500    │ 24714984000  │ 18425617000  │      18910000      │  2478400  │  43159511000  │ '2022-12-16T11:08:00.000Z' │ 6193245729000  │ 369980600 │ -366100  │ -6289367000  │ 59063200  │ 902975931000  │
│   58    │ 1671189000000 │ 1818900 │  974700  │   5700   │ 35464918000  │ 16276993000  │      55445000      │  2799300  │  51797356000  │ '2022-12-16T11:10:00.000Z' │ 6245043085000  │ 372779900 │ -844200  │ -19187925000 │ 58219000  │ 883788006000  │
│   59    │ 1671189120000 │ 1983000 │  782200  │  15400   │ 34203252000  │ 15319886000  │     158706000      │  2780600  │  49681844000  │ '2022-12-16T11:12:00.000Z' │ 6294724929000  │ 375560500 │ -1200800 │ -18883366000 │ 57018200  │ 864904640000  │
│   60    │ 1671189240000 │ 1841300 │  893400  │   2000   │ 32540372000  │ 16695104000  │      37017000      │  2736700  │  49272493000  │ '2022-12-16T11:14:00.000Z' │ 6343997422000  │ 378297200 │ -947900  │ -15845268000 │ 56070300  │ 849059372000  │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │  sum_vol  │      val      │            date            │    acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   61    │ 1671189360000 │ 1605700 │  749700  │   400    │ 23483476000  │ 14859957000  │ 16275000.000000002 │  2355800  │  38359708000  │ '2022-12-16T11:16:00.000Z' │ 6382357130000  │ 380653000 │ -856000  │ -8623519000  │ 55214300  │ 840435853000  │
│   62    │ 1671189480000 │ 3286700 │  717800  │  14200   │ 60164727000  │ 15246004000  │     292916000      │  4018700  │  75703647000  │ '2022-12-16T11:18:00.000Z' │ 6458060777000  │ 384671700 │ -2568900 │ -44918723000 │ 52645400  │ 795517130000  │
│   63    │ 1671189600000 │ 4732300 │  897900  │   3600   │ 71318586000  │ 18024222000  │      24617000      │  5633800  │  89367425000  │ '2022-12-16T11:20:00.000Z' │ 6547428202000  │ 390305500 │ -3834400 │ -53294364000 │ 48811000  │ 742222766000  │
│   64    │ 1671189720000 │ 1511000 │ 1043300  │  19500   │ 26046915000  │ 16496120000  │     261300000      │  2573800  │  42804335000  │ '2022-12-16T11:22:00.000Z' │ 6590232537000  │ 392879300 │ -467700  │ -9550795000  │ 48343300  │ 732671971000  │
│   65    │ 1671189840000 │ 1950100 │  930400  │  10400   │ 34924025000  │ 15759730000  │     201460000      │  2890900  │  50885215000  │ '2022-12-16T11:24:00.000Z' │ 6641117752000  │ 395770200 │ -1019700 │ -19164295000 │ 47323600  │ 713507676000  │
│   66    │ 1671189960000 │ 2702200 │ 1063000  │   1800   │ 46077170000  │ 17820852000  │      32232000      │  3767000  │  63930254000  │ '2022-12-16T11:26:00.000Z' │ 6705048006000  │ 399537200 │ -1639200 │ -28256318000 │ 45684400  │ 685251358000  │
│   67    │ 1671190080000 │ 3205300 │  921200  │  14800   │ 53790233000  │ 17306672000  │     377867000      │  4141300  │  71474772000  │ '2022-12-16T11:28:00.000Z' │ 6776522778000  │ 403678500 │ -2284100 │ -36483561000 │ 43400300  │ 648767797000  │
│   68    │ 1671190200000 │  37500  │   4700   │    0     │  551244000   │   57540000   │         0          │   42200   │   608784000   │ '2022-12-16T11:30:00.000Z' │ 6777131562000  │ 403720700 │  -32800  │  -493704000  │ 43367500  │ 648274093000  │
│   69    │ 1671195600000 │ 7191500 │ 3199500  │  239600  │ 120650318000 │ 50470263000  │     2944607000     │ 10630600  │ 174065188000  │ '2022-12-16T13:00:00.000Z' │ 6951196750000  │ 414351300 │ -3992000 │ -70180055000 │ 39375500  │ 578094038000  │
│   70    │ 1671195720000 │ 2176000 │ 1755600  │   2200   │ 38961235000  │ 29942224000  │     118385000      │  3933800  │  69021844000  │ '2022-12-16T13:02:00.000Z' │ 7020218594000  │ 418285100 │ -420400  │ -9019011000  │ 38955100  │ 569075027000  │
│   71    │ 1671195840000 │ 2247400 │ 2895000  │  63200   │ 39797479000  │ 47808162000  │     915880000      │  5205600  │  88521521000  │ '2022-12-16T13:04:00.000Z' │ 7108740115000  │ 423490700 │  647600  │  8010683000  │ 39602700  │ 577085710000  │
│   72    │ 1671195960000 │ 2601400 │ 2209800  │  30500   │ 43580619000  │ 32928309000  │     225665000      │  4841700  │  76734593000  │ '2022-12-16T13:06:00.000Z' │ 7185474708000  │ 428332400 │ -391600  │ -10652310000 │ 39211100  │ 566433400000  │
│   73    │ 1671196080000 │ 2863900 │ 2233000  │  14500   │ 58591239000  │ 35209838000  │     146825000      │  5111400  │  93947902000  │ '2022-12-16T13:08:00.000Z' │ 7279422610000  │ 433443800 │ -630900  │ -23381401000 │ 38580200  │ 543051999000  │
│   74    │ 1671196200000 │ 2264700 │ 1826900  │  11300   │ 46566530000  │ 24124480000  │      71100000      │  4102900  │  70762110000  │ '2022-12-16T13:10:00.000Z' │ 7350184720000  │ 437546700 │ -437800  │ -22442050000 │ 38142400  │ 520609949000  │
│   75    │ 1671196320000 │ 2890900 │ 2708400  │  23400   │ 46368145000  │ 33173844000  │     309180000      │  5622700  │  79851169000  │ '2022-12-16T13:12:00.000Z' │ 7430035889000  │ 443169400 │ -182500  │ -13194301000 │ 37959900  │ 507415648000  │
│   76    │ 1671196440000 │ 1822000 │ 2261200  │  10400   │ 31548613000  │ 36564034000  │     186578000      │  4093600  │  68299225000  │ '2022-12-16T13:14:00.000Z' │ 7498335114000  │ 447263000 │  439200  │  5015421000  │ 38399100  │ 512431069000  │
│   77    │ 1671196560000 │ 1576400 │ 2356500  │   5100   │ 30224797000  │ 40405286000  │     252750000      │  3938000  │  70882833000  │ '2022-12-16T13:16:00.000Z' │ 7569217947000  │ 451201000 │  780100  │ 10180489000  │ 39179200  │ 522611558000  │
│   78    │ 1671196680000 │ 1386400 │ 3759100  │  13300   │ 24496028000  │ 65869421000  │     170530000      │  5158800  │  90535979000  │ '2022-12-16T13:18:00.000Z' │ 7659753926000  │ 456359800 │ 2372700  │ 41373393000  │ 41551900  │ 563984951000  │
│   79    │ 1671196800000 │ 1614800 │ 4225700  │  12400   │ 33373133000  │ 65407336000  │     483264000      │  5852900  │  99263733000  │ '2022-12-16T13:20:00.000Z' │ 7759017659000  │ 462212700 │ 2610900  │ 32034203000  │ 44162800  │ 596019154000  │
│   80    │ 1671196920000 │ 1627000 │ 2632600  │   1800   │ 25913750000  │ 44299331000  │      30854000      │  4261400  │  70243935000  │ '2022-12-16T13:22:00.000Z' │ 7829261594000  │ 466474100 │ 1005600  │ 18385581000  │ 45168400  │ 614404735000  │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│ (index) │   datetime    │   sd    │    bu    │    uk    │    val_sd    │    val_bu    │       val_uk       │  sum_vol  │      val      │            date            │    acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼─────────┼──────────┼──────────┼──────────────┼──────────────┼────────────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┤
│   81    │ 1671197040000 │ 2022400 │ 2690200  │   5500   │ 40556703000  │ 45915438000  │     122575000      │  4718100  │  86594716000  │ '2022-12-16T13:24:00.000Z' │ 7915856310000  │ 471192200 │  667800  │  5358735000  │ 45836200  │ 619763470000  │
│   82    │ 1671197160000 │ 2628800 │ 1754100  │   3700   │ 42047464000  │ 29956321000  │      49240000      │  4386600  │  72053025000  │ '2022-12-16T13:26:00.000Z' │ 7987909335000  │ 475578800 │ -874700  │ -12091143000 │ 44961500  │ 607672327000  │
│   83    │ 1671197280000 │ 3388700 │ 1199900  │   7100   │ 64973225000  │ 18886852000  │      84840000      │  4595700  │  83944917000  │ '2022-12-16T13:28:00.000Z' │ 8071854252000  │ 480174500 │ -2188800 │ -46086373000 │ 42772700  │ 561585954000  │
│   84    │ 1671197400000 │ 5808100 │ 1275900  │   6500   │ 104296664000 │ 22493541000  │     119236000      │  7090500  │ 126909441000  │ '2022-12-16T13:30:00.000Z' │ 8198763693000  │ 487265000 │ -4532200 │ -81803123000 │ 38240500  │ 479782831000  │
│   85    │ 1671197520000 │ 5744900 │ 1188900  │  30100   │ 91354523000  │ 19823210000  │     446721000      │  6963900  │ 111624454000  │ '2022-12-16T13:32:00.000Z' │ 8310388147000  │ 494228900 │ -4556000 │ -71531313000 │ 33684500  │ 408251518000  │
│   86    │ 1671197640000 │ 3888700 │ 1940700  │  17000   │ 69505662000  │ 34572143000  │     266285000      │  5846400  │ 104344090000  │ '2022-12-16T13:34:00.000Z' │ 8414732237000  │ 500075300 │ -1948000 │ -34933519000 │ 31736500  │ 373317999000  │
│   87    │ 1671197760000 │ 2174600 │ 2360600  │   2500   │ 32620574000  │ 39615531000  │      83820000      │  4537700  │  72319925000  │ '2022-12-16T13:36:00.000Z' │ 8487052162000  │ 504613000 │  186000  │  6994957000  │ 31922500  │ 380312956000  │
│   88    │ 1671197880000 │ 1481300 │ 2029500  │   1300   │ 25118285000  │ 41729052000  │      15705000      │  3512100  │  66863042000  │ '2022-12-16T13:38:00.000Z' │ 8553915204000  │ 508125100 │  548200  │ 16610767000  │ 32470700  │ 396923723000  │
│   89    │ 1671198000000 │ 2142700 │ 1569000  │   7700   │ 35324472000  │ 27144330000  │     322551000      │  3719400  │  62791353000  │ '2022-12-16T13:40:00.000Z' │ 8616706557000  │ 511844500 │ -573700  │ -8180142000  │ 31897000  │ 388743581000  │
│   90    │ 1671198120000 │ 3372600 │ 1456800  │   2700   │ 61391614000  │ 26019167000  │     102565000      │  4832100  │  87513346000  │ '2022-12-16T13:42:00.000Z' │ 8704219903000  │ 516676600 │ -1915800 │ -35372447000 │ 29981200  │ 353371134000  │
