"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
71283000,951368725800,4597255363000,1714200,-2667300,-38273263700,"2022-12-16T10:32:00.000Z",1671186720000,4381500,6111500,311123100,15800,87624849200,24501747200,62775010900,348091100
69826300,931404941900,4670187244900,1512800,-1456700,-19963783900,"2022-12-16T10:34:00.000Z",1671186840000,2969500,4513500,315636600,31200,72931881900,26186989000,46150772900,594120000
67792900,900611739800,4763499072600,1818100,-2033400,-30793202100,"2022-12-16T10:36:00.000Z",1671186960000,3851500,5693900,321330500,24300,93311827700,31027061300,61820263400,464503000
66768500,885441751200,4824321255200,1250900,-1024400,-15169988600,"2022-12-16T10:38:00.000Z",1671187080000,2275300,3545000,324875500,18800,60822182600,22635869000,37805857600,380456000
65597700,866810105500,4883654565100,1206300,-1170800,-18631645700,"2022-12-16T10:40:00.000Z",1671187200000,2377100,3590000,328465500,6600,59333309900,20318728600,38950374300,64207000
64768900,859822036500,4936652169900,1188500,-828800,-6988069000,"2022-12-16T10:42:00.000Z",1671187320000,2017300,3217800,331683300,12000,52997604800,22885766400,29873835400,238003000
62994100,835865935300,4988983923300,835400,-1774800,-23956101200,"2022-12-16T10:44:00.000Z",1671187440000,2610200,3456100,335139400,10500,52331753400,14111811100,38067912300,152030000
62075800,818425292200,5045588449200,1206000,-918300,-17440643100,"2022-12-16T10:46:00.000Z",1671187560000,2124300,3333400,338472800,3100,56604525900,19571621900,37012265000,20639000
60600900,797975766300,5113117944300,1302300,-1474900,-20449525900,"2022-12-16T10:48:00.000Z",1671187680000,2777200,4110700,342583500,31200,67529495100,23304933100,43754459000,470103000
59127400,770764519200,5173039106200,1028300,-1473500,-27211247100,"2022-12-16T10:50:00.000Z",1671187800000,2501800,3542500,346126000,12400,59921161900,16285124900,43496372000,139665000
58257700,758384180700,5224032119100,1205400,-869700,-12380338500,"2022-12-16T10:52:00.000Z",1671187920000,2075100,3283200,349409200,2700,50993012900,19257504700,31637843200,97665000
58739100,766991483300,5277850120500,1844600,481400,8607302600,"2022-12-16T10:54:00.000Z",1671188040000,1363200,3220600,352629800,12800,53818001400,31105655500,22498352900,213993000
59481700,776332805200,5322814133000,1874000,742600,9341321900,"2022-12-16T10:56:00.000Z",1671188160000,1131400,3018900,355648700,13500,44964012500,26996517700,17655195800,312299000
60322800,795724588800,5365555962000,1585200,841100,19391783600,"2022-12-16T10:58:00.000Z",1671188280000,744100,2341700,357990400,12400,42741829000,30997516300,11605732700,138580000
60134400,795037956800,5399766503600,934100,-188400,-686632000,"2022-12-16T11:00:00.000Z",1671188400000,1122500,2084700,360075100,28100,34210541600,16570383300,17257015300,383143000
59648800,785380733600,5434161168400,718000,-485600,-9657223200,"2022-12-16T11:02:00.000Z",1671188520000,1203600,1931100,362006200,9500,34394664800,12255365800,21912589000,226710000
59867200,782638185800,5471691407400,1484000,218400,-2742547800,"2022-12-16T11:04:00.000Z",1671188640000,1265600,2752400,364758600,2800,37530239000,17381758100,20124305900,24175000
59429300,783599289800,5522215916800,1150700,-437900,961104000,"2022-12-16T11:06:00.000Z",1671188760000,1588600,2743600,367502200,4300,50524509400,25702636200,24741532200,80341000
59063200,776302731000,5561388219000,1055900,-366100,-7296558800,"2022-12-16T11:08:00.000Z",1671188880000,1422000,2478400,369980600,500,39172302200,15935609500,23232168300,4524400
58219000,756872648400,5610597965200,974700,-844200,-19430082600,"2022-12-16T11:10:00.000Z",1671189000000,1818900,2799300,372779900,5700,49209746200,14862109300,34292191900,55445000
57018200,738176495000,5658362128800,782200,-1200800,-18696153400,"2022-12-16T11:12:00.000Z",1671189120000,1983000,2780600,375560500,15400,47764163600,14454652100,33150805500,158706000
56070300,721795063700,5703703057300,893400,-947900,-16381431300,"2022-12-16T11:14:00.000Z",1671189240000,1841300,2736700,378297200,2000,45340928500,14461240100,30842671400,37017000
55214300,716813798800,5737745187200,749700,-856000,-4981264900,"2022-12-16T11:16:00.000Z",1671189360000,1605700,2355800,380653000,400,34042129900,14522295000,19503559900,16275000.000000002
52645400,673613355800,5808481206800,717800,-2568900,-43200443000,"2022-12-16T11:18:00.000Z",1671189480000,3286700,4018700,384671700,14200,70736019600,13678473100,56878916100,178630400
48811000,623681925500,5892418467400,897900,-3834400,-49931430300,"2022-12-16T11:20:00.000Z",1671189600000,4732300,5633800,390305500,3600,83937260600,16993154100,66924584400,19522100
48343300,613194967600,5932942185300,1043300,-467700,-10486957900,"2022-12-16T11:22:00.000Z",1671189720000,1511000,2573800,392879300,19500,40523717900,14887730000,25374687900,261300000
47323600,596542758000,5979935895700,930400,-1019700,-16652209600,"2022-12-16T11:24:00.000Z",1671189840000,1950100,2890900,395770200,10400,46993710400,15070020400,31722230000,201460000
45684400,570411812500,6041050268400,1063000,-1639200,-26130945500,"2022-12-16T11:26:00.000Z",1671189960000,2702200,3767000,399537200,1800,61114372700,17475597600,43606543100,32232000
43400300,543020450200,6101947528500,921200,-2284100,-27391362300,"2022-12-16T11:28:00.000Z",1671190080000,3205300,4141300,403678500,14800,60897260100,16564015400,43955377700,377867000
43367500,542526746200,6102556312500,4700,-32800,-493704000,"2022-12-16T11:30:00.000Z",1671190200000,37500,42200,403720700,0,608784000,57540000,551244000,0
39375500,475838795600,6264232601800,3199500,-3992000,-66687950600,"2022-12-16T13:00:00.000Z",1671195600000,7191500,10630600,414351300,239600,161676289300,46040597100,112728547700,2907144500
38955100,471182517500,6325487320700,1755600,-420400,-4656278100,"2022-12-16T13:02:00.000Z",1671195720000,2176000,3933800,418285100,2200,61254718900,28241426500,32897704600,115587800
39602700,477503292100,6407349407800,2895000,647600,6320774600,"2022-12-16T13:04:00.000Z",1671195840000,2247400,5205600,423490700,63200,81862087100,43634539800,37313765200,913782100
39211100,468769761400,6479873315700,2209800,-391600,-8733530700,"2022-12-16T13:06:00.000Z",1671195960000,2601400,4841700,428332400,30500,72523907900,31782356100,40515886800,225665000
38580200,449439105600,6569289354100,2233000,-630900,-19330655800,"2022-12-16T13:08:00.000Z",1671196080000,2863900,5111400,433443800,14500,89416038400,34969278800,54299934600,146825000
38142400,427211740700,6638049568000,1826900,-437800,-22227364900,"2022-12-16T13:10:00.000Z",1671196200000,2264700,4102900,437546700,11300,68760213900,23232373000,45459737900,68103000
37959900,413804353000,6716459679500,2708400,-182500,-13407387700,"2022-12-16T13:12:00.000Z",1671196320000,2890900,5622700,443169400,23400,78410111500,32353065600,45760453300,296592600
38399100,419658734200,6779828639700,2261200,439200,5854381200,"2022-12-16T13:14:00.000Z",1671196440000,1822000,4093600,447263000,10400,63368960200,34518381700,28664000500,186578000
39179200,427520344400,6847067120700,2356500,780100,7861610200,"2022-12-16T13:16:00.000Z",1671196560000,1576400,3938000,451201000,5100,67238481000,37423670600,29562060400,252750000
41551900,462701136200,6929855055500,3759100,2372700,35180791800,"2022-12-16T13:18:00.000Z",1671196680000,1386400,5158800,456359800,13300,82787934800,58899098300,23718306500,170530000
44162800,493505770000,7014373148900,4225700,2610900,30804633800,"2022-12-16T13:20:00.000Z",1671196800000,1614800,5852900,462212700,12400,84518093400,57419731600,26615097800,483264000
45168400,509105339800,7079460046100,2632600,1005600,15599569800,"2022-12-16T13:22:00.000Z",1671196920000,1627000,4261400,466474100,1800,65086897200,40327806500,24728236700,30854000
45836200,514813025500,7161398722800,2690200,667800,5707685700,"2022-12-16T13:24:00.000Z",1671197040000,2022400,4718100,471192200,5500,81938676700,43761893700,38054208000,122575000
44961500,501335869900,7229742061200,1754100,-874700,-13477155600,"2022-12-16T13:26:00.000Z",1671197160000,2628800,4386600,475578800,3700,68343338400,27408471400,40885627000,49240000
42772700,459533208900,7306509163200,1199900,-2188800,-41802661000,"2022-12-16T13:28:00.000Z",1671197280000,3388700,4595700,480174500,7100,76767102000,17439800500,59242461500,84840000
38240500,394453645600,7413084658500,1275900,-4532200,-65079563300,"2022-12-16T13:30:00.000Z",1671197400000,5808100,7090500,487265000,6500,106575495300,20693143200,85772706500,109645600
33684500,326819531500,7516371158800,1188900,-4556000,-67634114100,"2022-12-16T13:32:00.000Z",1671197520000,5744900,6963900,494228900,30100,103286500300,17602832600,85236946700,446721000
31736500,296711781900,7608558218000,1940700,-1948000,-30107749600,"2022-12-16T13:34:00.000Z",1671197640000,3888700,5846400,500075300,17000,92187059200,30906512300,61014261900,266285000
31922500,302509637200,7672947781300,2360600,186000,5797855300,"2022-12-16T13:36:00.000Z",1671197760000,2174600,4537700,504613000,2500,64389563300,35051799300,29253944000,83820000
32470700,319830593300,7730955587400,2029500,548200,17320956100,"2022-12-16T13:38:00.000Z",1671197880000,1481300,3512100,508125100,1300,58007806100,37656528600,20335572500,15705000
31897000,308219785400,7783532664900,1569000,-573700,-11610807900,"2022-12-16T13:40:00.000Z",1671198000000,2142700,3719400,511844500,7700,52577077500,20321859300,31932667200,322551000
29981200,277416764400,7858845623500,1456800,-1915800,-30803021000,"2022-12-16T13:42:00.000Z",1671198120000,3372600,4832100,516676600,2700,75312958600,22210779200,53013800200,88379200
29392500,268965307700,7907475756600,1310800,-588700,-8451456700,"2022-12-16T13:44:00.000Z",1671198240000,1899500,3211100,519887700,800,48630133100,20058733200,28510189900,61210000
29866500,272863692700,7961304284400,2033000,474000,3898385000,"2022-12-16T13:46:00.000Z",1671198360000,1559000,3610500,523498200,18500,53828527800,28744004900,24845619900,238903000
30560900,280602656100,8028002382800,2556700,694400,7738963400,"2022-12-16T13:48:00.000Z",1671198480000,1862300,4420500,527918700,1500,66698098400,37212210900,29473247500,12640000
32241500,309416755100,8106809218800,3235300,1680600,28814099000,"2022-12-16T13:50:00.000Z",1671198600000,1554700,4798700,532717400,8700,78806836000,53753228500,24939129500,114478000
34248200,345712775000,8188705656700,3609400,2006700,36296019900,"2022-12-16T13:52:00.000Z",1671198720000,1602700,5229700,537947100,17600,81896437900,58986158900,22690139000,220140000
36971900,394199018000,8290930890500,4190100,2723700,48486243000,"2022-12-16T13:54:00.000Z",1671198840000,1466400,5667100,543614200,10600,102225233800,75252963600,26766720600,205549600
36615200,379636119800,8369537335100,2268900,-356700,-14562898200,"2022-12-16T13:56:00.000Z",1671198960000,2625600,4903600,548517800,9100,78606444600,31863233700,46426131900,317079000
34444300,348585211200,8442881591100,1226500,-2170900,-31050908600,"2022-12-16T13:58:00.000Z",1671199080000,3397400,4633400,553151200,9500,73344256000,20986916200,52037824800,319515000
33838200,340200641700,8515696859600,1835100,-606100,-8384569500,"2022-12-16T14:00:00.000Z",1671199200000,2441200,4308100,557459300,31800,72815268500,31952465000,40337034500,525769000
33291600,331896373500,8588318393900,1653100,-546600,-8304268200,"2022-12-16T14:02:00.000Z",1671199320000,2199700,3887200,561346500,34400,72621534300,31749686800,40053955000,817892500
33655900,341839669300,8657531639500,2244900,364300,9943295800,"2022-12-16T14:04:00.000Z",1671199440000,1880600,4137800,565484300,12300,69213245600,39515858700,29572562900,124824000
34774400,373706011500,8729219721100,2912100,1118500,31866342200,"2022-12-16T14:06:00.000Z",1671199560000,1793600,4734900,570219200,29200,71688081600,51640023400,19773681200,274377000
38153200,437922085900,8840592467500,4804700,3378800,64216074400,"2022-12-16T14:08:00.000Z",1671199680000,1425900,6248700,576467900,18100,111372746400,87725417400,23509343000,137986000
41577400,487904579500,8945410716900,4921400,3424200,49982493600,"2022-12-16T14:10:00.000Z",1671199800000,1497200,6436300,582904200,17700,104818249400,77283574500,27301080900,233594000
42869800,506790866200,9068312424200,4509300,1292400,18886286700,"2022-12-16T14:12:00.000Z",1671199920000,3216900,7764200,590668400,38000,122901707300,70662779500,51776492800,462435000
43189800,511654784000,9150782773200,2337800,320000,4863917800,"2022-12-16T14:14:00.000Z",1671200040000,2017800,4360200,595028600,4600,82470349000,43607439900,38743522100,119387000
43038700,499842244800,9254936807000,2657400,-151100,-11812539200,"2022-12-16T14:16:00.000Z",1671200160000,2808500,5476900,600505500,11000,104154033800,46028646800,57841186000,284201000
40933000,478570520700,9363127923600,2292600,-2105700,-21271724100,"2022-12-16T14:18:00.000Z",1671200280000,4398300,6706000,607211500,15100,108191116600,43410960500,64682684600,97471500
36052000,411523054000,9508507493900,2148500,-4881000,-67047466700,"2022-12-16T14:20:00.000Z",1671200400000,7029500,9228000,616439500,50000,145379570300,38695542400,105743009100,941018800
32829300,355278113400,9636518537700,2304700,-3222700,-56244940600,"2022-12-16T14:22:00.000Z",1671200520000,5527400,7889300,624328800,57200,128011043800,35378864600,91623805200,1008374000
33378500,358375728600,9753706501500,3734200,549200,3097615200,"2022-12-16T14:24:00.000Z",1671200640000,3185000,6958200,631287000,39000,117187963800,59738749500,56641134300,808080000
33192700,357491993500,9873127838800,3583000,-185800,-883735100,"2022-12-16T14:26:00.000Z",1671200760000,3768800,7463800,638750800,112000,119421337300,58401820600,59285555700,1733960999.9999998
31790700,324398096700,10013949166000,4181000,-1402000,-33093896800,"2022-12-16T14:28:00.000Z",1671200880000,5583000,9804200,648555000,40200,140821327200,53518787300,86612684100,689855800
31792600,324285290300,10014305789600,12800,1900,-112806400,"2022-12-16T14:30:00.000Z",1671201000000,10900,23700,648578700,0,356623600,121908600,234715000,0
31797600,324335790300,10014356289600,5000,5000,50500000,"2022-12-16T14:36:00.000Z",1671201360000,0,5000,648583700,0,50500000,50500000,0,0
31798400,324343870300,10014364369600,800,800,8080000,"2022-12-16T14:38:00.000Z",1671201480000,0,800,648584500,0,8080000,8080000,0,0
31798600,324345900300,10014366399600,200,200,2030000,"2022-12-16T14:42:00.000Z",1671201720000,0,200,648584700,0,2030000,2030000,0,0
39818500,441157066600,12106239156000,10832200,8019900,116811166300,"2022-12-16T14:44:00.000Z",1671201840000,2812300,106342900,754927600,92698400,2091872756400,142160208300,25349042000,1924363506100
39818000,441152016600,12106244206000,0,-500,-5050000,"2022-12-16T14:48:00.000Z",1671202080000,500,500,754928100,0,5050000,0,5050000,0
39790000,440874816600,12106521406000,0,-28000,-277200000,"2022-12-16T14:50:00.000Z",1671202200000,28000,28000,754956100,0,277200000,0,277200000,0
