"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-321300,-617692000,82090230900,1753700,-321300,-617692000,"2023-02-03T09:14:00.000Z",1675415640000,2075000,5514500,5514500,1685800,82090230900,27849175800,28466867800,25774187300
151500,4736700000,124960497800,1666900,472800,5354392000,"2023-02-03T09:16:00.000Z",1675415760000,1194100,2887900,8402400,26900,42870266900,23982900400,18628508400,258858100
-341900,564477500,170680995100,1300600,-493400,-4172222500,"2023-02-03T09:18:00.000Z",1675415880000,1794000,3099200,11501600,4600,45720497300,20747165900,24919388400,53943000
-366600,1987621200,208503359400,1142000,-24700,1423143700,"2023-02-03T09:20:00.000Z",1675416000000,1166700,2371700,13873300,63000,37822364300,19212422000,17789278300,820664000
1159200,23198557300,257957897900,2478800,1525800,21210936100,"2023-02-03T09:22:00.000Z",1675416120000,953000,3433900,17307200,2100,49454538500,35320395800,14109459700,24683000
2154700,39217397200,324469176600,2306700,995500,16018839900,"2023-02-03T09:24:00.000Z",1675416240000,1311200,3673200,20980400,55300,66511278700,40935657900,24916818000,658802800
2599200,46353192900,374006606100,1745100,444500,7135795700,"2023-02-03T09:26:00.000Z",1675416360000,1300600,3047400,24027800,1700,49537429500,28326569600,21190773900,20086000
3143900,53330652900,419785565300,1632400,544700,6977460000,"2023-02-03T09:28:00.000Z",1675416480000,1087700,2722900,26750700,2800,45778959200,26373038600,19395578600,10342000
3629300,65140959200,459435397000,1401400,485400,11810306300,"2023-02-03T09:30:00.000Z",1675416600000,916000,2327200,29077900,9800,39649831700,25693376000,13883069700,73386000
4185400,74858397100,498518584900,1411200,556100,9717437900,"2023-02-03T09:32:00.000Z",1675416720000,855100,2268700,31346600,2400,39083187900,24387841400,14670403500,24943000
4050600,65142115000,548889328800,1601100,-134800,-9716282100,"2023-02-03T09:34:00.000Z",1675416840000,1735900,3362200,34708800,25200,50370743900,20225285400,29941567500,203891000
4067700,62977241800,595373166400,1549100,17100,-2164873200,"2023-02-03T09:36:00.000Z",1675416960000,1532000,3092200,37801000,11100,46483837600,22103608200,24268481400,111748000
4668700,66522014800,641049412400,1972400,601000,3544773000,"2023-02-03T09:38:00.000Z",1675417080000,1371400,3350400,41151400,6600,45676246000,24523544500,20978771500,173930000
4454100,60581015800,684475038800,1260800,-214600,-5940999000,"2023-02-03T09:40:00.000Z",1675417200000,1475400,2753000,43904400,16800,43425626400,18574189200,24515188200,336249000
5131900,70518998500,728070542100,1683400,677800,9937982700,"2023-02-03T09:42:00.000Z",1675417320000,1005600,2713200,46617600,24200,43595503300,26409408500,16471425800,714669000
5567900,75992514300,779074593700,1840800,436000,5473515800,"2023-02-03T09:44:00.000Z",1675417440000,1404800,3262400,49880000,16800,51004051600,28093648700,22620132900,290270000
5561200,79762354000,819130550800,1353600,-6700,3769839700,"2023-02-03T09:46:00.000Z",1675417560000,1360300,2715000,52595000,1100,40055957100,21879163900,18109324200,67469000
4871200,71303777500,875283400100,1226100,-690000,-8458576500,"2023-02-03T09:48:00.000Z",1675417680000,1916100,3166400,55761400,24200,56152849300,23613545900,32072122400,467181000
4312200,66767378800,926883144400,1235300,-559000,-4536398700,"2023-02-03T09:50:00.000Z",1675417800000,1794300,3043000,58804400,13400,51599744300,23379152800,27915551500,305040000
3068500,45504777000,978429779800,778700,-1243700,-21262601800,"2023-02-03T09:52:00.000Z",1675417920000,2022400,2815200,61619600,14100,51546635400,14988702800,36251304600,306628000
533100,4744623900,1040048733100,559300,-2535400,-40760153100,"2023-02-03T09:54:00.000Z",1675418040000,3094700,3666400,65286000,12400,61618953300,10347824600,51107977700,163151000
47600,-2063819700,1082828373200,994700,-485500,-6808443600,"2023-02-03T09:56:00.000Z",1675418160000,1480200,2493100,67779100,18200,42779640100,17812365200,24620808800,346466100
-1363600,-20257128000,1138446044700,945600,-1411200,-18193308300,"2023-02-03T09:58:00.000Z",1675418280000,2356800,3306000,71085100,3600,55617671500,18696144100,36889452400,32075000
-1557700,-20497789000,1176465271500,1025000,-194100,-240661000,"2023-02-03T10:00:00.000Z",1675418400000,1219100,2244500,73329600,400,38019226800,18886043400,19126704400,6479000
-252800,-6094182100,1233091525200,2459800,1304900,14403606900,"2023-02-03T10:02:00.000Z",1675418520000,1154900,3645500,76975100,30800,56626253700,35085652800,20682045900,858555000
-1494700,-22700741600,1288018188300,955500,-1241900,-16606559500,"2023-02-03T10:04:00.000Z",1675418640000,2197400,3156200,80131300,3300,54926663100,19117689300,35724248800,84725000
-1485600,-24509725900,1317722280800,907700,9100,-1808984300,"2023-02-03T10:06:00.000Z",1675418760000,898600,1814700,81946000,8400,29704092500,13851147100,15660131400,192814000
-1003600,-14162427000,1347693056700,1200700,482000,10347298900,"2023-02-03T10:08:00.000Z",1675418880000,718700,1921000,83867000,1600,29970775900,20157786400,9810487500,2502000
-1722100,-36210677800,1410991396200,1313400,-718500,-22048250800,"2023-02-03T10:10:00.000Z",1675419000000,2031900,3348300,87215300,3000,63298339500,20608625200,42656876000,32838300
-2053200,-50619320100,1456923964600,1244300,-331100,-14408642300,"2023-02-03T10:12:00.000Z",1675419120000,1575400,2821800,90037100,2100,45932568400,15752020300,30160662600,19885500
-1447900,-32493409600,1497396698300,1345300,605300,18125910500,"2023-02-03T10:14:00.000Z",1675419240000,740000,2093400,92130500,8100,40472733700,29126795600,11000885100,345053000
-1685800,-39324479000,1537393229000,989600,-237900,-6831069400,"2023-02-03T10:16:00.000Z",1675419360000,1227500,2229900,94360400,12800,39996530700,16464792900,23295862300,235875500
