┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬──────────────┬───────────────┬──────────┬───────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
│    9    │ 1675416720000 │  855100  │ 1411200 │   2400   │ 15274299000  │ 25239389000  │   24943000    │ 2268700  │  40538631000  │ '2023-02-03T09:32:00.000Z' │ 529749223000  │ 31346600  │  556100  │  9965090000   │  4185400  │  74599756000  │
│   10    │ 1675416840000 │ 1735900  │ 1601100 │  25200   │ 33114891000  │ 21660249000  │   203891000   │ 3362200  │  54979031000  │ '2023-02-03T09:34:00.000Z' │ 584728254000  │ 34708800  │ -134800  │ -11454642000  │  4050600  │  63145114000  │
│   11    │ 1675416960000 │ 1532000  │ 1549100 │  11100   │ 25192956000  │ 23532378000  │   159700000   │ 3092200  │  48885034000  │ '2023-02-03T09:36:00.000Z' │ 633613288000  │ 37801000  │  17100   │  -1660578000  │  4067700  │  61484536000  │
│   12    │ 1675417080000 │ 1371400  │ 1972400 │   6600   │ 22726522000  │ 25726840000  │   173930000   │ 3350400  │  48627292000  │ '2023-02-03T09:38:00.000Z' │ 682240580000  │ 41151400  │  601000  │  3000318000   │  4668700  │  64484854000  │
│   13    │ 1675417200000 │ 1475400  │ 1260800 │  16800   │ 25489413000  │ 19742220000  │   336249000   │ 2753000  │  45567882000  │ '2023-02-03T09:40:00.000Z' │ 727808462000  │ 43904400  │ -214600  │  -5747193000  │  4454100  │  58737661000  │
│   14    │ 1675417320000 │ 1005600  │ 1683400 │  24200   │ 17135561000  │ 27703613000  │   714669000   │ 2713200  │  45553843000  │ '2023-02-03T09:42:00.000Z' │ 773362305000  │ 46617600  │  677800  │  10568052000  │  5131900  │  69305713000  │
│   15    │ 1675417440000 │ 1404800  │ 1840800 │  16800   │ 23513139000  │ 28331111000  │   290270000   │ 3262400  │  52134520000  │ '2023-02-03T09:44:00.000Z' │ 825496825000  │ 49880000  │  436000  │  4817972000   │  5567900  │  74123685000  │
│   16    │ 1675417560000 │ 1360300  │ 1353600 │   1100   │ 22885743000  │ 23132809000  │   67469000    │ 2715000  │  46086021000  │ '2023-02-03T09:46:00.000Z' │ 871582846000  │ 52595000  │  -6700   │   247066000   │  5561200  │  74370751000  │
│   17    │ 1675417680000 │ 1916100  │ 1226100 │  24200   │ 35063528000  │ 23796263000  │   467181000   │ 3166400  │  59326972000  │ '2023-02-03T09:48:00.000Z' │ 930909818000  │ 55761400  │ -690000  │ -11267265000  │  4871200  │  63103486000  │
│   18    │ 1675417800000 │ 1794300  │ 1235300 │  13400   │ 31712251000  │ 23923408000  │   305040000   │ 3043000  │  55940699000  │ '2023-02-03T09:50:00.000Z' │ 986850517000  │ 58804400  │ -559000  │  -7788843000  │  4312200  │  55314643000  │
│   19    │ 1675417920000 │ 2022400  │ 778700  │  14100   │ 40690461000  │ 15332159000  │   306628000   │ 2815200  │  56329248000  │ '2023-02-03T09:52:00.000Z' │ 1043179765000 │ 61619600  │ -1243700 │ -25358302000  │  3068500  │  29956341000  │
│   20    │ 1675418040000 │ 3094700  │ 559300  │  12400   │ 57351428000  │ 11481290000  │   163151000   │ 3666400  │  68995869000  │ '2023-02-03T09:54:00.000Z' │ 1112175634000 │ 65286000  │ -2535400 │ -45870138000  │  533100   │ -15913797000  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   21    │ 1675418160000 │ 1480200  │ 994700  │  18200   │ 26340887000  │ 19256120000  │   357555000   │ 2493100  │  45954562000  │ '2023-02-03T09:56:00.000Z' │ 1158130196000 │ 67779100  │ -485500  │  -7084767000  │   47600   │ -22998564000  │
│   22    │ 1675418280000 │ 2356800  │ 945600  │   3600   │ 38173567000  │ 19807132000  │   32075000    │ 3306000  │  58012774000  │ '2023-02-03T09:58:00.000Z' │ 1216142970000 │ 71085100  │ -1411200 │ -18366435000  │ -1363600  │ -41364999000  │
│   23    │ 1675418400000 │ 1219100  │ 1025000 │   400    │ 19422808000  │ 22014312000  │    6479000    │ 2244500  │  41443599000  │ '2023-02-03T10:00:00.000Z' │ 1257586569000 │ 73329600  │ -194100  │  2591504000   │ -1557700  │ -38773495000  │
│   24    │ 1675418520000 │ 1154900  │ 2459800 │  30800   │ 23769855000  │ 56688828000  │   858555000   │ 3645500  │  81317238000  │ '2023-02-03T10:02:00.000Z' │ 1338903807000 │ 76975100  │ 1304900  │  32918973000  │  -252800  │  -5854522000  │
│   25    │ 1675418640000 │ 2197400  │ 955500  │   3300   │ 52660096000  │ 20375730000  │   84725000    │ 3156200  │  73120551000  │ '2023-02-03T10:04:00.000Z' │ 1412024358000 │ 80131300  │ -1241900 │ -32284366000  │ -1494700  │ -38138888000  │
│   26    │ 1675418760000 │  898600  │ 907700  │   8400   │ 15709482000  │ 16796299000  │   192814000   │ 1814700  │  32698595000  │ '2023-02-03T10:06:00.000Z' │ 1444722953000 │ 81946000  │   9100   │  1086817000   │ -1485600  │ -37052071000  │
│   27    │ 1675418880000 │  718700  │ 1200700 │   1600   │ 13265529000  │ 25766572000  │   56448000    │ 1921000  │  39088549000  │ '2023-02-03T10:08:00.000Z' │ 1483811502000 │ 83867000  │  482000  │  12501043000  │ -1003600  │ -24551028000  │
│   28    │ 1675419000000 │ 2031900  │ 1313400 │   3000   │ 50028497000  │ 23409022000  │   91080000    │ 3348300  │  73528599000  │ '2023-02-03T10:10:00.000Z' │ 1557340101000 │ 87215300  │ -718500  │ -26619475000  │ -1722100  │ -51170503000  │
│   29    │ 1675419120000 │ 1575400  │ 1244300 │   2100   │ 33781638000  │ 19872196000  │   28377000    │ 2821800  │  53682211000  │ '2023-02-03T10:12:00.000Z' │ 1611022312000 │ 90037100  │ -331100  │ -13909442000  │ -2053200  │ -65079945000  │
│   30    │ 1675419240000 │  740000  │ 1345300 │   8100   │ 13810173000  │ 29799722000  │   345053000   │ 2093400  │  43954948000  │ '2023-02-03T10:14:00.000Z' │ 1654977260000 │ 92130500  │  605300  │  15989549000  │ -1447900  │ -49090396000  │
│   31    │ 1675419360000 │ 1227500  │ 989600  │  12800   │ 26322133000  │ 18093063000  │   363248000   │ 2229900  │  44778444000  │ '2023-02-03T10:16:00.000Z' │ 1699755704000 │ 94360400  │ -237900  │  -8229070000  │ -1685800  │ -57319466000  │
│   32    │ 1675419480000 │ 1825800  │ 914500  │  26500   │ 37500816000  │ 18325997000  │   242768000   │ 2766800  │  56069581000  │ '2023-02-03T10:18:00.000Z' │ 1755825285000 │ 97127200  │ -911300  │ -19174819000  │ -2597100  │ -76494285000  │
│   33    │ 1675419600000 │ 1137700  │ 1172700 │   9000   │ 22149544000  │ 24389339000  │   119865000   │ 2319400  │  46658748000  │ '2023-02-03T10:20:00.000Z' │ 1802484033000 │ 99446600  │  35000   │  2239795000   │ -2562100  │ -74254490000  │
│   34    │ 1675419720000 │  704200  │ 1142000 │   900    │ 11613818000  │ 26763115000  │   33335000    │ 1847100  │  38410268000  │ '2023-02-03T10:22:00.000Z' │ 1840894301000 │ 101293700 │  437800  │  15149297000  │ -2124300  │ -59105193000  │
│   35    │ 1675419840000 │  952200  │ 1188900 │   4000   │ 16630975000  │ 20906967000  │   33472000    │ 2145100  │  37571414000  │ '2023-02-03T10:24:00.000Z' │ 1878465715000 │ 103438800 │  236700  │  4275992000   │ -1887600  │ -54829201000  │
│   36    │ 1675419960000 │  959100  │ 990900  │   500    │ 16226379000  │ 20475997000  │    8025000    │ 1950500  │  36710401000  │ '2023-02-03T10:26:00.000Z' │ 1915176116000 │ 105389300 │  31800   │  4249618000   │ -1855800  │ -50579583000  │
│   37    │ 1675420080000 │  715300  │ 1232100 │    0     │ 12124409000  │ 17871604000  │       0       │ 1947400  │  29996013000  │ '2023-02-03T10:28:00.000Z' │ 1945172129000 │ 107336700 │  516800  │  5747195000   │ -1339000  │ -44832388000  │
│   38    │ 1675420200000 │  930600  │ 2399800 │  10700   │ 15049647000  │ 32879893000  │   179735000   │ 3341100  │  48109275000  │ '2023-02-03T10:30:00.000Z' │ 1993281404000 │ 110677800 │ 1469200  │  17830246000  │  130200   │ -27002142000  │
│   39    │ 1675420320000 │  805900  │ 2913500 │   2900   │ 13746626000  │ 47683529000  │   62079000    │ 3722300  │  61492234000  │ '2023-02-03T10:32:00.000Z' │ 2054773638000 │ 114400100 │ 2107600  │  33936903000  │  2237800  │  6934761000   │
│   40    │ 1675420440000 │  980700  │ 3906400 │   5600   │ 18832337000  │ 56647891000  │   86108000    │ 4892700  │  75566336000  │ '2023-02-03T10:34:00.000Z' │ 2130339974000 │ 119292800 │ 2925700  │  37815554000  │  5163500  │  44750315000  │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   41    │ 1675420560000 │ 1750600  │ 4954900 │  23200   │ 31893329000  │ 84302541000  │   343556000   │ 6728700  │ 116539426000  │ '2023-02-03T10:36:00.000Z' │ 2246879400000 │ 126021500 │ 3204300  │  52409212000  │  8367800  │  97159527000  │
│   42    │ 1675420680000 │ 1017600  │ 3616100 │  19600   │ 16384971000  │ 60341109000  │   346535000   │ 4653300  │  77072615000  │ '2023-02-03T10:38:00.000Z' │ 2323952015000 │ 130674800 │ 2598500  │  43956138000  │ 10966300  │ 141115665000  │
│   43    │ 1675420800000 │ 1254800  │ 2880300 │   4800   │ 23498541000  │ 48622632000  │   32423000    │ 4139900  │  72153596000  │ '2023-02-03T10:40:00.000Z' │ 2396105611000 │ 134814700 │ 1625500  │  25124091000  │ 12591800  │ 166239756000  │
│   44    │ 1675420920000 │ 1631200  │ 2462600 │  10700   │ 29402875000  │ 36240837000  │   201640000   │ 4104500  │  65845352000  │ '2023-02-03T10:42:00.000Z' │ 2461950963000 │ 138919200 │  831400  │  6837962000   │ 13423200  │ 173077718000  │
│   45    │ 1675421040000 │ 3252600  │ 1199400 │  18200   │ 71931093000  │ 19171371000  │   447060000   │ 4470200  │  91549524000  │ '2023-02-03T10:44:00.000Z' │ 2553500487000 │ 143389400 │ -2053200 │ -52759722000  │ 11370000  │ 120317996000  │
│   46    │ 1675421160000 │ 2600300  │ 682900  │  10600   │ 47047770000  │ 13427938000  │   92008000    │ 3293800  │  60567716000  │ '2023-02-03T10:46:00.000Z' │ 2614068203000 │ 146683200 │ -1917400 │ -33619832000  │  9452600  │  86698164000  │
│   47    │ 1675421280000 │ 1487300  │ 655600  │   800    │ 28387835000  │ 11707519000  │   29760000    │ 2143700  │  40125114000  │ '2023-02-03T10:48:00.000Z' │ 2654193317000 │ 148826900 │ -831700  │ -16680316000  │  8620900  │  70017848000  │
│   48    │ 1675421400000 │ 1272300  │ 655400  │   1200   │ 24256943000  │ 11998048000  │   63920000    │ 1928900  │  36318911000  │ '2023-02-03T10:50:00.000Z' │ 2690512228000 │ 150755800 │ -616900  │ -12258895000  │  8004000  │  57758953000  │
│   49    │ 1675421520000 │ 1143800  │ 853500  │   7200   │ 22365496000  │ 18749029000  │   92483000    │ 2004500  │  41207008000  │ '2023-02-03T10:52:00.000Z' │ 2731719236000 │ 152760300 │ -290300  │  -3616467000  │  7713700  │  54142486000  │
│   50    │ 1675421640000 │  899400  │ 807400  │   2200   │ 16599562000  │ 15159352000  │   59204000    │ 1709000  │  31818118000  │ '2023-02-03T10:54:00.000Z' │ 2763537354000 │ 154469300 │  -92000  │  -1440210000  │  7621700  │  52702276000  │
│   51    │ 1675421760000 │ 1186000  │ 802200  │   400    │ 22991393000  │ 16244981000  │    7420000    │ 1988600  │  39243794000  │ '2023-02-03T10:56:00.000Z' │ 2802781148000 │ 156457900 │ -383800  │  -6746412000  │  7237900  │  45955864000  │
│   52    │ 1675421880000 │  974500  │ 697900  │   600    │ 16602489000  │ 13436228000  │    9675000    │ 1673000  │  30048392000  │ '2023-02-03T10:58:00.000Z' │ 2832829540000 │ 158130900 │ -276600  │  -3166261000  │  6961300  │  42789603000  │
│   53    │ 1675422000000 │  886800  │ 538900  │   8900   │ 16704786000  │ 10543791000  │   207243000   │ 1434600  │  27455820000  │ '2023-02-03T11:00:00.000Z' │ 2860285360000 │ 159565500 │ -347900  │  -6160995000  │  6613400  │  36628608000  │
│   54    │ 1675422120000 │  682600  │ 611000  │  13000   │ 15165717000  │ 11198513000  │   261950000   │ 1306600  │  26626180000  │ '2023-02-03T11:02:00.000Z' │ 2886911540000 │ 160872100 │  -71600  │  -3967204000  │  6541800  │  32661404000  │
│   55    │ 1675422240000 │ 1407200  │ 468800  │   8800   │ 25135957000  │  9658773000  │   212396000   │ 1884800  │  35007126000  │ '2023-02-03T11:04:00.000Z' │ 2921918666000 │ 162756900 │ -938400  │ -15477184000  │  5603400  │  17184220000  │
│   56    │ 1675422360000 │ 1147200  │ 427300  │   100    │ 17779801000  │  9667607000  │    1360000    │ 1574600  │  27448768000  │ '2023-02-03T11:06:00.000Z' │ 2949367434000 │ 164331500 │ -719900  │  -8112194000  │  4883500  │  9072026000   │
│   57    │ 1675422480000 │  724000  │ 645900  │   100    │ 13169091000  │ 13957042000  │    529000     │ 1370000  │  27126662000  │ '2023-02-03T11:08:00.000Z' │ 2976494096000 │ 165701500 │  -78100  │   787951000   │  4805400  │  9859977000   │
│   58    │ 1675422600000 │  798000  │ 720700  │   3600   │ 11740777000  │ 16262741000  │   71492000    │ 1522300  │  28075010000  │ '2023-02-03T11:10:00.000Z' │ 3004569106000 │ 167223800 │  -77300  │  4521964000   │  4728100  │  14381941000  │
│   59    │ 1675422720000 │  724500  │ 565800  │  31000   │ 15601440000  │ 11042775000  │   685645000   │ 1321300  │  27329860000  │ '2023-02-03T11:12:00.000Z' │ 3031898966000 │ 168545100 │ -158700  │  -4558665000  │  4569400  │  9823276000   │
│   60    │ 1675422840000 │  766500  │ 445800  │   2000   │ 14158459000  │  9985407000  │   49249000    │ 1214300  │  24193115000  │ '2023-02-03T11:14:00.000Z' │ 3056092081000 │ 169759400 │ -320700  │  -4173052000  │  4248700  │  5650224000   │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   61    │ 1675422960000 │  676100  │ 321600  │    0     │ 12268046000  │  6856520000  │       0       │  997700  │  19124566000  │ '2023-02-03T11:16:00.000Z' │ 3075216647000 │ 170757100 │ -354500  │  -5411526000  │  3894200  │   238698000   │
│   62    │ 1675423080000 │  806500  │ 571900  │   100    │ 16805473000  │ 10975340000  │    1055000    │ 1378500  │  27781868000  │ '2023-02-03T11:18:00.000Z' │ 3102998515000 │ 172135600 │ -234600  │  -5830133000  │  3659600  │  -5591435000  │
│   63    │ 1675423200000 │  480700  │ 680600  │  12600   │  8843829000  │ 11460532000  │   260820000   │ 1173900  │  20565181000  │ '2023-02-03T11:20:00.000Z' │ 3123563696000 │ 173309500 │  199900  │  2616703000   │  3859500  │  -2974732000  │
│   64    │ 1675423320000 │  835500  │ 464400  │  30700   │ 14963629000  │ 10925229000  │   440545000   │ 1330600  │  26329403000  │ '2023-02-03T11:22:00.000Z' │ 3149893099000 │ 174640100 │ -371100  │  -4038400000  │  3488400  │  -7013132000  │
│   65    │ 1675423440000 │  630000  │ 395100  │  13000   │ 12601967000  │  9895294000  │   320695000   │ 1038100  │  22817956000  │ '2023-02-03T11:24:00.000Z' │ 3172711055000 │ 175678200 │ -234900  │  -2706673000  │  3253500  │  -9719805000  │
│   66    │ 1675423560000 │  734900  │ 513800  │    0     │ 10459626000  │ 10313726000  │       0       │ 1248700  │  20773352000  │ '2023-02-03T11:26:00.000Z' │ 3193484407000 │ 176926900 │ -221100  │  -145900000   │  3032400  │  -9865705000  │
│   67    │ 1675423680000 │ 1180000  │ 456200  │   4500   │ 20726011000  │  9738108000  │   168750000   │ 1640700  │  30632869000  │ '2023-02-03T11:28:00.000Z' │ 3224117276000 │ 178567600 │ -723800  │ -10987903000  │  2308600  │ -20853608000  │
│   68    │ 1675423800000 │   2000   │  3100   │    0     │   41200000   │   18760000   │       0       │   5100   │   59960000    │ '2023-02-03T11:30:00.000Z' │ 3224177236000 │ 178572700 │   1100   │   -22440000   │  2309700  │ -20876048000  │
│   69    │ 1675429200000 │ 5786400  │ 2254000 │  269100  │ 97227804000  │ 39678697000  │  4357317000   │ 8309500  │ 141263818000  │ '2023-02-03T13:00:00.000Z' │ 3365441054000 │ 186882200 │ -3532400 │ -57549107000  │ -1222700  │ -78425155000  │
│   70    │ 1675429320000 │ 3123600  │ 834700  │  11800   │ 42289632000  │ 17977829000  │   209895000   │ 3970100  │  60477356000  │ '2023-02-03T13:02:00.000Z' │ 3425918410000 │ 190852300 │ -2288900 │ -24311803000  │ -3511600  │ -102736958000 │
│   71    │ 1675429440000 │ 4499100  │ 1072700 │  20200   │ 58950242000  │ 15794387000  │   192948000   │ 5592000  │  74937577000  │ '2023-02-03T13:04:00.000Z' │ 3500855987000 │ 196444300 │ -3426400 │ -43155855000  │ -6938000  │ -145892813000 │
│   72    │ 1675429560000 │ 2390800  │ 1051400 │   5100   │ 41536798000  │ 20162685000  │   153293000   │ 3447300  │  61852776000  │ '2023-02-03T13:06:00.000Z' │ 3562708763000 │ 199891600 │ -1339400 │ -21374113000  │ -8277400  │ -167266926000 │
│   73    │ 1675429680000 │ 2236400  │ 672200  │   5600   │ 44045290000  │ 10588086000  │   82420000    │ 2914200  │  54715796000  │ '2023-02-03T13:08:00.000Z' │ 3617424559000 │ 202805800 │ -1564200 │ -33457204000  │ -9841600  │ -200724130000 │
│   74    │ 1675429800000 │ 1982200  │ 1962200 │  19400   │ 34496022000  │ 42994719000  │   375803000   │ 3963800  │  77866544000  │ '2023-02-03T13:10:00.000Z' │ 3695291103000 │ 206769600 │  -20000  │  8498697000   │ -9861600  │ -192225433000 │
│   75    │ 1675429920000 │ 1888200  │ 1466400 │   6800   │ 30227090000  │ 26994075000  │   260134000   │ 3361400  │  57481299000  │ '2023-02-03T13:12:00.000Z' │ 3752772402000 │ 210131000 │ -421800  │  -3233015000  │ -10283400 │ -195458448000 │
│   76    │ 1675430040000 │ 1782400  │ 1191500 │  16600   │ 31352003000  │ 24016268000  │   541140000   │ 2990500  │  55909411000  │ '2023-02-03T13:14:00.000Z' │ 3808681813000 │ 213121500 │ -590900  │  -7335735000  │ -10874300 │ -202794183000 │
│   77    │ 1675430160000 │ 1728000  │ 1251400 │  16700   │ 31417687000  │ 22109322000  │   251781000   │ 2996100  │  53778790000  │ '2023-02-03T13:16:00.000Z' │ 3862460603000 │ 216117600 │ -476600  │  -9308365000  │ -11350900 │ -212102548000 │
│   78    │ 1675430280000 │ 1791900  │ 1983400 │  26600   │ 32280570000  │ 33774378000  │   751255000   │ 3801900  │  66806203000  │ '2023-02-03T13:18:00.000Z' │ 3929266806000 │ 219919500 │  191500  │  1493808000   │ -11159400 │ -210608740000 │
│   79    │ 1675430400000 │ 1532600  │ 1291300 │   7800   │ 22616098000  │ 24713353000  │   214720000   │ 2831700  │  47544171000  │ '2023-02-03T13:20:00.000Z' │ 3976810977000 │ 222751200 │ -241300  │  2097255000   │ -11400700 │ -208511485000 │
│   80    │ 1675430520000 │ 1843100  │ 973200  │  20900   │ 32313190000  │ 18909304000  │   312300000   │ 2837200  │  51534794000  │ '2023-02-03T13:22:00.000Z' │ 4028345771000 │ 225588400 │ -869900  │ -13403886000  │ -12270600 │ -221915371000 │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┤
│   81    │ 1675430640000 │ 6724200  │ 1330200 │  42200   │ 120457275000 │ 22857426000  │   892041000   │ 8096600  │ 144206742000  │ '2023-02-03T13:24:00.000Z' │ 4172552513000 │ 233685000 │ -5394000 │ -97599849000  │ -17664600 │ -319515220000 │
│   82    │ 1675430760000 │ 7133500  │ 944200  │  28300   │ 112645959000 │ 17776032000  │   677957000   │ 8106000  │ 131099948000  │ '2023-02-03T13:26:00.000Z' │ 4303652461000 │ 241791000 │ -6189300 │ -94869927000  │ -23853900 │ -414385147000 │
│   83    │ 1675430880000 │ 3778400  │ 1463900 │  67200   │ 62392604000  │ 28759569000  │   908107000   │ 5309500  │  92060280000  │ '2023-02-03T13:28:00.000Z' │ 4395712741000 │ 247100500 │ -2314500 │ -33633035000  │ -26168400 │ -448018182000 │
│   84    │ 1675431000000 │ 2801100  │ 1025100 │   1300   │ 46710128000  │ 18519082000  │   39954000    │ 3827500  │  65269164000  │ '2023-02-03T13:30:00.000Z' │ 4460981905000 │ 250928000 │ -1776000 │ -28191046000  │ -27944400 │ -476209228000 │
│   85    │ 1675431120000 │ 3352500  │ 1122200 │  12100   │ 58123714000  │ 19360744000  │   65159000    │ 4486800  │  77549617000  │ '2023-02-03T13:32:00.000Z' │ 4538531522000 │ 255414800 │ -2230300 │ -38762970000  │ -30174700 │ -514972198000 │
│   86    │ 1675431240000 │ 4138500  │ 1347000 │  17600   │ 61912598000  │ 23159463000  │   313738000   │ 5503100  │  85385799000  │ '2023-02-03T13:34:00.000Z' │ 4623917321000 │ 260917900 │ -2791500 │ -38753135000  │ -32966200 │ -553725333000 │
│   87    │ 1675431360000 │ 2315400  │ 1591300 │  60100   │ 40922751000  │ 27915054000  │   612144000   │ 3966800  │  69449949000  │ '2023-02-03T13:36:00.000Z' │ 4693367270000 │ 264884700 │ -724100  │ -13007697000  │ -33690300 │ -566733030000 │
│   88    │ 1675431480000 │ 1452300  │ 2502900 │   1000   │ 30387715000  │ 50321276000  │   22680000    │ 3956200  │  80731671000  │ '2023-02-03T13:38:00.000Z' │ 4774098941000 │ 268840900 │ 1050600  │  19933561000  │ -32639700 │ -546799469000 │
│   89    │ 1675431600000 │ 2575100  │ 2223300 │   9000   │ 31145923000  │ 43354790000  │   80204000    │ 4807400  │  74580917000  │ '2023-02-03T13:40:00.000Z' │ 4848679858000 │ 273648300 │ -351800  │  12208867000  │ -32991500 │ -534590602000 │
│   90    │ 1675431720000 │ 1718700  │ 2249300 │  13500   │ 29414768000  │ 36002932000  │   144798000   │ 3981500  │  65562498000  │ '2023-02-03T13:42:00.000Z' │ 4914242356000 │ 277629800 │  530600  │  6588164000   │ -32460900 │ -528002438000 │
│   91    │ 1675431840000 │ 1494800  │ 1290900 │   4000   │ 23048730000  │ 25343205000  │   140920000   │ 2789700  │  48532855000  │ '2023-02-03T13:44:00.000Z' │ 4962775211000 │ 280419500 │ -203900  │  2294475000   │ -32664800 │ -525707963000 │
