"abu","acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","avg_val_bu","avg_val_sd","rbusd","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
107.7,-100,-968000,0,968000,968000,1076153.8,1808923.1,1.3,184.6,38.5,0,,-100,-968000,9680,"2023-03-02T09:30:00.000Z",1677749400000,9680,9680,9680,0,100,0,,0.5,,Infinity,100,100,100,,968000,,968000,
107.7,-600,-5868000,0,5868000,5868000,1076153.8,1808923.1,6.7,184.6,38.5,0,,-500,-4900000,9800,"2023-03-02T10:05:00.000Z",1677751500000,9800,9800,9800,0,100,0,,2.7,,Infinity,500,500,600,,4900000,,4900000,
107.7,-1100,-10768000,0,10768000,10768000,1076153.8,1808923.1,6.7,184.6,38.5,0,,-500,-4900000,9800,"2023-03-02T10:10:00.000Z",1677751800000,9800,9800,9800,0,100,0,,2.7,,Infinity,500,500,1100,,4900000,,4900000,
107.7,-1600,-15668000,0,15668000,15668000,1076153.8,1808923.1,6.7,184.6,38.5,0,,-500,-4900000,9800,"2023-03-02T10:15:00.000Z",1677752100000,9800,9800,9800,0,100,0,,2.7,,Infinity,500,500,1600,,4900000,,4900000,
107.7,-2100,-20568000,0,20568000,20568000,1076153.8,1808923.1,6.7,184.6,38.5,0,,-500,-4900000,9800,"2023-03-02T10:20:00.000Z",1677752400000,9800,9800,9800,0,100,0,,2.7,,Infinity,500,500,2100,,4900000,,4900000,
107.7,-2000,-19578000,990000,20568000,21558000,1076153.8,1808923.1,-1.4,184.6,38.5,Infinity,100,100,990000,9900,"2023-03-02T10:25:00.000Z",1677752700000,9900,9900,9900,100,0,0,0.9,,,0,,100,2200,,990000,990000,,
107.7,-1900,-18588000,1980000,20568000,22548000,1076153.8,1808923.1,-1.4,184.6,38.5,Infinity,100,100,990000,9900,"2023-03-02T10:35:00.000Z",1677753300000,9900,9900,9900,100,0,0,0.9,,,0,,100,2300,,990000,990000,,
107.7,-1600,-15618000,4950000,20568000,25518000,1076153.8,1808923.1,-4.1,184.6,38.5,Infinity,300,300,2970000,9900,"2023-03-02T10:40:00.000Z",1677753600000,9900,9900,9900,100,0,0,2.8,,,0,,300,2600,,2970000,2970000,,
107.7,-800,-7583000,12985000,20568000,33553000,1076153.8,1808923.1,-11,184.6,38.5,Infinity,800,800,8035000,10050,"2023-03-02T10:45:00.000Z",1677753900000,10050,10000,10000,100,0,0,7.4,,,0,,800,3400,,8035000,8035000,,
107.7,-700,-6578000,13990000,20568000,34558000,1076153.8,1808923.1,-1.4,184.6,38.5,Infinity,100,100,1005000,10050,"2023-03-02T10:50:00.000Z",1677754200000,10050,10050,10050,100,0,0,0.9,,,0,,100,3500,,1005000,1005000,,
107.7,-900,-8536000,13990000,22526000,36516000,1076153.8,1808923.1,2.7,184.6,38.5,0,,-200,-1958000,9790,"2023-03-02T13:05:00.000Z",1677762300000,9790,9790,9790,0,100,0,,1.1,,Infinity,200,200,3700,,1958000,,1958000,
107.7,-1000,-9526000,13990000,23516000,37506000,1076153.8,1808923.1,1.4,184.6,38.5,0,,-100,-990000,9900,"2023-03-02T13:25:00.000Z",1677763500000,9900,9900,9900,0,100,0,,0.5,,Infinity,100,100,3800,,990000,,990000,
107.7,-1000,-9526000,13990000,23516000,42481000,1076153.8,1808923.1,0,184.6,38.5,NaN,,0,0,9950,"2023-03-02T14:45:00.000Z",1677768300000,9950,9950,9950,0,0,100,,,13,NaN,,500,4300,500,4975000,,,4975000
