"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
865.4,-5300,-41870000,79790000,942.3,76.9,0.3,2400,-5300,-41870000,7.9,"2023-01-05T09:05:00.000Z",1672909500000,7.9,7.9,7.9,23.8,76.2,0,2.8,8.2,,3.2,7700,10100,10100,,79790000,18960000,60830000,
865.4,-5200,-41070000,80590000,942.3,76.9,Infinity,100,100,800000,8,"2023-01-05T09:10:00.000Z",1672909800000,8,8,8,100,0,0,0.1,,,0,,100,10200,,800000,800000,,
865.4,-5100,-40270000,81390000,942.3,76.9,Infinity,100,100,800000,8,"2023-01-05T09:15:00.000Z",1672910100000,8,8,8,100,0,0,0.1,,,0,,100,10300,,800000,800000,,
865.4,-7100,-55470000,112390000,942.3,76.9,0.3,1000,-2000,-15200000,7.9,"2023-01-05T09:40:00.000Z",1672911600000,7.9,7.7,7.7,25,75,0,1.2,3.2,,3,3000,4000,14300,,31000000,7900000,23100000,
865.4,-7200,-56240000,113160000,942.3,76.9,0,,-100,-770000,7.7,"2023-01-05T09:45:00.000Z",1672911900000,7.7,7.7,7.7,0,100,0,,0.1,,Infinity,100,100,14400,,770000,,770000,
865.4,-7600,-59300000,117800000,942.3,76.9,0.2,100,-400,-3060000,7.9,"2023-01-05T09:50:00.000Z",1672912200000,7.9,7.7,7.7,16.7,83.3,0,0.1,0.5,,5,500,600,15000,,4640000,790000,3850000,
865.4,-8600,-67000000,125500000,942.3,76.9,0,,-1000,-7700000,7.7,"2023-01-05T09:55:00.000Z",1672912500000,7.7,7.7,7.7,0,100,0,,1.1,,Infinity,1000,1000,16000,,7700000,,7700000,
865.4,-8500,-66210000,127830000,942.3,76.9,Infinity,100,100,790000,7.9,"2023-01-05T10:00:00.000Z",1672912800000,7.9,7.7,7.7,33.3,0,66.7,0.1,,2.6,0,,300,16300,200,2330000,790000,,1540000
865.4,-8500,-66210000,128600000,942.3,76.9,NaN,,0,0,7.7,"2023-01-05T10:25:00.000Z",1672914300000,7.7,7.7,7.7,0,0,100,,,1.3,NaN,,100,16400,100,770000,,,770000
865.4,-9900,-76850000,139240000,942.3,76.9,0,,-1400,-10640000,7.6,"2023-01-05T10:30:00.000Z",1672914600000,7.6,7.6,7.6,0,100,0,,1.5,,Infinity,1400,1400,17800,,10640000,,10640000,
865.4,-8200,-63760000,152330000,942.3,76.9,Infinity,1700,1700,13090000,7.7,"2023-01-05T10:40:00.000Z",1672915200000,7.7,7.7,7.7,100,0,0,2,,,0,,1700,19500,,13090000,13090000,,
865.4,-8100,-62980000,153110000,942.3,76.9,Infinity,100,100,780000,7.8,"2023-01-05T10:45:00.000Z",1672915500000,7.8,7.8,7.8,100,0,0,0.1,,,0,,100,19600,,780000,780000,,
865.4,-7100,-55280000,199310000,942.3,76.9,1.4,3500,1000,7700000,7.7,"2023-01-05T13:00:00.000Z",1672923600000,7.7,7.7,7.7,58.3,41.7,0,4,2.7,,0.7,2500,6000,25600,,46200000,26950000,19250000,
865.4,-6100,-47580000,207010000,942.3,76.9,Infinity,1000,1000,7700000,7.7,"2023-01-05T13:05:00.000Z",1672923900000,7.7,7.7,7.7,100,0,0,1.2,,,0,,1000,26600,,7700000,7700000,,
865.4,-4700,-36800000,217790000,942.3,76.9,Infinity,1400,1400,10780000,7.7,"2023-01-05T13:10:00.000Z",1672924200000,7.7,7.7,7.7,100,0,0,1.6,,,0,,1400,28000,,10780000,10780000,,
