┌─────────┬──────┬──────┬──────┬──────┬───────┬────────────┬───────────┬─────────┬────────────┬────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬────────┬─────┬─────┬─────┬───────┬────────────┬─────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │  bu   │   val_bu   │ total_vol │ sum_vol │    val     │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu │ bu-sd │ bu-sd_val  │ avg_val_bu  │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│    9    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 13100 │ 251520000  │  134300   │  13100  │ 251520000  │ 2578560000 │ 1672911900000 │ '2023-01-05T09:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.6 │ 13100 │ 251520000  │ 161642264.2 │     0      │  134300   │  2578560000   │ 2578560000  │      0      │  1.6  │
│   10    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 11000 │ 211200000  │  145300   │  11000  │ 211200000  │ 2789760000 │ 1672912200000 │ '2023-01-05T09:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.3 │ 11000 │ 211200000  │ 161642264.2 │     0      │  145300   │  2789760000   │ 2789760000  │      0      │  1.3  │
│   11    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 2300  │  44160000  │  147600   │  2300   │  44160000  │ 2833920000 │ 1672912500000 │ '2023-01-05T09:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.3 │ 2300  │  44160000  │ 161642264.2 │     0      │  147600   │  2833920000   │ 2833920000  │      0      │  0.3  │
│   12    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 3100  │  59520000  │  150700   │  3100   │  59520000  │ 2893440000 │ 1672912800000 │ '2023-01-05T10:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.4 │ 3100  │  59520000  │ 161642264.2 │     0      │  150700   │  2893440000   │ 2893440000  │      0      │  0.4  │
│   13    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1500  │  28800000  │  152200   │  1500   │  28800000  │ 2922240000 │ 1672913100000 │ '2023-01-05T10:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1500  │  28800000  │ 161642264.2 │     0      │  152200   │  2922240000   │ 2922240000  │      0      │  0.2  │
│   14    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  500  │  9600000   │  152700   │   500   │  9600000   │ 2931840000 │ 1672913400000 │ '2023-01-05T10:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │  500  │  9600000   │ 161642264.2 │     0      │  152700   │  2931840000   │ 2931840000  │      0      │  0.1  │
│   15    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1800  │  34560000  │  154500   │  1800   │  34560000  │ 2966400000 │ 1672913700000 │ '2023-01-05T10:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1800  │  34560000  │ 161642264.2 │     0      │  154500   │  2966400000   │ 2966400000  │      0      │  0.2  │
│   16    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1000  │  19200000  │  155500   │  1000   │  19200000  │ 2985600000 │ 1672914000000 │ '2023-01-05T10:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │ 1000  │  19200000  │ 161642264.2 │     0      │  155500   │  2985600000   │ 2985600000  │      0      │  0.1  │
│   17    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  600  │  11520000  │  156100   │   600   │  11520000  │ 2997120000 │ 1672914300000 │ '2023-01-05T10:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │  600  │  11520000  │ 161642264.2 │     0      │  156100   │  2997120000   │ 2997120000  │      0      │  0.1  │
│   18    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1000  │  19200000  │  157100   │  1000   │  19200000  │ 3016320000 │ 1672914600000 │ '2023-01-05T10:30:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │ 1000  │  19200000  │ 161642264.2 │     0      │  157100   │  3016320000   │ 3016320000  │      0      │  0.1  │
│   19    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  200  │  3840000   │  157300   │   200   │  3840000   │ 3020160000 │ 1672914900000 │ '2023-01-05T10:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │  0  │  200  │  3840000   │ 161642264.2 │     0      │  157300   │  3020160000   │ 3020160000  │      0      │   0   │
│   20    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 2000  │  38400000  │  159300   │  2000   │  38400000  │ 3058560000 │ 1672915200000 │ '2023-01-05T10:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 2000  │  38400000  │ 161642264.2 │     0      │  159300   │  3058560000   │ 3058560000  │      0      │  0.2  │
├─────────┼──────┼──────┼──────┼──────┼───────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼────────────┼─────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │  bu   │   val_bu   │ total_vol │ sum_vol │    val     │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu │ bu-sd │ bu-sd_val  │ avg_val_bu  │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼───────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼────────────┼─────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  500  │  9600000   │  159800   │   500   │  9600000   │ 3068160000 │ 1672915500000 │ '2023-01-05T10:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │  500  │  9600000   │ 161642264.2 │     0      │  159800   │  3068160000   │ 3068160000  │      0      │  0.1  │
│   22    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 9000  │ 172800000  │  168800   │  9000   │ 172800000  │ 3240960000 │ 1672915800000 │ '2023-01-05T10:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.1 │ 9000  │ 172800000  │ 161642264.2 │     0      │  168800   │  3240960000   │ 3240960000  │      0      │  1.1  │
│   23    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 19500 │ 374400000  │  188300   │  19500  │ 374400000  │ 3615360000 │ 1672916100000 │ '2023-01-05T10:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 2.3 │ 19500 │ 374400000  │ 161642264.2 │     0      │  188300   │  3615360000   │ 3615360000  │      0      │  2.3  │
│   24    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 20100 │ 385920000  │  208400   │  20100  │ 385920000  │ 4001280000 │ 1672916400000 │ '2023-01-05T11:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 2.4 │ 20100 │ 385920000  │ 161642264.2 │     0      │  208400   │  4001280000   │ 4001280000  │      0      │  2.4  │
│   25    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 69800 │ 1340160000 │  278200   │  69800  │ 1340160000 │ 5341440000 │ 1672916700000 │ '2023-01-05T11:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 8.3 │ 69800 │ 1340160000 │ 161642264.2 │     0      │  278200   │  5341440000   │ 5341440000  │      0      │  8.3  │
│   26    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 5100  │  97920000  │  283300   │  5100   │  97920000  │ 5439360000 │ 1672917000000 │ '2023-01-05T11:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.6 │ 5100  │  97920000  │ 161642264.2 │     0      │  283300   │  5439360000   │ 5439360000  │      0      │  0.6  │
│   27    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 14800 │ 284160000  │  298100   │  14800  │ 284160000  │ 5723520000 │ 1672917300000 │ '2023-01-05T11:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.8 │ 14800 │ 284160000  │ 161642264.2 │     0      │  298100   │  5723520000   │ 5723520000  │      0      │  1.8  │
│   28    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 4600  │  88320000  │  302700   │  4600   │  88320000  │ 5811840000 │ 1672917600000 │ '2023-01-05T11:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.5 │ 4600  │  88320000  │ 161642264.2 │     0      │  302700   │  5811840000   │ 5811840000  │      0      │  0.5  │
│   29    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 8200  │ 157440000  │  310900   │  8200   │ 157440000  │ 5969280000 │ 1672917900000 │ '2023-01-05T11:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │  1  │ 8200  │ 157440000  │ 161642264.2 │     0      │  310900   │  5969280000   │ 5969280000  │      0      │   1   │
│   30    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 2300  │  44160000  │  313200   │  2300   │  44160000  │ 6013440000 │ 1672923600000 │ '2023-01-05T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.3 │ 2300  │  44160000  │ 161642264.2 │     0      │  313200   │  6013440000   │ 6013440000  │      0      │  0.3  │
│   31    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 12600 │ 241920000  │  325800   │  12600  │ 241920000  │ 6255360000 │ 1672924200000 │ '2023-01-05T13:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.5 │ 12600 │ 241920000  │ 161642264.2 │     0      │  325800   │  6255360000   │ 6255360000  │      0      │  1.5  │
│   32    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1900  │  36480000  │  327700   │  1900   │  36480000  │ 6291840000 │ 1672924500000 │ '2023-01-05T13:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1900  │  36480000  │ 161642264.2 │     0      │  327700   │  6291840000   │ 6291840000  │      0      │  0.2  │
│   33    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 5200  │  99840000  │  332900   │  5200   │  99840000  │ 6391680000 │ 1672924800000 │ '2023-01-05T13:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.6 │ 5200  │  99840000  │ 161642264.2 │     0      │  332900   │  6391680000   │ 6391680000  │      0      │  0.6  │
│   34    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 4800  │  92160000  │  337700   │  4800   │  92160000  │ 6483840000 │ 1672925100000 │ '2023-01-05T13:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.6 │ 4800  │  92160000  │ 161642264.2 │     0      │  337700   │  6483840000   │ 6483840000  │      0      │  0.6  │
│   35    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 19700 │ 378240000  │  357400   │  19700  │ 378240000  │ 6862080000 │ 1672925400000 │ '2023-01-05T13:30:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 2.3 │ 19700 │ 378240000  │ 161642264.2 │     0      │  357400   │  6862080000   │ 6862080000  │      0      │  2.3  │
│   36    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 16300 │ 312960000  │  373700   │  16300  │ 312960000  │ 7175040000 │ 1672925700000 │ '2023-01-05T13:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 1.9 │ 16300 │ 312960000  │ 161642264.2 │     0      │  373700   │  7175040000   │ 7175040000  │      0      │  1.9  │
│   37    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 28200 │ 541440000  │  401900   │  28200  │ 541440000  │ 7716480000 │ 1672926000000 │ '2023-01-05T13:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 3.3 │ 28200 │ 541440000  │ 161642264.2 │     0      │  401900   │  7716480000   │ 7716480000  │      0      │  3.3  │
│   38    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 17200 │ 330240000  │  419100   │  17200  │ 330240000  │ 8046720000 │ 1672926300000 │ '2023-01-05T13:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │  2  │ 17200 │ 330240000  │ 161642264.2 │     0      │  419100   │  8046720000   │ 8046720000  │      0      │   2   │
│   39    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 3300  │  63360000  │  422400   │  3300   │  63360000  │ 8110080000 │ 1672926600000 │ '2023-01-05T13:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.4 │ 3300  │  63360000  │ 161642264.2 │     0      │  422400   │  8110080000   │ 8110080000  │      0      │  0.4  │
│   40    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 5300  │ 101760000  │  427700   │  5300   │ 101760000  │ 8211840000 │ 1672926900000 │ '2023-01-05T13:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.6 │ 5300  │ 101760000  │ 161642264.2 │     0      │  427700   │  8211840000   │ 8211840000  │      0      │  0.6  │
├─────────┼──────┼──────┼──────┼──────┼───────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼────────────┼─────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │  bu   │   val_bu   │ total_vol │ sum_vol │    val     │  acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu │ bu-sd │ bu-sd_val  │ avg_val_bu  │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼───────┼────────────┼───────────┼─────────┼────────────┼────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼─────┼───────┼────────────┼─────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   41    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1600  │  30720000  │  429300   │  1600   │  30720000  │ 8242560000 │ 1672927200000 │ '2023-01-05T14:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1600  │  30720000  │ 161642264.2 │     0      │  429300   │  8242560000   │ 8242560000  │      0      │  0.2  │
│   42    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1200  │  23040000  │  430500   │  1200   │  23040000  │ 8265600000 │ 1672927500000 │ '2023-01-05T14:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │ 1200  │  23040000  │ 161642264.2 │     0      │  430500   │  8265600000   │ 8265600000  │      0      │  0.1  │
│   43    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 3000  │  57600000  │  433500   │  3000   │  57600000  │ 8323200000 │ 1672927800000 │ '2023-01-05T14:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.4 │ 3000  │  57600000  │ 161642264.2 │     0      │  433500   │  8323200000   │ 8323200000  │      0      │  0.4  │
│   44    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 2900  │  55680000  │  436400   │  2900   │  55680000  │ 8378880000 │ 1672928100000 │ '2023-01-05T14:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.3 │ 2900  │  55680000  │ 161642264.2 │     0      │  436400   │  8378880000   │ 8378880000  │      0      │  0.3  │
│   45    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 3300  │  63360000  │  439700   │  3300   │  63360000  │ 8442240000 │ 1672928400000 │ '2023-01-05T14:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.4 │ 3300  │  63360000  │ 161642264.2 │     0      │  439700   │  8442240000   │ 8442240000  │      0      │  0.4  │
│   46    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1500  │  28800000  │  441200   │  1500   │  28800000  │ 8471040000 │ 1672928700000 │ '2023-01-05T14:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1500  │  28800000  │ 161642264.2 │     0      │  441200   │  8471040000   │ 8471040000  │      0      │  0.2  │
│   47    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  700  │  13440000  │  441900   │   700   │  13440000  │ 8484480000 │ 1672929000000 │ '2023-01-05T14:30:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │  700  │  13440000  │ 161642264.2 │     0      │  441900   │  8484480000   │ 8484480000  │      0      │  0.1  │
│   48    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  400  │  7680000   │  442300   │   400   │  7680000   │ 8492160000 │ 1672929300000 │ '2023-01-05T14:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │  0  │  400  │  7680000   │ 161642264.2 │     0      │  442300   │  8492160000   │ 8492160000  │      0      │   0   │
│   49    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  300  │  5760000   │  442600   │   300   │  5760000   │ 8497920000 │ 1672929600000 │ '2023-01-05T14:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │  0  │  300  │  5760000   │ 161642264.2 │     0      │  442600   │  8497920000   │ 8497920000  │      0      │   0   │
│   50    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │  700  │  13440000  │  443300   │   700   │  13440000  │ 8511360000 │ 1672929900000 │ '2023-01-05T14:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │  700  │  13440000  │ 161642264.2 │     0      │  443300   │  8511360000   │ 8511360000  │      0      │  0.1  │
│   51    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1000  │  19200000  │  444300   │  1000   │  19200000  │ 8530560000 │ 1672930200000 │ '2023-01-05T14:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.1 │ 1000  │  19200000  │ 161642264.2 │     0      │  444300   │  8530560000   │ 8530560000  │      0      │  0.1  │
│   52    │ 19.2 │ 19.2 │ 19.2 │ 19.2 │ 1900  │  36480000  │  446200   │  1900   │  36480000  │ 8567040000 │ 1672930500000 │ '2023-01-05T14:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 8418.9 │  0  │  0  │ 0.2 │ 1900  │  36480000  │ 161642264.2 │     0      │  446200   │  8567040000   │ 8567040000  │      0      │  0.2  │
└─────────┴──────┴──────┴──────┴──────┴───────┴────────────┴───────────┴─────────┴────────────┴────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴────────┴─────┴─────┴─────┴───────┴────────────┴─────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

