┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬─────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│    0    │ 1674033240000 │ 2795400 │ 2738100 │ 3733900  │ 43256574600  │ 40942445400  │ 45927673800  │ 9267400  │ 130126693800 │ '2023-01-18T09:14:00.000Z' │ 130126693800  │  9267400  │  -57300  │ -2314129200  │  -57300   │  -2314129200  │  40942445400  │  43256574600  │  2738100  │  2795400  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.3  │
│    1    │ 1674033360000 │ 2198000 │ 3207300 │  54800   │ 32617606600  │ 46949755300  │  906167000   │ 5460100  │ 80473528900  │ '2023-01-18T09:16:00.000Z' │ 210600222700  │ 14727500  │ 1009300  │ 14332148700  │  952000   │  12018019500  │  87892200700  │  75874181200  │  5945400  │  4993400  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  2.1  │
│    2    │ 1674033480000 │ 2652400 │ 3260400 │  15600   │ 40870397100  │ 49896336600  │  181785800   │ 5928400  │ 90948519500  │ '2023-01-18T09:18:00.000Z' │ 301548742200  │ 20655900  │  608000  │  9025939500  │  1560000  │  21043959000  │ 137788537300  │ 116744578300  │  9205800  │  7645800  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  1.3  │
│    3    │ 1674033600000 │ 2830700 │ 2369800 │  24400   │ 40066087700  │ 36710599900  │  284560000   │ 5224900  │ 77061247600  │ '2023-01-18T09:20:00.000Z' │ 378609989800  │ 25880800  │ -460900  │ -3355487800  │  1099100  │  17688471200  │ 174499137200  │ 156810666000  │ 11575600  │ 10476500  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.5  │
│    4    │ 1674033720000 │ 2557400 │ 2442000 │  49600   │ 40661915000  │ 38011661900  │  332850000   │ 5049000  │ 79006426900  │ '2023-01-18T09:22:00.000Z' │ 457616416700  │ 30929800  │ -115400  │ -2650253100  │  983700   │  15038218100  │ 212510799100  │ 197472581000  │ 14017600  │ 13033900  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.4  │
│    5    │ 1674033840000 │ 2290400 │ 2478300 │   8500   │ 36903191400  │ 47996454800  │  405889000   │ 4777200  │ 85305535200  │ '2023-01-18T09:24:00.000Z' │ 542921951900  │ 35707000  │  187900  │ 11093263400  │  1171600  │  26131481500  │ 260507253900  │ 234375772400  │ 16495900  │ 15324300  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  1.6  │
│    6    │ 1674033960000 │ 2641100 │ 2307000 │  18500   │ 39505767500  │ 41538275000  │  341899500   │ 4966600  │ 81385942000  │ '2023-01-18T09:26:00.000Z' │ 624307893900  │ 40673600  │ -334100  │  2032507500  │  837500   │  28163989000  │ 302045528900  │ 273881539900  │ 18802900  │ 17965400  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.3  │
│    7    │ 1674034080000 │ 3881800 │ 1485700 │   6500   │ 61532111400  │ 30046440300  │   94412000   │ 5374000  │ 91672963700  │ '2023-01-18T09:28:00.000Z' │ 715980857600  │ 46047600  │ -2396100 │ -31485671100 │ -1558600  │  -3321682100  │ 332091969200  │ 335413651300  │ 20288600  │ 21847200  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  4.5  │
│    8    │ 1674034200000 │ 4313700 │ 1767500 │  30800   │ 58371648800  │ 31890363500  │  474945000   │ 6112000  │ 90736957300  │ '2023-01-18T09:30:00.000Z' │ 806717814900  │ 52159600  │ -2546200 │ -26481285300 │ -4104800  │ -29802967400  │ 363982332700  │ 393785300100  │ 22056100  │ 26160900  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  3.8  │
│    9    │ 1674034320000 │ 1830500 │ 1854600 │  11300   │ 32234284700  │ 35504902300  │  184572000   │ 3696400  │ 67923759000  │ '2023-01-18T09:32:00.000Z' │ 874641573900  │ 55856000  │  24100   │  3270617600  │ -4080700  │ -26532349800  │ 399487235000  │ 426019584800  │ 23910700  │ 27991400  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.5  │
│   10    │ 1674034440000 │ 1997800 │ 1746700 │  13000   │ 35738482300  │ 29849650600  │  284200500   │ 3757500  │ 65872333400  │ '2023-01-18T09:34:00.000Z' │ 940513907300  │ 59613500  │ -251100  │ -5888831700  │ -4331800  │ -32421181500  │ 429336885600  │ 461758067100  │ 25657400  │ 29989200  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  0.8  │
│   11    │ 1674034560000 │ 2159100 │ 1499300 │   6000   │ 39386060500  │ 25878266100  │   73561000   │ 3664400  │ 65337887600  │ '2023-01-18T09:36:00.000Z' │ 1005851794900 │ 63277900  │ -659800  │ -13507794400 │ -4991600  │ -45928975900  │ 455215151700  │ 501144127600  │ 27156700  │ 32148300  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  1.9  │
│   12    │ 1674034680000 │ 2082300 │ 1990700 │  90400   │ 38287362900  │ 31605668100  │  855532000   │ 4163400  │ 70748563000  │ '2023-01-18T09:38:00.000Z' │ 1076600357900 │ 67441300  │  -91600  │ -6681694800  │ -5083200  │ -52610670700  │ 486820819800  │ 539431490500  │ 29147400  │ 34230600  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │   1   │
│   13    │ 1674034800000 │ 2002700 │ 2438600 │   1900   │ 33819492100  │ 42213492000  │   24418700   │ 4443200  │ 76057402800  │ '2023-01-18T09:40:00.000Z' │ 1152657760700 │ 71884500  │  435900  │  8393999900  │ -4647300  │ -44216670800  │ 529034311800  │ 573250982600  │ 31586000  │ 36233300  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  1.2  │
│   14    │ 1674034920000 │ 1240200 │ 3183600 │   3100   │ 17207527600  │ 49875807100  │   36552000   │ 4426900  │ 67119886700  │ '2023-01-18T09:42:00.000Z' │ 1219777647400 │ 76311400  │ 1943400  │ 32668279500  │ -2703900  │ -11548391300  │ 578910118900  │ 590458510200  │ 34769600  │ 37473500  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  4.7  │
│   15    │ 1674035040000 │ 1251700 │ 3860600 │  12500   │ 19725422800  │ 63156586200  │  210886000   │ 5124800  │ 83092895000  │ '2023-01-18T09:44:00.000Z' │ 1302870542400 │ 81436200  │ 2608900  │ 43431163400  │  -95000   │  31882772100  │ 642066705100  │ 610183933000  │ 38630200  │ 38725200  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  6.2  │
│   16    │ 1674035160000 │ 1052100 │ 4437100 │   3300   │ 18122439500  │ 66458390500  │   31483000   │ 5492500  │ 84612313000  │ '2023-01-18T09:46:00.000Z' │ 1387482855400 │ 86928700  │ 3385000  │ 48335951000  │  3290000  │  80218723100  │ 708525095600  │ 628306372500  │ 43067300  │ 39777300  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  6.9  │
│   17    │ 1674035280000 │ 1406500 │ 2931100 │  50200   │ 19428414300  │ 42858174500  │  600148000   │ 4387800  │ 62886736800  │ '2023-01-18T09:48:00.000Z' │ 1450369592200 │ 91316500  │ 1524600  │ 23429760200  │  4814600  │ 103648483300  │ 751383270100  │ 647734786800  │ 45998400  │ 41183800  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  3.4  │
│   18    │ 1674035400000 │ 1954500 │ 1829100 │   6200   │ 28395234700  │ 36206557900  │  237325000   │ 3789800  │ 64839117600  │ '2023-01-18T09:50:00.000Z' │ 1515208709800 │ 95106300  │ -125400  │  7811323200  │  4689200  │ 111459806500  │ 787589828000  │ 676130021500  │ 47827500  │ 43138300  │ 38558703137.1 │ 31593825832.8 │ 74708620223.3 │ 4570781 │ 2334956.9 │ 1984157.8 │ 350799.1 │ 6964877304.3 │  1.1  │
