"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-1336100,-18668704500,123226417700,1315800,-1336100,-18668704500,"2022-12-15T09:14:00.000Z",1671095640000,2651900,10344900,10344900,6377200,123226417700,18803949400,37472653900,66949814400
-409000,-1553725800,177048924000,2377800,927100,17114978700,"2022-12-15T09:16:00.000Z",1671095760000,1450700,3841400,14186300,12900,53822506300,35411326000,18296347300,114833000
1042100,20511862700,241598721300,2817400,1451100,22065588500,"2022-12-15T09:18:00.000Z",1671095880000,1366300,4237400,18423700,53700,64549797300,42876511400,20810922900,862363000
3722100,66189392000,336467647800,4221600,2680000,45677529300,"2022-12-15T09:20:00.000Z",1671096000000,1541600,5772400,24196100,9200,94868926500,70193458400,24515929100,159539000
5680300,103960381400,433979276400,4183300,1958200,37770989400,"2022-12-15T09:22:00.000Z",1671096120000,2225100,6435800,30631900,27400,97511628600,67504862000,29733872600,272894000
7527400,137052619500,535332504100,4054200,1847100,33092238100,"2022-12-15T09:24:00.000Z",1671096240000,2207100,6467300,37099200,206000,101353227700,65509283900,32417045800,3426898000
7740200,140927153800,622076970200,2756000,212800,3874534300,"2022-12-15T09:26:00.000Z",1671096360000,2543200,5302400,42401600,3200,86744466100,45289653700,41415119400,39693000
7457200,133616713600,691431349800,2081700,-283000,-7310440200,"2022-12-15T09:28:00.000Z",1671096480000,2364700,4484500,46886100,38100,69354379600,30782633300,38093073500,478672800
7489200,132594810200,759857381000,2288300,32000,-1021903400,"2022-12-15T09:30:00.000Z",1671096600000,2256300,4546900,51433000,2300,68426031200,33687273900,34709177300,29580000
7093100,127889277500,822335075100,1722100,-396100,-4705532700,"2022-12-15T09:32:00.000Z",1671096720000,2118200,3848400,55281400,8100,62477694100,28801960700,33507493400,168240000
8408700,155575248300,927091140900,4053100,1315600,27685970800,"2022-12-15T09:34:00.000Z",1671096840000,2737500,6793600,62075000,3000,104756065800,66195647200,38509676400,50742200
11024300,201295635600,1019892804600,4110600,2615600,45720387300,"2022-12-15T09:36:00.000Z",1671096960000,1495000,5615500,67690500,9900,92801663700,69180570500,23460183200,160910000
13451100,236789340700,1113192258900,4102300,2426800,35493705100,"2022-12-15T09:38:00.000Z",1671097080000,1675500,5780100,73470600,2300,93299454300,64381057900,28887352800,31043600
16970800,282090622900,1207531415300,4821000,3519700,45301282200,"2022-12-15T09:40:00.000Z",1671097200000,1301300,6130900,79601500,8600,94339156400,69732621300,24431339100,175196000
24478100,378286226200,1352190923400,9004200,7507300,96195603300,"2022-12-15T09:42:00.000Z",1671097320000,1496900,10513200,90114700,12100,144659508100,120283421200,24087817900,288269000
34198600,533357160300,1579813851100,11825700,9720500,155070934100,"2022-12-15T09:44:00.000Z",1671097440000,2105200,14094700,104209400,163800,227622927700,190344366400,35273432300,2005129000
37087200,573115788700,1716493575900,5884300,2888600,39758628400,"2022-12-15T09:46:00.000Z",1671097560000,2995700,8898400,113107800,18400,136679724800,88076854600,48318226200,284644000
35618800,549252422500,1825702514600,2680400,-1468400,-23863366200,"2022-12-15T09:48:00.000Z",1671097680000,4148800,6838600,119946400,9400,109208938700,42574223100,66437589300,197126300
32779300,519579558000,1929058725100,2098400,-2839500,-29672864500,"2022-12-15T09:50:00.000Z",1671097800000,4937900,7060400,127006800,24100,103356210500,36717672500,66390537000,248001000
32402100,516547750500,2026900355700,2968600,-377200,-3031807500,"2022-12-15T09:52:00.000Z",1671097920000,3345800,6331000,133337800,16600,97841630600,47301037900,50332845400,207747300
32330500,517707446500,2085710675500,1694800,-71600,1159696000,"2022-12-15T09:54:00.000Z",1671098040000,1766400,3476600,136814400,15400,58810319800,29774686400,28614990400,420643000
32435600,518648693600,2149202636800,2058500,105100,941247100,"2022-12-15T09:56:00.000Z",1671098160000,1953400,4015800,140830200,3900,63491961300,32204368400,31263121300,24471600
34187000,560985984300,2250747779700,3437600,1751400,42337290700,"2022-12-15T09:58:00.000Z",1671098280000,1686200,5145300,145975500,21500,101545142900,71772392800,29435102100,337648000
35603700,586299214600,2320395081400,2733000,1416700,25313230300,"2022-12-15T10:00:00.000Z",1671098400000,1316300,4068000,150043500,18700,69647301700,47346216000,22032985700,268100000
36930900,613843802300,2397693594700,2802300,1327200,27544587700,"2022-12-15T10:02:00.000Z",1671098520000,1475100,4278700,154322200,1300,77298513300,52405373000,24860785300,32355000
