┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬────────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬─────────────┬───────────────┬───────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │    acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │ avg_val_sd  │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼────────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼─────────────┼───────────────┼───────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│    0    │ 1671095640000 │ 2651900  │ 1315800  │ 6377200  │ 37472653900  │ 18803949400  │ 66949814400  │ 10344900 │ 123226417700 │ '2022-12-15T09:14:00.000Z' │  123226417700  │ 10344900  │ -1336100 │ -18668704500  │ -1336100  │ -18668704500  │  18803949400  │  37472653900  │  1315800  │  2651900  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  3.9  │
│    1    │ 1671095760000 │ 1450700  │ 2377800  │  12900   │ 18296347300  │ 35411326000  │  114833000   │ 3841400  │ 53822506300  │ '2022-12-15T09:16:00.000Z' │  177048924000  │ 14186300  │  927100  │  17114978700  │  -409000  │  -1553725800  │  54215275400  │  55769001200  │  3693600  │  4102600  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  3.5  │
│    2    │ 1671095880000 │ 1366300  │ 2817400  │  53700   │ 20810922900  │ 42876511400  │  862363000   │ 4237400  │ 64549797300  │ '2022-12-15T09:18:00.000Z' │  241598721300  │ 18423700  │ 1451100  │  22065588500  │  1042100  │  20511862700  │  97091786800  │  76579924100  │  6511000  │  5468900  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  4.6  │
│    3    │ 1671096000000 │ 1541600  │ 4221600  │   9200   │ 24515929100  │ 70193458400  │  159539000   │ 5772400  │ 94868926500  │ '2022-12-15T09:20:00.000Z' │  336467647800  │ 24196100  │ 2680000  │  45677529300  │  3722100  │  66189392000  │ 167285245200  │ 101095853200  │ 10732600  │  7010500  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  9.4  │
│    4    │ 1671096120000 │ 2225100  │ 4183300  │  27400   │ 29733872600  │ 67504862000  │  272894000   │ 6435800  │ 97511628600  │ '2022-12-15T09:22:00.000Z' │  433979276400  │ 30631900  │ 1958200  │  37770989400  │  5680300  │ 103960381400  │ 234790107200  │ 130829725800  │ 14915900  │  9235600  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  7.8  │
│    5    │ 1671096240000 │ 2207100  │ 4054200  │  206000  │ 32417045800  │ 65509283900  │  3426898000  │ 6467300  │ 101353227700 │ '2022-12-15T09:24:00.000Z' │  535332504100  │ 37099200  │ 1847100  │  33092238100  │  7527400  │ 137052619500  │ 300299391100  │ 163246771600  │ 18970100  │ 11442700  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  6.8  │
│    6    │ 1671096360000 │ 2543200  │ 2756000  │   3200   │ 41415119400  │ 45289653700  │   39693000   │ 5302400  │ 86744466100  │ '2022-12-15T09:26:00.000Z' │  622076970200  │ 42401600  │  212800  │  3874534300   │  7740200  │ 140927153800  │ 345589044800  │ 204661891000  │ 21726100  │ 13985900  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  0.8  │
│    7    │ 1671096480000 │ 2364700  │ 2081700  │  38100   │ 38093073500  │ 30782633300  │  478672800   │ 4484500  │ 69354379600  │ '2022-12-15T09:28:00.000Z' │  691431349800  │ 46886100  │ -283000  │  -7310440200  │  7457200  │ 133616713600  │ 376371678100  │ 242754964500  │ 23807800  │ 16350600  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  1.5  │
│    8    │ 1671096600000 │ 2256300  │ 2288300  │   2300   │ 34709177300  │ 33687273900  │   29580000   │ 4546900  │ 68426031200  │ '2022-12-15T09:30:00.000Z' │  759857381000  │ 51433000  │  32000   │  -1021903400  │  7489200  │ 132594810200  │ 410058952000  │ 277464141800  │ 26096100  │ 18606900  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  0.2  │
│    9    │ 1671096720000 │ 2118200  │ 1722100  │   8100   │ 33507493400  │ 28801960700  │  168240000   │ 3848400  │ 62477694100  │ '2022-12-15T09:32:00.000Z' │  822335075100  │ 55281400  │ -396100  │  -4705532700  │  7093100  │ 127889277500  │ 438860912700  │ 310971635200  │ 27818200  │ 20725100  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │   1   │
│   10    │ 1671096840000 │ 2737500  │ 4053100  │   3000   │ 38509676400  │ 66195647200  │   50742200   │ 6793600  │ 104756065800 │ '2022-12-15T09:34:00.000Z' │  927091140900  │ 62075000  │ 1315600  │  27685970800  │  8408700  │ 155575248300  │ 505056559900  │ 349481311600  │ 31871300  │ 23462600  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  5.7  │
│   11    │ 1671096960000 │ 1495000  │ 4110600  │   9900   │ 23460183200  │ 69180570500  │  160910000   │ 5615500  │ 92801663700  │ '2022-12-15T09:36:00.000Z' │ 1019892804600  │ 67690500  │ 2615600  │  45720387300  │ 11024300  │ 201295635600  │ 574237130400  │ 372941494800  │ 35981900  │ 24957600  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  9.4  │
│   12    │ 1671097080000 │ 1675500  │ 4102300  │   2300   │ 28887352800  │ 64381057900  │   31043600   │ 5780100  │ 93299454300  │ '2022-12-15T09:38:00.000Z' │ 1113192258900  │ 73470600  │ 2426800  │  35493705100  │ 13451100  │ 236789340700  │ 638618188300  │ 401828847600  │ 40084200  │ 26633100  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  7.3  │
│   13    │ 1671097200000 │ 1301300  │ 4821000  │   8600   │ 24431339100  │ 69732621300  │  175196000   │ 6130900  │ 94339156400  │ '2022-12-15T09:40:00.000Z' │ 1207531415300  │ 79601500  │ 3519700  │  45301282200  │ 16970800  │ 282090622900  │ 708350809600  │ 426260186700  │ 44905200  │ 27934400  │ 42938066797.4 │ 38090469965 │ 86617875872.6 │ 5379227.4 │ 2641550.4 │ 2393088.9 │ 248461.5 │ 4847596832.5 │  9.3  │
