┌─────────┬───────────────┬──────────┬─────────┬──────────┬──────────────┬──────────────┬───────────────────┬──────────┬───────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬───────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬─────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────┬───────────┬───────────────┬───────┐
│ (index) │   datetime    │    sd    │   bu    │    uk    │    val_sd    │    val_bu    │      val_uk       │ sum_vol  │      val      │            date            │   acum_val    │ total_vol │  bu-sd   │   bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │ avg_val_bu  │  avg_val_sd   │    avg_val    │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼──────────┼─────────┼──────────┼──────────────┼──────────────┼───────────────────┼──────────┼───────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼───────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼─────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│    0    │ 1675415640000 │ 2075000  │ 1753700 │ 1685800  │ 28466867800  │ 27849175800  │    25774187300    │ 5514500  │  82090230900  │ '2023-02-03T09:14:00.000Z' │  82090230900  │  5514500  │ -321300  │  -617692000   │  -321300  │  -617692000   │  27849175800  │  28466867800  │  1753700  │  2075000  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.1  │
│    1    │ 1675415760000 │ 1194100  │ 1666900 │  26900   │ 18628508400  │ 23982900400  │     258858100     │ 2887900  │  42870266900  │ '2023-02-03T09:16:00.000Z' │ 124960497800  │  8402400  │  472800  │  5354392000   │  151500   │  4736700000   │  51832076200  │  47095376200  │  3420600  │  3269100  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.7  │
│    2    │ 1675415880000 │ 1794000  │ 1300600 │   4600   │ 24919388400  │ 20747165900  │     53943000      │ 3099200  │  45720497300  │ '2023-02-03T09:18:00.000Z' │ 170680995100  │ 11501600  │ -493400  │  -4172222500  │  -341900  │   564477500   │  72579242100  │  72014764600  │  4721200  │  5063100  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.5  │
│    3    │ 1675416000000 │ 1166700  │ 1142000 │  63000   │ 17789278300  │ 19212422000  │     820664000     │ 2371700  │  37822364300  │ '2023-02-03T09:20:00.000Z' │ 208503359400  │ 13873300  │  -24700  │  1423143700   │  -366600  │  1987621200   │  91791664100  │  89804042900  │  5863200  │  6229800  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.2  │
│    4    │ 1675416120000 │  953000  │ 2478800 │   2100   │ 14109459700  │ 35320395800  │     24683000      │ 3433900  │  49454538500  │ '2023-02-03T09:22:00.000Z' │ 257957897900  │ 17307200  │ 1525800  │  21210936100  │  1159200  │  23198557300  │ 127112059900  │ 103913502600  │  8342000  │  7182800  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  2.7  │
│    5    │ 1675416240000 │ 1311200  │ 2306700 │  55300   │ 24916818000  │ 40935657900  │     658802800     │ 3673200  │  66511278700  │ '2023-02-03T09:24:00.000Z' │ 324469176600  │ 20980400  │  995500  │  16018839900  │  2154700  │  39217397200  │ 168047717800  │ 128830320600  │ 10648700  │  8494000  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │   2   │
│    6    │ 1675416360000 │ 1300600  │ 1745100 │   1700   │ 21190773900  │ 28326569600  │     20086000      │ 3047400  │  49537429500  │ '2023-02-03T09:26:00.000Z' │ 374006606100  │ 24027800  │  444500  │  7135795700   │  2599200  │  46353192900  │ 196374287400  │ 150021094500  │ 12393800  │  9794600  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.9  │
│    7    │ 1675416480000 │ 1087700  │ 1632400 │   2800   │ 19395578600  │ 26373038600  │     10342000      │ 2722900  │  45778959200  │ '2023-02-03T09:28:00.000Z' │ 419785565300  │ 26750700  │  544700  │  6977460000   │  3143900  │  53330652900  │ 222747326000  │ 169416673100  │ 14026200  │ 10882300  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  0.9  │
│    8    │ 1675416600000 │  916000  │ 1401400 │   9800   │ 13883069700  │ 25693376000  │     73386000      │ 2327200  │  39649831700  │ '2023-02-03T09:30:00.000Z' │ 459435397000  │ 29077900  │  485400  │  11810306300  │  3629300  │  65140959200  │ 248440702000  │ 183299742800  │ 15427600  │ 11798300  │ 26864348656 │ 34760325867.2 │ 72758504689.7 │ 4190295.7 │ 1638645.7 │ 2086156.9 │ -447511.2 │ -7895977211.2 │  1.5  │
