"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
727.3,300,5760000,5760000,672.7,9.1,Infinity,300,300,5760000,19.2,"2023-01-06T09:55:00.000Z",1672998900000,19.2,19.2,19.2,100,0,0,0.4,,,0,,300,300,,5760000,5760000,,
727.3,-4600,-87775000,99295000,672.7,9.1,0,,-4900,-93535000,19.05,"2023-01-06T10:05:00.000Z",1672999500000,19.1,19.05,19.1,0,100,0,,7.3,,Infinity,4900,4900,5200,,93535000,,93535000,
727.3,-4900,-93505000,105025000,672.7,9.1,0,,-300,-5730000,19.1,"2023-01-06T11:05:00.000Z",1673003100000,19.1,19.1,19.1,0,100,0,,0.4,,Infinity,300,300,5500,,5730000,,5730000,
727.3,-5000,-95410000,106930000,672.7,9.1,0,,-100,-1905000,19.05,"2023-01-06T11:15:00.000Z",1673003700000,19.05,19.05,19.05,0,100,0,,0.1,,Infinity,100,100,5600,,1905000,,1905000,
727.3,-900,-17100000,185240000,672.7,9.1,Infinity,4100,4100,78310000,19.1,"2023-01-06T11:25:00.000Z",1673004300000,19.1,19.1,19.1,100,0,0,5.6,,,0,,4100,9700,,78310000,78310000,,
727.3,-400,-7550000,194790000,672.7,9.1,Infinity,500,500,9550000,19.1,"2023-01-06T13:00:00.000Z",1673010000000,19.1,19.1,19.1,100,0,0,0.7,,,0,,500,10200,,9550000,9550000,,
727.3,700,13460000,215800000,672.7,9.1,Infinity,1100,1100,21010000,19.1,"2023-01-06T13:15:00.000Z",1673010900000,19.1,19.1,19.1,100,0,0,1.5,,,0,,1100,11300,,21010000,21010000,,
727.3,-1300,-24565000,257495000,672.7,9.1,0,100,-2000,-38025000,18.35,"2023-01-06T13:35:00.000Z",1673012100000,19.1,18.35,19.1,4.5,95.5,0,0.1,3.1,,21,2100,2200,13500,,41695000,1835000.0000000002,39860000,
727.3,-1000,-18910000,264985000,672.7,9.1,Infinity,300,300,5655000.000000001,19.1,"2023-01-06T13:40:00.000Z",1673012400000,19.1,18.35,18.35,75,0,25,0.4,,11,0,,400,13900,100,7490000.000000001,5655000.000000001,,1835000.0000000002
727.3,-900,-16970000,266925000,672.7,9.1,Infinity,100,100,1939999.9999999998,19.4,"2023-01-06T14:20:00.000Z",1673014800000,19.4,19.4,19.4,100,0,0,0.1,,,0,,100,14000,,1939999.9999999998,1939999.9999999998,,
727.3,600,12129999.999999996,296025000,672.7,9.1,Infinity,1500,1500,29099999.999999996,19.4,"2023-01-06T14:45:00.000Z",1673016300000,19.4,19.4,19.4,100,0,0,2.1,,,0,,1500,15500,,29099999.999999996,29099999.999999996,,
