┌─────────┬───────┬───────┬───────┬───────┬───────┬───────────┬───────────┬─────────┬───────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬─────┬────────┬─────┬────────┬─────┬───────┬───────────┬───────────┬───────────────┬───────┬───────────┬─────┐
│ (index) │   c   │   h   │   l   │   o   │  uk   │  val_uk   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb  │  abu   │ asd │  auk   │ ruk │ bu-sd │ bu-sd_val │ acum_busd │ acum_busd_val │  bu   │  val_bu   │ rbu │
├─────────┼───────┼───────┼───────┼───────┼───────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼─────┼────────┼─────┼────────┼─────┼───────┼───────────┼───────────┼───────────────┼───────┼───────────┼─────┤
│    0    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │ 23000 │ 346150000 │   23000   │  23000  │ 346150000 │ 346150000 │ 1671700440000 │ '2022-12-22T09:14:00.000Z' │  0  │  0  │ 100 │   NaN    │ NaN │ 2611.1 │  0  │ 2555.6 │  9  │   0   │     0     │     0     │       0       │       │           │     │
│    1    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   24000   │  1000   │ 15050000  │ 361200000 │ 1671701400000 │ '2022-12-22T09:30:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 1000  │ 15050000  │   1000    │   15050000    │ 1000  │ 15050000  │ 0.4 │
│    2    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   27000   │  3000   │ 45150000  │ 406350000 │ 1671702120000 │ '2022-12-22T09:42:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 3000  │ 45150000  │   4000    │   60200000    │ 3000  │ 45150000  │ 1.1 │
│    3    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   28500   │  1500   │ 22575000  │ 428925000 │ 1671702240000 │ '2022-12-22T09:44:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 1500  │ 22575000  │   5500    │   82775000    │ 1500  │ 22575000  │ 0.6 │
│    4    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   29500   │  1000   │ 15050000  │ 443975000 │ 1671702360000 │ '2022-12-22T09:46:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 1000  │ 15050000  │   6500    │   97825000    │ 1000  │ 15050000  │ 0.4 │
│    5    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   30000   │   500   │  7525000  │ 451500000 │ 1671703920000 │ '2022-12-22T10:12:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │  500  │  7525000  │   7000    │   105350000   │  500  │  7525000  │ 0.2 │
│    6    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   33000   │  3000   │ 45150000  │ 496650000 │ 1671704400000 │ '2022-12-22T10:20:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 3000  │ 45150000  │   10000   │   150500000   │ 3000  │ 45150000  │ 1.1 │
│    7    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   34000   │  1000   │ 15050000  │ 511700000 │ 1671706080000 │ '2022-12-22T10:48:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 1000  │ 15050000  │   11000   │   165550000   │ 1000  │ 15050000  │ 0.4 │
│    8    │ 15.05 │ 15.05 │ 15.05 │ 15.05 │       │           │   46500   │  12500  │ 188125000 │ 699825000 │ 1671720240000 │ '2022-12-22T14:44:00.000Z' │ 100 │  0  │  0  │ Infinity │  0  │ 2611.1 │  0  │ 2555.6 │     │ 12500 │ 188125000 │   23500   │   353675000   │ 12500 │ 188125000 │ 4.8 │
└─────────┴───────┴───────┴───────┴───────┴───────┴───────────┴───────────┴─────────┴───────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴─────┴────────┴─────┴────────┴─────┴───────┴───────────┴───────────┴───────────────┴───────┴───────────┴─────┘

