"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
695,600,5350000,5350000,135,125,Infinity,600,600,5350000,10,"2022-12-23T09:00:00.000Z",1671786000000,10,8.7,8.7,100,0,0,0.9,,,0,,600,600,,5350000,5350000,,
695,700,6310000,6310000,135,125,Infinity,100,100,960000,9.6,"2022-12-23T09:10:00.000Z",1671786600000,9.6,9.6,9.6,100,0,0,0.1,,,0,,100,700,,960000,960000,,
695,1200,11310000,11310000,135,125,Infinity,500,500,5000000,10,"2022-12-23T09:35:00.000Z",1671788100000,10,10,10,100,0,0,0.7,,,0,,500,1200,,5000000,5000000,,
695,2900,28370000,28370000,135,125,Infinity,1700,1700,17060000,10.2,"2022-12-23T09:40:00.000Z",1671788400000,10.2,10,10,100,0,0,2.4,,,0,,1700,2900,,17060000,17060000,,
695,5500,54910000,56910000,135,125,27,2700,2600,26540000,10,"2022-12-23T09:45:00.000Z",1671788700000,10.2,10,10.2,96.4,3.6,0,3.9,0.7,,0,100,2800,5700,,28540000,27540000,1000000,
695,5600,55930000,57930000,135,125,Infinity,100,100,1019999.9999999999,10.2,"2022-12-23T09:50:00.000Z",1671789000000,10.2,10.2,10.2,100,0,0,0.1,,,0,,100,5800,,1019999.9999999999,1019999.9999999999,,
695,4300,42970000,74970000,135,125,0.1,200,-1300,-12960000,10,"2022-12-23T10:00:00.000Z",1671789600000,10.2,10,10.2,11.8,88.2,0,0.3,11.1,,7.5,1500,1700,7500,,17040000,2039999.9999999998,15000000,
695,4300,42970000,95970000,135,125,NaN,,0,0,10,"2022-12-23T10:05:00.000Z",1671789900000,10,10,10,0,0,100,,,16.8,NaN,,2100,9600,2100,21000000,,,21000000
695,4600,45970000,98970000,135,125,Infinity,300,300,3000000,10,"2022-12-23T10:20:00.000Z",1671790800000,10,10,10,100,0,0,0.4,,,0,,300,9900,,3000000,3000000,,
695,6000,59970000,112970000,135,125,Infinity,1400,1400,14000000,10,"2022-12-23T10:40:00.000Z",1671792000000,10,10,10,100,0,0,2,,,0,,1400,11300,,14000000,14000000,,
695,9000,90570000,143570000,135,125,Infinity,3000,3000,30600000,10.2,"2022-12-23T10:55:00.000Z",1671792900000,10.2,10.2,10.2,100,0,0,4.3,,,0,,3000,14300,,30600000,30600000,,
695,9200,92630000,145630000,135,125,Infinity,200,200,2060000,10.3,"2022-12-23T11:00:00.000Z",1671793200000,10.3,10.3,10.3,100,0,0,0.3,,,0,,200,14500,,2060000,2060000,,
695,9700,97780000,150780000,135,125,Infinity,500,500,5150000,10.3,"2022-12-23T13:15:00.000Z",1671801300000,10.3,10.3,10.3,100,0,0,0.7,,,0,,500,15000,,5150000,5150000,,
695,10100,101900000,154900000,135,125,Infinity,400,400,4120000,10.3,"2022-12-23T13:20:00.000Z",1671801600000,10.3,10.3,10.3,100,0,0,0.6,,,0,,400,15400,,4120000,4120000,,
695,10600,107050000,160050000,135,125,Infinity,500,500,5150000,10.3,"2022-12-23T13:25:00.000Z",1671801900000,10.3,10.3,10.3,100,0,0,0.7,,,0,,500,15900,,5150000,5150000,,
695,10200,102930000,178590000,135,125,0.6,700,-400,-4120000,10.3,"2022-12-23T13:30:00.000Z",1671802200000,10.3,10.3,10.3,38.9,61.1,0,1,8.1,,1.6,1100,1800,17700,,18540000,7210000,11330000,
695,10800,109050000,184710000,135,125,Infinity,600,600,6120000,10.2,"2022-12-23T14:10:00.000Z",1671804600000,10.2,10.2,10.2,100,0,0,0.9,,,0,,600,18300,,6120000,6120000,,
695,11000,111070000,186730000,135,125,Infinity,200,200,2020000,10.1,"2022-12-23T14:20:00.000Z",1671805200000,10.1,10.1,10.1,100,0,0,0.3,,,0,,200,18500,,2020000,2020000,,
695,11200,113090000,188750000,135,125,Infinity,200,200,2020000,10.1,"2022-12-23T14:25:00.000Z",1671805500000,10.1,10.1,10.1,100,0,0,0.3,,,0,,200,18700,,2020000,2020000,,
695,11200,113090000,192590000,135,125,NaN,,0,0,9.6,"2022-12-23T14:45:00.000Z",1671806700000,9.6,9.6,9.6,0,0,100,,,3.2,NaN,,400,19100,400,3840000,,,3840000
