"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
24617.4,-13800,-178970000,1774160000,40593.5,856.5,0.8,61300,-13800,-178970000,13,"2022-12-21T09:15:00.000Z",1671614100000,13.1,12.9,13,44.9,55.1,0,2.5,1.9,,1.2,75100,136400,136400,,1774160000,797595000,976565000,
24617.4,-36200,-467475000,2429625000,40593.5,856.5,0.4,14200,-22400,-288505000,13,"2022-12-21T09:20:00.000Z",1671614400000,13,12.85,12.95,28,72,0,0.6,0.9,,2.6,36600,50800,187200,,655465000,183480000,471985000,
24617.4,-53200,-687005000,3217545000,40593.5,856.5,0.6,21900,-17000,-219530000,12.9,"2022-12-21T09:25:00.000Z",1671614700000,13,12.9,13,36,64,0,0.9,1,,1.8,38900,60800,248000,,787920000,284195000,503725000,
24617.4,-44300,-571970000,3689410000,40593.5,856.5,1.6,22800,8900,115035000,12.85,"2022-12-21T09:30:00.000Z",1671615000000,12.9,12.8,12.9,62.1,37.9,0,0.9,0.3,,0.6,13900,36700,284700,,471865000,293450000,178415000,
24617.4,-19300,-246175000,4492495000,40593.5,856.5,2.4,43500,25000,325795000,12.85,"2022-12-21T09:35:00.000Z",1671615300000,13,12.85,12.9,70.2,29.8,0,1.8,0.5,,0.4,18500,62000,346700,,803085000,564440000,238645000,
24617.4,-7500,-91790000,5138920000,40593.5,856.5,1.6,31000,11800,154385000,12.95,"2022-12-21T09:40:00.000Z",1671615600000,12.95,12.8,12.85,61.8,38.2,0,1.3,0.5,,0.6,19200,50200,396900,,646425000,400405000,246020000,
24617.4,-8100,-99560000,5170000000,40593.5,856.5,0.6,900,-600,-7770000,12.95,"2022-12-21T09:45:00.000Z",1671615900000,12.95,12.95,12.95,37.5,62.5,0,0,0,,1.7,1500,2400,399300,,31080000,11655000,19425000,
24617.4,11400,153810000,5495890000,40593.5,856.5,8,22300,19500,253370000,13,"2022-12-21T09:50:00.000Z",1671616200000,13,12.95,12.95,88.8,11.2,0,0.9,0.1,,0.1,2800,25100,424400,,325890000,289630000,36260000,
24617.4,-2600,-26515000,6033915000,40593.5,856.5,0.5,13800,-14000,-180325000,12.9,"2022-12-21T09:55:00.000Z",1671616500000,13,12.9,13,33.2,66.8,0,0.6,0.7,,2,27800,41600,466000,,538025000,178850000,359175000,
24617.4,-29100,-366745000,6927825000,40593.5,856.5,0.4,21500,-26500,-340230000,12.8,"2022-12-21T10:00:00.000Z",1671616800000,12.9,12.8,12.9,30.9,69,0.1,0.9,1.2,0.1,2.2,48000,69600,535600,100,893910000,276200000,616430000,1280000
24617.4,-94700,-1201925000,8065625000,40593.5,856.5,0.2,11800,-65600,-835180000,12.65,"2022-12-21T10:05:00.000Z",1671617100000,12.85,12.65,12.8,13.2,86.8,0,0.5,1.9,,6.6,77400,89200,624800,,1137800000,151310000,986490000,
24617.4,-68200,-865425000,8496105000,40593.5,856.5,8.2,30200,26500,336500000,12.7,"2022-12-21T10:10:00.000Z",1671617400000,12.7,12.65,12.7,89.1,10.9,0,1.2,0.1,,0.1,3700,33900,658700,,430480000,383490000,46990000,
24617.4,-117000,-1480900000,9283700000,40593.5,856.5,0.1,6800,-48800,-615475000,12.6,"2022-12-21T10:15:00.000Z",1671617700000,12.7,12.6,12.7,10.9,89.1,0,0.3,1.4,,8.2,55600,62400,721100,,787595000,86060000,701535000,
24617.4,-111700,-1413870000,9794250000,40593.5,856.5,1.3,22900,5300,67030000,12.6,"2022-12-21T10:20:00.000Z",1671618000000,12.7,12.6,12.6,56.5,43.5,0,0.9,0.4,,0.8,17600,40500,761600,,510550000,288790000,221760000,
24617.4,-97000,-1226350000,10196010000,40593.5,856.5,2.7,23200,14700,187520000,12.7,"2022-12-21T10:25:00.000Z",1671618300000,12.7,12.6,12.6,73.2,26.8,0,0.9,0.2,,0.4,8500,31700,793300,,401760000,294640000,107120000,
24617.4,-29400,-367750000,11156260000,40593.5,856.5,17.9,71600,67600,858600000,12.75,"2022-12-21T10:30:00.000Z",1671618600000,12.75,12.7,12.7,94.7,5.3,0,2.9,0.1,,0.1,4000,75600,868900,,960250000,909425000,50825000,
24617.4,-22400,-278445000,11258285000,40593.5,856.5,15,7500,7000,89305000,12.8,"2022-12-21T10:35:00.000Z",1671618900000,12.8,12.7,12.75,93.8,6.3,0,0.3,0,,0.1,500,8000,876900,,102025000,95665000,6360000,
24617.4,-10800,-128680000,11486620000,40593.5,856.5,20.3,12200,11600,149765000,12.9,"2022-12-21T10:40:00.000Z",1671619200000,12.95,12.8,12.8,68.9,3.4,27.7,0.5,0,5.7,0,600,17700,894600,4900,228335000,157445000,7680000,63210000
24617.4,31700,422385000,12091865000,40593.5,856.5,21.2,44600,42500,551065000,12.9,"2022-12-21T10:45:00.000Z",1671619500000,13,12.9,12.9,95.5,4.5,0,1.8,0.1,,0,2100,46700,941300,,605245000,578155000,27090000,
24617.4,26600,356850000,12307040000,40593.5,856.5,0.5,5800,-5100,-65535000,12.85,"2022-12-21T10:50:00.000Z",1671619800000,12.9,12.85,12.9,34.7,65.3,0,0.2,0.3,,1.9,10900,16700,958000,,215175000,74820000,140355000,
24617.4,14600,203255000,12463205000,40593.5,856.5,0,100,-12000,-153595000,12.8,"2022-12-21T10:55:00.000Z",1671620100000,12.85,12.8,12.85,0.8,99.2,0,0,0.3,,121,12100,12200,970200,,156165000,1285000,154880000,
24617.4,5300,84265000,12607895000,40593.5,856.5,0.1,1000,-9300,-118990000,12.8,"2022-12-21T11:00:00.000Z",1671620400000,12.85,12.8,12.8,8.8,91.2,0,0,0.3,,10.3,10300,11300,981500,,144690000,12850000,131840000,
24617.4,600,24305000,12795855000,40593.5,856.5,0.5,5000,-4700,-59960000,12.8,"2022-12-21T11:05:00.000Z",1671620700000,12.8,12.75,12.8,34,66,0,0.2,0.2,,1.9,9700,14700,996200,,187960000,64000000,123960000,
24617.4,12500,177285000,13084915000,40593.5,856.5,3.2,17200,11900,152980000,12.8,"2022-12-21T11:10:00.000Z",1671621000000,12.85,12.8,12.85,76.4,23.6,0,0.7,0.1,,0.3,5300,22500,1018700,,289060000,221020000,68040000,
24617.4,62300,821705000,13901955000,40593.5,856.5,8.4,56500,49800,644420000,13,"2022-12-21T11:15:00.000Z",1671621300000,13,12.85,12.85,89.4,10.6,0,2.3,0.2,,0.1,6700,63200,1081900,,817040000,730730000,86310000,
24617.4,84300,1107310000,14192720000,40593.5,856.5,111,22200,22000,285605000,12.95,"2022-12-21T11:20:00.000Z",1671621600000,13,12.9,13,99.1,0.9,0,0.9,0,,0,200,22400,1104300,,290765000,288185000,2580000,
24617.4,75100,988960000,14342040000,40593.5,856.5,0.1,1200,-9200,-118350000,12.85,"2022-12-21T11:25:00.000Z",1671621900000,12.95,12.85,12.95,10.3,89.7,0,0,0.3,,8.7,10400,11600,1115900,,149320000,15485000,133835000,
24617.4,60100,796515000,14952745000,40593.5,856.5,0.4,8700,-15000,-192445000,12.9,"2022-12-21T13:00:00.000Z",1671627600000,12.95,12.8,12.85,18.4,50,31.6,0.4,0.6,17.5,2.7,23700,47400,1163300,15000,610705000,112380000,304825000,193500000
24617.4,57700,768605000,15755165000,40593.5,856.5,0.9,28900,-2400,-27910000,12.8,"2022-12-21T13:05:00.000Z",1671627900000,13,12.8,12.95,46.5,50.3,3.2,1.2,0.8,2.3,1.1,31300,62200,1225500,2000,802420000,374305000,402215000,25900000
24617.4,23800,335130000,16727190000,40593.5,856.5,0.4,21000,-33900,-433475000,12.9,"2022-12-21T13:10:00.000Z",1671628200000,12.9,12.75,12.8,27.7,72.3,0,0.9,1.4,,2.6,54900,75900,1301400,,972025000,269275000,702750000,
24617.4,22300,316000000,16836560000,40593.5,856.5,0.7,3500,-1500,-19130000,12.85,"2022-12-21T13:15:00.000Z",1671628500000,12.9,12.85,12.85,41.2,58.8,0,0.1,0.1,,1.4,5000,8500,1309900,,109370000,45120000,64250000,
24617.4,25100,351980000,16872540000,40593.5,856.5,Infinity,2800,2800,35980000,12.85,"2022-12-21T13:20:00.000Z",1671628800000,12.85,12.85,12.85,100,0,0,0.1,,,0,,2800,1312700,,35980000,35980000,,
24617.4,21600,307180000,16917340000,40593.5,856.5,0,,-3500,-44800000,12.8,"2022-12-21T13:25:00.000Z",1671629100000,12.8,12.8,12.8,0,100,0,,0.1,,Infinity,3500,3500,1316200,,44800000,,44800000,
24617.4,20800,296995000,17191315000,40593.5,856.5,0.9,10300,-800,-10185000,12.8,"2022-12-21T13:30:00.000Z",1671629400000,12.85,12.8,12.8,48.1,51.9,0,0.4,0.3,,1.1,11100,21400,1337600,,273975000,131895000,142080000,
24617.4,-75200,-920125000,19206395000,40593.5,856.5,0.2,31300,-96000,-1217120000,12.6,"2022-12-21T13:35:00.000Z",1671629700000,12.8,12.6,12.8,19.7,80.3,0,1.3,3.1,,4.1,127300,158600,1496200,,2015080000,398980000,1616100000,
