"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
160,400,5200000,5200000,360,80,Infinity,400,400,5200000,13,"2022-12-21T13:25:00.000Z",1671629100000,13,13,13,100,0,0,2.5,,,0,,400,400,,5200000,5200000,,
160,500,6500000,6500000,360,80,Infinity,100,100,1300000,13,"2022-12-21T13:30:00.000Z",1671629400000,13,13,13,100,0,0,0.6,,,0,,100,500,,1300000,1300000,,
160,500,6500000,9140000,360,80,NaN,,0,0,13.2,"2022-12-21T14:45:00.000Z",1671633900000,13.2,13.2,13.2,0,0,100,,,2.5,NaN,,200,700,200,2640000,,,2640000
160,-1100,-14300000,37740000,360,80,0.1,200,-1600,-20800000,13,"2022-12-21T14:50:00.000Z",1671634200000,13,13,13,9.1,81.8,9.1,1.3,5,2.5,9,1800,2200,2900,200,28600000,2600000,23400000,2600000
160,-1000,-12930000,39110000,360,80,Infinity,100,100,1370000,13.7,"2022-12-21T14:55:00.000Z",1671634500000,13.7,13.7,13.7,100,0,0,0.6,,,0,,100,3000,,1370000,1370000,,
