"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
775,500,9750000,9750000,65,550,Infinity,500,500,9750000,19.5,"2023-02-03T09:22:00.000Z",1675416120000,19.5,19.5,19.5,100,0,0,0.6,,,0,,500,500,,9750000,9750000,,
775,600,11700000,11700000,65,550,Infinity,100,100,1950000,19.5,"2023-02-03T09:34:00.000Z",1675416840000,19.5,19.5,19.5,100,0,0,0.1,,,0,,100,600,,1950000,1950000,,
775,4000,78000000,78000000,65,550,Infinity,3400,3400,66300000,19.5,"2023-02-03T09:58:00.000Z",1675418280000,19.5,19.5,19.5,100,0,0,4.4,,,0,,3400,4000,,66300000,66300000,,
775,6000,117200000,117200000,65,550,Infinity,2000,2000,39200000,19.6,"2023-02-03T10:22:00.000Z",1675419720000,19.6,19.6,19.6,100,0,0,2.6,,,0,,2000,6000,,39200000,39200000,,
775,5900,115250000,119150000,65,550,0,,-100,-1950000,19.5,"2023-02-03T10:24:00.000Z",1675419840000,19.5,19.5,19.5,0,100,0,,1.5,,Infinity,100,100,6100,,1950000,,1950000,
775,6600,128970000,132870000,65,550,Infinity,700,700,13720000,19.6,"2023-02-03T10:50:00.000Z",1675421400000,19.6,19.6,19.6,100,0,0,0.9,,,0,,700,6800,,13720000,13720000,,
775,6900,134850000,138750000,65,550,Infinity,300,300,5880000,19.6,"2023-02-03T10:52:00.000Z",1675421520000,19.6,19.6,19.6,100,0,0,0.4,,,0,,300,7100,,5880000,5880000,,
775,7200,140730000,144630000,65,550,Infinity,300,300,5880000,19.6,"2023-02-03T11:06:00.000Z",1675422360000,19.6,19.6,19.6,100,0,0,0.4,,,0,,300,7400,,5880000,5880000,,
775,7600,148570000,152470000,65,550,Infinity,400,400,7840000.000000001,19.6,"2023-02-03T11:08:00.000Z",1675422480000,19.6,19.6,19.6,100,0,0,0.5,,,0,,400,7800,,7840000.000000001,7840000.000000001,,
775,8300,162290000,166190000,65,550,Infinity,700,700,13720000.000000002,19.6,"2023-02-03T11:24:00.000Z",1675423440000,19.6,19.6,19.6,100,0,0,0.9,,,0,,700,8500,,13720000.000000002,13720000.000000002,,
775,8300,162290000,381780000,65,550,NaN,,0,0,19.6,"2023-02-03T13:00:00.000Z",1675429200000,19.6,19.5,19.5,0,0,100,,,20,NaN,,11000,19500,11000,215590000.00000003,,,215590000.00000003
775,7800,152490000,391580000,65,550,0,,-500,-9800000,19.6,"2023-02-03T13:14:00.000Z",1675430040000,19.6,19.6,19.6,0,100,0,,7.7,,Infinity,500,500,20000,,9800000,,9800000,
775,9100,177970000,417060000,65,550,Infinity,1300,1300,25480000.000000004,19.6,"2023-02-03T13:16:00.000Z",1675430160000,19.6,19.6,19.6,100,0,0,1.7,,,0,,1300,21300,,25480000.000000004,25480000.000000004,,
775,9200,179930000,419020000,65,550,Infinity,100,100,1960000.0000000002,19.6,"2023-02-03T13:18:00.000Z",1675430280000,19.6,19.6,19.6,100,0,0,0.1,,,0,,100,21400,,1960000.0000000002,1960000.0000000002,,
775,8600,168230000,430720000,65,550,0,,-600,-11700000,19.5,"2023-02-03T13:20:00.000Z",1675430400000,19.5,19.5,19.5,0,100,0,,9.2,,Infinity,600,600,22000,,11700000,,11700000,
775,8500,166270000,432680000,65,550,0,,-100,-1960000.0000000002,19.6,"2023-02-03T13:46:00.000Z",1675431960000,19.6,19.6,19.6,0,100,0,,1.5,,Infinity,100,100,22100,,1960000.0000000002,,1960000.0000000002,
775,9000,176070000,442480000,65,550,Infinity,500,500,9800000,19.6,"2023-02-03T14:06:00.000Z",1675433160000,19.6,19.6,19.6,100,0,0,0.6,,,0,,500,22600,,9800000,9800000,,
775,10200,199590000,466000000,65,550,Infinity,1200,1200,23520000,19.6,"2023-02-03T14:14:00.000Z",1675433640000,19.6,19.6,19.6,100,0,0,1.5,,,0,,1200,23800,,23520000,23520000,,
775,11200,219090000,485500000,65,550,Infinity,1000,1000,19500000,19.5,"2023-02-03T14:20:00.000Z",1675434000000,19.5,19.5,19.5,100,0,0,1.3,,,0,,1000,24800,,19500000,19500000,,
775,14200,277890000,544300000,65,550,Infinity,3000,3000,58800000.00000001,19.6,"2023-02-03T14:44:00.000Z",1675435440000,19.6,19.6,19.6,100,0,0,3.9,,,0,,3000,27800,,58800000.00000001,58800000.00000001,,
