"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
10826400,240525254600,909306724000,5190500,3708000,46405408500,"2023-01-11T09:40:00.000Z",1673430000000,1482500,6690100,74989600,17100,88557127900,67039508700,20634100200,883519000
13481700,280285222400,996245659800,4564500,2655300,39759967800,"2023-01-11T09:42:00.000Z",1673430120000,1909200,6482700,81472300,9000,86938935800,63255251300,23495283500,188401000
17003300,324169213300,1112772381300,5939000,3521600,43883990900,"2023-01-11T09:44:00.000Z",1673430240000,2417400,8362300,89834600,5900,116526721500,80154795200,36270804300,101122000
17191700,330152406000,1171113750800,2213100,188400,5983192700,"2023-01-11T09:46:00.000Z",1673430360000,2024700,4255000,94089600,17200,58341369500,32045745700,26062553000,233070800
18341100,341958313700,1224297742100,2662300,1149400,11805907700,"2023-01-11T09:48:00.000Z",1673430480000,1512900,4185000,98274600,9800,53183991300,32427379000,20621471300,135141000
18400000,345580619400,1276749148400,1727700,58900,3622305700,"2023-01-11T09:50:00.000Z",1673430600000,1668800,3411100,101685700,14600,52451406300,27984125000,24361819300,105462000
17730300,338149558600,1324950352400,1255600,-669700,-7431060800,"2023-01-11T09:52:00.000Z",1673430720000,1925300,3188600,104874300,7700,48201204000,20343599600,27774660400,82944000
17436000,341934393200,1373798348600,1563000,-294300,3784834600,"2023-01-11T09:54:00.000Z",1673430840000,1857300,3433800,108308100,13500,48847996200,26282879400,22498044800,67072000.00000001
17586200,343603444000,1415229203400,1361000,150200,1669050800,"2023-01-11T09:56:00.000Z",1673430960000,1210800,2573800,110881900,2000,41430854800,21505337300,19836286500,89231000.00000001
17599600,339423141400,1467962290400,1575400,13400,-4180302600,"2023-01-11T09:58:00.000Z",1673431080000,1562000,3138400,114020300,1000,52733087000,24272009200,28452311800,8766000
17227700,330544915500,1517334095300,1454200,-371900,-8878225900,"2023-01-11T10:00:00.000Z",1673431200000,1826100,3283100,117303400,2800,49371804900,20214982500,29093208400,63614000
13375000,274845438400,1596802510400,736100,-3852700,-55699477100,"2023-01-11T10:02:00.000Z",1673431320000,4588800,5329000,122632400,4100,79468415100,11850837000,67550314100,67264000
13416300,274371859600,1649521123000,1725700,41300,-473578800,"2023-01-11T10:04:00.000Z",1673431440000,1684400,3441300,126073700,31200,52718612600,25726874900,26200453700,791284000
12604600,262513206000,1700089872400,1211700,-811700,-11858653600,"2023-01-11T10:06:00.000Z",1673431560000,2023400,3256800,129330500,21700,50568749400,19217822900,31076476500,274450000
12351500,260257091200,1744216578400,1264400,-253100,-2256114800,"2023-01-11T10:08:00.000Z",1673431680000,1517500,2813500,132144000,31600,44126706000,20909852200,23165967000,50886800
12183400,261870557700,1788390966500,1190700,-168100,1613466500,"2023-01-11T10:10:00.000Z",1673431800000,1358800,2552500,134696500,3000,44174388100,22871727300,21258260800,44400000
12505300,271716208700,1839250890900,1577900,321900,9845651000,"2023-01-11T10:12:00.000Z",1673431920000,1256000,2854100,137550600,20200,50859924400,30247076200,20401425200,211423000
12768500,274793211800,1870182487100,1209000,263200,3077003100,"2023-01-11T10:14:00.000Z",1673432040000,945800,2155600,139706200,800,30931596200,16991295400,13914292300,26008500
14226900,295037678300,1918949305800,2206700,1458400,20244466500,"2023-01-11T10:16:00.000Z",1673432160000,748300,2956500,142662700,1500,48766818700,34502021100,14257554600,7243000
14138000,296413261800,1977353036700,1642100,-88900,1375583500,"2023-01-11T10:18:00.000Z",1673432280000,1731000,3376700,146039400,3600,58403730900,29862859700,28487276200,53595000
15630500,319241804900,2036251508200,2621500,1492500,22828543100,"2023-01-11T10:20:00.000Z",1673432400000,1129000,3753600,149793000,3100,58898471500,40856796800,18028253700,13421000
17516800,345888524000,2107969865100,3289800,1886300,26646719100,"2023-01-11T10:22:00.000Z",1673432520000,1403500,4695200,154488200,1900,71718356900,49167348000,22520628900,30380000
21005800,395086241300,2211355033200,5009000,3489000,49197717300,"2023-01-11T10:24:00.000Z",1673432640000,1520000,6539100,161027300,10100,103385168100,76255471700,27057754400,71942000
22497300,408993245400,2278026426500,3064100,1491500,13907004100,"2023-01-11T10:26:00.000Z",1673432760000,1572600,4650600,165677900,13900,66671393300,40145532700,26238528600,287332000
24434000,427144827200,2333907601300,3142300,1936700,18151581800,"2023-01-11T10:28:00.000Z",1673432880000,1205600,4366700,170044600,18800,55881174800,36868285300,18716703500,296186000
25236700,443398265300,2397329310300,2284300,802700,16253438100,"2023-01-11T10:30:00.000Z",1673433000000,1481600,3773800,173818400,7900,63421709000,39776711100,23523273000,121724900.00000001
25459900,450949550000,2453963287400,1764900,223200,7551284700,"2023-01-11T10:32:00.000Z",1673433120000,1541700,3311900,177130300,5300,56633977100,32023576400,24472291700,138109000
27236400,482038039300,2524508459300,2886500,1776500,31088489300,"2023-01-11T10:34:00.000Z",1673433240000,1110000,4004600,181134900,8100,70545171900,50774769100,19686279800,84123000
28464700,506996315000,2589543992000,2440200,1228300,24958275700,"2023-01-11T10:36:00.000Z",1673433360000,1211900,3676400,184811300,24300,65035532700,44749926700,19791651000,493955000
29752900,533465590500,2666262177700,2805700,1288200,26469275500,"2023-01-11T10:38:00.000Z",1673433480000,1517500,4334400,189145700,11200,76718185700,51397863100,24928587600,391735000
31982700,556648350000,2728292791800,3363000,2229800,23182759500,"2023-01-11T10:40:00.000Z",1673433600000,1133200,4523600,193669300,27400,62030614100,42463783800,19281024300,285806000
34385200,603753303200,2808221279100,3547900,2402500,47104953200,"2023-01-11T10:42:00.000Z",1673433720000,1145400,4694400,198363700,1100,79928487300,63511619500,16406666300,10201500
36746100,639003543100,2877156601300,3367300,2360900,35250239900,"2023-01-11T10:44:00.000Z",1673433840000,1006400,4384100,202747800,10400,68935322200,52040407000,16790167100,104748100
40738900,707379257100,2981336113500,4960200,3992800,68375714000,"2023-01-11T10:46:00.000Z",1673433960000,967400,5941100,208688900,13500,104179512200,86194399000,17818685000,166428200
45839600,791020362900,3118426415300,6764400,5100700,83641105800,"2023-01-11T10:48:00.000Z",1673434080000,1663700,8463500,217152400,35400,137090301800,110034434800,26393329000,662538000
52083700,905501723300,3281440186400,7870100,6244100,114481360400,"2023-01-11T10:50:00.000Z",1673434200000,1626000,9509000,226661400,12900,163013771100,138680756900,24199396500,133617700
57757300,998111281200,3420639425500,7268800,5673600,92609557900,"2023-01-11T10:52:00.000Z",1673434320000,1595200,8872700,235534100,8700,139199239100,115749341000,23139783100,310115000
59751200,1027263324900,3508372172200,3816600,1993900,29152043700,"2023-01-11T10:54:00.000Z",1673434440000,1822700,5659900,241194000,20600,87732746700,58187180200,29035136500,510430000
59859500,1031311087300,3576549446800,1966000,108300,4047762400,"2023-01-11T10:56:00.000Z",1673434560000,1857700,3836300,245030300,12600,68177274600,35648760500,31600998100,927516000
59699500,1031896002900,3651331207200,2294600,-160000,584915600,"2023-01-11T10:58:00.000Z",1673434680000,2454600,4761400,249791700,12200,74781760400,37650870500,37065954900,64935000
60022800,1044081968200,3717238878300,1944200,323300,12185965300,"2023-01-11T11:00:00.000Z",1673434800000,1620900,3584800,253376500,19700,65907671100,38869968200,26684002900,353700000
59562600,1037629434500,3770910810600,1334100,-460200,-6452533700,"2023-01-11T11:02:00.000Z",1673434920000,1794300,3149600,256526100,21200,53671932300,23344109300,29796643000,531180000
58538100,1023693986300,3825067708200,1013300,-1024500,-13935448200,"2023-01-11T11:04:00.000Z",1673435040000,2037800,3066000,259592100,14900,54156897600,19976622700,33912070900,268204000
58414500,1033760273600,3884175757300,1676100,-123600,10066287300,"2023-01-11T11:06:00.000Z",1673435160000,1799700,3476100,263068200,300,59108049100,34577115700,24510828400,20105000
58125200,1034724579000,3932534762500,1483700,-289300,964305400,"2023-01-11T11:08:00.000Z",1673435280000,1773000,3260900,266329100,4200,48359005200,24645726800,23681421400,31857000
57433300,1024676596200,3976844044500,822200,-691900,-10047982800,"2023-01-11T11:10:00.000Z",1673435400000,1514100,2354200,268683300,17900,44309282000,16710979600,26758962400,839340000
57226900,1028966956100,4014723985000,986100,-206400,4290359900,"2023-01-11T11:12:00.000Z",1673435520000,1192500,2179200,270862500,600,37879940500,21060910200,16770550300,48480000
57244600,1025594193500,4062105002400,1262200,17700,-3372762600,"2023-01-11T11:14:00.000Z",1673435640000,1244500,2518000,273380500,11300,47381017400,21824134900,25196897500,359985000
57105300,1026500287600,4120364325100,1361100,-139300,906094100,"2023-01-11T11:16:00.000Z",1673435760000,1500400,2866400,276246900,4900,58259322700,29550388400,28644294300,64640000
57375900,1030869894400,4160665314800,1221600,270600,4369606800,"2023-01-11T11:18:00.000Z",1673435880000,951000,2175000,278421900,2400,40300989700,22334458300,17964851500,1679900
57591100,1037664279100,4206435991900,1329100,215200,6794384700,"2023-01-11T11:20:00.000Z",1673436000000,1113900,2494400,280916300,51400,45770677100,25712920900,18918536200,1139220000
58225100,1048842607500,4237940017700,1238700,634000,11178328400,"2023-01-11T11:22:00.000Z",1673436120000,604700,1863900,282780200,20500,31504025800,21191994100,10013665700,298366000
58272400,1049969731800,4270274933000,945300,47300,1127124300,"2023-01-11T11:24:00.000Z",1673436240000,898000,1845400,284625600,2100,32334915300,16702249800,15575125500,57540000
58121900,1046408625300,4296979526300,731800,-150500,-3561106500,"2023-01-11T11:26:00.000Z",1673436360000,882300,1616200,286241800,2100,26704593300,11546385900,15107492400,50715000
57270400,1036222574500,4330032033300,601400,-851500,-10186050800,"2023-01-11T11:28:00.000Z",1673436480000,1452900,2055300,288297100,1000,33052507000,11397128100,21583178900,72200000
57234900,1035997750900,4330258820900,2100,-35500,-224823600,"2023-01-11T11:30:00.000Z",1673436600000,37600,39700,288336800,0,226787600,982000,225805600,0
56391100,1019199867200,4427134692200,3001000,-843800,-16797883700,"2023-01-11T13:00:00.000Z",1673442000000,3844800,7097900,295434700,252100,96875871300,39071180100,55869063800,1935627400
56037100,1013836361300,4464369960200,1060600,-354000,-5363505900,"2023-01-11T13:02:00.000Z",1673442120000,1414600,2479100,297913800,3900,37235268000,15917451300,21280957200,36859500
56108000,1014136196400,4519544959100,1753700,70900,299835100,"2023-01-11T13:04:00.000Z",1673442240000,1682800,3493800,301407600,57300,55174998900,27337283000,27037447900,800268000
57724500,1030789120400,4592054966300,3282700,1616500,16652924000,"2023-01-11T13:06:00.000Z",1673442360000,1666200,5063800,306471400,114900,72510007200,44043694100,27390770100,1075543000
58559500,1044403668400,4644620419500,2002900,835000,13614548000,"2023-01-11T13:08:00.000Z",1673442480000,1167900,3172100,309643500,1300,52565453200,33061325600,19446777600,57350000
60084500,1074962956700,4716606070200,2912100,1525000,30559288300,"2023-01-11T13:10:00.000Z",1673442600000,1387100,4372400,314015900,73200,71985650700,50927844500,20368556200,689250000
61109700,1090570564400,4772100021900,2342400,1025200,15607607700,"2023-01-11T13:12:00.000Z",1673442720000,1317200,3669100,317685000,9500,55493951700,35421446700,19813839000,258666000
61479600,1095361427500,4836207728200,2146000,369900,4790863100,"2023-01-11T13:14:00.000Z",1673442840000,1776100,3928700,321613700,6600,64107706300,34387274700,29596411600,124020000
63105200,1113808472400,4901544823700,3190100,1625600,18447044900,"2023-01-11T13:16:00.000Z",1673442960000,1564500,4761100,326374800,6500,65337095500,41852282700,23405237800,79575000
63285200,1121289804000,4973656427300,2307800,180000,7481331600,"2023-01-11T13:18:00.000Z",1673443080000,2127800,4442600,330817400,7000,72111603600,39722107600,32240776000,148720000
62740100,1115794345400,5022879646900,1257600,-545100,-5495458600,"2023-01-11T13:20:00.000Z",1673443200000,1802700,3067500,333884900,7200,49223219600,21797003000,27292461600,133755000
61417000,1098522895400,5069642649100,940300,-1323100,-17271450000,"2023-01-11T13:22:00.000Z",1673443320000,2263400,3208800,337093700,5100,46763002200,14707483600,31978933600,76585000
58773700,1058305863300,5138464400400,909300,-2643300,-40217032100,"2023-01-11T13:24:00.000Z",1673443440000,3552600,4467000,341560700,5100,68821751300,14280160600,54497192700,44398000
54424600,984830057800,5237956085400,878500,-4349100,-73475805500,"2023-01-11T13:26:00.000Z",1673443560000,5227600,6213900,347774600,107800,99491685000,12967438500,86443244000,81002500
52028100,949297801600,5304159237200,964400,-2396500,-35532256200,"2023-01-11T13:28:00.000Z",1673443680000,3360900,4337600,352112200,12300,66203151800,15297597800,50829854000,75700000
49057200,904049201400,5385091500100,1051000,-2970900,-45248600200,"2023-01-11T13:30:00.000Z",1673443800000,4021900,5079900,357192100,7000,80932262900,17715534200,62964134400,252594300
49488000,909617086600,5445981058100,2359800,430800,5567885200,"2023-01-11T13:32:00.000Z",1673443920000,1929000,4294900,361487000,6100,60889558000,33173761100,27605875900,109921000
48964300,902616748000,5495910769100,1432000,-523700,-7000338600,"2023-01-11T13:34:00.000Z",1673444040000,1955700,3398500,364885500,10800,49929711000,21377066700,28377405300,175239000
48813800,901855830400,5533369271100,1188700,-150500,-760917600,"2023-01-11T13:36:00.000Z",1673444160000,1339200,2552700,367438200,24800,37458502000,18268914200,19029831800,159756000
49092300,905721531600,5583872389500,1811500,278500,3865701200,"2023-01-11T13:38:00.000Z",1673444280000,1533000,3348600,370786800,4100,50503118400,27144179800,23278478600,80460000
48859700,903702784200,5620309258100,1109700,-232600,-2018747400,"2023-01-11T13:40:00.000Z",1673444400000,1342300,2457700,373244500,5700,36436868600,17178055100,19196802500,62011000
47313200,882534302100,5672767213400,947700,-1546500,-21168482100,"2023-01-11T13:42:00.000Z",1673444520000,2494200,3446500,376691000,4600,52457955300,15608547100,36777029200,72379000
45294000,852393544600,5731979477500,803800,-2019200,-30140757500,"2023-01-11T13:44:00.000Z",1673444640000,2823000,3626900,380317900,100,59212264100,14534000800,44674758300,3504999.9999999995
43418400,822371299300,5794637362400,943600,-1875600,-30022245300,"2023-01-11T13:46:00.000Z",1673444760000,2819200,3776000,384093900,13200,62657884900,16270134800,46292380100,95370000
42215500,806970839500,5853534776200,1167100,-1202900,-15400459800,"2023-01-11T13:48:00.000Z",1673444880000,2370000,3544300,387638200,7200,58897413800,21646257000,37046716800,204440000
43013000,828486081800,5914624981900,2116600,797500,21515242300,"2023-01-11T13:50:00.000Z",1673445000000,1319100,3446900,391085100,11200,61090205700,41186371000,19671128700,232706000
43387400,840723708700,5965577887000,1634100,374400,12237626900,"2023-01-11T13:52:00.000Z",1673445120000,1259700,2897600,393982700,3800,50952905100,31582979000,19345352100,24574000
43664500,846896781600,6015880234500,1575200,277100,6173072900,"2023-01-11T13:54:00.000Z",1673445240000,1298100,2874700,396857400,1400,50302347500,28221632700,22048559800,32155000
43503800,847406332000,6064020960700,1219200,-160700,509550400,"2023-01-11T13:56:00.000Z",1673445360000,1379900,2602000,399459400,2900,48140726200,24300907300,23791356900,48462000
41454300,812194943800,6125132680900,672100,-2049500,-35211388200,"2023-01-11T13:58:00.000Z",1673445480000,2721600,3398100,402857500,4400,61111720200,12871038500,48082426700,158255000
38738200,770346373800,6204346943500,1036600,-2716100,-41848570000,"2023-01-11T14:00:00.000Z",1673445600000,3752700,4796500,407654000,7200,79214262600,18583577800,60432147800,198537000
36285800,733522606000,6279019621100,1086100,-2452400,-36823767800,"2023-01-11T14:02:00.000Z",1673445720000,3538500,4642000,412296000,17400,74672677600,18796393400,55620161200,256123000
35292800,715446266600,6343090384300,1380900,-993000,-18076339400,"2023-01-11T14:04:00.000Z",1673445840000,2373900,3759800,416055800,5000,64070763200,22967035700,41043375100,60352400
34601300,707209486600,6386362644700,997900,-691500,-8236780000,"2023-01-11T14:06:00.000Z",1673445960000,1689400,2697200,418753000,9900,43272260400,17434562700,25671342700,166355000
34682000,712866794200,6440644303100,1621100,80700,5657307600,"2023-01-11T14:08:00.000Z",1673446080000,1540400,3170500,421923500,9000,54281658400,29892981000,24235673400,153004000
35018700,721355309100,6487917137100,1536800,336700,8488514900,"2023-01-11T14:10:00.000Z",1673446200000,1200100,2746000,424669500,9100,47272834000,27828812700,19340297800,103723500
35271200,720243830900,6544938001500,1822800,252500,-1111478200,"2023-01-11T14:12:00.000Z",1673446320000,1570300,3397900,428067400,4800,57020864400,27904475600,29015953800,100435000
34966100,710671383200,6591416076000,1195700,-305100,-9572447700,"2023-01-11T14:14:00.000Z",1673446440000,1500800,2698100,430765500,1600,46478074500,18450101400,28022549100,5424000
34477400,697329231500,6646807850900,1250600,-488700,-13342151700,"2023-01-11T14:16:00.000Z",1673446560000,1739300,3001500,433767000,11600,55391774900,20856871600,34199023300,335880000
29588500,619386185400,6763449335600,1108100,-4888900,-77943046100,"2023-01-11T14:18:00.000Z",1673446680000,5997000,7109600,440876600,4500,116641484700,19297908800,97240954900,102621000
27223300,583750572800,6858318581800,1671400,-2365200,-35635612600,"2023-01-11T14:20:00.000Z",1673446800000,4036600,5723900,446600500,15900,94869246200,29471491800,65107104400,290650000
26689300,574419194200,6934006055200,1923300,-534000,-9331378600,"2023-01-11T14:22:00.000Z",1673446920000,2457300,4388600,450989100,8000,75687473400,33102019900,42433398500,152055000
26734300,575447041800,7007716644200,2259700,45000,1027847600,"2023-01-11T14:24:00.000Z",1673447040000,2214700,4515000,455504100,40600,73710589000,37223502800,36195655200,291431000
27381600,582693521100,7087637663900,2588600,647300,7246479300,"2023-01-11T14:26:00.000Z",1673447160000,1941300,4543800,460047900,13900,79921019700,43420845500,36174366200,325808000
27401800,585741354800,7166283205600,2488600,20200,3047833700,"2023-01-11T14:28:00.000Z",1673447280000,2468400,4991800,465039700,34800,78645541700,40698914700,37651081000,295546000
27390800,585637681300,7167088327100,19000,-11000,-103673500,"2023-01-11T14:30:00.000Z",1673447400000,30000,49000,465088700,0,805121500,350724000,454397500,0
26071500,570953624600,7546153533200,427000,-1319300,-14684056700,"2023-01-11T14:44:00.000Z",1673448240000,1746300,22498700,487587400,20325400,379065206100,7462097900,22146154600,349456953600
