┌─────────┬───────────────┬─────────┬─────────┬──────────┬─────────────┬─────────────┬────────────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬─────────────┬───────────┬───────────┬───────────┬───────────┬───────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │   val_sd    │   val_bu    │       val_uk       │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │   avg_val   │  avg_vol  │  avg_bu   │  avg_sd   │ avg_busd  │ avg_busd_val  │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼─────────────┼─────────────┼────────────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼─────────────┼───────────┼───────────┼───────────┼───────────┼───────────────┼───────┤
│    0    │ 1673514840000 │ 1317300 │ 1611800 │ 2677500  │ 19373938200 │ 23851197400 │    37269059100     │ 5606600  │ 80494194700  │ '2023-01-12T09:14:00.000Z' │  80494194700  │  5606600  │  294500  │  4477259200  │  294500   │  4477259200   │  23851197400  │  19373938200  │  1611800  │  1317300  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │  3.9  │
│    1    │ 1673514960000 │ 994200  │ 1741100 │  23700   │ 13927423600 │ 29798373500 │     322875000      │ 2759000  │ 44048672100  │ '2023-01-12T09:16:00.000Z' │ 124542866800  │  8365600  │  746900  │ 15870949900  │  1041400  │  20348209100  │  53649570900  │  33301361800  │  3352900  │  2311500  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │ 13.7  │
│    2    │ 1673515080000 │ 1300200 │ 1521600 │  69800   │ 21131365600 │ 25962650900 │ 435659000.00000006 │ 2891600  │ 47529675500  │ '2023-01-12T09:18:00.000Z' │ 172072542300  │ 11257200  │  221400  │  4831285300  │  1262800  │  25179494400  │  79612221800  │  54432727400  │  4874500  │  3611700  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │  4.2  │
│    3    │ 1673515200000 │ 1078500 │ 1511400 │  10000   │ 17159493800 │ 29778942700 │     154465000      │ 2599900  │ 47092901500  │ '2023-01-12T09:20:00.000Z' │ 219165443800  │ 13857100  │  432900  │ 12619448900  │  1695700  │  37798943300  │ 109391164500  │  71592221200  │  6385900  │  4690200  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │ 10.9  │
│    4    │ 1673515320000 │ 1109800 │ 1674000 │  144600  │ 14705600800 │ 29182562800 │     2120642000     │ 2928400  │ 46008805600  │ '2023-01-12T09:22:00.000Z' │ 265174249400  │ 16785500  │  564200  │ 14476962000  │  2259900  │  52275905300  │ 138573727300  │  86297822000  │  8059900  │  5800000  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │ 12.5  │
│    5    │ 1673515440000 │ 1074900 │ 1385400 │  71700   │ 16184271000 │ 21988075100 │     1580851000     │ 2532000  │ 39753197100  │ '2023-01-12T09:24:00.000Z' │ 304927446500  │ 19317500  │  310500  │  5803804100  │  2570400  │  58079709400  │ 160561802400  │ 102482093000  │  9445300  │  6874900  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │   5   │
│    6    │ 1673515560000 │ 1095000 │ 959600  │  25700   │ 17546628200 │ 16455368800 │     199714000      │ 2080300  │ 34201711000  │ '2023-01-12T09:26:00.000Z' │ 339129157500  │ 21397800  │ -135400  │ -1091259400  │  2435000  │  56988450000  │ 177017171200  │ 120028721200  │ 10404900  │  7969900  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │  0.9  │
│    7    │ 1673515680000 │ 1009400 │ 759800  │   5300   │ 14865302000 │ 13707054200 │      57346000      │ 1774500  │ 28629702200  │ '2023-01-12T09:28:00.000Z' │ 367758859700  │ 23172300  │ -249600  │ -1158247800  │  2185400  │  55830202200  │ 190724225400  │ 134894023200  │ 11164700  │  8979300  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │   1   │
│    8    │ 1673515800000 │ 1203000 │ 945100  │  18700   │ 20258536600 │ 17247813800 │     368429000      │ 2166800  │ 37874779400  │ '2023-01-12T09:30:00.000Z' │ 405633639100  │ 25339100  │ -257900  │ -3010722800  │  1927500  │  52819479400  │ 207972039200  │ 155152559800  │ 12109800  │ 10182300  │ 23170284220.7 │ 24325565392.2 │ 50186920475 │ 3155697.4 │ 1422254.3 │ 1563291.4 │ -141037.1 │ -1155281171.6 │  2.6  │
