"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
-149600,-7035838100,113545128500,2719100,-149600,-7035838100,"2023-01-19T09:14:00.000Z",1674119640000,2868700,7876800,7876800,2289000,113545128500,37368181100,44404019200,31772928200
-941600,-20713438600,179175466000,1976300,-792000,-13677600500,"2023-01-19T09:16:00.000Z",1674119760000,2768300,4794400,12671200,49800,65630337500,25509530000,39187130500,933677000
-1023000,-21611648100,242381421500,2006400,-81400,-898209500,"2023-01-19T09:18:00.000Z",1674119880000,2087800,4145400,16816600,51200,63205955500,30629470000,31527679500,1048806000
713300,10062809400,327458774200,3576300,1736300,31674457500,"2023-01-19T09:20:00.000Z",1674120000000,1840000,5439400,22256000,23100,85077352700,58235334600,26560877100,281141000
2219600,34670432600,404915094600,3155400,1506300,24607623200,"2023-01-19T09:22:00.000Z",1674120120000,1649100,4825200,27081200,20700,77456320400,50876276800,26268653600,311390000
3609400,55431028900,478821801000,3003500,1389800,20760596300,"2023-01-19T09:24:00.000Z",1674120240000,1613700,4670600,31751800,53400,73906706400,47097934600,26337338300,471433500
3619700,58556266400,542059281500,1891300,10300,3125237500,"2023-01-19T09:26:00.000Z",1674120360000,1881000,3791300,35543100,19000,63237480500,32989788000,29864550500,383142000
4550400,74275335000,595781009900,2302000,930700,15719068600,"2023-01-19T09:28:00.000Z",1674120480000,1371300,3693300,39236400,20000,53721728400,34584122000,18865053400,272553000
4989700,87169708300,650154377000,1720800,439300,12894373300,"2023-01-19T09:30:00.000Z",1674120600000,1281500,3034400,42270800,32100,54373367100,33232526700,20338153400,802687000
4675700,85919153900,705146344600,1375900,-314000,-1250554400,"2023-01-19T09:32:00.000Z",1674120720000,1689900,3101100,45371900,35300,54991967600,26666782700,27917337100,407847800
4620600,93026251100,760450274600,1607800,-55100,7107097200,"2023-01-19T09:34:00.000Z",1674120840000,1662900,3278300,48650200,7600,55303930000,31132146600,24025049400,146734000
5307000,110017183500,816157613800,1883200,686400,16990932400,"2023-01-19T09:36:00.000Z",1674120960000,1196800,3088400,51738600,8400,55707339200,36075677300,19084744900,546917000
6724600,138767568500,874371425400,2408900,1417600,28750385000,"2023-01-19T09:38:00.000Z",1674121080000,991300,3456100,55194700,55900,58213811600,43219898400,14469513400,524399800
9447200,184752973300,958178277000,3986200,2722600,45985404800,"2023-01-19T09:40:00.000Z",1674121200000,1263600,5256300,60451000,6500,83806851600,64815335700,18829930900,161585000
11645600,223052597500,1039440682200,3555600,2198400,38299624200,"2023-01-19T09:42:00.000Z",1674121320000,1357200,4937800,65388800,25000,81262405200,59593420700,21293796500,375188000
13715900,258169475800,1125577143500,3540800,2070300,35116878300,"2023-01-19T09:44:00.000Z",1674121440000,1470500,5039900,70428700,28600,86136461300,60449378800,25332500500,354582000
13405600,256869441600,1209831890900,2426700,-310300,-1300034200,"2023-01-19T09:46:00.000Z",1674121560000,2737000,5171600,75600300,7900,84254747400,41431052600,42731086800,92608000
13355000,258979921000,1273922909300,1827700,-50600,2110479400,"2023-01-19T09:48:00.000Z",1674121680000,1878300,3717600,79317900,11600,64091018400,32980984400,30870505000,239529000
12862600,255753752400,1337900348000,1731700,-492400,-3226168600,"2023-01-19T09:50:00.000Z",1674121800000,2224100,3960100,83278000,4300,63977438700,30348395300,33574563900,54479500
13284300,268653613800,1399015489400,1891200,421700,12899861400,"2023-01-19T09:52:00.000Z",1674121920000,1469500,3418500,86696500,57800,61115141400,36655760400,23755899000,703482000
13137400,271790786300,1454151090300,1447100,-146900,3137172500,"2023-01-19T09:54:00.000Z",1674122040000,1594000,3045700,89742200,4600,55135600900,29085863200,25948690700,101047000
12967200,269896717700,1509338978700,1522300,-170200,-1894068600,"2023-01-19T09:56:00.000Z",1674122160000,1692500,3252600,92994800,37800,55187888400,26519595400,28413664000,254629000
