"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
200,0,0,7450000,84.2,21.1,NaN,,0,0,74.5,"2023-01-27T09:08:00.000Z",1674810480000,74.5,74.5,74.5,0,0,100,,,4.7,NaN,,100,100,100,7450000,,,7450000
200,800,57600000,65050000,84.2,21.1,Infinity,800,800,57600000,72,"2023-01-27T09:16:00.000Z",1674810960000,72,72,72,100,0,0,4,,,0,,800,900,,57600000,57600000,,
200,1100,79200000,86650000,84.2,21.1,Infinity,300,300,21600000,72,"2023-01-27T09:18:00.000Z",1674811080000,72,72,72,100,0,0,1.5,,,0,,300,1200,,21600000,21600000,,
200,1200,86400000,93850000,84.2,21.1,Infinity,100,100,7200000,72,"2023-01-27T09:24:00.000Z",1674811440000,72,72,72,100,0,0,0.5,,,0,,100,1300,,7200000,7200000,,
200,2400,172800000,180250000,84.2,21.1,Infinity,1200,1200,86400000,72,"2023-01-27T09:38:00.000Z",1674812280000,72,72,72,100,0,0,6,,,0,,1200,2500,,86400000,86400000,,
200,2300,165650000,187400000,84.2,21.1,0,,-100,-7150000,71.5,"2023-01-27T09:40:00.000Z",1674812400000,71.5,71.5,71.5,0,100,0,,1.2,,Infinity,100,100,2600,,7150000,,7150000,
200,2100,151350000,201700000,84.2,21.1,0,,-200,-14300000,71.5,"2023-01-27T09:42:00.000Z",1674812520000,71.5,71.5,71.5,0,100,0,,2.4,,Infinity,200,200,2800,,14300000,,14300000,
200,2400,172890000,223240000,84.2,21.1,Infinity,300,300,21540000,71.8,"2023-01-27T09:48:00.000Z",1674812880000,71.8,71.8,71.8,100,0,0,1.5,,,0,,300,3100,,21540000,21540000,,
200,2400,172890000,230420000,84.2,21.1,NaN,,0,0,71.8,"2023-01-27T10:02:00.000Z",1674813720000,71.8,71.8,71.8,0,0,100,,,4.7,NaN,,100,3200,100,7180000,,,7180000
200,2500,180080000,237610000,84.2,21.1,Infinity,100,100,7190000.000000001,71.9,"2023-01-27T10:26:00.000Z",1674815160000,71.9,71.9,71.9,100,0,0,0.5,,,0,,100,3300,,7190000.000000001,7190000.000000001,,
200,2500,180080000,251990000,84.2,21.1,NaN,,0,0,71.9,"2023-01-27T11:26:00.000Z",1674818760000,71.9,71.9,71.9,0,0,100,,,9.5,NaN,,200,3500,200,14380000.000000002,,,14380000.000000002
200,2400,172910000,259160000,84.2,21.1,0,,-100,-7170000,71.7,"2023-01-27T13:00:00.000Z",1674824400000,71.7,71.7,71.7,0,100,0,,1.2,,Infinity,100,100,3600,,7170000,,7170000,
200,1400,101410000,330660000,84.2,21.1,0,,-1000,-71500000,71.5,"2023-01-27T13:06:00.000Z",1674824760000,71.5,71.5,71.5,0,100,0,,11.9,,Infinity,1000,1000,4600,,71500000,,71500000,
200,1200,87110000,344960000,84.2,21.1,0,,-200,-14300000,71.5,"2023-01-27T13:20:00.000Z",1674825600000,71.5,71.5,71.5,0,100,0,,2.4,,Infinity,200,200,4800,,14300000,,14300000,
200,1400,101430000,359280000,84.2,21.1,Infinity,200,200,14319999.999999998,71.6,"2023-01-27T13:30:00.000Z",1674826200000,71.6,71.6,71.6,100,0,0,1,,,0,,200,5000,,14319999.999999998,14319999.999999998,,
200,1500,108590000,366440000,84.2,21.1,Infinity,100,100,7159999.999999999,71.6,"2023-01-27T13:40:00.000Z",1674826800000,71.6,71.6,71.6,100,0,0,0.5,,,0,,100,5100,,7159999.999999999,7159999.999999999,,
200,1600,115730000,373580000,84.2,21.1,Infinity,100,100,7140000.000000001,71.4,"2023-01-27T14:18:00.000Z",1674829080000,71.4,71.4,71.4,100,0,0,0.5,,,0,,100,5200,,7140000.000000001,7140000.000000001,,
200,1700,122870000,380720000,84.2,21.1,Infinity,100,100,7140000.000000001,71.4,"2023-01-27T14:20:00.000Z",1674829200000,71.4,71.4,71.4,100,0,0,0.5,,,0,,100,5300,,7140000.000000001,7140000.000000001,,
200,2200,158570000,416420000,84.2,21.1,Infinity,500,500,35700000,71.4,"2023-01-27T14:24:00.000Z",1674829440000,71.4,71.4,71.4,100,0,0,2.5,,,0,,500,5800,,35700000,35700000,,
