┌─────────┬───────────────┬─────────┬─────────┬──────────┬──────────────┬──────────────┬──────────────┬──────────┬──────────────┬────────────────────────────┬───────────────┬───────────┬──────────┬──────────────┬───────────┬───────────────┬───────────────┬───────────────┬───────────┬───────────┬───────────────┬───────────────┬───────────────┬─────────┬───────────┬───────────┬──────────┬──────────────┬───────┐
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   21    │ 1671702960000 │ 674100  │ 2774900 │   2900   │ 11636886400  │ 38406175800  │   49160000   │ 3451900  │ 50092222200  │ '2022-12-22T09:56:00.000Z' │ 1454501607400 │ 99861000  │ 2100800  │ 26769289400  │ 10552700  │ 145700447900  │ 771724014200  │ 626023566300  │ 53425400  │ 42872700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 21.6  │
│   22    │ 1671703080000 │ 977100  │ 2079600 │  12200   │ 15883196100  │ 30122294800  │  178556000   │ 3068900  │ 46184046900  │ '2022-12-22T09:58:00.000Z' │ 1500685654300 │ 102929900 │ 1102500  │ 14239098700  │ 11655200  │ 159939546600  │ 801846309000  │ 641906762400  │ 55505000  │ 43849800  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 11.5  │
│   23    │ 1671703200000 │ 1364100 │ 3441700 │   3100   │ 22631140700  │ 57982528200  │   72948400   │ 4808900  │ 80686617300  │ '2022-12-22T10:00:00.000Z' │ 1581372271600 │ 107738800 │ 2077600  │ 35351387500  │ 13732800  │ 195290934100  │ 859828837200  │ 664537903100  │ 58946700  │ 45213900  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 28.5  │
│   24    │ 1671703320000 │ 1173100 │ 3067000 │  28100   │ 17148021500  │ 45778482800  │  563725000   │ 4268200  │ 63490229300  │ '2022-12-22T10:02:00.000Z' │ 1644862500900 │ 112007000 │ 1893900  │ 28630461300  │ 15626700  │ 223921395400  │ 905607320000  │ 681685924600  │ 62013700  │ 46387000  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 23.1  │
│   25    │ 1671703440000 │ 1387900 │ 2823100 │  19900   │ 20766071000  │ 50874434200  │  491099000   │ 4230900  │ 72131604200  │ '2022-12-22T10:04:00.000Z' │ 1716994105100 │ 116237900 │ 1435200  │ 30108363200  │ 17061900  │ 254029758600  │ 956481754200  │ 702451995600  │ 64836800  │ 47774900  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 24.3  │
│   26    │ 1671703560000 │ 1373800 │ 3078100 │  41000   │ 26246084000  │ 48315664500  │  617403000   │ 4492900  │ 75179151500  │ '2022-12-22T10:06:00.000Z' │ 1792173256600 │ 120730800 │ 1704300  │ 22069580500  │ 18766200  │ 276099339100  │ 1004797418700 │ 728698079600  │ 67914900  │ 49148700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 17.8  │
│   27    │ 1671703680000 │ 2217300 │ 5687200 │  35600   │ 34544559800  │ 93096427200  │  352596600   │ 7940100  │ 127993583600 │ '2022-12-22T10:08:00.000Z' │ 1920166840200 │ 128670900 │ 3469900  │ 58551867400  │ 22236100  │ 334651206500  │ 1097893845900 │ 763242639400  │ 73602100  │ 51366000  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 47.2  │
│   28    │ 1671703800000 │ 961200  │ 6350600 │  13600   │ 16094762700  │ 102561099400 │  219556000   │ 7325400  │ 118875418100 │ '2022-12-22T10:10:00.000Z' │ 2039042258300 │ 135996300 │ 5389400  │ 86466336700  │ 27625500  │ 421117543200  │ 1200454945300 │ 779337402100  │ 79952700  │ 52327200  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 69.8  │
│   29    │ 1671703920000 │ 2923500 │ 6278900 │   5500   │ 53368979300  │ 87405739000  │  259515000   │ 9207900  │ 141034233300 │ '2022-12-22T10:12:00.000Z' │ 2180076491600 │ 145204200 │ 3355400  │ 34036759700  │ 30980900  │ 455154302900  │ 1287860684300 │ 832706381400  │ 86231600  │ 55250700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 27.5  │
│   30    │ 1671704040000 │ 3465400 │ 2275100 │  27400   │ 62161670600  │ 37761564800  │  367918600   │ 5767900  │ 100291154000 │ '2022-12-22T10:14:00.000Z' │ 2280367645600 │ 150972100 │ -1190300 │ -24400105800 │ 29790600  │ 430754197100  │ 1325622249100 │ 894868052000  │ 88506700  │ 58716100  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 19.7  │
│   31    │ 1671704160000 │ 3058600 │ 1245200 │  18500   │ 47612580600  │ 20088829000  │  300443000   │ 4322300  │ 68001852600  │ '2022-12-22T10:16:00.000Z' │ 2348369498200 │ 155294400 │ -1813400 │ -27523751600 │ 27977200  │ 403230445500  │ 1345711078100 │ 942480632600  │ 89751900  │ 61774700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 22.2  │
│   32    │ 1671704280000 │ 1525400 │ 1254400 │  31500   │ 25897313500  │ 22179364700  │  478703200   │ 2811300  │ 48555381400  │ '2022-12-22T10:18:00.000Z' │ 2396924879600 │ 158105700 │ -271000  │ -3717948800  │ 27706200  │ 399512496700  │ 1367890442800 │ 968377946100  │ 91006300  │ 63300100  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │   3   │
│   33    │ 1671704400000 │ 1732600 │ 1585100 │  14600   │ 39150368200  │ 29056809100  │  510775400   │ 3332300  │ 68717952700  │ '2022-12-22T10:20:00.000Z' │ 2465642832300 │ 161438000 │ -147500  │ -10093559100 │ 27558700  │ 389418937600  │ 1396947251900 │ 1007528314300 │ 92591400  │ 65032700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  8.1  │
│   34    │ 1671704520000 │ 3467000 │ 1066500 │   6500   │ 61998628400  │ 19943854000  │  238816000   │ 4540000  │ 82181298400  │ '2022-12-22T10:22:00.000Z' │ 2547824130700 │ 165978000 │ -2400500 │ -42054774400 │ 25158200  │ 347364163200  │ 1416891105900 │ 1069526942700 │ 93657900  │ 68499700  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 33.9  │
│   35    │ 1671704640000 │ 1942700 │ 768700  │  36700   │ 30588559000  │ 13115198000  │  539788000   │ 2748100  │ 44243545000  │ '2022-12-22T10:24:00.000Z' │ 2592067675700 │ 168726100 │ -1174000 │ -17473361000 │ 23984200  │ 329890802200  │ 1430006303900 │ 1100115501700 │ 94426600  │ 70442400  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 14.1  │
│   36    │ 1671704760000 │ 1822800 │ 847300  │   9600   │ 26590941600  │ 15499892600  │  371370000   │ 2679700  │ 42462204200  │ '2022-12-22T10:26:00.000Z' │ 2634529879900 │ 171405800 │ -975500  │ -11091049000 │ 23008700  │ 318799753200  │ 1445506196500 │ 1126706443300 │ 95273900  │ 72265200  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │   9   │
│   37    │ 1671704880000 │ 1638400 │ 706700  │  62700   │ 21331117000  │ 12820331100  │  303954000   │ 2407800  │ 34455402100  │ '2022-12-22T10:28:00.000Z' │ 2668985282000 │ 173813600 │ -931700  │ -8510785900  │ 22077000  │ 310288967300  │ 1458326527600 │ 1148037560300 │ 95980600  │ 73903600  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  6.9  │
│   38    │ 1671705000000 │ 1120500 │ 584600  │   4700   │ 16029533900  │  8237127100  │   24596500   │ 1709800  │ 24291257500  │ '2022-12-22T10:30:00.000Z' │ 2693276539500 │ 175523400 │ -535900  │ -7792406800  │ 21541100  │ 302496560500  │ 1466563654700 │ 1164067094200 │ 96565200  │ 75024100  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  6.3  │
│   39    │ 1671705120000 │ 1563300 │ 1023200 │   3700   │ 23257479500  │ 17696267100  │   78115000   │ 2590200  │ 41031861600  │ '2022-12-22T10:32:00.000Z' │ 2734308401100 │ 178113600 │ -540100  │ -5561212400  │ 21001000  │ 296935348100  │ 1484259921800 │ 1187324573700 │ 97588400  │ 76587400  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  4.5  │
│   40    │ 1671705240000 │ 1294200 │ 1215300 │   7400   │ 21006451800  │ 17676855300  │   67602000   │ 2516900  │ 38750909100  │ '2022-12-22T10:34:00.000Z' │ 2773059310200 │ 180630500 │  -78900  │ -3329596500  │ 20922100  │ 293605751600  │ 1501936777100 │ 1208331025500 │ 98803700  │ 77881600  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  2.7  │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│ (index) │   datetime    │   sd    │   bu    │    uk    │    val_sd    │    val_bu    │    val_uk    │ sum_vol  │     val      │            date            │   acum_val    │ total_vol │  bu-sd   │  bu-sd_val   │ acum_busd │ acum_busd_val │  acum_val_bu  │  acum_val_sd  │ accum_bu  │ accum_sd  │  avg_val_bu   │  avg_val_sd   │    avg_val    │ avg_vol │  avg_bu   │  avg_sd   │ avg_busd │ avg_busd_val │ rbusd │
├─────────┼───────────────┼─────────┼─────────┼──────────┼──────────────┼──────────────┼──────────────┼──────────┼──────────────┼────────────────────────────┼───────────────┼───────────┼──────────┼──────────────┼───────────┼───────────────┼───────────────┼───────────────┼───────────┼───────────┼───────────────┼───────────────┼───────────────┼─────────┼───────────┼───────────┼──────────┼──────────────┼───────┤
│   41    │ 1671705360000 │ 1329500 │ 1263500 │   5500   │ 21090175600  │ 18717492100  │   57598000   │ 2598500  │ 39865265700  │ '2022-12-22T10:36:00.000Z' │ 2812924575900 │ 183229000 │  -66000  │ -2372683500  │ 20856100  │ 291233068100  │ 1520654269200 │ 1229421201100 │ 100067200 │ 79211100  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  1.9  │
│   42    │ 1671705480000 │ 2045700 │ 1008700 │  11300   │ 36408177400  │ 14387743600  │  306073000   │ 3065700  │ 51101994000  │ '2022-12-22T10:38:00.000Z' │ 2864026569900 │ 186294700 │ -1037000 │ -22020433800 │ 19819100  │ 269212634300  │ 1535042012800 │ 1265829378500 │ 101075900 │ 81256800  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │ 17.8  │
│   43    │ 1671705600000 │ 1875800 │ 713900  │   2300   │ 28845866900  │ 10263005200  │   31901100   │ 2592000  │ 39140773200  │ '2022-12-22T10:40:00.000Z' │ 2903167343100 │ 188886700 │ -1161900 │ -18582861700 │ 18657200  │ 250629772600  │ 1545305018000 │ 1294675245400 │ 101789800 │ 83132600  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  15   │
│   44    │ 1671705720000 │ 1408300 │ 761300  │  13000   │ 19433258300  │ 12191931800  │  102060000   │ 2182600  │ 31727250100  │ '2022-12-22T10:42:00.000Z' │ 2934894593200 │ 191069300 │ -647000  │ -7241326500  │ 18010200  │ 243388446100  │ 1557496949800 │ 1314108503700 │ 102551100 │ 84540900  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  5.8  │
│   45    │ 1671705840000 │ 1553000 │ 961700  │  13000   │ 22423536600  │ 17233384800  │  190845000   │ 2527700  │ 39847766400  │ '2022-12-22T10:44:00.000Z' │ 2974742359600 │ 193597000 │ -591300  │ -5190151800  │ 17418900  │ 238198294300  │ 1574730334600 │ 1336532040300 │ 103512800 │ 86093900  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  4.2  │
│   46    │ 1671705960000 │ 1251900 │ 601000  │   9000   │ 19041938800  │  8163594200  │   66196000   │ 1861900  │ 27271729000  │ '2022-12-22T10:46:00.000Z' │ 3002014088600 │ 195458900 │ -650900  │ -10878344600 │ 16768000  │ 227319949700  │ 1582893928800 │ 1355573979100 │ 104113800 │ 87345800  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  8.8  │
│   47    │ 1671706080000 │ 993000  │ 681700  │   2000   │ 14808349900  │  9631126400  │   11620000   │ 1676700  │ 24451096300  │ '2022-12-22T10:48:00.000Z' │ 3026465184900 │ 197135600 │ -311300  │ -5177223500  │ 16456700  │ 222142726200  │ 1592525055200 │ 1370382329000 │ 104795500 │ 88338800  │ 30136939332.8 │ 28897728134.5 │ 62900544650.4 │ 4243795 │ 2013701.7 │ 1980736.1 │ 32965.5  │ 1239211198.3 │  4.2  │
