"acum_busd","acum_busd_val","acum_val_bu","acum_val_sd","acum_val","accum_bu","accum_sd","avg_val_bu","avg_val_sd","avg_val","avg_vol","avg_bu","avg_sd","avg_busd","avg_busd_val","rbusd","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1458200,21671614300,57632910100,35961295800,139840192000,4582400,3124200,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,17.5,4582400,1458200,21671614300,"2022-12-22T09:14:00.000Z",1671700440000,3124200,10632800,10632800,2926200,139840192000,57632910100,35961295800,46245986100
4112500,64116630000,125113244300,60996614300,233915866700,9136700,5024200,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,34.3,4554300,2654300,42445015700,"2022-12-22T09:16:00.000Z",1671700560000,1900000,6567500,17200300,113200,94075674700,67480334200,25035318500,1560022000
6379900,78111837200,177976254400,99864417200,327015610700,13771900,7392000,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,11.3,4635200,2267400,13995207200,"2022-12-22T09:18:00.000Z",1671700680000,2367800,7074300,24274600,71300,93099744000,52863010100,38867802900,1368931000
6563400,77193267500,221529835100,144336567600,415701124200,16791500,10228100,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,0.7,3019600,183500,-918569700,"2022-12-22T09:20:00.000Z",1671700800000,2836100,5911600,30186200,55900,88685513500,43553580700,44472150400,659782400
5120800,45919415200,250000095100,204080679900,504394314700,18904300,13783500,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,25.2,2112800,-1442600,-31273852300,"2022-12-22T09:22:00.000Z",1671700920000,3555400,5694700,35880900,26500,88693190500,28470260000,59744112300,478818200
2574400,16089529600,270478385800,254388856200,575288930700,20224100,17649700,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,24.1,1319800,-2546400,-29829885600,"2022-12-22T09:24:00.000Z",1671701040000,3866200,5192500,41073400,6500,70894616000,20478290700,50308176300,108149000
845100,-7698130600,286216717100,293914847700,632396884900,21299600,20454500,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,19.2,1075500,-1729300,-23787660200,"2022-12-22T09:26:00.000Z",1671701160000,2804800,3945300,45018700,65000,57107954200,15738331300,39525991500,1843631400
13500,-11305817200,310425669500,321731486700,684730846300,22829600,22816100,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,2.9,1530000,-831600,-3607686600,"2022-12-22T09:28:00.000Z",1671701280000,2361600,3911100,48929800,19500,52333961400,24208952400,27816639000,308370000
-435000,-21984716900,332423870200,354408587100,739497248400,24296100,24731100,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,8.6,1466500,-448500,-10678899700,"2022-12-22T09:30:00.000Z",1671701400000,1915000,3388900,52318700,7400,54766402100,21998200700,32677100400,91101000
-798000,-31678940400,349804511100,381483451500,784123954700,25585700,26383700,30136939332.8,28897728134.5,62900544650.4,4243795,2013701.7,1980736.1,32965.5,1239211198.3,7.8,1289600,-363000,-9694223500,"2022-12-22T09:32:00.000Z",1671701520000,1652600,2965400,55284100,23200,44626706300,17380640900,27074864400,171201000
