┌─────────┬──────┬──────┬──────┬──────┬───────┬───────────┬───────────┬─────────┬───────────┬───────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬──────────┬────┬────────┬─────┬─────┬──────┬───────┬───────────┬────────────┬────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │  bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│   19    │ 3560 │ 3560 │ 3560 │ 3560 │  100  │  356000   │  154000   │   100   │  356000   │ 548240000 │ 1677495900000 │ '2023-02-27T11:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  100  │  356000   │ 20217052.6 │     0      │  154000   │   548240000   │  548240000  │      0      │   0   │
│   20    │ 3560 │ 3560 │ 3560 │ 3560 │ 10000 │ 35600000  │  164000   │  10000  │ 35600000  │ 583840000 │ 1677496200000 │ '2023-02-27T11:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 1.8  │ 10000 │ 35600000  │ 20217052.6 │     0      │  164000   │   583840000   │  583840000  │      0      │  1.8  │
├─────────┼──────┼──────┼──────┼──────┼───────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │  bu   │  val_bu   │ total_vol │ sum_vol │    val    │ acum_val  │   datetime    │            date            │ pbu │ psd │ puk │    bs    │ sb │  abu   │ asd │ auk │ rbu  │ bu-sd │ bu-sd_val │ avg_val_bu │ avg_val_sd │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼───────┼───────────┼───────────┼─────────┼───────────┼───────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼──────────┼────┼────────┼─────┼─────┼──────┼───────┼───────────┼────────────┼────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 3560 │ 3560 │ 3560 │ 3560 │  200  │  712000   │  164200   │   200   │  712000   │ 584552000 │ 1677496500000 │ '2023-02-27T11:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  200  │  712000   │ 20217052.6 │     0      │  164200   │   584552000   │  584552000  │      0      │   0   │
│   22    │ 3560 │ 3560 │ 3560 │ 3560 │  600  │  2136000  │  164800   │   600   │  2136000  │ 586688000 │ 1677497100000 │ '2023-02-27T11:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.1  │  600  │  2136000  │ 20217052.6 │     0      │  164800   │   586688000   │  586688000  │      0      │  0.1  │
│   23    │ 3560 │ 3560 │ 3560 │ 3560 │  600  │  2136000  │  165400   │   600   │  2136000  │ 588824000 │ 1677502800000 │ '2023-02-27T13:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.1  │  600  │  2136000  │ 20217052.6 │     0      │  165400   │   588824000   │  588824000  │      0      │  0.1  │
│   24    │ 3560 │ 3560 │ 3560 │ 3560 │ 2200  │  7832000  │  167600   │  2200   │  7832000  │ 596656000 │ 1677503100000 │ '2023-02-27T13:05:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.4  │ 2200  │  7832000  │ 20217052.6 │     0      │  167600   │   596656000   │  596656000  │      0      │  0.4  │
│   25    │ 3560 │ 3560 │ 3560 │ 3560 │ 1700  │  6052000  │  169300   │  1700   │  6052000  │ 602708000 │ 1677503400000 │ '2023-02-27T13:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.3  │ 1700  │  6052000  │ 20217052.6 │     0      │  169300   │   602708000   │  602708000  │      0      │  0.3  │
│   26    │ 3560 │ 3560 │ 3560 │ 3560 │ 5200  │ 18512000  │  174500   │  5200   │ 18512000  │ 621220000 │ 1677503700000 │ '2023-02-27T13:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.9  │ 5200  │ 18512000  │ 20217052.6 │     0      │  174500   │   621220000   │  621220000  │      0      │  0.9  │
│   27    │ 3560 │ 3560 │ 3560 │ 3560 │ 35000 │ 124600000 │  209500   │  35000  │ 124600000 │ 745820000 │ 1677504000000 │ '2023-02-27T13:20:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 6.2  │ 35000 │ 124600000 │ 20217052.6 │     0      │  209500   │   745820000   │  745820000  │      0      │  6.2  │
│   28    │ 3560 │ 3560 │ 3560 │ 3560 │ 2700  │  9612000  │  212200   │  2700   │  9612000  │ 755432000 │ 1677504300000 │ '2023-02-27T13:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.5  │ 2700  │  9612000  │ 20217052.6 │     0      │  212200   │   755432000   │  755432000  │      0      │  0.5  │
│   29    │ 3560 │ 3560 │ 3560 │ 3560 │  300  │  1068000  │  212500   │   300   │  1068000  │ 756500000 │ 1677504900000 │ '2023-02-27T13:35:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.1  │  300  │  1068000  │ 20217052.6 │     0      │  212500   │   756500000   │  756500000  │      0      │  0.1  │
│   30    │ 3560 │ 3560 │ 3560 │ 3560 │  100  │  356000   │  212600   │   100   │  356000   │ 756856000 │ 1677505200000 │ '2023-02-27T13:40:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  100  │  356000   │ 20217052.6 │     0      │  212600   │   756856000   │  756856000  │      0      │   0   │
│   31    │ 3560 │ 3560 │ 3560 │ 3560 │  100  │  356000   │  212700   │   100   │  356000   │ 757212000 │ 1677505800000 │ '2023-02-27T13:50:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  100  │  356000   │ 20217052.6 │     0      │  212700   │   757212000   │  757212000  │      0      │   0   │
│   32    │ 3560 │ 3560 │ 3560 │ 3560 │  100  │  356000   │  212800   │   100   │  356000   │ 757568000 │ 1677506100000 │ '2023-02-27T13:55:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  100  │  356000   │ 20217052.6 │     0      │  212800   │   757568000   │  757568000  │      0      │   0   │
│   33    │ 3560 │ 3560 │ 3560 │ 3560 │  200  │  712000   │  213000   │   200   │  712000   │ 758280000 │ 1677506400000 │ '2023-02-27T14:00:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │  0   │  200  │  712000   │ 20217052.6 │     0      │  213000   │   758280000   │  758280000  │      0      │   0   │
│   34    │ 3560 │ 3560 │ 3560 │ 3560 │ 1000  │  3560000  │  214000   │  1000   │  3560000  │ 761840000 │ 1677507000000 │ '2023-02-27T14:10:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.2  │ 1000  │  3560000  │ 20217052.6 │     0      │  214000   │   761840000   │  761840000  │      0      │  0.2  │
│   35    │ 3560 │ 3560 │ 3560 │ 3560 │ 1100  │  3916000  │  215100   │  1100   │  3916000  │ 765756000 │ 1677507300000 │ '2023-02-27T14:15:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.2  │ 1100  │  3916000  │ 20217052.6 │     0      │  215100   │   765756000   │  765756000  │      0      │  0.2  │
│   36    │ 3560 │ 3560 │ 3560 │ 3560 │  400  │  1424000  │  215500   │   400   │  1424000  │ 767180000 │ 1677507900000 │ '2023-02-27T14:25:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.1  │  400  │  1424000  │ 20217052.6 │     0      │  215500   │   767180000   │  767180000  │      0      │  0.1  │
│   37    │ 3560 │ 3560 │ 3560 │ 3560 │  300  │  1068000  │  215800   │   300   │  1068000  │ 768248000 │ 1677509100000 │ '2023-02-27T14:45:00.000Z' │ 100 │  0  │  0  │ Infinity │ 0  │ 5678.9 │  0  │  0  │ 0.1  │  300  │  1068000  │ 20217052.6 │     0      │  215800   │   768248000   │  768248000  │      0      │  0.1  │
└─────────┴──────┴──────┴──────┴──────┴───────┴───────────┴───────────┴─────────┴───────────┴───────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴──────────┴────┴────────┴─────┴─────┴──────┴───────┴───────────┴────────────┴────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

