"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
0,0,0,550000,0,150,NaN,,0,0,5.5,"2023-01-03T09:08:00.000Z",1672736880000,5.5,5.5,5.5,0,0,100,,,0.7,NaN,,100,100,100,550000,,,550000
0,0,0,1410000,0,150,NaN,,0,0,4.3,"2023-01-03T13:32:00.000Z",1672752720000,4.3,4.3,4.3,0,0,100,,,1.3,NaN,,200,300,200,860000,,,860000
