┌─────────┬──────┬──────┬──────┬──────┬─────────┬───────────────────┬───────────┬─────────┬───────────────────┬─────────────┬───────────────┬────────────────────────────┬─────┬─────┬─────┬────┬──────────┬─────┬─────────┬─────┬──────┬──────────┬────────────────────┬────────────┬─────────────┬───────────┬───────────────┬─────────────┬─────────────┬───────┐
│ (index) │  c   │  h   │  l   │  o   │   sd    │      val_sd       │ total_vol │ sum_vol │        val        │  acum_val   │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd  │  bu-sd   │     bu-sd_val      │ avg_val_bu │ avg_val_sd  │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
│   20    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  2500   │      7375000      │  3359600  │  2500   │      7375000      │ 9910820000  │ 1672740360000 │ '2023-01-03T10:06:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -2500   │      -7375000      │     0      │ 262029727.3 │ -3359600  │  -9910820000  │      0      │ 9910820000  │   0   │
├─────────┼──────┼──────┼──────┼──────┼─────────┼───────────────────┼───────────┼─────────┼───────────────────┼─────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼──────┼──────────┼────────────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │   sd    │      val_sd       │ total_vol │ sum_vol │        val        │  acum_val   │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd  │  bu-sd   │     bu-sd_val      │ avg_val_bu │ avg_val_sd  │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼─────────┼───────────────────┼───────────┼─────────┼───────────────────┼─────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼──────┼──────────┼────────────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   21    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   500   │      1475000      │  3360100  │   500   │      1475000      │ 9912295000  │ 1672740960000 │ '2023-01-03T10:16:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -500   │      -1475000      │     0      │ 262029727.3 │ -3360100  │  -9912295000  │      0      │ 9912295000  │   0   │
│   22    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  1300   │      3835000      │  3361400  │  1300   │      3835000      │ 9916130000  │ 1672741560000 │ '2023-01-03T10:26:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -1300   │      -3835000      │     0      │ 262029727.3 │ -3361400  │  -9916130000  │      0      │ 9916130000  │   0   │
│   23    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   600   │      1770000      │  3362000  │   600   │      1770000      │ 9917900000  │ 1672741680000 │ '2023-01-03T10:28:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -600   │      -1770000      │     0      │ 262029727.3 │ -3362000  │  -9917900000  │      0      │ 9917900000  │   0   │
│   24    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   100   │      295000       │  3362100  │   100   │      295000       │ 9918195000  │ 1672741800000 │ '2023-01-03T10:30:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -100   │      -295000       │     0      │ 262029727.3 │ -3362100  │  -9918195000  │      0      │ 9918195000  │   0   │
│   25    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │ 500300  │    1475885000     │  3862400  │ 500300  │    1475885000     │ 11394080000 │ 1672741920000 │ '2023-01-03T10:32:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 5.6  │ -500300  │    -1475885000     │     0      │ 262029727.3 │ -3862400  │ -11394080000  │      0      │ 11394080000 │  5.6  │
│   26    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   500   │      1475000      │  3862900  │   500   │      1475000      │ 11395555000 │ 1672742040000 │ '2023-01-03T10:34:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -500   │      -1475000      │     0      │ 262029727.3 │ -3862900  │ -11395555000  │      0      │ 11395555000 │   0   │
│   27    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  20600  │     60770000      │  3883500  │  20600  │     60770000      │ 11456325000 │ 1672742160000 │ '2023-01-03T10:36:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 0.2  │  -20600  │     -60770000      │     0      │ 262029727.3 │ -3883500  │ -11456325000  │      0      │ 11456325000 │  0.2  │
│   28    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   400   │      1180000      │  3883900  │   400   │      1180000      │ 11457505000 │ 1672742280000 │ '2023-01-03T10:38:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -400   │      -1180000      │     0      │ 262029727.3 │ -3883900  │ -11457505000  │      0      │ 11457505000 │   0   │
│   29    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  10000  │     29500000      │  3893900  │  10000  │     29500000      │ 11487005000 │ 1672742520000 │ '2023-01-03T10:42:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 0.1  │  -10000  │     -29500000      │     0      │ 262029727.3 │ -3893900  │ -11487005000  │      0      │ 11487005000 │  0.1  │
│   30    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   500   │      1475000      │  3894400  │   500   │      1475000      │ 11488480000 │ 1672742640000 │ '2023-01-03T10:44:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -500   │      -1475000      │     0      │ 262029727.3 │ -3894400  │ -11488480000  │      0      │ 11488480000 │   0   │
│   31    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   100   │      295000       │  3894500  │   100   │      295000       │ 11488775000 │ 1672742760000 │ '2023-01-03T10:46:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -100   │      -295000       │     0      │ 262029727.3 │ -3894500  │ -11488775000  │      0      │ 11488775000 │   0   │
│   32    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  2400   │      7080000      │  3896900  │  2400   │      7080000      │ 11495855000 │ 1672743120000 │ '2023-01-03T10:52:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -2400   │      -7080000      │     0      │ 262029727.3 │ -3896900  │ -11495855000  │      0      │ 11495855000 │   0   │
│   33    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  2200   │      6490000      │  3899100  │  2200   │      6490000      │ 11502345000 │ 1672743240000 │ '2023-01-03T10:54:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -2200   │      -6490000      │     0      │ 262029727.3 │ -3899100  │ -11502345000  │      0      │ 11502345000 │   0   │
│   34    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  9000   │     26550000      │  3908100  │  9000   │     26550000      │ 11528895000 │ 1672743840000 │ '2023-01-03T11:04:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 0.1  │  -9000   │     -26550000      │     0      │ 262029727.3 │ -3908100  │ -11528895000  │      0      │ 11528895000 │  0.1  │
│   35    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   100   │      295000       │  3908200  │   100   │      295000       │ 11529190000 │ 1672743960000 │ '2023-01-03T11:06:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -100   │      -295000       │     0      │ 262029727.3 │ -3908200  │ -11529190000  │      0      │ 11529190000 │   0   │
│   36    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   200   │      590000       │  3908400  │   200   │      590000       │ 11529780000 │ 1672744680000 │ '2023-01-03T11:18:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -200   │      -590000       │     0      │ 262029727.3 │ -3908400  │ -11529780000  │      0      │ 11529780000 │   0   │
│   37    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  3000   │      8850000      │  3911400  │  3000   │      8850000      │ 11538630000 │ 1672744920000 │ '2023-01-03T11:22:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -3000   │      -8850000      │     0      │ 262029727.3 │ -3911400  │ -11538630000  │      0      │ 11538630000 │   0   │
│   38    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  5000   │     14750000      │  3916400  │  5000   │     14750000      │ 11553380000 │ 1672745160000 │ '2023-01-03T11:26:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 0.1  │  -5000   │     -14750000      │     0      │ 262029727.3 │ -3916400  │ -11553380000  │      0      │ 11553380000 │  0.1  │
│   39    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   400   │      1180000      │  3916800  │   400   │      1180000      │ 11554560000 │ 1672745280000 │ '2023-01-03T11:28:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -400   │      -1180000      │     0      │ 262029727.3 │ -3916800  │ -11554560000  │      0      │ 11554560000 │   0   │
│   40    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │ 845400  │    2493930000     │  4762200  │ 845400  │    2493930000     │ 14048490000 │ 1672750800000 │ '2023-01-03T13:00:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 9.5  │ -845400  │    -2493930000     │     0      │ 262029727.3 │ -4762200  │ -14048490000  │      0      │ 14048490000 │  9.5  │
├─────────┼──────┼──────┼──────┼──────┼─────────┼───────────────────┼───────────┼─────────┼───────────────────┼─────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼──────┼──────────┼────────────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│ (index) │  c   │  h   │  l   │  o   │   sd    │      val_sd       │ total_vol │ sum_vol │        val        │  acum_val   │   datetime    │            date            │ pbu │ psd │ puk │ bs │    sb    │ abu │   asd   │ auk │ rsd  │  bu-sd   │     bu-sd_val      │ avg_val_bu │ avg_val_sd  │ acum_busd │ acum_busd_val │ acum_val_bu │ acum_val_sd │ rbusd │
├─────────┼──────┼──────┼──────┼──────┼─────────┼───────────────────┼───────────┼─────────┼───────────────────┼─────────────┼───────────────┼────────────────────────────┼─────┼─────┼─────┼────┼──────────┼─────┼─────────┼─────┼──────┼──────────┼────────────────────┼────────────┼─────────────┼───────────┼───────────────┼─────────────┼─────────────┼───────┤
│   41    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  4300   │     12685000      │  4766500  │  4300   │     12685000      │ 14061175000 │ 1672750920000 │ '2023-01-03T13:02:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -4300   │     -12685000      │     0      │ 262029727.3 │ -4766500  │ -14061175000  │      0      │ 14061175000 │   0   │
│   42    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  1200   │      3540000      │  4767700  │  1200   │      3540000      │ 14064715000 │ 1672751040000 │ '2023-01-03T13:04:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -1200   │      -3540000      │     0      │ 262029727.3 │ -4767700  │ -14064715000  │      0      │ 14064715000 │   0   │
│   43    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  3100   │      9145000      │  4770800  │  3100   │      9145000      │ 14073860000 │ 1672751160000 │ '2023-01-03T13:06:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -3100   │      -9145000      │     0      │ 262029727.3 │ -4770800  │ -14073860000  │      0      │ 14073860000 │   0   │
│   44    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   800   │      2360000      │  4771600  │   800   │      2360000      │ 14076220000 │ 1672751280000 │ '2023-01-03T13:08:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -800   │      -2360000      │     0      │ 262029727.3 │ -4771600  │ -14076220000  │      0      │ 14076220000 │   0   │
│   45    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   800   │      2360000      │  4772400  │   800   │      2360000      │ 14078580000 │ 1672751400000 │ '2023-01-03T13:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -800   │      -2360000      │     0      │ 262029727.3 │ -4772400  │ -14078580000  │      0      │ 14078580000 │   0   │
│   46    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  9500   │     28025000      │  4781900  │  9500   │     28025000      │ 14106605000 │ 1672752480000 │ '2023-01-03T13:28:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 0.1  │  -9500   │     -28025000      │     0      │ 262029727.3 │ -4781900  │ -14106605000  │      0      │ 14106605000 │  0.1  │
│   47    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   900   │      2655000      │  4782800  │   900   │      2655000      │ 14109260000 │ 1672752600000 │ '2023-01-03T13:30:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -900   │      -2655000      │     0      │ 262029727.3 │ -4782800  │ -14109260000  │      0      │ 14109260000 │   0   │
│   48    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │  1200   │      3540000      │  4784000  │  1200   │      3540000      │ 14112800000 │ 1672752720000 │ '2023-01-03T13:32:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │  -1200   │      -3540000      │     0      │ 262029727.3 │ -4784000  │ -14112800000  │      0      │ 14112800000 │   0   │
│   49    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │ 100000  │     295000000     │  4884000  │ 100000  │     295000000     │ 14407800000 │ 1672753080000 │ '2023-01-03T13:38:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │ 1.1  │ -100000  │     -295000000     │     0      │ 262029727.3 │ -4884000  │ -14407800000  │      0      │ 14407800000 │  1.1  │
│   50    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   200   │      590000       │  4884200  │   200   │      590000       │ 14408390000 │ 1672754640000 │ '2023-01-03T14:04:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -200   │      -590000       │     0      │ 262029727.3 │ -4884200  │ -14408390000  │      0      │ 14408390000 │   0   │
│   51    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   500   │      1475000      │  4884700  │   500   │      1475000      │ 14409865000 │ 1672755000000 │ '2023-01-03T14:10:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -500   │      -1475000      │     0      │ 262029727.3 │ -4884700  │ -14409865000  │      0      │ 14409865000 │   0   │
│   52    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   100   │      295000       │  4884800  │   100   │      295000       │ 14410160000 │ 1672755120000 │ '2023-01-03T14:12:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -100   │      -295000       │     0      │ 262029727.3 │ -4884800  │ -14410160000  │      0      │ 14410160000 │   0   │
│   53    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   300   │      885000       │  4885100  │   300   │      885000       │ 14411045000 │ 1672756080000 │ '2023-01-03T14:28:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -300   │      -885000       │     0      │ 262029727.3 │ -4885100  │ -14411045000  │      0      │ 14411045000 │   0   │
│   54    │ 2.95 │ 2.95 │ 2.95 │ 2.95 │   200   │      590000       │  4885300  │   200   │      590000       │ 14411635000 │ 1672757040000 │ '2023-01-03T14:44:00.000Z' │  0  │ 100 │  0  │ 0  │ Infinity │  0  │ 88823.6 │  0  │  0   │   -200   │      -590000       │     0      │ 262029727.3 │ -4885300  │ -14411635000  │      0      │ 14411635000 │   0   │
└─────────┴──────┴──────┴──────┴──────┴─────────┴───────────────────┴───────────┴─────────┴───────────────────┴─────────────┴───────────────┴────────────────────────────┴─────┴─────┴─────┴────┴──────────┴─────┴─────────┴─────┴──────┴──────────┴────────────────────┴────────────┴─────────────┴───────────┴───────────────┴─────────────┴─────────────┴───────┘

