"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
158.3,100,780000,780000,508.3,183.3,Infinity,100,100,780000,7.8,"2023-02-10T09:10:00.000Z",1676020200000,7.8,7.8,7.8,100,0,0,0.6,,,0,,100,100,,780000,780000,,
158.3,300,2340000,2340000,508.3,183.3,Infinity,200,200,1560000,7.8,"2023-02-10T09:44:00.000Z",1676022240000,7.8,7.8,7.8,100,0,0,1.3,,,0,,200,300,,1560000,1560000,,
158.3,500,3900000,3900000,508.3,183.3,Infinity,200,200,1560000,7.8,"2023-02-10T09:46:00.000Z",1676022360000,7.8,7.8,7.8,100,0,0,1.3,,,0,,200,500,,1560000,1560000,,
158.3,-500,-3900000,11700000,508.3,183.3,0,,-1000,-7800000,7.8,"2023-02-10T10:10:00.000Z",1676023800000,7.8,7.8,7.8,0,100,0,,2,,Infinity,1000,1000,1500,,7800000,,7800000,
158.3,-800,-6240000,14040000,508.3,183.3,0,,-300,-2340000,7.8,"2023-02-10T10:44:00.000Z",1676025840000,7.8,7.8,7.8,0,100,0,,0.6,,Infinity,300,300,1800,,2340000,,2340000,
158.3,-3700,-28570000,36370000,508.3,183.3,0,,-2900,-22330000,7.7,"2023-02-10T13:00:00.000Z",1676034000000,7.7,7.7,7.7,0,100,0,,5.7,,Infinity,2900,2900,4700,,22330000,,22330000,
158.3,-5000,-38450000,46250000,508.3,183.3,0,,-1300,-9880000,7.6,"2023-02-10T13:04:00.000Z",1676034240000,7.6,7.6,7.6,0,100,0,,2.6,,Infinity,1300,1300,6000,,9880000,,9880000,
158.3,-4800,-36910000,47790000,508.3,183.3,Infinity,200,200,1540000,7.7,"2023-02-10T13:10:00.000Z",1676034600000,7.7,7.7,7.7,100,0,0,1.3,,,0,,200,6200,,1540000,1540000,,
158.3,-4800,-36910000,62420000,508.3,183.3,NaN,,0,0,7.7,"2023-02-10T13:34:00.000Z",1676036040000,7.7,7.7,7.7,0,0,100,,,10.4,NaN,,1900,8100,1900,14630000,,,14630000
158.3,-5400,-41470000,66980000,508.3,183.3,0,,-600,-4560000,7.6,"2023-02-10T13:38:00.000Z",1676036280000,7.6,7.6,7.6,0,100,0,,1.2,,Infinity,600,600,8700,,4560000,,4560000,
158.3,-4200,-32230000,76220000,508.3,183.3,Infinity,1200,1200,9240000,7.7,"2023-02-10T14:16:00.000Z",1676038560000,7.7,7.7,7.7,100,0,0,7.6,,,0,,1200,9900,,9240000,9240000,,
158.3,-4200,-32230000,78530000,508.3,183.3,NaN,,0,0,7.7,"2023-02-10T14:44:00.000Z",1676040240000,7.7,7.7,7.7,0,0,100,,,1.6,NaN,,300,10200,300,2310000,,,2310000
