"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
3509.5,7500,122250000,122250000,5305.3,132.6,Infinity,7500,7500,122250000,16.3,"2023-02-10T09:14:00.000Z",1676020440000,16.3,16.3,16.3,100,0,0,2.1,,,0,,7500,7500,,122250000,122250000,,
3509.5,3300,54420000,364500000,5305.3,132.6,0.6,5400,-4200,-67830000,16.15,"2023-02-10T09:18:00.000Z",1676020680000,16.15,16.15,16.15,36,64,0,1.5,1.8,,1.8,9600,15000,22500,,242250000,87210000,155040000,
3509.5,-13800,-19815000.000000015,454901000,5305.3,132.6,0.1,1000,-17100,-74235000.00000001,16,"2023-02-10T09:22:00.000Z",1676020920000,16.15,16,16.15,5.2,94.8,0,0.3,3.4,,18.1,18100,19100,41600,,90401000,8082999.999999999,82318000.00000001,
3509.5,-9100,33222399.999999985,507938400,5305.3,132.6,Infinity,4700,4700,53037400,16.1,"2023-02-10T09:24:00.000Z",1676021040000,16.1,16,16,100,0,0,1.3,,,0,,4700,46300,,53037400,53037400,,
3509.5,-7200,63812399.999999985,538528400,5305.3,132.6,Infinity,1900,1900,30590000.000000004,16.1,"2023-02-10T09:26:00.000Z",1676021160000,16.1,16.1,16.1,100,0,0,0.5,,,0,,1900,48200,,30590000.000000004,30590000.000000004,,
3509.5,-20000,-141692600,744033400,5305.3,132.6,0,,-12800,-205505000,16.05,"2023-02-10T09:28:00.000Z",1676021280000,16.1,16.05,16.1,0,100,0,,2.4,,Infinity,12800,12800,61000,,205505000,,205505000,
3509.5,-19800,-138482600,747243400,5305.3,132.6,Infinity,200,200,3210000,16.05,"2023-02-10T09:30:00.000Z",1676021400000,16.05,16.05,16.05,100,0,0,0.1,,,0,,200,61200,,3210000,3210000,,
3509.5,-20300,-130473600,755284400,5305.3,132.6,0.5,500,-500,8009000,16.05,"2023-02-10T09:32:00.000Z",1676021520000,16.05,16,16.05,33.3,66.7,0,0.1,0.2,,2,1000,1500,62700,,8041000,8025000,16000,
3509.5,-20300,-130473600,780964400,5305.3,132.6,1,800,0,0,16.05,"2023-02-10T09:34:00.000Z",1676021640000,16.05,16.05,16.05,50,50,0,0.2,0.2,,1,800,1600,64300,,25680000,12840000,12840000,
3509.5,-22500,-165783600,816274400,5305.3,132.6,0,,-2200,-35310000,16.05,"2023-02-10T09:36:00.000Z",1676021760000,16.05,16.05,16.05,0,100,0,,0.4,,Infinity,2200,2200,66500,,35310000,,35310000,
