"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
79472.8,-161300,-3177600000,3185500000,116749.1,12716.7,0,200,-161300,-3177600000,19.7,"2023-01-30T09:14:00.000Z",1675070040000,19.75,19.7,19.7,0.1,99.9,0,0,1.4,,807.5,161500,161700,161700,,3185500000,3950000,3181550000,
79472.8,-218100,-4290120000,5813700000,116749.1,12716.7,0.4,38500,-56800,-1112520000,19.6,"2023-01-30T09:16:00.000Z",1675070160000,19.75,19.6,19.75,28.8,71.2,0,0.5,0.8,,2.5,95300,133800,295500,,2628200000,757840000,1870360000,
79472.8,-269200,-5288560000,9858180000,116749.1,12716.7,0.6,77600,-51100,-998440000,19.55,"2023-01-30T09:18:00.000Z",1675070280000,19.6,19.5,19.6,37.5,62.3,0.2,1,1.1,0,1.7,128700,206700,502200,400,4044480000,1519100000,2517540000,7840000.000000001
79472.8,-251400,-4940365000,12176615000,116749.1,12716.7,1.4,68200,17800,348195000,19.6,"2023-01-30T09:20:00.000Z",1675070400000,19.6,19.5,19.5,57.5,42.5,0,0.9,0.4,,0.7,50400,118600,620800,,2318435000,1333315000,985120000,
79472.8,-420400,-8242480000,17880770000,116749.1,12716.7,0.3,61400,-169000,-3302115000,19.5,"2023-01-30T09:22:00.000Z",1675070520000,19.6,19.5,19.6,21,79,0,0.8,2,,3.8,230400,291800,912600,,5704155000,1201020000,4503135000,
79472.8,-304700,-5973500000,25644850000,116749.1,12716.7,1.8,256600,115700,2268980000,19.55,"2023-01-30T09:24:00.000Z",1675070640000,19.55,19.5,19.5,64.6,35.4,0,3.2,1.2,,0.5,140900,397500,1310100,,7764080000,5016530000,2747550000,
79472.8,-276700,-5426085000,27552945000,116749.1,12716.7,1.8,62800,28000,547415000,19.55,"2023-01-30T09:26:00.000Z",1675070760000,19.6,19.55,19.55,64.3,35.7,0,0.8,0.3,,0.6,34800,97600,1407700,,1908095000,1227755000,680340000,
79472.8,-354000,-6937285000,29075905000,116749.1,12716.7,0,300,-77300,-1511200000,19.55,"2023-01-30T09:28:00.000Z",1675070880000,19.6,19.55,19.55,0.4,99.6,0,0,0.7,,258.7,77600,77900,1485600,,1522960000,5880000,1517080000,
79472.8,-278100,-5449090000,30998110000,116749.1,12716.7,7.8,87000,75900,1488195000,19.6,"2023-01-30T09:30:00.000Z",1675071000000,19.6,19.55,19.55,88.7,11.3,0,1.1,0.1,,0.1,11100,98100,1583700,,1922205000,1705200000,217005000,
79472.8,-165700,-3239765000,37923385000,116749.1,12716.7,1.9,233000,112400,2209325000,19.6,"2023-01-30T09:32:00.000Z",1675071120000,19.65,19.55,19.6,65.9,34.1,0,2.9,1,,0.5,120600,353600,1937300,,6925275000,4567300000,2357975000,
