"abu","acum_busd","acum_busd_val","acum_val","asd","auk","bs","bu","bu-sd","bu-sd_val","c","date","datetime","h","l","o","pbu","psd","puk","rbu","rsd","ruk","sb","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
1664.7,-4700,-177425000,177425000,1129.4,23.5,0,,-4700,-177425000,37.75,"2023-01-30T09:15:00.000Z",1675070100000,37.75,37.75,37.75,0,100,0,,4.2,,Infinity,4700,4700,4700,,177425000,,177425000,
1664.7,-7600,-286715000,347115000,1129.4,23.5,0.2,800,-2900,-109290000,37.7,"2023-01-30T09:20:00.000Z",1675070400000,37.75,37.7,37.75,17.8,82.2,0,0.5,3.3,,4.6,3700,4500,9200,,169690000,30200000,139490000,
1664.7,-10000,-377175000,452695000,1129.4,23.5,0.1,200,-2400,-90460000,37.8,"2023-01-30T09:25:00.000Z",1675070700000,37.8,37.7,37.7,7.1,92.9,0,0.1,2.3,,13,2600,2800,12000,,105580000,7559999.999999999,98020000,
1664.7,-8100,-305175000,539815000,1129.4,23.5,10.5,2100,1900,72000000,37.8,"2023-01-30T09:30:00.000Z",1675071000000,38,37.8,37.8,91.3,8.7,0,1.3,0.2,,0.1,200,2300,14300,,87120000,79560000,7559999.999999999,
1664.7,-2900,-107575000,767815000,1129.4,23.5,14,5600,5200,197600000,38,"2023-01-30T09:35:00.000Z",1675071300000,38,38,38,93.3,6.7,0,3.4,0.4,,0.1,400,6000,20300,,228000000,212800000,15200000,
1664.7,-4900,-183575000,881815000,1129.4,23.5,0.2,500,-2000,-76000000,38,"2023-01-30T09:40:00.000Z",1675071600000,38,38,38,16.7,83.3,0,0.3,2.2,,5,2500,3000,23300,,114000000,19000000,95000000,
1664.7,-6800,-255395000,953635000,1129.4,23.5,0,,-1900,-71820000,37.8,"2023-01-30T09:45:00.000Z",1675071900000,37.8,37.8,37.8,0,100,0,,1.7,,Infinity,1900,1900,25200,,71820000,,71820000,
1664.7,-7800,-293195000,991435000,1129.4,23.5,0,,-1000,-37800000,37.8,"2023-01-30T09:50:00.000Z",1675072200000,37.8,37.8,37.8,0,100,0,,0.9,,Infinity,1000,1000,26200,,37800000,,37800000,
1664.7,-9900,-372575000,1085935000,1129.4,23.5,0.1,200,-2100,-79380000,37.8,"2023-01-30T10:05:00.000Z",1675073100000,37.8,37.8,37.8,8,92,0,0.1,2,,11.5,2300,2500,28700,,94500000,7559999.999999999,86940000,
1664.7,-9800,-368795000,1089715000,1129.4,23.5,Infinity,100,100,3779999.9999999995,37.8,"2023-01-30T10:10:00.000Z",1675073400000,37.8,37.8,37.8,100,0,0,0.1,,,0,,100,28800,,3779999.9999999995,3779999.9999999995,,
1664.7,-9100,-342315000,1146395000,1129.4,23.5,2.8,1100,700,26480000,37.8,"2023-01-30T10:15:00.000Z",1675073700000,37.8,37.75,37.8,73.3,26.7,0,0.7,0.4,,0.4,400,1500,30300,,56680000,41580000,15100000,
1664.7,-7100,-266515000,1241095000,1129.4,23.5,Infinity,2000,2000,75800000,37.9,"2023-01-30T10:20:00.000Z",1675074000000,37.9,37.8,37.8,80,0,20,1.2,,21.3,0,,2500,32800,500,94700000,75800000,,18900000
1664.7,-1500,-54015000,1453595000,1129.4,23.5,Infinity,5600,5600,212500000,38,"2023-01-30T10:30:00.000Z",1675074600000,38,37.9,37.9,100,0,0,3.4,,,0,,5600,38400,,212500000,212500000,,
1664.7,-500,-16015000,1491595000,1129.4,23.5,Infinity,1000,1000,38000000,38,"2023-01-30T10:35:00.000Z",1675074900000,38,38,38,100,0,0,0.6,,,0,,1000,39400,,38000000,38000000,,
1664.7,-400,-12215000,1495395000,1129.4,23.5,Infinity,100,100,3800000,38,"2023-01-30T10:40:00.000Z",1675075200000,38,38,38,100,0,0,0.1,,,0,,100,39500,,3800000,3800000,,
1664.7,-600,-19775000,1502955000,1129.4,23.5,0,,-200,-7559999.999999999,37.8,"2023-01-30T10:45:00.000Z",1675075500000,37.8,37.8,37.8,0,100,0,,0.2,,Infinity,200,200,39700,,7559999.999999999,,7559999.999999999,
1664.7,1000,41000000,1563730000,1129.4,23.5,Infinity,1600,1600,60775000,38,"2023-01-30T11:05:00.000Z",1675076700000,38,37.95,37.95,100,0,0,1,,,0,,1600,41300,,60775000,60775000,,
1664.7,400,18290000,1586440000,1129.4,23.5,0,,-600,-22710000,37.85,"2023-01-30T11:15:00.000Z",1675077300000,37.85,37.85,37.85,0,100,0,,0.5,,Infinity,600,600,41900,,22710000,,22710000,
1664.7,600,25890000,1594040000,1129.4,23.5,Infinity,200,200,7600000,38,"2023-01-30T11:20:00.000Z",1675077600000,38,38,38,100,0,0,0.1,,,0,,200,42100,,7600000,7600000,,
1664.7,700,29690000,1597840000,1129.4,23.5,Infinity,100,100,3800000,38,"2023-01-30T11:25:00.000Z",1675077900000,38,38,38,100,0,0,0.1,,,0,,100,42200,,3800000,3800000,,
1664.7,1400,56350000,1669980000,1129.4,23.5,2.2,1300,700,26660000,37.9,"2023-01-30T13:00:00.000Z",1675083600000,38,37.9,38,68.4,31.6,0,0.8,0.5,,0.5,600,1900,44100,,72140000,49400000,22740000,
1664.7,-3100,-114200000,1840530000,1129.4,23.5,0,,-4500,-170550000,37.9,"2023-01-30T13:05:00.000Z",1675083900000,37.9,37.9,37.9,0,100,0,,4,,Infinity,4500,4500,48600,,170550000,,170550000,
1664.7,-3200,-117990000,1844320000,1129.4,23.5,0,,-100,-3790000,37.9,"2023-01-30T13:10:00.000Z",1675084200000,37.9,37.9,37.9,0,100,0,,0.1,,Infinity,100,100,48700,,3790000,,3790000,
1664.7,-2400,-87590000,1874720000,1129.4,23.5,Infinity,800,800,30400000,38,"2023-01-30T13:15:00.000Z",1675084500000,38,38,38,100,0,0,0.5,,,0,,800,49500,,30400000,30400000,,
1664.7,-2100,-76190000,1886120000,1129.4,23.5,Infinity,300,300,11400000,38,"2023-01-30T13:35:00.000Z",1675085700000,38,38,38,100,0,0,0.2,,,0,,300,49800,,11400000,11400000,,
1664.7,22600,862415000,2824725000,1129.4,23.5,Infinity,24700,24700,938605000,38.05,"2023-01-30T13:40:00.000Z",1675086000000,38.05,38,38,100,0,0,14.8,,,0,,24700,74500,,938605000,938605000,,
1664.7,23000,877655000,2839965000,1129.4,23.5,Infinity,400,400,15240000,38.1,"2023-01-30T13:55:00.000Z",1675086900000,38.1,38.1,38.1,100,0,0,0.2,,,0,,400,74900,,15240000,15240000,,
1664.7,23300,889085000,2927595000,1129.4,23.5,1.3,1300,300,11430000,38.1,"2023-01-30T14:00:00.000Z",1675087200000,38.1,38.1,38.1,56.5,43.5,0,0.8,0.9,,0.8,1000,2300,77200,,87630000,49530000,38100000,
1664.7,22400,854870000,2961810000,1129.4,23.5,0,,-900,-34215000,38,"2023-01-30T14:05:00.000Z",1675087500000,38.05,38,38.05,0,100,0,,0.8,,Infinity,900,900,78100,,34215000,,34215000,
1664.7,22600,862440000,3075520000,1129.4,23.5,1.1,1600,200,7570000,37.9,"2023-01-30T14:10:00.000Z",1675087800000,38,37.9,38,53.3,46.7,0,1,1.2,,0.9,1400,3000,81100,,113710000,60640000,53070000,
1664.7,25000,953640000,3166720000,1129.4,23.5,Infinity,2400,2400,91200000,38,"2023-01-30T14:15:00.000Z",1675088100000,38,38,38,100,0,0,1.4,,,0,,2400,83500,,91200000,91200000,,
1664.7,19200,734480000,3503070000,1129.4,23.5,0.2,1400,-5800,-219160000,37.7,"2023-01-30T14:20:00.000Z",1675088400000,38,37.7,38,15.7,80.9,3.4,0.8,6.4,12.8,5.1,7200,8900,92400,300,336350000,52895000,272055000,11400000
1664.7,17200,658900000,3593810000,1129.4,23.5,0.1,200,-2000,-75580000,37.8,"2023-01-30T14:25:00.000Z",1675088700000,37.9,37.8,37.8,8.3,91.7,0,0.1,1.9,,11,2200,2400,94800,,90740000,7580000,83160000,
1664.7,18200,696900000,3631810000,1129.4,23.5,Infinity,1000,1000,38000000,38,"2023-01-30T14:45:00.000Z",1675089900000,38,38,38,100,0,0,0.6,,,0,,1000,95800,,38000000,38000000,,
