┌─────────┬───────────────┬──────────┬──────────┬──────────┬──────────────┬──────────────┬───────────────┬───────────┬───────────────┬────────────────────────────┬────────────────┬────────────┬───────────┬───────────────┬────────────┬────────────────┐
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   21    │ 1670406960000 │ 7423500  │ 5340200  │  65600   │ 98579711400  │ 86862773200  │   925958000   │ 12829300  │ 186368442600  │ '2022-12-07T09:56:00.000Z' │ 9729949514100  │ 677981000  │ -2083300  │ -11716938200  │  31715500  │  747326572900  │
│   22    │ 1670407080000 │ 6199800  │ 5750000  │  64600   │ 99754984800  │ 88120843600  │   795725000   │ 12014400  │ 188671553400  │ '2022-12-07T09:58:00.000Z' │ 9918621067500  │ 689995400  │  -449800  │ -11634141200  │  31265700  │  735692431700  │
│   23    │ 1670407200000 │ 7831200  │ 5781100  │  196200  │ 115881804700 │ 92086169400  │  1554653300   │ 13808500  │ 209522627400  │ '2022-12-07T10:00:00.000Z' │ 10128143694900 │ 703803900  │ -2050100  │ -23795635300  │  29215600  │  711896796400  │
│   24    │ 1670407320000 │ 10468500 │ 3867200  │  37700   │ 160692909100 │ 62142798000  │   686997000   │ 14373400  │ 223522704100  │ '2022-12-07T10:02:00.000Z' │ 10351666399000 │ 718177300  │ -6601300  │ -98550111100  │  22614300  │  613346685300  │
│   25    │ 1670407440000 │ 17145100 │ 3753900  │  152400  │ 252029699600 │ 55885446500  │  1888499000   │ 21051400  │ 309803645100  │ '2022-12-07T10:04:00.000Z' │ 10661470044100 │ 739228700  │ -13391200 │ -196144253100 │  9223100   │  417202432200  │
│   26    │ 1670407560000 │ 26264400 │ 3823100  │  129000  │ 375552540200 │ 58761919300  │  1458294800   │ 30216500  │ 435772754300  │ '2022-12-07T10:06:00.000Z' │ 11097242798400 │ 769445200  │ -22441300 │ -316790620900 │ -13218200  │  100411811300  │
│   27    │ 1670407680000 │ 35953300 │ 5854300  │  109900  │ 501710886000 │ 81163829300  │  1799619800   │ 41917500  │ 584674335100  │ '2022-12-07T10:08:00.000Z' │ 11681917133500 │ 811362700  │ -30099000 │ -420547056700 │ -43317200  │ -320135245400  │
│   28    │ 1670407800000 │ 30783800 │ 6103600  │  135500  │ 399837341300 │ 88072114900  │  1377739500   │ 37022900  │ 489287195700  │ '2022-12-07T10:10:00.000Z' │ 12171204329200 │ 848385600  │ -24680200 │ -311765226400 │ -67997400  │ -631900471800  │
│   29    │ 1670407920000 │ 15286200 │ 10475100 │  198100  │ 214175825000 │ 146641601400 │  4168662000   │ 25959400  │ 364986088400  │ '2022-12-07T10:12:00.000Z' │ 12536190417600 │ 874345000  │ -4811100  │ -67534223600  │ -72808500  │ -699434695400  │
│   30    │ 1670408040000 │ 8114300  │ 11253300 │  144900  │ 111530087400 │ 173276816000 │  1613594000   │ 19512500  │ 286420497400  │ '2022-12-07T10:14:00.000Z' │ 12822610915000 │ 893857500  │  3139000  │  61746728600  │ -69669500  │ -637687966800  │
│   31    │ 1670408160000 │ 6417100  │ 10459000 │  51100   │ 86546887000  │ 156893221000 │   899060000   │ 16927200  │ 244339168000  │ '2022-12-07T10:16:00.000Z' │ 13066950083000 │ 910784700  │  4041900  │  70346334000  │ -65627600  │ -567341632800  │
│   32    │ 1670408280000 │ 5821900  │ 9611200  │  101000  │ 87882856200  │ 146543971700 │  2342433000   │ 15534100  │ 236769260900  │ '2022-12-07T10:18:00.000Z' │ 13303719343900 │ 926318800  │  3789300  │  58661115500  │ -61838300  │ -508680517300  │
│   33    │ 1670408400000 │ 7328400  │ 4557900  │  45600   │ 120437928100 │ 65077536000  │   581234000   │ 11931900  │ 186096698100  │ '2022-12-07T10:20:00.000Z' │ 13489816042000 │ 938250700  │ -2770500  │ -55360392100  │ -64608800  │ -564040909400  │
│   34    │ 1670408520000 │ 8210000  │ 3571700  │  43000   │ 119403090300 │ 50455607300  │   475302800   │ 11824700  │ 170334000400  │ '2022-12-07T10:22:00.000Z' │ 13660150042400 │ 950075400  │ -4638300  │ -68947483000  │ -69247100  │ -632988392400  │
│   35    │ 1670408640000 │ 9684200  │ 3133200  │  17400   │ 133534532900 │ 45161224500  │   171742200   │ 12834800  │ 178867499600  │ '2022-12-07T10:24:00.000Z' │ 13839017542000 │ 962910200  │ -6551000  │ -88373308400  │ -75798100  │ -721361700800  │
│   36    │ 1670408760000 │ 13868800 │ 3435900  │  47100   │ 205740888200 │ 54052533000  │   255796000   │ 17351800  │ 260049217200  │ '2022-12-07T10:26:00.000Z' │ 14099066759200 │ 980262000  │ -10432900 │ -151688355200 │ -86231000  │ -873050056000  │
│   37    │ 1670408880000 │ 21274200 │ 3666200  │  19800   │ 288781785500 │ 62072662700  │   244442400   │ 24960200  │ 351098890600  │ '2022-12-07T10:28:00.000Z' │ 14450165649800 │ 1005222200 │ -17608000 │ -226709122800 │ -103839000 │ -1099759178800 │
│   38    │ 1670409000000 │ 20402100 │ 5104100  │  146300  │ 282821308200 │ 77238438800  │  2316418700   │ 25652500  │ 362376165700  │ '2022-12-07T10:30:00.000Z' │ 14812541815500 │ 1030874700 │ -15298000 │ -205582869400 │ -119137000 │ -1305342048200 │
│   39    │ 1670409120000 │ 14987700 │ 7059400  │  109500  │ 199097424400 │ 110649418300 │  2037234600   │ 22156600  │ 311784077300  │ '2022-12-07T10:32:00.000Z' │ 15124325892800 │ 1053031300 │ -7928300  │ -88448006100  │ -127065300 │ -1393790054300 │
│   40    │ 1670409240000 │ 13431500 │ 8491600  │  48000   │ 191176166200 │ 120359775600 │   413716400   │ 21971100  │ 311949658200  │ '2022-12-07T10:34:00.000Z' │ 15436275551000 │ 1075002400 │ -4939900  │ -70816390600  │ -132005200 │ -1464606444900 │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   41    │ 1670409360000 │ 13240000 │ 6753300  │   9200   │ 159143819800 │ 93810937900  │   236159000   │ 20002500  │ 253190916700  │ '2022-12-07T10:36:00.000Z' │ 15689466467700 │ 1095004900 │ -6486700  │ -65332881900  │ -138491900 │ -1529939326800 │
│   42    │ 1670409480000 │ 10943900 │ 7250300  │  53100   │ 156845576200 │ 92255542100  │  1197494000   │ 18247300  │ 250298612300  │ '2022-12-07T10:38:00.000Z' │ 15939765080000 │ 1113252200 │ -3693600  │ -64590034100  │ -142185500 │ -1594529360900 │
│   43    │ 1670409600000 │ 13587500 │ 6200200  │  152100  │ 178206722900 │ 82829736300  │  2841343100   │ 19939800  │ 263877802300  │ '2022-12-07T10:40:00.000Z' │ 16203642882300 │ 1133192000 │ -7387300  │ -95376986600  │ -149572800 │ -1689906347500 │
│   44    │ 1670409720000 │ 11518100 │ 5455800  │  78400   │ 172804896500 │ 79022809400  │  1839452000   │ 17052300  │ 253667157900  │ '2022-12-07T10:42:00.000Z' │ 16457310040200 │ 1150244300 │ -6062300  │ -93782087100  │ -155635100 │ -1783688434600 │
│   45    │ 1670409840000 │ 7689000  │ 7154000  │  325700  │ 116544864100 │ 107006059600 │  4304907000   │ 15168700  │ 227855830700  │ '2022-12-07T10:44:00.000Z' │ 16685165870900 │ 1165413000 │  -535000  │  -9538804500  │ -156170100 │ -1793227239100 │
│   46    │ 1670409960000 │ 6353300  │ 9569000  │  39000   │ 90880373400  │ 118996835100 │   601356400   │ 15961300  │ 210478564900  │ '2022-12-07T10:46:00.000Z' │ 16895644435800 │ 1181374300 │  3215700  │  28116461700  │ -152954400 │ -1765110777400 │
│   47    │ 1670410080000 │ 4627600  │ 11374000 │  74300   │ 74550980400  │ 182490265900 │   848429000   │ 16075900  │ 257889675300  │ '2022-12-07T10:48:00.000Z' │ 17153534111100 │ 1197450200 │  6746400  │ 107939285500  │ -146208000 │ -1657171491900 │
│   48    │ 1670410200000 │ 3692500  │ 9515500  │  56000   │ 60791423900  │ 138611047400 │   965708000   │ 13264000  │ 200368179300  │ '2022-12-07T10:50:00.000Z' │ 17353902290400 │ 1210714200 │  5823000  │  77819623500  │ -140385000 │ -1579351868400 │
│   49    │ 1670410320000 │ 3574800  │ 10219300 │  30600   │ 50369250000  │ 160012661900 │   420082000   │ 13824700  │ 210801993900  │ '2022-12-07T10:52:00.000Z' │ 17564704284300 │ 1224538900 │  6644500  │ 109643411900  │ -133740500 │ -1469708456500 │
│   50    │ 1670410440000 │ 3877600  │ 6787900  │  55600   │ 62344854500  │ 109859017900 │  1210197000   │ 10721100  │ 173414069400  │ '2022-12-07T10:54:00.000Z' │ 17738118353700 │ 1235260000 │  2910300  │  47514163400  │ -130830200 │ -1422194293100 │
│   51    │ 1670410560000 │ 3543000  │ 7832600  │  75100   │ 64007559400  │ 130212404400 │  1792801000   │ 11450700  │ 196012764800  │ '2022-12-07T10:56:00.000Z' │ 17934131118500 │ 1246710700 │  4289600  │  66204845000  │ -126540600 │ -1355989448100 │
│   52    │ 1670410680000 │ 4231200  │ 9643100  │  128100  │ 66682341600  │ 157148491100 │  2815696800   │ 14002400  │ 226646529500  │ '2022-12-07T10:58:00.000Z' │ 18160777648000 │ 1260713100 │  5411900  │  90466149500  │ -121128700 │ -1265523298600 │
│   53    │ 1670410800000 │ 4964400  │ 16187600 │  209300  │ 63887116000  │ 218874365900 │  3320462400   │ 21361300  │ 286081944300  │ '2022-12-07T11:00:00.000Z' │ 18446859592300 │ 1282074400 │ 11223200  │ 154987249900  │ -109905500 │ -1110536048700 │
│   54    │ 1670410920000 │ 5045800  │ 12199400 │  120200  │ 71279265100  │ 191299057400 │   743904600   │ 17365400  │ 263322227100  │ '2022-12-07T11:02:00.000Z' │ 18710181819400 │ 1299439800 │  7153600  │ 120019792300  │ -102751900 │ -990516256400  │
│   55    │ 1670411040000 │ 7407000  │ 12857200 │  131300  │ 94348312200  │ 181099274500 │  1905301000   │ 20395500  │ 277352887700  │ '2022-12-07T11:04:00.000Z' │ 18987534707100 │ 1319835300 │  5450200  │  86750962300  │ -97301700  │ -903765294100  │
│   56    │ 1670411160000 │ 6292000  │ 9683100  │  82300   │ 107279796200 │ 170000318900 │  1365417500   │ 16057400  │ 278645532600  │ '2022-12-07T11:06:00.000Z' │ 19266180239700 │ 1335892700 │  3391100  │  62720522700  │ -93910600  │ -841044771400  │
│   57    │ 1670411280000 │ 6308100  │ 5943300  │  88500   │ 98530076100  │ 102239543800 │  1244960000   │ 12339900  │ 202014579900  │ '2022-12-07T11:08:00.000Z' │ 19468194819600 │ 1348232600 │  -364800  │  3709467700   │ -94275400  │ -837335303700  │
│   58    │ 1670411400000 │ 4667500  │ 8878400  │  24200   │ 72215272000  │ 136940675000 │   444396600   │ 13570100  │ 209600343600  │ '2022-12-07T11:10:00.000Z' │ 19677795163200 │ 1361802700 │  4210900  │  64725403000  │ -90064500  │ -772609900700  │
│   59    │ 1670411520000 │ 5210600  │ 14816600 │  25600   │ 86358907000  │ 232318433700 │   479021000   │ 20052800  │ 319156361700  │ '2022-12-07T11:12:00.000Z' │ 19996951524900 │ 1381855500 │  9606000  │ 145959526700  │ -80458500  │ -626650374000  │
│   60    │ 1670411640000 │ 6178400  │ 18493100 │  35900   │ 101783327700 │ 241685911100 │   917765400   │ 24707400  │ 344387004200  │ '2022-12-07T11:14:00.000Z' │ 20341338529100 │ 1406562900 │ 12314700  │ 139902583400  │ -68143800  │ -486747790600  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   61    │ 1670411760000 │ 5706500  │ 15169600 │  86300   │ 93017291300  │ 216437876500 │  1877706000   │ 20962400  │ 311332873800  │ '2022-12-07T11:16:00.000Z' │ 20652671402900 │ 1427525300 │  9463100  │ 123420585200  │ -58680700  │ -363327205400  │
│   62    │ 1670411880000 │ 4105400  │ 10465700 │  20300   │ 67298561100  │ 149409933100 │   167640600   │ 14591400  │ 216876134800  │ '2022-12-07T11:18:00.000Z' │ 20869547537700 │ 1442116700 │  6360300  │  82111372000  │ -52320400  │ -281215833400  │
│   63    │ 1670412000000 │ 4344200  │ 11739000 │  74700   │ 67788992700  │ 184550056500 │  1056324000   │ 16157900  │ 253395373200  │ '2022-12-07T11:20:00.000Z' │ 21122942910900 │ 1458274600 │  7394800  │ 116761063800  │ -44925600  │ -164454769600  │
│   64    │ 1670412120000 │ 7037100  │ 7319700  │  46800   │ 110587602400 │ 109515151100 │   492494200   │ 14403600  │ 220595247700  │ '2022-12-07T11:22:00.000Z' │ 21343538158600 │ 1472678200 │  282600   │  -1072451300  │ -44643000  │ -165527220900  │
│   65    │ 1670412240000 │ 9603800  │ 4595000  │  35200   │ 149921525200 │ 63929817700  │   404925200   │ 14234000  │ 214256268100  │ '2022-12-07T11:24:00.000Z' │ 21557794426700 │ 1486912200 │ -5008800  │ -85991707500  │ -49651800  │ -251518928400  │
│   66    │ 1670412360000 │ 7991300  │ 4505100  │  38600   │ 127435647800 │ 70204835700  │   716957400   │ 12535000  │ 198357440900  │ '2022-12-07T11:26:00.000Z' │ 21756151867600 │ 1499447200 │ -3486200  │ -57230812100  │ -53138000  │ -308749740500  │
│   67    │ 1670412480000 │ 6221100  │ 3502400  │  67500   │ 94290209100  │ 71123943000  │  1097355900   │  9791000  │ 166511508000  │ '2022-12-07T11:28:00.000Z' │ 21922663375600 │ 1509238200 │ -2718700  │ -23166266100  │ -55856700  │ -331916006600  │
│   68    │ 1670412600000 │   6300   │  88800   │   1900   │   72861000   │  1419209000  │   136330000   │   97000   │  1628400000   │ '2022-12-07T11:30:00.000Z' │ 21924291775600 │ 1509335200 │   82500   │  1346348000   │ -55774200  │ -330569658600  │
│   69    │ 1670418000000 │ 26893000 │ 16358400 │ 1234600  │ 404641065800 │ 253775754300 │  18256241400  │ 44486000  │ 676673061500  │ '2022-12-07T13:00:00.000Z' │ 22600964837100 │ 1553821200 │ -10534600 │ -150865311500 │ -66308800  │ -481434970100  │
│   70    │ 1670418120000 │ 10745300 │ 10891800 │  91400   │ 163552414000 │ 179654665000 │  1548301900   │ 21728500  │ 344755380900  │ '2022-12-07T13:02:00.000Z' │ 22945720218000 │ 1575549700 │  146500   │  16102251000  │ -66162300  │ -465332719100  │
│   71    │ 1670418240000 │ 10991800 │ 7796600  │  56400   │ 170547377800 │ 139559368000 │  1334549000   │ 18844800  │ 311441294800  │ '2022-12-07T13:04:00.000Z' │ 23257161512800 │ 1594394500 │ -3195200  │ -30988009800  │ -69357500  │ -496320728900  │
│   72    │ 1670418360000 │ 14121500 │ 6449400  │  58200   │ 200941819900 │ 100152491100 │   922495000   │ 20629100  │ 302016806000  │ '2022-12-07T13:06:00.000Z' │ 23559178318800 │ 1615023600 │ -7672100  │ -100789328800 │ -77029600  │ -597110057700  │
│   73    │ 1670418480000 │ 14447600 │ 6846100  │  361100  │ 208954282300 │ 122952514500 │  7163192700   │ 21654800  │ 339069989500  │ '2022-12-07T13:08:00.000Z' │ 23898248308300 │ 1636678400 │ -7601500  │ -86001767800  │ -84631100  │ -683111825500  │
│   74    │ 1670418600000 │ 15098400 │ 10955700 │  288800  │ 186692102700 │ 172844426500 │  3266433000   │ 26342900  │ 362802962200  │ '2022-12-07T13:10:00.000Z' │ 24261051270500 │ 1663021300 │ -4142700  │ -13847676200  │ -88773800  │ -696959501700  │
│   75    │ 1670418720000 │ 12560000 │ 7427500  │  234700  │ 184288613800 │ 120637614000 │  3986891500   │ 20222200  │ 308913119300  │ '2022-12-07T13:12:00.000Z' │ 24569964389800 │ 1683243500 │ -5132500  │ -63650999800  │ -93906300  │ -760610501500  │
│   76    │ 1670418840000 │ 12110500 │ 10194500 │  60400   │ 175773550600 │ 169984074800 │  1016497000   │ 22365400  │ 346774122400  │ '2022-12-07T13:14:00.000Z' │ 24916738512200 │ 1705608900 │ -1916000  │  -5789475800  │ -95822300  │ -766399977300  │
│   77    │ 1670418960000 │ 9129100  │ 12034800 │  94800   │ 140167949700 │ 219376859200 │  1658978700   │ 21258700  │ 361203787600  │ '2022-12-07T13:16:00.000Z' │ 25277942299800 │ 1726867600 │  2905700  │  79208909500  │ -92916600  │ -687191067800  │
│   78    │ 1670419080000 │ 12140700 │ 13474400 │  152000  │ 195846839400 │ 210702822400 │  2873430000   │ 25767100  │ 409423091800  │ '2022-12-07T13:18:00.000Z' │ 25687365391600 │ 1752634700 │  1333700  │  14855983000  │ -91582900  │ -672335084800  │
│   79    │ 1670419200000 │ 14037100 │ 6934600  │  54800   │ 223492729400 │ 106038631000 │   857949000   │ 21026500  │ 330389309400  │ '2022-12-07T13:20:00.000Z' │ 26017754701000 │ 1773661200 │ -7102500  │ -117454098400 │ -98685400  │ -789789183200  │
│   80    │ 1670419320000 │ 17745100 │ 5890400  │  400600  │ 282449925800 │ 93044994900  │  4683672000   │ 24036100  │ 380178592700  │ '2022-12-07T13:22:00.000Z' │ 26397933293700 │ 1797697300 │ -11854700 │ -189404930900 │ -110540100 │ -979194114100  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│ (index) │   datetime    │    sd    │    bu    │    uk    │    val_sd    │    val_bu    │    val_uk     │  sum_vol  │      val      │            date            │    acum_val    │ total_vol  │   bu-sd   │   bu-sd_val   │ acum_busd  │ acum_busd_val  │
├─────────┼───────────────┼──────────┼──────────┼──────────┼──────────────┼──────────────┼───────────────┼───────────┼───────────────┼────────────────────────────┼────────────────┼────────────┼───────────┼───────────────┼────────────┼────────────────┤
│   81    │ 1670419440000 │ 20565500 │ 6758900  │  249800  │ 293440778200 │ 112236582500 │  2954047000   │ 27574200  │ 408631407700  │ '2022-12-07T13:24:00.000Z' │ 26806564701400 │ 1825271500 │ -13806600 │ -181204195700 │ -124346700 │ -1160398309800 │
│   82    │ 1670419560000 │ 23086400 │ 8050200  │  132600  │ 325681783900 │ 128779676900 │  2538578200   │ 31269200  │ 457000039000  │ '2022-12-07T13:26:00.000Z' │ 27263564740400 │ 1856540700 │ -15036200 │ -196902107000 │ -139382900 │ -1357300416800 │
│   83    │ 1670419680000 │ 17303000 │ 11440300 │  130600  │ 253696926300 │ 181764154700 │  1990925800   │ 28873900  │ 437452006800  │ '2022-12-07T13:28:00.000Z' │ 27701016747200 │ 1885414600 │ -5862700  │ -71932771600  │ -145245600 │ -1429233188400 │
│   84    │ 1670419800000 │ 7588800  │ 11420600 │  148600  │ 105395887700 │ 187801865300 │  2490222000   │ 19158000  │ 295687975000  │ '2022-12-07T13:30:00.000Z' │ 27996704722200 │ 1904572600 │  3831800  │  82405977600  │ -141413800 │ -1346827210800 │
│   85    │ 1670419920000 │ 6387500  │ 20251800 │  95400   │ 101173715500 │ 306959659800 │  2396422200   │ 26734700  │ 410529797500  │ '2022-12-07T13:32:00.000Z' │ 28407234519700 │ 1931307300 │ 13864300  │ 205785944300  │ -127549500 │ -1141041266500 │
│   86    │ 1670420040000 │ 8877600  │ 24658700 │  233800  │ 145907147600 │ 348170147800 │  2718384700   │ 33770100  │ 496795680100  │ '2022-12-07T13:34:00.000Z' │ 28904030199800 │ 1965077400 │ 15781100  │ 202263000200  │ -111768400 │ -938778266300  │
│   87    │ 1670420160000 │ 11278600 │ 20027800 │  293900  │ 181811238400 │ 289750504400 │  3429981400   │ 31600300  │ 474991724200  │ '2022-12-07T13:36:00.000Z' │ 29379021924000 │ 1996677700 │  8749200  │ 107939266000  │ -103019200 │ -830839000300  │
│   88    │ 1670420280000 │ 18346200 │ 12396400 │  190100  │ 278344538200 │ 188498542000 │  4545761700   │ 30932700  │ 471388841900  │ '2022-12-07T13:38:00.000Z' │ 29850410765900 │ 2027610400 │ -5949800  │ -89845996200  │ -108969000 │ -920684996500  │
