"acum_busd","acum_busd_val","acum_val","bu","bu-sd","bu-sd_val","date","datetime","sd","sum_vol","total_vol","uk","val","val_bu","val_sd","val_uk"
3350900,117795365100,1303496888700,30541100,3350900,117795365100,"2022-12-07T09:14:00.000Z",1670404440000,27190200,109179000,109179000,51447700,1303496888700,443268914000,325473548900,534754425800
10965200,232646692000,1969556649200,27541700,7614300,114851326900,"2022-12-07T09:16:00.000Z",1670404560000,19927400,48006200,157185200,537100,666059760500,387045917500,272194590600,6819252400
24035600,430511604800,2519130495200,25608800,13070400,197864912800,"2022-12-07T09:18:00.000Z",1670404680000,12538400,38370000,195555200,222800,549573846000,372037085800,174172173000,3364587200
34112300,616116883100,3128985005500,25275000,10076700,185605278300,"2022-12-07T09:20:00.000Z",1670404800000,15198300,40567500,236122700,94200,609854510300,397039665200,211434386900,1380458200
40773700,771555115000,3847401279200,26325800,6661400,155438231900,"2022-12-07T09:22:00.000Z",1670404920000,19664400,46220000,282342700,229800,718416273700,435277689300,279839457400,3299127000
35379600,700481381800,4456697595000,17784700,-5394100,-71073733200,"2022-12-07T09:24:00.000Z",1670405040000,23178800,41260500,323603200,297000,609296315800,267278390800,338352124000,3665801000
27379600,567186423400,4959349506800,11996100,-8000000,-133294958400,"2022-12-07T09:26:00.000Z",1670405160000,19996100,32094100,355697300,101900,502651911800,183750015700,317044974100,1856922000
18214100,418283879600,5463843194800,11309800,-9165500,-148902543800,"2022-12-07T09:28:00.000Z",1670405280000,20475300,31873500,387570800,88400,504493688000,177003763600,325906307400,1583617000
8247800,307275991900,5865095521300,9494200,-9966300,-111007887700,"2022-12-07T09:30:00.000Z",1670405400000,19460500,29126100,416696900,171400,401252326500,144013309400,255021197100,2217820000
-81000,207541270200,6277108863400,9266200,-8328800,-99734721700,"2022-12-07T09:32:00.000Z",1670405520000,17595000,27034200,443731100,173000,412013342100,154688073500,254422795200,2902473400
-2719500,169770924400,6632875693500,9988000,-2638500,-37770345800,"2022-12-07T09:34:00.000Z",1670405640000,12626500,22723300,466454400,108800,355766830100,157964028600,195734374400,2068427100
7947600,325110076700,6972492122200,16952700,10667100,155339152300,"2022-12-07T09:36:00.000Z",1670405760000,6285600,23352400,489806800,114100,339616428700,246565583100,91226430800,1824414800
18955300,491855452500,7317959102800,17681800,11007700,166745375800,"2022-12-07T09:38:00.000Z",1670405880000,6674100,24490100,514296900,134200,345466980600,255047595700,88302219900,2117165000
27547300,604997754300,7605587384600,14347300,8592000,113142301800,"2022-12-07T09:40:00.000Z",1670406000000,5755300,20155400,534452300,52800,287628281800,199624202300,86481900500,1522179000
33572500,712230761000,7894602282300,11772900,6025200,107233006700,"2022-12-07T09:42:00.000Z",1670406120000,5747700,17625100,552077400,104500,289014897700,197396255600,90163248900,1455393200
36647500,782389128800,8199759553900,11203200,3075000,70158367800,"2022-12-07T09:44:00.000Z",1670406240000,8128200,19385200,571462600,53800,305157271600,187152837700,116994469900,1009964000
40345800,815679187200,8489550100700,12635000,3698300,33290058400,"2022-12-07T09:46:00.000Z",1670406360000,8936700,21675700,593138300,104000,289790546800,161025181700,127735123300,1030241800
39517400,830192249200,8740000421000,7919400,-828400,14513062000,"2022-12-07T09:48:00.000Z",1670406480000,8747800,16720800,609859100,53600,250450320300,132019445900,117506383900,924490500
38573700,809545937800,8996313994200,8247200,-943700,-20646311400,"2022-12-07T09:50:00.000Z",1670406600000,9190900,17483300,627342400,45200,256313573200,117532349400,138178660800,602563000
37180100,770891100400,9305211590200,9655800,-1393600,-38654837400,"2022-12-07T09:52:00.000Z",1670406720000,11049400,20855000,648197400,149800,308897596000,133919096900,172573934300,2404564800
33798800,759043511100,9543581071500,6766800,-3381300,-11847589300,"2022-12-07T09:54:00.000Z",1670406840000,10148100,16954300,665151700,39400,238369481300,112863865100,124711454400,794161800
31715500,747326572900,9729949514100,5340200,-2083300,-11716938200,"2022-12-07T09:56:00.000Z",1670406960000,7423500,12829300,677981000,65600,186368442600,86862773200,98579711400,925958000
31265700,735692431700,9918621067500,5750000,-449800,-11634141200,"2022-12-07T09:58:00.000Z",1670407080000,6199800,12014400,689995400,64600,188671553400,88120843600,99754984800,795725000
29215600,711896796400,10128143694900,5781100,-2050100,-23795635300,"2022-12-07T10:00:00.000Z",1670407200000,7831200,13808500,703803900,196200,209522627400,92086169400,115881804700,1554653300
22614300,613346685300,10351666399000,3867200,-6601300,-98550111100,"2022-12-07T10:02:00.000Z",1670407320000,10468500,14373400,718177300,37700,223522704100,62142798000,160692909100,686997000
9223100,417202432200,10661470044100,3753900,-13391200,-196144253100,"2022-12-07T10:04:00.000Z",1670407440000,17145100,21051400,739228700,152400,309803645100,55885446500,252029699600,1888499000
-13218200,100411811300,11097242798400,3823100,-22441300,-316790620900,"2022-12-07T10:06:00.000Z",1670407560000,26264400,30216500,769445200,129000,435772754300,58761919300,375552540200,1458294800
-43317200,-320135245400,11681917133500,5854300,-30099000,-420547056700,"2022-12-07T10:08:00.000Z",1670407680000,35953300,41917500,811362700,109900,584674335100,81163829300,501710886000,1799619800
-67997400,-631900471800,12171204329200,6103600,-24680200,-311765226400,"2022-12-07T10:10:00.000Z",1670407800000,30783800,37022900,848385600,135500,489287195700,88072114900,399837341300,1377739500
-72808500,-699434695400,12536190417600,10475100,-4811100,-67534223600,"2022-12-07T10:12:00.000Z",1670407920000,15286200,25959400,874345000,198100,364986088400,146641601400,214175825000,4168662000
-69669500,-637687966800,12822610915000,11253300,3139000,61746728600,"2022-12-07T10:14:00.000Z",1670408040000,8114300,19512500,893857500,144900,286420497400,173276816000,111530087400,1613594000
-65627600,-567341632800,13066950083000,10459000,4041900,70346334000,"2022-12-07T10:16:00.000Z",1670408160000,6417100,16927200,910784700,51100,244339168000,156893221000,86546887000,899060000
-61838300,-508680517300,13303719343900,9611200,3789300,58661115500,"2022-12-07T10:18:00.000Z",1670408280000,5821900,15534100,926318800,101000,236769260900,146543971700,87882856200,2342433000
-64608800,-564040909400,13489816042000,4557900,-2770500,-55360392100,"2022-12-07T10:20:00.000Z",1670408400000,7328400,11931900,938250700,45600,186096698100,65077536000,120437928100,581234000
-69247100,-632988392400,13660150042400,3571700,-4638300,-68947483000,"2022-12-07T10:22:00.000Z",1670408520000,8210000,11824700,950075400,43000,170334000400,50455607300,119403090300,475302800
-75798100,-721361700800,13839017542000,3133200,-6551000,-88373308400,"2022-12-07T10:24:00.000Z",1670408640000,9684200,12834800,962910200,17400,178867499600,45161224500,133534532900,171742200
-86231000,-873050056000,14099066759200,3435900,-10432900,-151688355200,"2022-12-07T10:26:00.000Z",1670408760000,13868800,17351800,980262000,47100,260049217200,54052533000,205740888200,255796000
-103839000,-1099759178800,14450165649800,3666200,-17608000,-226709122800,"2022-12-07T10:28:00.000Z",1670408880000,21274200,24960200,1005222200,19800,351098890600,62072662700,288781785500,244442400
-119137000,-1305342048200,14812541815500,5104100,-15298000,-205582869400,"2022-12-07T10:30:00.000Z",1670409000000,20402100,25652500,1030874700,146300,362376165700,77238438800,282821308200,2316418700
-127065300,-1393790054300,15124325892800,7059400,-7928300,-88448006100,"2022-12-07T10:32:00.000Z",1670409120000,14987700,22156600,1053031300,109500,311784077300,110649418300,199097424400,2037234600
-132005200,-1464606444900,15436275551000,8491600,-4939900,-70816390600,"2022-12-07T10:34:00.000Z",1670409240000,13431500,21971100,1075002400,48000,311949658200,120359775600,191176166200,413716400
-138491900,-1529939326800,15689466467700,6753300,-6486700,-65332881900,"2022-12-07T10:36:00.000Z",1670409360000,13240000,20002500,1095004900,9200,253190916700,93810937900,159143819800,236159000
-142185500,-1594529360900,15939765080000,7250300,-3693600,-64590034100,"2022-12-07T10:38:00.000Z",1670409480000,10943900,18247300,1113252200,53100,250298612300,92255542100,156845576200,1197494000
-149572800,-1689906347500,16203642882300,6200200,-7387300,-95376986600,"2022-12-07T10:40:00.000Z",1670409600000,13587500,19939800,1133192000,152100,263877802300,82829736300,178206722900,2841343100
-155635100,-1783688434600,16457310040200,5455800,-6062300,-93782087100,"2022-12-07T10:42:00.000Z",1670409720000,11518100,17052300,1150244300,78400,253667157900,79022809400,172804896500,1839452000
-156170100,-1793227239100,16685165870900,7154000,-535000,-9538804500,"2022-12-07T10:44:00.000Z",1670409840000,7689000,15168700,1165413000,325700,227855830700,107006059600,116544864100,4304907000
-152954400,-1765110777400,16895644435800,9569000,3215700,28116461700,"2022-12-07T10:46:00.000Z",1670409960000,6353300,15961300,1181374300,39000,210478564900,118996835100,90880373400,601356400
-146208000,-1657171491900,17153534111100,11374000,6746400,107939285500,"2022-12-07T10:48:00.000Z",1670410080000,4627600,16075900,1197450200,74300,257889675300,182490265900,74550980400,848429000
-140385000,-1579351868400,17353902290400,9515500,5823000,77819623500,"2022-12-07T10:50:00.000Z",1670410200000,3692500,13264000,1210714200,56000,200368179300,138611047400,60791423900,965708000
-133740500,-1469708456500,17564704284300,10219300,6644500,109643411900,"2022-12-07T10:52:00.000Z",1670410320000,3574800,13824700,1224538900,30600,210801993900,160012661900,50369250000,420082000
-130830200,-1422194293100,17738118353700,6787900,2910300,47514163400,"2022-12-07T10:54:00.000Z",1670410440000,3877600,10721100,1235260000,55600,173414069400,109859017900,62344854500,1210197000
-126540600,-1355989448100,17934131118500,7832600,4289600,66204845000,"2022-12-07T10:56:00.000Z",1670410560000,3543000,11450700,1246710700,75100,196012764800,130212404400,64007559400,1792801000
-121128700,-1265523298600,18160777648000,9643100,5411900,90466149500,"2022-12-07T10:58:00.000Z",1670410680000,4231200,14002400,1260713100,128100,226646529500,157148491100,66682341600,2815696800
-109905500,-1110536048700,18446859592300,16187600,11223200,154987249900,"2022-12-07T11:00:00.000Z",1670410800000,4964400,21361300,1282074400,209300,286081944300,218874365900,63887116000,3320462400
-102751900,-990516256400,18710181819400,12199400,7153600,120019792300,"2022-12-07T11:02:00.000Z",1670410920000,5045800,17365400,1299439800,120200,263322227100,191299057400,71279265100,743904600
-97301700,-903765294100,18987534707100,12857200,5450200,86750962300,"2022-12-07T11:04:00.000Z",1670411040000,7407000,20395500,1319835300,131300,277352887700,181099274500,94348312200,1905301000
-93910600,-841044771400,19266180239700,9683100,3391100,62720522700,"2022-12-07T11:06:00.000Z",1670411160000,6292000,16057400,1335892700,82300,278645532600,170000318900,107279796200,1365417500
-94275400,-837335303700,19468194819600,5943300,-364800,3709467700,"2022-12-07T11:08:00.000Z",1670411280000,6308100,12339900,1348232600,88500,202014579900,102239543800,98530076100,1244960000
-90064500,-772609900700,19677795163200,8878400,4210900,64725403000,"2022-12-07T11:10:00.000Z",1670411400000,4667500,13570100,1361802700,24200,209600343600,136940675000,72215272000,444396600
-80458500,-626650374000,19996951524900,14816600,9606000,145959526700,"2022-12-07T11:12:00.000Z",1670411520000,5210600,20052800,1381855500,25600,319156361700,232318433700,86358907000,479021000
-68143800,-486747790600,20341338529100,18493100,12314700,139902583400,"2022-12-07T11:14:00.000Z",1670411640000,6178400,24707400,1406562900,35900,344387004200,241685911100,101783327700,917765400
-58680700,-363327205400,20652671402900,15169600,9463100,123420585200,"2022-12-07T11:16:00.000Z",1670411760000,5706500,20962400,1427525300,86300,311332873800,216437876500,93017291300,1877706000
-52320400,-281215833400,20869547537700,10465700,6360300,82111372000,"2022-12-07T11:18:00.000Z",1670411880000,4105400,14591400,1442116700,20300,216876134800,149409933100,67298561100,167640600
-44925600,-164454769600,21122942910900,11739000,7394800,116761063800,"2022-12-07T11:20:00.000Z",1670412000000,4344200,16157900,1458274600,74700,253395373200,184550056500,67788992700,1056324000
-44643000,-165527220900,21343538158600,7319700,282600,-1072451300,"2022-12-07T11:22:00.000Z",1670412120000,7037100,14403600,1472678200,46800,220595247700,109515151100,110587602400,492494200
-49651800,-251518928400,21557794426700,4595000,-5008800,-85991707500,"2022-12-07T11:24:00.000Z",1670412240000,9603800,14234000,1486912200,35200,214256268100,63929817700,149921525200,404925200
-53138000,-308749740500,21756151867600,4505100,-3486200,-57230812100,"2022-12-07T11:26:00.000Z",1670412360000,7991300,12535000,1499447200,38600,198357440900,70204835700,127435647800,716957400
-55856700,-331916006600,21922663375600,3502400,-2718700,-23166266100,"2022-12-07T11:28:00.000Z",1670412480000,6221100,9791000,1509238200,67500,166511508000,71123943000,94290209100,1097355900
-55774200,-330569658600,21924291775600,88800,82500,1346348000,"2022-12-07T11:30:00.000Z",1670412600000,6300,97000,1509335200,1900,1628400000,1419209000,72861000,136330000
-66308800,-481434970100,22600964837100,16358400,-10534600,-150865311500,"2022-12-07T13:00:00.000Z",1670418000000,26893000,44486000,1553821200,1234600,676673061500,253775754300,404641065800,18256241400
-66162300,-465332719100,22945720218000,10891800,146500,16102251000,"2022-12-07T13:02:00.000Z",1670418120000,10745300,21728500,1575549700,91400,344755380900,179654665000,163552414000,1548301900
-69357500,-496320728900,23257161512800,7796600,-3195200,-30988009800,"2022-12-07T13:04:00.000Z",1670418240000,10991800,18844800,1594394500,56400,311441294800,139559368000,170547377800,1334549000
-77029600,-597110057700,23559178318800,6449400,-7672100,-100789328800,"2022-12-07T13:06:00.000Z",1670418360000,14121500,20629100,1615023600,58200,302016806000,100152491100,200941819900,922495000
-84631100,-683111825500,23898248308300,6846100,-7601500,-86001767800,"2022-12-07T13:08:00.000Z",1670418480000,14447600,21654800,1636678400,361100,339069989500,122952514500,208954282300,7163192700
-88773800,-696959501700,24261051270500,10955700,-4142700,-13847676200,"2022-12-07T13:10:00.000Z",1670418600000,15098400,26342900,1663021300,288800,362802962200,172844426500,186692102700,3266433000
-93906300,-760610501500,24569964389800,7427500,-5132500,-63650999800,"2022-12-07T13:12:00.000Z",1670418720000,12560000,20222200,1683243500,234700,308913119300,120637614000,184288613800,3986891500
-95822300,-766399977300,24916738512200,10194500,-1916000,-5789475800,"2022-12-07T13:14:00.000Z",1670418840000,12110500,22365400,1705608900,60400,346774122400,169984074800,175773550600,1016497000
-92916600,-687191067800,25277942299800,12034800,2905700,79208909500,"2022-12-07T13:16:00.000Z",1670418960000,9129100,21258700,1726867600,94800,361203787600,219376859200,140167949700,1658978700
-91582900,-672335084800,25687365391600,13474400,1333700,14855983000,"2022-12-07T13:18:00.000Z",1670419080000,12140700,25767100,1752634700,152000,409423091800,210702822400,195846839400,2873430000
-98685400,-789789183200,26017754701000,6934600,-7102500,-117454098400,"2022-12-07T13:20:00.000Z",1670419200000,14037100,21026500,1773661200,54800,330389309400,106038631000,223492729400,857949000
-110540100,-979194114100,26397933293700,5890400,-11854700,-189404930900,"2022-12-07T13:22:00.000Z",1670419320000,17745100,24036100,1797697300,400600,380178592700,93044994900,282449925800,4683672000
-124346700,-1160398309800,26806564701400,6758900,-13806600,-181204195700,"2022-12-07T13:24:00.000Z",1670419440000,20565500,27574200,1825271500,249800,408631407700,112236582500,293440778200,2954047000
-139382900,-1357300416800,27263564740400,8050200,-15036200,-196902107000,"2022-12-07T13:26:00.000Z",1670419560000,23086400,31269200,1856540700,132600,457000039000,128779676900,325681783900,2538578200
-145245600,-1429233188400,27701016747200,11440300,-5862700,-71932771600,"2022-12-07T13:28:00.000Z",1670419680000,17303000,28873900,1885414600,130600,437452006800,181764154700,253696926300,1990925800
-141413800,-1346827210800,27996704722200,11420600,3831800,82405977600,"2022-12-07T13:30:00.000Z",1670419800000,7588800,19158000,1904572600,148600,295687975000,187801865300,105395887700,2490222000
-127549500,-1141041266500,28407234519700,20251800,13864300,205785944300,"2022-12-07T13:32:00.000Z",1670419920000,6387500,26734700,1931307300,95400,410529797500,306959659800,101173715500,2396422200
-111768400,-938778266300,28904030199800,24658700,15781100,202263000200,"2022-12-07T13:34:00.000Z",1670420040000,8877600,33770100,1965077400,233800,496795680100,348170147800,145907147600,2718384700
-103019200,-830839000300,29379021924000,20027800,8749200,107939266000,"2022-12-07T13:36:00.000Z",1670420160000,11278600,31600300,1996677700,293900,474991724200,289750504400,181811238400,3429981400
-108969000,-920684996500,29850410765900,12396400,-5949800,-89845996200,"2022-12-07T13:38:00.000Z",1670420280000,18346200,30932700,2027610400,190100,471388841900,188498542000,278344538200,4545761700
-113947100,-954684722800,30177712703700,8679400,-4978100,-33999726300,"2022-12-07T13:40:00.000Z",1670420400000,13657500,22485400,2050095800,148500,327301937800,145535746200,179535472500,2230719100
-112415800,-927903366100,30429958914400,8380200,1531300,26781356700,"2022-12-07T13:42:00.000Z",1670420520000,6848900,15268500,2065364300,39400,252246210700,139242378700,112461022000,542810000
